source	dest	edges	cum_dist	avg_dist_per_edge
ACE	CRYAA	4	0.256	0.064
ACE	CLIP3	5	0.452	0.0904
ACE	BDNF	2	0.098	0.049
ACE	PREB	5	0.311	0.0622
ACE	NDST4	4	0.568	0.142
ACE	PARN	3	0.965	0.321666666666667
ACE	MECR	4	0.303	0.07575
ACE	TMED1	4	1.14	0.285
ACE	ARSE	7	0.636	0.0908571428571429
ACE	ARMC6	5	0.347	0.0694
ACE	FFAR2	2	0.129	0.0645
ACE	ZFR2	6	0.76	0.126666666666667
ACE	ZFHX4	6	0.649	0.108166666666667
ACE	RFXAP	4	0.5	0.125
ACE	CASD1	4	0.277	0.06925
ACE	DCAF6	4	0.44	0.11
KAPCA	CRYAA	4	0.241	0.06025
KAPCA	CLIP3	4	0.477	0.11925
KAPCA	BDNF	2	0.123	0.0615
KAPCA	PREB	6	0.309	0.0515
KAPCA	NDST4	6	0.834	0.139
KAPCA	PARN	5	0.969	0.1938
KAPCA	MECR	5	0.301	0.0602
KAPCA	TMED1	6	1.085	0.180833333333333
KAPCA	ARSE	7	0.633	0.0904285714285714
KAPCA	ARMC6	3	0.333	0.111
KAPCA	FFAR2	7	0.177	0.0252857142857143
KAPCA	ZFR2	6	0.745	0.124166666666667
KAPCA	ZFHX4	4	1.078	0.2695
KAPCA	RFXAP	5	0.498	0.0996
KAPCA	CASD1	7	0.376	0.0537142857142857
KAPCA	DCAF6	3	0.318	0.106
NTKL	CRYAA	5	0.353	0.0706
NTKL	CLIP3	6	0.479	0.0798333333333333
NTKL	BDNF	6	0.289	0.0481666666666667
NTKL	PREB	2	0.169	0.0845
NTKL	NDST4	7	0.823	0.117571428571429
NTKL	PARN	5	0.814	0.1628
NTKL	MECR	5	0.434	0.0868
NTKL	TMED1	6	0.989	0.164833333333333
NTKL	ARSE	7	0.754	0.107714285714286
NTKL	ARMC6	4	0.502	0.1255
NTKL	FFAR2	5	0.305	0.061
NTKL	ZFR2	6	0.731	0.121833333333333
NTKL	ZFHX4	8	0.863	0.107875
NTKL	RFXAP	5	0.631	0.1262
NTKL	CASD1	6	0.36	0.06
NTKL	DCAF6	6	0.525	0.0875
CALM	CRYAA	4	0.233	0.05825
CALM	CLIP3	3	0.369	0.123
CALM	BDNF	2	0.088	0.044
CALM	PREB	3	0.271	0.0903333333333333
CALM	NDST4	6	0.703	0.117166666666667
CALM	PARN	5	0.653	0.1306
CALM	MECR	4	0.282	0.0705
CALM	TMED1	4	0.97	0.2425
CALM	ARSE	4	0.585	0.14625
CALM	ARMC6	5	0.337	0.0674
CALM	FFAR2	4	0.139	0.03475
CALM	ZFR2	5	0.611	0.1222
CALM	ZFHX4	5	1.186	0.2372
CALM	RFXAP	4	0.49	0.1225
CALM	CASD1	3	0.241	0.0803333333333333
CALM	DCAF6	3	0.319	0.106333333333333
ACHA4	CRYAA	6	0.33	0.055
ACHA4	CLIP3	5	0.509	0.1018
ACHA4	BDNF	3	0.227	0.0756666666666667
ACHA4	PREB	6	0.402	0.067
ACHA4	NDST4	7	0.801	0.114428571428571
ACHA4	PARN	5	0.912	0.1824
ACHA4	MECR	5	0.394	0.0788
ACHA4	TMED1	6	1.087	0.181166666666667
ACHA4	ARSE	8	0.727	0.090875
ACHA4	ARMC6	5	0.457	0.0914
ACHA4	FFAR2	7	0.27	0.0385714285714286
ACHA4	ZFR2	6	0.714	0.119
ACHA4	ZFHX4	8	0.846	0.10575
ACHA4	RFXAP	5	0.591	0.1182
ACHA4	CASD1	4	0.334	0.0835
ACHA4	DCAF6	4	0.478	0.1195
ANXA2	CRYAA	3	0.29	0.0966666666666667
ANXA2	CLIP3	3	0.337	0.112333333333333
ANXA2	BDNF	2	0.169	0.0845
ANXA2	PREB	4	0.33	0.0825
ANXA2	NDST4	5	0.757	0.1514
ANXA2	PARN	4	0.76	0.19
ANXA2	MECR	4	0.33	0.0825
ANXA2	TMED1	3	0.874	0.291333333333333
ANXA2	ARSE	6	0.621	0.1035
ANXA2	ARMC6	4	0.355	0.08875
ANXA2	FFAR2	3	0.157	0.0523333333333333
ANXA2	ZFR2	5	0.794	0.1588
ANXA2	ZFHX4	6	0.791	0.131833333333333
ANXA2	RFXAP	4	0.527	0.13175
ANXA2	CASD1	6	0.361	0.0601666666666667
ANXA2	DCAF6	4	0.467	0.11675
AURKB	CRYAA	4	0.229	0.05725
AURKB	CLIP3	4	0.426	0.1065
AURKB	BDNF	3	0.174	0.058
AURKB	PREB	4	0.331	0.08275
AURKB	NDST4	8	0.793	0.099125
AURKB	PARN	7	0.928	0.132571428571429
AURKB	MECR	6	0.332	0.0553333333333333
AURKB	TMED1	6	1.034	0.172333333333333
AURKB	ARSE	5	0.645	0.129
AURKB	ARMC6	2	0.305	0.1525
AURKB	FFAR2	4	0.157	0.03925
AURKB	ZFR2	4	0.553	0.13825
AURKB	ZFHX4	6	0.685	0.114166666666667
AURKB	RFXAP	6	0.529	0.0881666666666667
AURKB	CASD1	5	0.32	0.064
AURKB	DCAF6	5	0.385	0.077
GNAT3	CRYAA	4	0.397	0.09925
GNAT3	CLIP3	5	0.558	0.1116
GNAT3	BDNF	5	0.324	0.0648
GNAT3	PREB	4	0.376	0.094
GNAT3	NDST4	7	0.878	0.125428571428571
GNAT3	PARN	4	0.769	0.19225
GNAT3	MECR	5	0.491	0.0982
GNAT3	TMED1	4	1.046	0.2615
GNAT3	ARSE	5	0.69	0.138
GNAT3	ARMC6	5	0.445	0.089
GNAT3	FFAR2	2	0.181	0.0905
GNAT3	ZFR2	7	0.833	0.119
GNAT3	ZFHX4	6	0.71	0.118333333333333
GNAT3	RFXAP	5	0.688	0.1376
GNAT3	CASD1	4	0.383	0.09575
GNAT3	DCAF6	5	0.628	0.1256
CA2D1	CRYAA	4	0.406	0.1015
CA2D1	CLIP3	6	0.934	0.155666666666667
CA2D1	BDNF	4	0.483	0.12075
CA2D1	PREB	6	0.56	0.0933333333333333
CA2D1	NDST4	9	0.841	0.0934444444444444
CA2D1	PARN	4	0.987	0.24675
CA2D1	MECR	6	0.622	0.103666666666667
CA2D1	TMED1	6	1.23	0.205
CA2D1	ARSE	8	0.801	0.100125
CA2D1	ARMC6	5	0.465	0.093
CA2D1	FFAR2	6	0.31	0.0516666666666667
CA2D1	ZFR2	7	0.917	0.131
CA2D1	ZFHX4	8	1.021	0.127625
CA2D1	RFXAP	3	0.821	0.273666666666667
CA2D1	CASD1	8	0.591	0.073875
CA2D1	DCAF6	6	0.792	0.132
CAH4	CRYAA	5	0.76	0.152
CAH4	CLIP3	5	0.901	0.1802
CAH4	BDNF	4	0.798	0.1995
CAH4	PREB	4	0.893	0.22325
CAH4	NDST4	7	1.321	0.188714285714286
CAH4	PARN	7	0.856	0.122285714285714
CAH4	MECR	8	0.798	0.09975
CAH4	TMED1	6	1.407	0.2345
CAH4	ARSE	5	0.763	0.1526
CAH4	ARMC6	4	0.626	0.1565
CAH4	FFAR2	5	0.435	0.087
CAH4	ZFR2	6	1.078	0.179666666666667
CAH4	ZFHX4	7	0.844	0.120571428571429
CAH4	RFXAP	4	0.878	0.2195
CAH4	CASD1	5	0.815	0.163
CAH4	DCAF6	8	0.983	0.122875
AK1C1	CRYAA	6	0.531	0.0885
AK1C1	CLIP3	4	0.782	0.1955
AK1C1	BDNF	3	0.603	0.201
AK1C1	PREB	5	0.443	0.0886
AK1C1	NDST4	10	0.855	0.0855
AK1C1	PARN	8	0.966	0.12075
AK1C1	MECR	4	0.562	0.1405
AK1C1	TMED1	4	1.319	0.32975
AK1C1	ARSE	6	0.741	0.1235
AK1C1	ARMC6	6	0.517	0.0861666666666667
AK1C1	FFAR2	6	0.317	0.0528333333333333
AK1C1	ZFR2	8	0.969	0.121125
AK1C1	ZFHX4	7	0.904	0.129142857142857
AK1C1	RFXAP	6	0.856	0.142666666666667
AK1C1	CASD1	4	0.393	0.09825
AK1C1	DCAF6	6	0.796	0.132666666666667
ROCK1	CRYAA	5	0.406	0.0812
ROCK1	CLIP3	3	0.54	0.18
ROCK1	BDNF	3	0.364	0.121333333333333
ROCK1	PREB	6	0.422	0.0703333333333333
ROCK1	NDST4	9	0.772	0.0857777777777778
ROCK1	PARN	5	0.756	0.1512
ROCK1	MECR	4	0.529	0.13225
ROCK1	TMED1	6	1.092	0.182
ROCK1	ARSE	6	0.708	0.118
ROCK1	ARMC6	5	0.413	0.0826
ROCK1	FFAR2	3	0.193	0.0643333333333333
ROCK1	ZFR2	5	1.077	0.2154
ROCK1	ZFHX4	8	0.883	0.110375
ROCK1	RFXAP	5	0.741	0.1482
ROCK1	CASD1	5	0.407	0.0814
ROCK1	DCAF6	5	0.681	0.1362
CHLE	CRYAA	6	0.37	0.0616666666666667
CHLE	CLIP3	5	0.954	0.1908
CHLE	BDNF	2	0.15	0.075
CHLE	PREB	3	0.294	0.098
CHLE	NDST4	9	0.661	0.0734444444444445
CHLE	PARN	6	0.972	0.162
CHLE	MECR	4	0.311	0.07775
CHLE	TMED1	3	0.964	0.321333333333333
CHLE	ARSE	4	0.608	0.152
CHLE	ARMC6	4	0.382	0.0955
CHLE	FFAR2	4	0.168	0.042
CHLE	ZFR2	6	1.26	0.21
CHLE	ZFHX4	5	1.187	0.2374
CHLE	RFXAP	4	0.508	0.127
CHLE	CASD1	4	0.356	0.089
CHLE	DCAF6	4	0.448	0.112
J3QK85	CRYAA	2	0.277	0.1385
J3QK85	CLIP3	4	0.362	0.0905
J3QK85	BDNF	3	0.2	0.0666666666666667
J3QK85	PREB	4	0.297	0.07425
J3QK85	NDST4	6	0.74	0.123333333333333
J3QK85	PARN	3	0.697	0.232333333333333
J3QK85	MECR	3	0.357	0.119
J3QK85	TMED1	4	0.872	0.218
