source	destinations_disconnected_to
ACE	ARL4D
KAPCA	ARL4D
NTKL	ARL4D
CALM	ARL4D
ACHA4	ARL4D
ANXA2	ARL4D
AURKB	ARL4D
GNAT3	ARL4D
CA2D1	ARL4D
CAH4	ARL4D
AK1C1	ARL4D
ROCK1	ARL4D
CHLE	ARL4D
J3QK85	ARL4D
ZAP70	ARL4D
UD14	ARL4D
S12A2	ARL4D
EST1A	ARL4D
VKOR1	ARL4D
XDH	ARL4D
ACHB4	ARL4D
RLP24	ARL4D
EDN1	ARL4D
GBRB3	ARL4D
TKT	ARL4D
NEU2	ARL4D
3HAO	ARL4D
RL10L	ARL4D
ADA1D	ARL4D
CANB2	ARL4D
KAP3	ARL4D
PANX1	ARL4D
ST2A1	ARL4D
UPP2	ARL4D
AK1D1	ARL4D
CAC1A	ARL4D
CUBN	ARL4D
THA	ARL4D
TBB5	ARL4D
CATA	ARL4D
RL3	ARL4D
PA2GE	ARL4D
HRH2	ARL4D
ATTY	ARL4D
S29A2	ARL4D
GBRT	ARL4D
ACHA3	ARL4D
CDK6	ARL4D
5HT7R	ARL4D
ADRB1	ARL4D
CP11A	ARL4D
CSK	ARL4D
5HT3A	ARL4D
AT12A	ARL4D
IOD3	ARL4D
PGFRA	ARL4D
A1AG1	ARL4D
TNFA	ARL4D
NFAC2	ARL4D
NOS2	ARL4D
5HT2B	ARL4D
HS90A	ARL4D
LCK	ARL4D
ADCYA	ARL4D
HS90B	ARL4D
ADA2A	ARL4D
CACP	ARL4D
RARA	ARL4D
PYC	ARL4D
CATL1	ARL4D
ACHA9	ARL4D
NH2L1	ARL4D
AAKB2	ARL4D
DCXR	ARL4D
CXCL7	ARL4D
KCNE1	ARL4D
B3GT4	ARL4D
ACES	ARL4D
SCNNG	ARL4D
HASP	ARL4D
MMP3	ARL4D
MET	ARL4D
AA2BR	ARL4D
PDE8A	ARL4D
5HT2C	ARL4D
AK1C3	ARL4D
OSTCN	ARL4D
NMD3B	ARL4D
CDK5	ARL4D
PPARA	ARL4D
DRD2	ARL4D
VGFR2	ARL4D
CP1A2	ARL4D
NGF	ARL4D
GBRA6	ARL4D
ACHA7	ARL4D
CP2C9	ARL4D
TBA1A	ARL4D
IL2RA	ARL4D
PPB1	ARL4D
PD2R	ARL4D
Q71TU5	ARL4D
DCE1	ARL4D
GBRG1	ARL4D
FGFR2	ARL4D
IMPA1	ARL4D
ACM2	ARL4D
IL8	ARL4D
5HT6R	ARL4D
KPCT	ARL4D
AOC1	ARL4D
PCNA	ARL4D
KSYK	ARL4D
CAH9	ARL4D
RL11	ARL4D
CACB3	ARL4D
HMDH	ARL4D
GBRA4	ARL4D
KIT	ARL4D
AOFA	ARL4D
NEP	ARL4D
GLYC	ARL4D
NCOA2	ARL4D
5HT1E	ARL4D
TBA4A	ARL4D
METH	ARL4D
LDHA	ARL4D
MK08	ARL4D
IGHG4	ARL4D
CP2CJ	ARL4D
RXRA	ARL4D
PA2GA	ARL4D
CP131	ARL4D
ACACB	ARL4D
PTHY	ARL4D
IL10	ARL4D
CAH2	ARL4D
OPRD	ARL4D
AAPK1	ARL4D
PDPK1	ARL4D
ADRB3	ARL4D
C11B1	ARL4D
GBRP	ARL4D
ROCK2	ARL4D
RL8	ARL4D
ADCY2	ARL4D
PHOP2	ARL4D
CAH12	ARL4D
