source	dest	edges	cum_dist	avg_dist_per_edge
ACE	G6PD	3	0.558	0.186
ACE	TWF2	3	0.334	0.111333333333333
ACE	LMX1B	3	0.666	0.222
ACE	ZIC1	3	0.286	0.0953333333333333
ACE	GIP	3	0.192	0.064
ACE	CNTN2	3	0.582	0.194
ACE	APLP1	4	0.202	0.0505
ACE	MED15	5	0.526	0.1052
ACE	FOXB1	4	0.52	0.13
ACE	IL24	3	0.507	0.169
ACE	DOT1L	5	0.235	0.047
ACE	CNTFR	3	0.536	0.178666666666667
ACE	KDM5C	4	0.717	0.17925
ACE	TROAP	7	0.21	0.03
KAPCA	G6PD	4	0.515	0.12875
KAPCA	TWF2	4	0.478	0.1195
KAPCA	LMX1B	5	0.69	0.138
KAPCA	ZIC1	4	0.333	0.08325
KAPCA	GIP	6	0.22	0.0366666666666667
KAPCA	CNTN2	2	0.337	0.1685
KAPCA	APLP1	4	0.314	0.0785
KAPCA	MED15	4	0.281	0.07025
KAPCA	FOXB1	5	0.511	0.1022
KAPCA	IL24	4	0.464	0.116
KAPCA	DOT1L	5	0.231	0.0462
KAPCA	CNTFR	4	0.493	0.12325
KAPCA	KDM5C	2	0.44	0.22
KAPCA	TROAP	5	0.196	0.0392
NTKL	G6PD	3	0.385	0.128333333333333
NTKL	TWF2	5	0.467	0.0934
NTKL	LMX1B	5	0.799	0.1598
NTKL	ZIC1	5	0.419	0.0838
NTKL	GIP	6	0.331	0.0551666666666667
NTKL	CNTN2	5	0.505	0.101
NTKL	APLP1	7	0.439	0.0627142857142857
NTKL	MED15	7	0.449	0.0641428571428571
NTKL	FOXB1	5	0.641	0.1282
NTKL	IL24	4	0.391	0.09775
NTKL	DOT1L	6	0.352	0.0586666666666667
NTKL	CNTFR	5	0.412	0.0824
NTKL	KDM5C	5	0.619	0.1238
NTKL	TROAP	10	0.353	0.0353
CALM	G6PD	2	0.265	0.1325
CALM	TWF2	4	0.347	0.08675
CALM	LMX1B	4	0.679	0.16975
CALM	ZIC1	4	0.298	0.0745
CALM	GIP	3	0.165	0.055
CALM	CNTN2	3	0.742	0.247333333333333
CALM	APLP1	4	0.277	0.06925
CALM	MED15	3	0.173	0.0576666666666667
CALM	FOXB1	5	0.512	0.1024
CALM	IL24	2	0.474	0.237
CALM	DOT1L	5	0.225	0.045
CALM	CNTFR	2	0.503	0.2515
CALM	KDM5C	4	0.396	0.099
CALM	TROAP	7	0.2	0.0285714285714286
ACHA4	G6PD	3	0.419	0.139666666666667
ACHA4	TWF2	5	0.445	0.089
ACHA4	LMX1B	5	0.777	0.1554
ACHA4	ZIC1	5	0.397	0.0794
ACHA4	GIP	4	0.304	0.076
ACHA4	CNTN2	4	0.482	0.1205
ACHA4	APLP1	5	0.412	0.0824
ACHA4	MED15	6	0.426	0.071
ACHA4	FOXB1	5	0.594	0.1188
ACHA4	IL24	2	0.249	0.1245
ACHA4	DOT1L	6	0.326	0.0543333333333333
ACHA4	CNTFR	2	0.278	0.139
ACHA4	KDM5C	4	0.61	0.1525
ACHA4	TROAP	7	0.32	0.0457142857142857
ANXA2	G6PD	3	0.475	0.158333333333333
ANXA2	TWF2	3	0.403	0.134333333333333
ANXA2	LMX1B	4	0.719	0.17975
ANXA2	ZIC1	3	0.355	0.118333333333333
ANXA2	GIP	5	0.22	0.044
ANXA2	CNTN2	2	0.783	0.3915
ANXA2	APLP1	4	0.352	0.088
ANXA2	MED15	3	0.606	0.202
ANXA2	FOXB1	4	0.618	0.1545
ANXA2	IL24	6	0.984	0.164
ANXA2	DOT1L	5	0.262	0.0524
ANXA2	CNTFR	3	0.605	0.201666666666667
ANXA2	KDM5C	4	0.581	0.14525
ANXA2	TROAP	6	0.218	0.0363333333333333
AURKB	G6PD	5	0.815	0.163
AURKB	TWF2	4	0.441	0.11025
AURKB	LMX1B	6	0.721	0.120166666666667
AURKB	ZIC1	5	0.384	0.0768
AURKB	GIP	5	0.206	0.0412
AURKB	CNTN2	2	0.525	0.2625
AURKB	APLP1	6	0.334	0.0556666666666667
AURKB	MED15	4	0.23	0.0575
AURKB	FOXB1	5	0.557	0.1114
AURKB	IL24	6	0.96	0.16
AURKB	DOT1L	2	0.118	0.059
AURKB	CNTFR	4	0.557	0.13925
AURKB	KDM5C	5	0.453	0.0906
AURKB	TROAP	2	0.118	0.059
GNAT3	G6PD	5	0.965	0.193
GNAT3	TWF2	5	0.522	0.1044
GNAT3	LMX1B	5	0.854	0.1708
GNAT3	ZIC1	5	0.474	0.0948
GNAT3	GIP	5	0.267	0.0534
GNAT3	CNTN2	5	0.985	0.197
GNAT3	APLP1	4	0.34	0.085
GNAT3	MED15	8	0.982	0.12275
GNAT3	FOXB1	5	0.665	0.133
GNAT3	IL24	6	0.963	0.1605
GNAT3	DOT1L	5	0.353	0.0706
GNAT3	CNTFR	6	0.772	0.128666666666667
GNAT3	KDM5C	6	0.931	0.155166666666667
GNAT3	TROAP	7	0.308	0.044
CA2D1	G6PD	3	0.564	0.188
CA2D1	TWF2	4	0.655	0.16375
CA2D1	LMX1B	4	0.987	0.24675
CA2D1	ZIC1	4	0.607	0.15175
CA2D1	GIP	4	0.331	0.08275
CA2D1	CNTN2	3	0.587	0.195666666666667
CA2D1	APLP1	4	0.486	0.1215
CA2D1	MED15	4	0.659	0.16475
CA2D1	FOXB1	3	0.643	0.214333333333333
CA2D1	IL24	4	0.963	0.24075
CA2D1	DOT1L	6	0.457	0.0761666666666667
CA2D1	CNTFR	5	0.905	0.181
CA2D1	KDM5C	7	0.957	0.136714285714286
CA2D1	TROAP	7	0.328	0.0468571428571429
CAH4	G6PD	5	0.975	0.195
CAH4	TWF2	5	0.89	0.178
CAH4	LMX1B	6	0.905	0.150833333333333
CAH4	ZIC1	4	0.861	0.21525
CAH4	GIP	4	0.478	0.1195
CAH4	CNTN2	5	0.828	0.1656
CAH4	APLP1	8	0.822	0.10275
CAH4	MED15	6	0.977	0.162833333333333
CAH4	FOXB1	6	1.178	0.196333333333333
CAH4	IL24	5	0.859	0.1718
CAH4	DOT1L	5	0.585	0.117
CAH4	CNTFR	5	0.959	0.1918
CAH4	KDM5C	6	0.765	0.1275
CAH4	TROAP	6	0.489	0.0815
AK1C1	G6PD	2	0.44	0.22
AK1C1	TWF2	5	0.867	0.1734
AK1C1	LMX1B	6	0.797	0.132833333333333
AK1C1	ZIC1	7	0.7	0.1
AK1C1	GIP	5	0.337	0.0674
AK1C1	CNTN2	5	0.885	0.177
AK1C1	APLP1	6	0.567	0.0945
AK1C1	MED15	5	0.871	0.1742
AK1C1	FOXB1	6	0.993	0.1655
AK1C1	IL24	4	0.74	0.185
AK1C1	DOT1L	6	0.425	0.0708333333333333
AK1C1	CNTFR	4	0.84	0.21
AK1C1	KDM5C	8	0.835	0.104375
AK1C1	TROAP	8	0.38	0.0475
ROCK1	G6PD	5	0.945	0.189
ROCK1	TWF2	6	0.977	0.162833333333333
ROCK1	LMX1B	5	0.933	0.1866
ROCK1	ZIC1	5	0.574	0.1148
ROCK1	GIP	5	0.277	0.0554
ROCK1	CNTN2	5	0.909	0.1818
ROCK1	APLP1	5	0.349	0.0698
ROCK1	MED15	8	0.962	0.12025
ROCK1	FOXB1	6	0.951	0.1585
ROCK1	IL24	6	0.943	0.157166666666667
ROCK1	DOT1L	5	0.321	0.0642
ROCK1	CNTFR	6	0.972	0.162
ROCK1	KDM5C	5	0.796	0.1592
ROCK1	TROAP	4	0.23	0.0575
CHLE	G6PD	2	0.824	0.412
CHLE	TWF2	4	0.512	0.128
CHLE	LMX1B	4	0.7	0.175
CHLE	ZIC1	4	0.36	0.09
CHLE	GIP	3	0.188	0.0626666666666667
CHLE	CNTN2	5	0.939	0.1878
CHLE	APLP1	4	0.219	0.05475
CHLE	MED15	5	0.766	0.1532
CHLE	FOXB1	5	0.718	0.1436
CHLE	IL24	8	0.831	0.103875
CHLE	DOT1L	5	0.243	0.0486
CHLE	CNTFR	4	0.361	0.09025
CHLE	KDM5C	6	0.96	0.16
CHLE	TROAP	6	0.245	0.0408333333333333
J3QK85	G6PD	3	0.344	0.114666666666667
J3QK85	TWF2	4	0.415	0.10375
J3QK85	LMX1B	4	0.747	0.18675
J3QK85	ZIC1	4	0.367	0.09175
J3QK85	GIP	5	0.187	0.0374
J3QK85	CNTN2	4	0.418	0.1045
J3QK85	APLP1	4	0.274	0.0685
J3QK85	MED15	6	0.362	0.0603333333333333
J3QK85	FOXB1	3	0.518	0.172666666666667
J3QK85	IL24	4	0.343	0.08575
J3QK85	DOT1L	5	0.231	0.0462
J3QK85	CNTFR	3	0.295	0.0983333333333333
J3QK85	KDM5C	5	0.553	0.1106
J3QK85	TROAP	6	0.185	0.0308333333333333
ZAP70	G6PD	3	0.537	0.179
ZAP70	TWF2	5	0.619	0.1238
ZAP70	LMX1B	5	0.685	0.137
ZAP70	ZIC1	6	0.343	0.0571666666666667
ZAP70	GIP	4	0.158	0.0395
ZAP70	CNTN2	4	0.825	0.20625
ZAP70	APLP1	5	0.266	0.0532
ZAP70	MED15	3	0.668	0.222666666666667
ZAP70	FOXB1	5	0.47	0.094
ZAP70	IL24	6	0.917	0.152833333333333
ZAP70	DOT1L	5	0.223	0.0446
ZAP70	CNTFR	4	0.569	0.14225
ZAP70	KDM5C	5	0.771	0.1542
ZAP70	TROAP	6	0.173	0.0288333333333333
UD14	G6PD	4	0.485	0.12125
UD14	TWF2	6	0.579	0.0965
UD14	LMX1B	6	0.868	0.144666666666667
UD14	ZIC1	5	0.512	0.1024
UD14	GIP	4	0.227	0.05675
UD14	CNTN2	6	0.617	0.102833333333333
UD14	APLP1	5	0.433	0.0866
UD14	MED15	8	0.561	0.070125
UD14	FOXB1	6	0.679	0.113166666666667
UD14	IL24	5	0.503	0.1006
UD14	DOT1L	6	0.358	0.0596666666666667
UD14	CNTFR	6	0.524	0.0873333333333333
UD14	KDM5C	6	0.731	0.121833333333333
UD14	TROAP	7	0.299	0.0427142857142857
S12A2	G6PD	3	0.471	0.157
S12A2	TWF2	5	0.497	0.0994
S12A2	LMX1B	5	0.829	0.1658
S12A2	ZIC1	5	0.449	0.0898
S12A2	GIP	4	0.356	0.089
S12A2	CNTN2	4	0.534	0.1335
S12A2	APLP1	4	0.448	0.112
S12A2	MED15	6	0.478	0.0796666666666667
S12A2	FOXB1	5	0.646	0.1292
S12A2	IL24	2	0.301	0.1505
S12A2	DOT1L	6	0.378	0.063
S12A2	CNTFR	2	0.33	0.165
S12A2	KDM5C	5	0.669	0.1338
S12A2	TROAP	6	0.364	0.0606666666666667
EST1A	G6PD	5	0.84	0.168
EST1A	TWF2	5	0.579	0.1158
EST1A	LMX1B	7	0.981	0.140142857142857
EST1A	ZIC1	6	0.475	0.0791666666666667
EST1A	GIP	6	0.203	0.0338333333333333
EST1A	CNTN2	5	0.599	0.1198
EST1A	APLP1	5	0.396	0.0792
EST1A	MED15	7	0.836	0.119428571428571
EST1A	FOXB1	4	0.655	0.16375
EST1A	IL24	4	0.432	0.108
EST1A	DOT1L	4	0.272	0.068
EST1A	CNTFR	6	0.691	0.115166666666667
EST1A	KDM5C	4	0.705	0.17625
EST1A	TROAP	8	0.206	0.02575
VKOR1	G6PD	4	0.735	0.18375
VKOR1	TWF2	6	0.829	0.138166666666667
VKOR1	LMX1B	5	0.956	0.1912
VKOR1	ZIC1	6	0.781	0.130166666666667
VKOR1	GIP	6	0.591	0.0985
VKOR1	CNTN2	5	0.761	0.1522
VKOR1	APLP1	8	0.801	0.100125
VKOR1	MED15	6	0.896	0.149333333333333
VKOR1	FOXB1	6	0.991	0.165166666666667
VKOR1	IL24	5	0.753	0.1506
VKOR1	DOT1L	4	0.645	0.16125
VKOR1	CNTFR	6	0.774	0.129
VKOR1	KDM5C	7	0.969	0.138428571428571
VKOR1	TROAP	6	0.563	0.0938333333333333
XDH	G6PD	3	0.763	0.254333333333333
XDH	TWF2	5	0.845	0.169
XDH	LMX1B	7	0.985	0.140714285714286
XDH	ZIC1	5	0.74	0.148
