source	destinations_disconnected_to
ACE	DHRS7	PTCD2
KAPCA	DHRS7	PTCD2
NTKL	DHRS7	PTCD2
CALM	DHRS7	PTCD2
ACHA4	DHRS7	PTCD2
ANXA2	DHRS7	PTCD2
AURKB	DHRS7	PTCD2
GNAT3	DHRS7	PTCD2
CA2D1	DHRS7	PTCD2
CAH4	DHRS7	PTCD2
AK1C1	DHRS7	PTCD2
ROCK1	DHRS7	PTCD2
CHLE	DHRS7	PTCD2
J3QK85	DHRS7	PTCD2
ZAP70	DHRS7	PTCD2
UD14	DHRS7	PTCD2
S12A2	DHRS7	PTCD2
EST1A	DHRS7	PTCD2
VKOR1	DHRS7	PTCD2
XDH	DHRS7	PTCD2
ACHB4	DHRS7	PTCD2
RLP24	DHRS7	PTCD2
EDN1	DHRS7	PTCD2
GBRB3	DHRS7	PTCD2
TKT	DHRS7	PTCD2
NEU2	DHRS7	PTCD2
3HAO	DHRS7	PTCD2
RL10L	DHRS7	PTCD2
ADA1D	DHRS7	PTCD2
CANB2	DHRS7	PTCD2
KAP3	DHRS7	PTCD2
PANX1	DHRS7	PTCD2
ST2A1	DHRS7	PTCD2
UPP2	DHRS7	PTCD2
AK1D1	DHRS7	PTCD2
CAC1A	DHRS7	PTCD2
CUBN	DHRS7	PTCD2
THA	DHRS7	PTCD2
TBB5	DHRS7	PTCD2
CATA	DHRS7	PTCD2
RL3	DHRS7	PTCD2
PA2GE	DHRS7	PTCD2
HRH2	DHRS7	PTCD2
ATTY	DHRS7	PTCD2
S29A2	DHRS7	PTCD2
GBRT	DHRS7	PTCD2
ACHA3	DHRS7	PTCD2
CDK6	DHRS7	PTCD2
5HT7R	DHRS7	PTCD2
ADRB1	DHRS7	PTCD2
CP11A	DHRS7	PTCD2
CSK	DHRS7	PTCD2
5HT3A	DHRS7	PTCD2
AT12A	DHRS7	PTCD2
IOD3	DHRS7	PTCD2
PGFRA	DHRS7	PTCD2
A1AG1	DHRS7	PTCD2
TNFA	DHRS7	PTCD2
NFAC2	DHRS7	PTCD2
NOS2	DHRS7	PTCD2
5HT2B	DHRS7	PTCD2
HS90A	DHRS7	PTCD2
LCK	DHRS7	PTCD2
ADCYA	DHRS7	PTCD2
HS90B	DHRS7	PTCD2
ADA2A	DHRS7	PTCD2
CACP	DHRS7	PTCD2
RARA	DHRS7	PTCD2
PYC	DHRS7	PTCD2
CATL1	DHRS7	PTCD2
ACHA9	DHRS7	PTCD2
NH2L1	DHRS7	PTCD2
AAKB2	DHRS7	PTCD2
DCXR	DHRS7	PTCD2
CXCL7	DHRS7	PTCD2
KCNE1	DHRS7	PTCD2
B3GT4	DHRS7	PTCD2
ACES	DHRS7	PTCD2
SCNNG	DHRS7	PTCD2
HASP	DHRS7	PTCD2
MMP3	DHRS7	PTCD2
MET	DHRS7	PTCD2
AA2BR	DHRS7	PTCD2
PDE8A	DHRS7	PTCD2
5HT2C	DHRS7	PTCD2
AK1C3	DHRS7	PTCD2
OSTCN	DHRS7	PTCD2
NMD3B	DHRS7	PTCD2
CDK5	DHRS7	PTCD2
PPARA	DHRS7	PTCD2
DRD2	DHRS7	PTCD2
VGFR2	DHRS7	PTCD2
CP1A2	DHRS7	PTCD2
NGF	DHRS7	PTCD2
GBRA6	DHRS7	PTCD2
ACHA7	DHRS7	PTCD2
CP2C9	DHRS7	PTCD2
TBA1A	DHRS7	PTCD2
IL2RA	DHRS7	PTCD2
PPB1	DHRS7	PTCD2
PD2R	DHRS7	PTCD2
Q71TU5	DHRS7	PTCD2
DCE1	DHRS7	PTCD2
GBRG1	DHRS7	PTCD2
FGFR2	DHRS7	PTCD2
IMPA1	DHRS7	PTCD2
ACM2	DHRS7	PTCD2
IL8	DHRS7	PTCD2
5HT6R	DHRS7	PTCD2
KPCT	DHRS7	PTCD2
AOC1	DHRS7	PTCD2
PCNA	DHRS7	PTCD2
KSYK	DHRS7	PTCD2
CAH9	DHRS7	PTCD2
RL11	DHRS7	PTCD2
CACB3	DHRS7	PTCD2
HMDH	DHRS7	PTCD2
GBRA4	DHRS7	PTCD2
KIT	DHRS7	PTCD2
AOFA	DHRS7	PTCD2
NEP	DHRS7	PTCD2
GLYC	DHRS7	PTCD2
NCOA2	DHRS7	PTCD2
5HT1E	DHRS7	PTCD2
TBA4A	DHRS7	PTCD2
METH	DHRS7	PTCD2
LDHA	DHRS7	PTCD2
MK08	DHRS7	PTCD2
IGHG4	DHRS7	PTCD2
CP2CJ	DHRS7	PTCD2
RXRA	DHRS7	PTCD2
PA2GA	DHRS7	PTCD2
CP131	DHRS7	PTCD2
ACACB	DHRS7	PTCD2
PTHY	DHRS7	PTCD2
IL10	DHRS7	PTCD2
CAH2	DHRS7	PTCD2
OPRD	DHRS7	PTCD2
AAPK1	DHRS7	PTCD2
PDPK1	DHRS7	PTCD2
ADRB3	DHRS7	PTCD2
C11B1	DHRS7	PTCD2
GBRP	DHRS7	PTCD2
ROCK2	DHRS7	PTCD2
RL8	DHRS7	PTCD2
ADCY2	DHRS7	PTCD2
PHOP2	DHRS7	PTCD2
CAH12	DHRS7	PTCD2
S10A4	DHRS7	PTCD2
GRIK1	DHRS7	PTCD2
CBG	DHRS7	PTCD2
PRGR	DHRS7	PTCD2
HCAR2	DHRS7	PTCD2
DNMT1	DHRS7	PTCD2
PGH2	DHRS7	PTCD2
CAC1F	DHRS7	PTCD2
ADA2C	DHRS7	PTCD2
S15A1	DHRS7	PTCD2
ADA1A	DHRS7	PTCD2
A1AG2	DHRS7	PTCD2
OX1R	DHRS7	PTCD2
KCMA1	DHRS7	PTCD2
NMDE3	DHRS7	PTCD2
HIBCH	DHRS7	PTCD2
IPKA	DHRS7	PTCD2
S22AI	DHRS7	PTCD2
S29A1	DHRS7	PTCD2
HDAC1	DHRS7	PTCD2
PNPH	DHRS7	PTCD2
ADA2B	DHRS7	PTCD2
TRFL	DHRS7	PTCD2
ALBU	DHRS7	PTCD2
FMO3	DHRS7	PTCD2
PLK1	DHRS7	PTCD2
SGMR1	DHRS7	PTCD2
GUAA	DHRS7	PTCD2
QOR	DHRS7	PTCD2
GCR	DHRS7	PTCD2
CATD	DHRS7	PTCD2
MIF	DHRS7	PTCD2
HPGDS	DHRS7	PTCD2
MKNK1	DHRS7	PTCD2
P2RY2	DHRS7	PTCD2
S12A4	DHRS7	PTCD2
EGFR	DHRS7	PTCD2
NFKB1	DHRS7	PTCD2
PGFRB	DHRS7	PTCD2
ANT3	DHRS7	PTCD2
GTR1	DHRS7	PTCD2
MK10	DHRS7	PTCD2
CAMLG	DHRS7	PTCD2
HEMH	DHRS7	PTCD2
MTRR	DHRS7	PTCD2
NQO1	DHRS7	PTCD2
ACH10	DHRS7	PTCD2
FMO4	DHRS7	PTCD2
DRD5	DHRS7	PTCD2
TRY1	DHRS7	PTCD2
SCNAA	DHRS7	PTCD2
GBRG3	DHRS7	PTCD2
PDE8B	DHRS7	PTCD2
KCNA2	DHRS7	PTCD2
IFNA2	DHRS7	PTCD2
AA1R	DHRS7	PTCD2
MAPK2	DHRS7	PTCD2
PK3CD	DHRS7	PTCD2
HRH4	DHRS7	PTCD2
GBRB1	DHRS7	PTCD2
HCN2	DHRS7	PTCD2
RL26L	DHRS7	PTCD2
DMTA2	DHRS7	PTCD2
6PGD	DHRS7	PTCD2
GRP78	DHRS7	PTCD2
PSIP1	DHRS7	PTCD2
AT1A4	DHRS7	PTCD2
GLR	DHRS7	PTCD2
OPRK	DHRS7	PTCD2
ATPB	DHRS7	PTCD2
STMN4	DHRS7	PTCD2
CACB2	DHRS7	PTCD2
NMDZ1	DHRS7	PTCD2
SC6A3	DHRS7	PTCD2
ST2B1	DHRS7	PTCD2
TBG1	DHRS7	PTCD2
ESR1	DHRS7	PTCD2
CREB1	DHRS7	PTCD2
5HT1B	DHRS7	PTCD2
ERBB2	DHRS7	PTCD2
HDAC7	DHRS7	PTCD2
KCC1B	DHRS7	PTCD2
TBD	DHRS7	PTCD2
TOP2B	DHRS7	PTCD2
3BHS1	DHRS7	PTCD2
ATP4A	DHRS7	PTCD2
LOX5	DHRS7	PTCD2
UD3A1	DHRS7	PTCD2
BDNF	DHRS7	PTCD2
GBRA1	DHRS7	PTCD2
FOS	DHRS7	PTCD2
SHBG	DHRS7	PTCD2
ODP2	DHRS7	PTCD2
ABCA1	DHRS7	PTCD2
DYR	DHRS7	PTCD2
P85A	DHRS7	PTCD2
SIR1	DHRS7	PTCD2
MTHR	DHRS7	PTCD2
ADCL2	DHRS7	PTCD2
IBP3	DHRS7	PTCD2
DDR1	DHRS7	PTCD2
CP46A	DHRS7	PTCD2
SCN2A	DHRS7	PTCD2
IL4	DHRS7	PTCD2
NPS	DHRS7	PTCD2
NMDE1	DHRS7	PTCD2
AOFB	DHRS7	PTCD2
RL13A	DHRS7	PTCD2
S22A2	DHRS7	PTCD2
CALY	DHRS7	PTCD2
S12A5	DHRS7	PTCD2
PK3CA	DHRS7	PTCD2
PDE4D	DHRS7	PTCD2
KIF11	DHRS7	PTCD2
NR1I2	DHRS7	PTCD2
NISCH	DHRS7	PTCD2
NFKB2	DHRS7	PTCD2
ITK	DHRS7	PTCD2
PPIA	DHRS7	PTCD2
MMAA	DHRS7	PTCD2
PA24A	DHRS7	PTCD2
HYES	DHRS7	PTCD2
CP2C8	DHRS7	PTCD2
CAC1D	DHRS7	PTCD2
SCNNA	DHRS7	PTCD2
DRD3	DHRS7	PTCD2
IOD1	DHRS7	PTCD2
AAKB1	DHRS7	PTCD2
ARY2	DHRS7	PTCD2
DOPO	DHRS7	PTCD2
PDE3A	DHRS7	PTCD2
TR10B	DHRS7	PTCD2
ADA1B	DHRS7	PTCD2
C9JK77	DHRS7	PTCD2
MYLK3	DHRS7	PTCD2
PDE1B	DHRS7	PTCD2
MYH9	DHRS7	PTCD2
TRI15	DHRS7	PTCD2
HPRT	DHRS7	PTCD2
ADRB2	DHRS7	PTCD2
LIPL	DHRS7	PTCD2
MDR1	DHRS7	PTCD2
5HT1A	DHRS7	PTCD2
CP19A	DHRS7	PTCD2
ARY1	DHRS7	PTCD2
5HT2A	DHRS7	PTCD2
G6PD	DHRS7	PTCD2
PYRD	DHRS7	PTCD2
GBRB2	DHRS7	PTCD2
IKBA	DHRS7	PTCD2
THRB	DHRS7	PTCD2
GPX1	DHRS7	PTCD2
TNNC2	DHRS7	PTCD2
S22AB	DHRS7	PTCD2
PDE5A	DHRS7	PTCD2
TGFB1	DHRS7	PTCD2
TOP2A	DHRS7	PTCD2
RL23	DHRS7	PTCD2
PDK3	DHRS7	PTCD2
EDNRA	DHRS7	PTCD2
TF65	DHRS7	PTCD2
KAP0	DHRS7	PTCD2
PPIF	DHRS7	PTCD2
RL15	DHRS7	PTCD2
KCNH2	DHRS7	PTCD2
PDE4C	DHRS7	PTCD2
ABCC8	DHRS7	PTCD2
J3KPA4	DHRS7	PTCD2
HDAC8	DHRS7	PTCD2
GBRD	DHRS7	PTCD2
CCKN	DHRS7	PTCD2
ADCY5	DHRS7	PTCD2
ATPA	DHRS7	PTCD2
ATPG	DHRS7	PTCD2
CAC1G	DHRS7	PTCD2
LDHB	DHRS7	PTCD2
JUN	DHRS7	PTCD2
CSF1R	DHRS7	PTCD2
