source	destinations_disconnected_to
ACE	OCEL1
KAPCA	OCEL1
NTKL	OCEL1
CALM	OCEL1
ACHA4	OCEL1
ANXA2	OCEL1
AURKB	OCEL1
GNAT3	OCEL1
CA2D1	OCEL1
CAH4	OCEL1
AK1C1	OCEL1
ROCK1	OCEL1
CHLE	OCEL1
J3QK85	OCEL1
ZAP70	OCEL1
UD14	OCEL1
S12A2	OCEL1
EST1A	OCEL1
VKOR1	OCEL1
XDH	OCEL1
ACHB4	OCEL1
RLP24	OCEL1
EDN1	OCEL1
GBRB3	OCEL1
TKT	OCEL1
NEU2	OCEL1
3HAO	OCEL1
RL10L	OCEL1
ADA1D	OCEL1
CANB2	OCEL1
KAP3	OCEL1
PANX1	OCEL1
ST2A1	OCEL1
UPP2	OCEL1
AK1D1	OCEL1
CAC1A	OCEL1
CUBN	OCEL1
THA	OCEL1
TBB5	OCEL1
CATA	OCEL1
RL3	OCEL1
PA2GE	OCEL1
HRH2	OCEL1
ATTY	OCEL1
S29A2	OCEL1
GBRT	OCEL1
ACHA3	OCEL1
CDK6	OCEL1
5HT7R	OCEL1
ADRB1	OCEL1
CP11A	OCEL1
CSK	OCEL1
5HT3A	OCEL1
AT12A	OCEL1
IOD3	OCEL1
PGFRA	OCEL1
A1AG1	OCEL1
TNFA	OCEL1
NFAC2	OCEL1
NOS2	OCEL1
5HT2B	OCEL1
HS90A	OCEL1
LCK	OCEL1
ADCYA	OCEL1
HS90B	OCEL1
ADA2A	OCEL1
CACP	OCEL1
RARA	OCEL1
PYC	OCEL1
CATL1	OCEL1
ACHA9	OCEL1
NH2L1	OCEL1
AAKB2	OCEL1
DCXR	OCEL1
CXCL7	OCEL1
KCNE1	OCEL1
B3GT4	OCEL1
ACES	OCEL1
SCNNG	OCEL1
HASP	OCEL1
MMP3	OCEL1
MET	OCEL1
AA2BR	OCEL1
PDE8A	OCEL1
5HT2C	OCEL1
AK1C3	OCEL1
OSTCN	OCEL1
NMD3B	OCEL1
CDK5	OCEL1
PPARA	OCEL1
DRD2	OCEL1
VGFR2	OCEL1
CP1A2	OCEL1
NGF	OCEL1
GBRA6	OCEL1
ACHA7	OCEL1
CP2C9	OCEL1
TBA1A	OCEL1
IL2RA	OCEL1
PPB1	OCEL1
PD2R	OCEL1
Q71TU5	OCEL1
DCE1	OCEL1
GBRG1	OCEL1
FGFR2	OCEL1
IMPA1	OCEL1
ACM2	OCEL1
IL8	OCEL1
5HT6R	OCEL1
KPCT	OCEL1
AOC1	OCEL1
PCNA	OCEL1
KSYK	OCEL1
CAH9	OCEL1
RL11	OCEL1
CACB3	OCEL1
HMDH	OCEL1
GBRA4	OCEL1
KIT	OCEL1
AOFA	OCEL1
NEP	OCEL1
GLYC	OCEL1
NCOA2	OCEL1
5HT1E	OCEL1
TBA4A	OCEL1
METH	OCEL1
LDHA	OCEL1
MK08	OCEL1
IGHG4	OCEL1
CP2CJ	OCEL1
RXRA	OCEL1
PA2GA	OCEL1
CP131	OCEL1
ACACB	OCEL1
PTHY	OCEL1
IL10	OCEL1
CAH2	OCEL1
OPRD	OCEL1
AAPK1	OCEL1
PDPK1	OCEL1
ADRB3	OCEL1
C11B1	OCEL1
GBRP	OCEL1
ROCK2	OCEL1
RL8	OCEL1
ADCY2	OCEL1
PHOP2	OCEL1
CAH12	OCEL1
S10A4	OCEL1
GRIK1	OCEL1
CBG	OCEL1
PRGR	OCEL1
HCAR2	OCEL1
DNMT1	OCEL1
PGH2	OCEL1
CAC1F	OCEL1
ADA2C	OCEL1
S15A1	OCEL1
ADA1A	OCEL1
A1AG2	OCEL1
OX1R	OCEL1
KCMA1	OCEL1
NMDE3	OCEL1
HIBCH	OCEL1
IPKA	OCEL1
S22AI	OCEL1
S29A1	OCEL1
HDAC1	OCEL1
PNPH	OCEL1
ADA2B	OCEL1
TRFL	OCEL1
ALBU	OCEL1
FMO3	OCEL1
PLK1	OCEL1
SGMR1	OCEL1
GUAA	OCEL1
QOR	OCEL1
GCR	OCEL1
CATD	OCEL1
MIF	OCEL1
HPGDS	OCEL1
MKNK1	OCEL1
P2RY2	OCEL1
S12A4	OCEL1
EGFR	OCEL1
NFKB1	OCEL1
PGFRB	OCEL1
ANT3	OCEL1
GTR1	OCEL1
MK10	OCEL1
CAMLG	OCEL1
HEMH	OCEL1
MTRR	OCEL1
NQO1	OCEL1
ACH10	OCEL1
FMO4	OCEL1
DRD5	OCEL1
TRY1	OCEL1
SCNAA	OCEL1
GBRG3	OCEL1
PDE8B	OCEL1
KCNA2	OCEL1
IFNA2	OCEL1
AA1R	OCEL1
MAPK2	OCEL1
PK3CD	OCEL1
HRH4	OCEL1
GBRB1	OCEL1
HCN2	OCEL1
RL26L	OCEL1
DMTA2	OCEL1
6PGD	OCEL1
GRP78	OCEL1
PSIP1	OCEL1
AT1A4	OCEL1
GLR	OCEL1
OPRK	OCEL1
ATPB	OCEL1
STMN4	OCEL1
CACB2	OCEL1
NMDZ1	OCEL1
SC6A3	OCEL1
ST2B1	OCEL1
TBG1	OCEL1
ESR1	OCEL1
CREB1	OCEL1
