source	destinations_disconnected_to
ACE	DPP8
KAPCA	DPP8
NTKL	DPP8
CALM	DPP8
ACHA4	DPP8
ANXA2	DPP8
AURKB	DPP8
GNAT3	DPP8
CA2D1	DPP8
CAH4	DPP8
AK1C1	DPP8
ROCK1	DPP8
CHLE	DPP8
J3QK85	DPP8
ZAP70	DPP8
UD14	DPP8
S12A2	DPP8
EST1A	DPP8
VKOR1	DPP8
XDH	DPP8
ACHB4	DPP8
RLP24	DPP8
EDN1	DPP8
GBRB3	DPP8
TKT	DPP8
NEU2	DPP8
3HAO	DPP8
RL10L	DPP8
ADA1D	DPP8
CANB2	DPP8
KAP3	DPP8
PANX1	DPP8
ST2A1	DPP8
UPP2	DPP8
AK1D1	DPP8
CAC1A	DPP8
CUBN	DPP8
THA	DPP8
TBB5	DPP8
CATA	DPP8
RL3	DPP8
PA2GE	DPP8
HRH2	DPP8
ATTY	DPP8
S29A2	DPP8
GBRT	DPP8
ACHA3	DPP8
CDK6	DPP8
5HT7R	DPP8
ADRB1	DPP8
CP11A	DPP8
CSK	DPP8
5HT3A	DPP8
AT12A	DPP8
IOD3	DPP8
PGFRA	DPP8
A1AG1	DPP8
TNFA	DPP8
NFAC2	DPP8
NOS2	DPP8
5HT2B	DPP8
HS90A	DPP8
LCK	DPP8
ADCYA	DPP8
HS90B	DPP8
ADA2A	DPP8
CACP	DPP8
RARA	DPP8
PYC	DPP8
CATL1	DPP8
ACHA9	DPP8
NH2L1	DPP8
AAKB2	DPP8
DCXR	DPP8
CXCL7	DPP8
KCNE1	DPP8
B3GT4	DPP8
ACES	DPP8
SCNNG	DPP8
HASP	DPP8
MMP3	DPP8
MET	DPP8
AA2BR	DPP8
PDE8A	DPP8
5HT2C	DPP8
AK1C3	DPP8
OSTCN	DPP8
NMD3B	DPP8
CDK5	DPP8
PPARA	DPP8
DRD2	DPP8
VGFR2	DPP8
CP1A2	DPP8
NGF	DPP8
GBRA6	DPP8
ACHA7	DPP8
CP2C9	DPP8
TBA1A	DPP8
IL2RA	DPP8
PPB1	DPP8
PD2R	DPP8
Q71TU5	DPP8
DCE1	DPP8
GBRG1	DPP8
FGFR2	DPP8
IMPA1	DPP8
ACM2	DPP8
IL8	DPP8
5HT6R	DPP8
KPCT	DPP8
AOC1	DPP8
PCNA	DPP8
KSYK	DPP8
CAH9	DPP8
RL11	DPP8
CACB3	DPP8
HMDH	DPP8
GBRA4	DPP8
KIT	DPP8
AOFA	DPP8
NEP	DPP8
GLYC	DPP8
NCOA2	DPP8
5HT1E	DPP8
TBA4A	DPP8
METH	DPP8
LDHA	DPP8
MK08	DPP8
IGHG4	DPP8
CP2CJ	DPP8
RXRA	DPP8
PA2GA	DPP8
CP131	DPP8
ACACB	DPP8
PTHY	DPP8
IL10	DPP8
CAH2	DPP8
OPRD	DPP8
AAPK1	DPP8
PDPK1	DPP8
ADRB3	DPP8
C11B1	DPP8
GBRP	DPP8
ROCK2	DPP8
RL8	DPP8
ADCY2	DPP8
PHOP2	DPP8
CAH12	DPP8
S10A4	DPP8
GRIK1	DPP8
CBG	DPP8
PRGR	DPP8
HCAR2	DPP8
DNMT1	DPP8
PGH2	DPP8
CAC1F	DPP8
ADA2C	DPP8
S15A1	DPP8
ADA1A	DPP8
A1AG2	DPP8
OX1R	DPP8
KCMA1	DPP8
NMDE3	DPP8
HIBCH	DPP8
IPKA	DPP8
S22AI	DPP8
S29A1	DPP8
HDAC1	DPP8
PNPH	DPP8
ADA2B	DPP8
TRFL	DPP8
ALBU	DPP8
FMO3	DPP8
PLK1	DPP8
SGMR1	DPP8
GUAA	DPP8
QOR	DPP8
GCR	DPP8
CATD	DPP8
MIF	DPP8
HPGDS	DPP8
MKNK1	DPP8
P2RY2	DPP8
S12A4	DPP8
EGFR	DPP8
NFKB1	DPP8
PGFRB	DPP8
ANT3	DPP8
GTR1	DPP8
MK10	DPP8
CAMLG	DPP8
HEMH	DPP8
MTRR	DPP8
NQO1	DPP8
ACH10	DPP8
FMO4	DPP8
DRD5	DPP8
TRY1	DPP8
SCNAA	DPP8
GBRG3	DPP8
PDE8B	DPP8
KCNA2	DPP8
IFNA2	DPP8
AA1R	DPP8
MAPK2	DPP8
PK3CD	DPP8
HRH4	DPP8
GBRB1	DPP8
HCN2	DPP8
RL26L	DPP8
DMTA2	DPP8
6PGD	DPP8
GRP78	DPP8
PSIP1	DPP8
AT1A4	DPP8
GLR	DPP8
OPRK	DPP8
ATPB	DPP8
STMN4	DPP8
CACB2	DPP8
NMDZ1	DPP8
SC6A3	DPP8
ST2B1	DPP8
TBG1	DPP8
ESR1	DPP8
CREB1	DPP8
5HT1B	DPP8
ERBB2	DPP8
HDAC7	DPP8
KCC1B	DPP8
TBD	DPP8
TOP2B	DPP8
3BHS1	DPP8
ATP4A	DPP8
LOX5	DPP8
UD3A1	DPP8
BDNF	DPP8
GBRA1	DPP8
FOS	DPP8
SHBG	DPP8
ODP2	DPP8
ABCA1	DPP8
DYR	DPP8
P85A	DPP8
SIR1	DPP8
MTHR	DPP8
ADCL2	DPP8
IBP3	DPP8
DDR1	DPP8
CP46A	DPP8
SCN2A	DPP8
IL4	DPP8
NPS	DPP8
NMDE1	DPP8
AOFB	DPP8
RL13A	DPP8
S22A2	DPP8
CALY	DPP8
S12A5	DPP8
PK3CA	DPP8
PDE4D	DPP8
KIF11	DPP8
NR1I2	DPP8
NISCH	DPP8
NFKB2	DPP8
ITK	DPP8
PPIA	DPP8
MMAA	DPP8
PA24A	DPP8
HYES	DPP8
CP2C8	DPP8
CAC1D	DPP8
SCNNA	DPP8
DRD3	DPP8
IOD1	DPP8
AAKB1	DPP8
ARY2	DPP8
DOPO	DPP8
PDE3A	DPP8
TR10B	DPP8
ADA1B	DPP8
C9JK77	DPP8
MYLK3	DPP8
PDE1B	DPP8
MYH9	DPP8
TRI15	DPP8
HPRT	DPP8
ADRB2	DPP8
LIPL	DPP8
MDR1	DPP8
5HT1A	DPP8
CP19A	DPP8
ARY1	DPP8
5HT2A	DPP8
G6PD	DPP8
PYRD	DPP8
GBRB2	DPP8
IKBA	DPP8
THRB	DPP8
GPX1	DPP8
TNNC2	DPP8
S22AB	DPP8
PDE5A	DPP8
TGFB1	DPP8
TOP2A	DPP8
RL23	DPP8
PDK3	DPP8
EDNRA	DPP8
TF65	DPP8
KAP0	DPP8
PPIF	DPP8
RL15	DPP8
KCNH2	DPP8
PDE4C	DPP8
ABCC8	DPP8
J3KPA4	DPP8
HDAC8	DPP8
GBRD	DPP8
CCKN	DPP8
ADCY5	DPP8
ATPA	DPP8
ATPG	DPP8
CAC1G	DPP8
LDHB	DPP8
JUN	DPP8
CSF1R	DPP8
UD19	DPP8
ATF6A	DPP8
RL19	DPP8
ST17B	DPP8
ABL1	DPP8
PHOP1	DPP8
SC6A4	DPP8
S22A6	DPP8
GRIK2	DPP8
ACM3	DPP8
RYR1	DPP8
S23IP	DPP8
CRBN	DPP8
MUTA	DPP8
ARGI1	DPP8
AA3R	DPP8
GBRA5	DPP8
CAH6	DPP8
FAK1	DPP8
SCNND	DPP8
CASP8	DPP8
SYRC	DPP8
CP3A4	DPP8
A4	DPP8
MRP1	DPP8
KCNN4	DPP8
PDE7A	DPP8
SCN4A	DPP8
CACB1	DPP8
DHI1	DPP8
PDIA1	DPP8
LRP2	DPP8
ESR2	DPP8
SCNNB	DPP8
NMDE4	DPP8
TY3H	DPP8
SOAT1	DPP8
NMD3A	DPP8
ASM	DPP8
S12A1	DPP8
CP1A1	DPP8
INSR2	DPP8
NCOA1	DPP8
TBE	DPP8
ITAL	DPP8
PPARG	DPP8
GSK3B	DPP8
CAC1I	DPP8
THB	DPP8
KLK3	DPP8
GBRA2	DPP8
TBB4B	DPP8
DRD4	DPP8
CLIC1	DPP8
GBRE	DPP8
RHOA	DPP8
TERT	DPP8
RL23A	DPP8
KITH	DPP8
HIF1A	DPP8
TEBP	DPP8
PERM	DPP8
TYSY	DPP8
PAR10	DPP8
NNMT	DPP8
RARB	DPP8
PK3CG	DPP8
CAC1C	DPP8
PLPL9	DPP8
OPRM	DPP8
PLMN	DPP8
ADA	DPP8
TNNC1	DPP8
J3KN87	DPP8
GBRG2	DPP8
FAD1	DPP8
PDE1A	DPP8
GLUC	DPP8
EST1	DPP8
P2RX2	DPP8
NOS3	DPP8
GSTP1	DPP8
CAH7	DPP8
IL6	DPP8
UD13	DPP8
PDE4A	DPP8
CBPB2	DPP8
KCJ11	DPP8
SCN5A	DPP8
CP21A	DPP8
CFTR	DPP8
ACM1	DPP8
GRIA2	DPP8
CPT2	DPP8
COMT	DPP8
P53	DPP8
CNGA1	DPP8
HDAC9	DPP8
KCNQ1	DPP8
PGH1	DPP8
CP2R1	DPP8
CAC1H	DPP8
CAB45	DPP8
CDK2	DPP8
SC6A2	DPP8
AK1C2	DPP8
CA2D2	DPP8
S22A8	DPP8
EBP	DPP8
NADC	DPP8
5HT5A	DPP8
AHR	DPP8
HDAC6	DPP8
MRP2	DPP8
PDE4B	DPP8
AA2AR	DPP8
PDE7B	DPP8
FAK2	DPP8
CASP3	DPP8
CATB	DPP8
CAC1S	DPP8
TA2R	DPP8
TPMT	DPP8
5HT1D	DPP8
PIM1	DPP8
AT1A1	DPP8
MMP9	DPP8
RL37	DPP8
PARP1	DPP8
RENR	DPP8
ENPL	DPP8
NR1I3	DPP8
CAH1	DPP8
SL9A7	DPP8
ACM4	DPP8
TOP1	DPP8
DHB8	DPP8
FABP6	DPP8
GABR1	DPP8
LY66C	DPP8
GLNA	DPP8
SCN1A	DPP8
HDAC3	DPP8
RENI	DPP8
