source	destinations_disconnected_to
ACE	OCEL1	RAB36	CRNN
KAPCA	OCEL1	RAB36	CRNN
NTKL	OCEL1	RAB36	CRNN
CALM	OCEL1	RAB36	CRNN
ACHA4	OCEL1	RAB36	CRNN
ANXA2	OCEL1	RAB36	CRNN
AURKB	OCEL1	RAB36	CRNN
GNAT3	OCEL1	RAB36	CRNN
CA2D1	OCEL1	RAB36	CRNN
CAH4	OCEL1	RAB36	CRNN
AK1C1	OCEL1	RAB36	CRNN
ROCK1	OCEL1	RAB36	CRNN
CHLE	OCEL1	RAB36	CRNN
J3QK85	OCEL1	RAB36	CRNN
ZAP70	OCEL1	RAB36	CRNN
UD14	OCEL1	RAB36	CRNN
S12A2	OCEL1	RAB36	CRNN
EST1A	OCEL1	RAB36	CRNN
VKOR1	OCEL1	RAB36	CRNN
XDH	OCEL1	RAB36	CRNN
ACHB4	OCEL1	RAB36	CRNN
RLP24	OCEL1	RAB36	CRNN
EDN1	OCEL1	RAB36	CRNN
GBRB3	OCEL1	RAB36	CRNN
TKT	OCEL1	RAB36	CRNN
NEU2	OCEL1	RAB36	CRNN
3HAO	OCEL1	RAB36	CRNN
RL10L	OCEL1	RAB36	CRNN
ADA1D	OCEL1	RAB36	CRNN
CANB2	OCEL1	RAB36	CRNN
KAP3	OCEL1	RAB36	CRNN
PANX1	OCEL1	RAB36	CRNN
ST2A1	OCEL1	RAB36	CRNN
UPP2	OCEL1	RAB36	CRNN
AK1D1	OCEL1	RAB36	CRNN
CAC1A	OCEL1	RAB36	CRNN
CUBN	OCEL1	RAB36	CRNN
THA	OCEL1	RAB36	CRNN
TBB5	OCEL1	RAB36	CRNN
CATA	OCEL1	RAB36	CRNN
RL3	OCEL1	RAB36	CRNN
PA2GE	OCEL1	RAB36	CRNN
HRH2	OCEL1	RAB36	CRNN
ATTY	OCEL1	RAB36	CRNN
S29A2	OCEL1	RAB36	CRNN
GBRT	OCEL1	RAB36	CRNN
ACHA3	OCEL1	RAB36	CRNN
CDK6	OCEL1	RAB36	CRNN
5HT7R	OCEL1	RAB36	CRNN
ADRB1	OCEL1	RAB36	CRNN
CP11A	OCEL1	RAB36	CRNN
CSK	OCEL1	RAB36	CRNN
5HT3A	OCEL1	RAB36	CRNN
AT12A	OCEL1	RAB36	CRNN
IOD3	OCEL1	RAB36	CRNN
PGFRA	OCEL1	RAB36	CRNN
A1AG1	OCEL1	RAB36	CRNN
TNFA	OCEL1	RAB36	CRNN
NFAC2	OCEL1	RAB36	CRNN
NOS2	OCEL1	RAB36	CRNN
5HT2B	OCEL1	RAB36	CRNN
HS90A	OCEL1	RAB36	CRNN
LCK	OCEL1	RAB36	CRNN
ADCYA	OCEL1	RAB36	CRNN
HS90B	OCEL1	RAB36	CRNN
ADA2A	OCEL1	RAB36	CRNN
CACP	OCEL1	RAB36	CRNN
RARA	OCEL1	RAB36	CRNN
PYC	OCEL1	RAB36	CRNN
CATL1	OCEL1	RAB36	CRNN
ACHA9	OCEL1	RAB36	CRNN
NH2L1	OCEL1	RAB36	CRNN
AAKB2	OCEL1	RAB36	CRNN
DCXR	OCEL1	RAB36	CRNN
CXCL7	OCEL1	RAB36	CRNN
KCNE1	OCEL1	RAB36	CRNN
B3GT4	OCEL1	RAB36	CRNN
ACES	OCEL1	RAB36	CRNN
SCNNG	OCEL1	RAB36	CRNN
HASP	OCEL1	RAB36	CRNN
MMP3	OCEL1	RAB36	CRNN
MET	OCEL1	RAB36	CRNN
AA2BR	OCEL1	RAB36	CRNN
PDE8A	OCEL1	RAB36	CRNN
5HT2C	OCEL1	RAB36	CRNN
AK1C3	OCEL1	RAB36	CRNN
OSTCN	OCEL1	RAB36	CRNN
NMD3B	OCEL1	RAB36	CRNN
CDK5	OCEL1	RAB36	CRNN
PPARA	OCEL1	RAB36	CRNN
DRD2	OCEL1	RAB36	CRNN
VGFR2	OCEL1	RAB36	CRNN
CP1A2	OCEL1	RAB36	CRNN
NGF	OCEL1	RAB36	CRNN
GBRA6	OCEL1	RAB36	CRNN
ACHA7	OCEL1	RAB36	CRNN
CP2C9	OCEL1	RAB36	CRNN
TBA1A	OCEL1	RAB36	CRNN
IL2RA	OCEL1	RAB36	CRNN
PPB1	OCEL1	RAB36	CRNN
PD2R	OCEL1	RAB36	CRNN
Q71TU5	OCEL1	RAB36	CRNN
DCE1	OCEL1	RAB36	CRNN
GBRG1	OCEL1	RAB36	CRNN
FGFR2	OCEL1	RAB36	CRNN
IMPA1	OCEL1	RAB36	CRNN
ACM2	OCEL1	RAB36	CRNN
IL8	OCEL1	RAB36	CRNN
5HT6R	OCEL1	RAB36	CRNN
KPCT	OCEL1	RAB36	CRNN
AOC1	OCEL1	RAB36	CRNN
PCNA	OCEL1	RAB36	CRNN
KSYK	OCEL1	RAB36	CRNN
CAH9	OCEL1	RAB36	CRNN
RL11	OCEL1	RAB36	CRNN
CACB3	OCEL1	RAB36	CRNN
HMDH	OCEL1	RAB36	CRNN
GBRA4	OCEL1	RAB36	CRNN
KIT	OCEL1	RAB36	CRNN
AOFA	OCEL1	RAB36	CRNN
NEP	OCEL1	RAB36	CRNN
GLYC	OCEL1	RAB36	CRNN
NCOA2	OCEL1	RAB36	CRNN
5HT1E	OCEL1	RAB36	CRNN
TBA4A	OCEL1	RAB36	CRNN
