source	dest	edges	cum_dist	avg_dist_per_edge
ACE	PSMD7	5	0.056	0.0112
ACE	TCP11	5	0.896	0.1792
ACE	NDST4	4	0.568	0.142
ACE	CD79B	5	0.099	0.0198
ACE	AMELX	3	0.315	0.105
ACE	FHL3	4	0.809	0.20225
ACE	CKS2	6	0.604	0.100666666666667
ACE	NFIL3	4	0.376	0.094
ACE	CENPE	6	0.171	0.0285
ACE	FGL2	3	0.304	0.101333333333333
ACE	CCDC6	4	0.506	0.1265
ACE	CECR5	6	0.866	0.144333333333333
ACE	ARAP3	4	0.244	0.061
ACE	IFIT3	3	0.202	0.0673333333333333
ACE	KLK14	6	0.489	0.0815
ACE	RNF43	5	0.938	0.1876
ACE	TRIM5	4	0.621	0.15525
ACE	UVRAG	4	0.954	0.2385
ACE	TAF5	3	0.09	0.03
ACE	RHOC	3	0.439	0.146333333333333
KAPCA	PSMD7	3	0.042	0.014
KAPCA	TCP11	3	0.619	0.206333333333333
KAPCA	NDST4	6	0.834	0.139
KAPCA	CD79B	7	0.113	0.0161428571428571
KAPCA	AMELX	4	0.306	0.0765
KAPCA	FHL3	2	0.45	0.225
KAPCA	CKS2	2	0.787	0.3935
KAPCA	NFIL3	4	0.325	0.08125
KAPCA	CENPE	6	0.156	0.026
KAPCA	FGL2	4	0.295	0.07375
KAPCA	CCDC6	2	0.147	0.0735
KAPCA	CECR5	6	0.825	0.1375
KAPCA	ARAP3	5	0.242	0.0484
KAPCA	IFIT3	4	0.193	0.04825
KAPCA	KLK14	7	0.504	0.072
KAPCA	RNF43	4	0.693	0.17325
KAPCA	TRIM5	3	0.803	0.267666666666667
KAPCA	UVRAG	2	0.865	0.4325
KAPCA	TAF5	4	0.081	0.02025
KAPCA	RHOC	5	0.5	0.1
NTKL	PSMD7	4	0.211	0.05275
NTKL	TCP11	6	0.798	0.133
NTKL	NDST4	7	0.823	0.117571428571429
NTKL	CD79B	5	0.212	0.0424
NTKL	AMELX	6	0.435	0.0725
NTKL	FHL3	5	0.657	0.1314
NTKL	CKS2	4	0.942	0.2355
NTKL	NFIL3	5	0.507	0.1014
NTKL	CENPE	6	0.256	0.0426666666666667
NTKL	FGL2	6	0.456	0.076
NTKL	CCDC6	5	0.354	0.0708
NTKL	CECR5	6	0.774	0.129
NTKL	ARAP3	4	0.276	0.069
NTKL	IFIT3	4	0.299	0.07475
NTKL	KLK14	6	0.602	0.100333333333333
NTKL	RNF43	7	0.861	0.123
NTKL	TRIM5	4	0.593	0.14825
NTKL	UVRAG	6	0.806	0.134333333333333
NTKL	TAF5	5	0.228	0.0456
NTKL	RHOC	4	0.584	0.146
CALM	PSMD7	5	0.046	0.0092
CALM	TCP11	5	0.575	0.115
CALM	NDST4	6	0.703	0.117166666666667
CALM	CD79B	4	0.078	0.0195
CALM	AMELX	4	0.307	0.07675
CALM	FHL3	2	0.451	0.2255
CALM	CKS2	2	0.366	0.183
CALM	NFIL3	3	0.303	0.101
CALM	CENPE	2	0.116	0.058
CALM	FGL2	4	0.296	0.074
CALM	CCDC6	2	0.148	0.074
CALM	CECR5	4	0.637	0.15925
CALM	ARAP3	3	0.156	0.052
CALM	IFIT3	3	0.179	0.0596666666666667
CALM	KLK14	4	0.469	0.11725
CALM	RNF43	3	0.585	0.195
CALM	TRIM5	3	0.871	0.290333333333333
CALM	UVRAG	1	0.373	0.373
CALM	TAF5	4	0.082	0.0205
CALM	RHOC	3	0.429	0.143
ACHA4	PSMD7	5	0.166	0.0332
ACHA4	TCP11	5	0.789	0.1578
ACHA4	NDST4	7	0.801	0.114428571428571
ACHA4	CD79B	5	0.187	0.0374
ACHA4	AMELX	4	0.389	0.09725
ACHA4	FHL3	3	0.61	0.203333333333333
