source	destinations_disconnected_to
ACE	OCEL1	RSG1
KAPCA	OCEL1	RSG1
NTKL	OCEL1	RSG1
CALM	OCEL1	RSG1
ACHA4	OCEL1	RSG1
ANXA2	OCEL1	RSG1
AURKB	OCEL1	RSG1
GNAT3	OCEL1	RSG1
CA2D1	OCEL1	RSG1
CAH4	OCEL1	RSG1
AK1C1	OCEL1	RSG1
ROCK1	OCEL1	RSG1
CHLE	OCEL1	RSG1
J3QK85	OCEL1	RSG1
ZAP70	OCEL1	RSG1
UD14	OCEL1	RSG1
S12A2	OCEL1	RSG1
EST1A	OCEL1	RSG1
VKOR1	OCEL1	RSG1
XDH	OCEL1	RSG1
ACHB4	OCEL1	RSG1
RLP24	OCEL1	RSG1
EDN1	OCEL1	RSG1
GBRB3	OCEL1	RSG1
TKT	OCEL1	RSG1
NEU2	OCEL1	RSG1
3HAO	OCEL1	RSG1
RL10L	OCEL1	RSG1
ADA1D	OCEL1	RSG1
CANB2	OCEL1	RSG1
KAP3	OCEL1	RSG1
PANX1	OCEL1	RSG1
ST2A1	OCEL1	RSG1
UPP2	OCEL1	RSG1
AK1D1	OCEL1	RSG1
CAC1A	OCEL1	RSG1
CUBN	OCEL1	RSG1
THA	OCEL1	RSG1
TBB5	OCEL1	RSG1
CATA	OCEL1	RSG1
RL3	OCEL1	RSG1
PA2GE	OCEL1	RSG1
HRH2	OCEL1	RSG1
ATTY	OCEL1	RSG1
S29A2	OCEL1	RSG1
GBRT	OCEL1	RSG1
ACHA3	OCEL1	RSG1
CDK6	OCEL1	RSG1
5HT7R	OCEL1	RSG1
ADRB1	OCEL1	RSG1
CP11A	OCEL1	RSG1
CSK	OCEL1	RSG1
5HT3A	OCEL1	RSG1
AT12A	OCEL1	RSG1
IOD3	OCEL1	RSG1
PGFRA	OCEL1	RSG1
A1AG1	OCEL1	RSG1
TNFA	OCEL1	RSG1
NFAC2	OCEL1	RSG1
NOS2	OCEL1	RSG1
5HT2B	OCEL1	RSG1
HS90A	OCEL1	RSG1
LCK	OCEL1	RSG1
ADCYA	OCEL1	RSG1
HS90B	OCEL1	RSG1
ADA2A	OCEL1	RSG1
CACP	OCEL1	RSG1
RARA	OCEL1	RSG1
PYC	OCEL1	RSG1
CATL1	OCEL1	RSG1
ACHA9	OCEL1	RSG1
NH2L1	OCEL1	RSG1
AAKB2	OCEL1	RSG1
DCXR	OCEL1	RSG1
CXCL7	OCEL1	RSG1
KCNE1	OCEL1	RSG1
B3GT4	OCEL1	RSG1
ACES	OCEL1	RSG1
SCNNG	OCEL1	RSG1
HASP	OCEL1	RSG1
MMP3	OCEL1	RSG1
MET	OCEL1	RSG1
AA2BR	OCEL1	RSG1
PDE8A	OCEL1	RSG1
5HT2C	OCEL1	RSG1
AK1C3	OCEL1	RSG1
OSTCN	OCEL1	RSG1
NMD3B	OCEL1	RSG1
CDK5	OCEL1	RSG1
PPARA	OCEL1	RSG1
DRD2	OCEL1	RSG1
VGFR2	OCEL1	RSG1
CP1A2	OCEL1	RSG1
NGF	OCEL1	RSG1
GBRA6	OCEL1	RSG1
ACHA7	OCEL1	RSG1
CP2C9	OCEL1	RSG1
TBA1A	OCEL1	RSG1
IL2RA	OCEL1	RSG1
PPB1	OCEL1	RSG1
PD2R	OCEL1	RSG1
Q71TU5	OCEL1	RSG1
DCE1	OCEL1	RSG1
GBRG1	OCEL1	RSG1
FGFR2	OCEL1	RSG1
IMPA1	OCEL1	RSG1
ACM2	OCEL1	RSG1
IL8	OCEL1	RSG1
5HT6R	OCEL1	RSG1
KPCT	OCEL1	RSG1
AOC1	OCEL1	RSG1
PCNA	OCEL1	RSG1
KSYK	OCEL1	RSG1
CAH9	OCEL1	RSG1
RL11	OCEL1	RSG1
CACB3	OCEL1	RSG1
HMDH	OCEL1	RSG1
GBRA4	OCEL1	RSG1
KIT	OCEL1	RSG1
AOFA	OCEL1	RSG1
NEP	OCEL1	RSG1
GLYC	OCEL1	RSG1
NCOA2	OCEL1	RSG1
5HT1E	OCEL1	RSG1
TBA4A	OCEL1	RSG1
METH	OCEL1	RSG1
LDHA	OCEL1	RSG1
MK08	OCEL1	RSG1
IGHG4	OCEL1	RSG1
CP2CJ	OCEL1	RSG1
RXRA	OCEL1	RSG1
PA2GA	OCEL1	RSG1
CP131	OCEL1	RSG1
ACACB	OCEL1	RSG1
PTHY	OCEL1	RSG1
IL10	OCEL1	RSG1
CAH2	OCEL1	RSG1
OPRD	OCEL1	RSG1
AAPK1	OCEL1	RSG1
PDPK1	OCEL1	RSG1
ADRB3	OCEL1	RSG1
C11B1	OCEL1	RSG1
GBRP	OCEL1	RSG1
ROCK2	OCEL1	RSG1
RL8	OCEL1	RSG1
