source	destinations_disconnected_to
ACE	ERMP1
KAPCA	ERMP1
NTKL	ERMP1
CALM	ERMP1
ACHA4	ERMP1
ANXA2	ERMP1
AURKB	ERMP1
GNAT3	ERMP1
CA2D1	ERMP1
CAH4	ERMP1
AK1C1	ERMP1
ROCK1	ERMP1
CHLE	ERMP1
J3QK85	ERMP1
ZAP70	ERMP1
UD14	ERMP1
S12A2	ERMP1
EST1A	ERMP1
VKOR1	ERMP1
XDH	ERMP1
ACHB4	ERMP1
RLP24	ERMP1
EDN1	ERMP1
GBRB3	ERMP1
TKT	ERMP1
NEU2	ERMP1
3HAO	ERMP1
RL10L	ERMP1
ADA1D	ERMP1
CANB2	ERMP1
KAP3	ERMP1
PANX1	ERMP1
ST2A1	ERMP1
UPP2	ERMP1
AK1D1	ERMP1
CAC1A	ERMP1
CUBN	ERMP1
THA	ERMP1
TBB5	ERMP1
CATA	ERMP1
RL3	ERMP1
PA2GE	ERMP1
HRH2	ERMP1
ATTY	ERMP1
S29A2	ERMP1
GBRT	ERMP1
ACHA3	ERMP1
CDK6	ERMP1
5HT7R	ERMP1
ADRB1	ERMP1
CP11A	ERMP1
CSK	ERMP1
5HT3A	ERMP1
AT12A	ERMP1
IOD3	ERMP1
PGFRA	ERMP1
A1AG1	ERMP1
TNFA	ERMP1
NFAC2	ERMP1
NOS2	ERMP1
5HT2B	ERMP1
HS90A	ERMP1
LCK	ERMP1
ADCYA	ERMP1
HS90B	ERMP1
ADA2A	ERMP1
CACP	ERMP1
RARA	ERMP1
PYC	ERMP1
CATL1	ERMP1
ACHA9	ERMP1
NH2L1	ERMP1
AAKB2	ERMP1
DCXR	ERMP1
CXCL7	ERMP1
KCNE1	ERMP1
B3GT4	ERMP1
ACES	ERMP1
SCNNG	ERMP1
HASP	ERMP1
MMP3	ERMP1
MET	ERMP1
AA2BR	ERMP1
PDE8A	ERMP1
5HT2C	ERMP1
AK1C3	ERMP1
OSTCN	ERMP1
NMD3B	ERMP1
CDK5	ERMP1
PPARA	ERMP1
DRD2	ERMP1
VGFR2	ERMP1
CP1A2	ERMP1
NGF	ERMP1
GBRA6	ERMP1
ACHA7	ERMP1
CP2C9	ERMP1
TBA1A	ERMP1
IL2RA	ERMP1
PPB1	ERMP1
PD2R	ERMP1
Q71TU5	ERMP1
DCE1	ERMP1
GBRG1	ERMP1
FGFR2	ERMP1
IMPA1	ERMP1
ACM2	ERMP1
IL8	ERMP1
5HT6R	ERMP1
KPCT	ERMP1
AOC1	ERMP1
PCNA	ERMP1
KSYK	ERMP1
CAH9	ERMP1
RL11	ERMP1
CACB3	ERMP1
HMDH	ERMP1
GBRA4	ERMP1
KIT	ERMP1
AOFA	ERMP1
NEP	ERMP1
GLYC	ERMP1
NCOA2	ERMP1
5HT1E	ERMP1
TBA4A	ERMP1
METH	ERMP1
LDHA	ERMP1
MK08	ERMP1
IGHG4	ERMP1
CP2CJ	ERMP1
RXRA	ERMP1
PA2GA	ERMP1
CP131	ERMP1
ACACB	ERMP1
PTHY	ERMP1
IL10	ERMP1
CAH2	ERMP1
OPRD	ERMP1
AAPK1	ERMP1
PDPK1	ERMP1
ADRB3	ERMP1
C11B1	ERMP1
GBRP	ERMP1
ROCK2	ERMP1
RL8	ERMP1
ADCY2	ERMP1
PHOP2	ERMP1
CAH12	ERMP1
S10A4	ERMP1
GRIK1	ERMP1
CBG	ERMP1
PRGR	ERMP1
HCAR2	ERMP1
DNMT1	ERMP1
PGH2	ERMP1
CAC1F	ERMP1
ADA2C	ERMP1
S15A1	ERMP1
ADA1A	ERMP1
A1AG2	ERMP1
OX1R	ERMP1
KCMA1	ERMP1
NMDE3	ERMP1
HIBCH	ERMP1
IPKA	ERMP1
S22AI	ERMP1
S29A1	ERMP1
HDAC1	ERMP1
PNPH	ERMP1
ADA2B	ERMP1
TRFL	ERMP1
ALBU	ERMP1
FMO3	ERMP1
PLK1	ERMP1
SGMR1	ERMP1
GUAA	ERMP1
QOR	ERMP1
GCR	ERMP1
CATD	ERMP1
MIF	ERMP1
HPGDS	ERMP1
MKNK1	ERMP1
P2RY2	ERMP1
S12A4	ERMP1
EGFR	ERMP1
NFKB1	ERMP1
PGFRB	ERMP1
ANT3	ERMP1
GTR1	ERMP1
MK10	ERMP1
CAMLG	ERMP1
HEMH	ERMP1
MTRR	ERMP1
NQO1	ERMP1
ACH10	ERMP1
