source	destinations_disconnected_to
ACE	RAB36	PAQR4
KAPCA	RAB36	PAQR4
NTKL	RAB36	PAQR4
CALM	RAB36	PAQR4
ACHA4	RAB36	PAQR4
ANXA2	RAB36	PAQR4
AURKB	RAB36	PAQR4
GNAT3	RAB36	PAQR4
CA2D1	RAB36	PAQR4
CAH4	RAB36	PAQR4
AK1C1	RAB36	PAQR4
ROCK1	RAB36	PAQR4
CHLE	RAB36	PAQR4
J3QK85	RAB36	PAQR4
ZAP70	RAB36	PAQR4
UD14	RAB36	PAQR4
S12A2	RAB36	PAQR4
EST1A	RAB36	PAQR4
VKOR1	RAB36	PAQR4
XDH	RAB36	PAQR4
ACHB4	RAB36	PAQR4
RLP24	RAB36	PAQR4
EDN1	RAB36	PAQR4
GBRB3	RAB36	PAQR4
TKT	RAB36	PAQR4
NEU2	RAB36	PAQR4
3HAO	RAB36	PAQR4
RL10L	RAB36	PAQR4
ADA1D	RAB36	PAQR4
CANB2	RAB36	PAQR4
KAP3	RAB36	PAQR4
PANX1	RAB36	PAQR4
ST2A1	RAB36	PAQR4
UPP2	RAB36	PAQR4
AK1D1	RAB36	PAQR4
CAC1A	RAB36	PAQR4
CUBN	RAB36	PAQR4
THA	RAB36	PAQR4
TBB5	RAB36	PAQR4
CATA	RAB36	PAQR4
RL3	RAB36	PAQR4
PA2GE	RAB36	PAQR4
HRH2	RAB36	PAQR4
ATTY	RAB36	PAQR4
S29A2	RAB36	PAQR4
GBRT	RAB36	PAQR4
ACHA3	RAB36	PAQR4
CDK6	RAB36	PAQR4
5HT7R	RAB36	PAQR4
ADRB1	RAB36	PAQR4
CP11A	RAB36	PAQR4
CSK	RAB36	PAQR4
5HT3A	RAB36	PAQR4
AT12A	RAB36	PAQR4
IOD3	RAB36	PAQR4
PGFRA	RAB36	PAQR4
A1AG1	RAB36	PAQR4
TNFA	RAB36	PAQR4
NFAC2	RAB36	PAQR4
NOS2	RAB36	PAQR4
5HT2B	RAB36	PAQR4
HS90A	RAB36	PAQR4
LCK	RAB36	PAQR4
ADCYA	RAB36	PAQR4
HS90B	RAB36	PAQR4
ADA2A	RAB36	PAQR4
CACP	RAB36	PAQR4
RARA	RAB36	PAQR4
PYC	RAB36	PAQR4
CATL1	RAB36	PAQR4
ACHA9	RAB36	PAQR4
NH2L1	RAB36	PAQR4
AAKB2	RAB36	PAQR4
DCXR	RAB36	PAQR4
CXCL7	RAB36	PAQR4
KCNE1	RAB36	PAQR4
B3GT4	RAB36	PAQR4
ACES	RAB36	PAQR4
SCNNG	RAB36	PAQR4
HASP	RAB36	PAQR4
MMP3	RAB36	PAQR4
MET	RAB36	PAQR4
AA2BR	RAB36	PAQR4
PDE8A	RAB36	PAQR4
5HT2C	RAB36	PAQR4
AK1C3	RAB36	PAQR4
OSTCN	RAB36	PAQR4
