source	dest	edges	cum_dist	avg_dist_per_edge
ACE	TREM2	5	0.179	0.0358
ACE	CKAP5	2	0.422	0.211
ACE	TGM1	6	0.334	0.0556666666666667
ACE	COLQ	3	0.866	0.288666666666667
ACE	KLHL4	6	1.262	0.210333333333333
ACE	RIPK4	2	0.178	0.089
ACE	ARMC6	5	0.347	0.0694
ACE	CCDC6	4	0.506	0.1265
ACE	PDE8B	4	0.137	0.03425
ACE	ENDOU	6	0.537	0.0895
ACE	ARAF	5	0.126	0.0252
ACE	TEX12	4	0.23	0.0575
ACE	MAP9	3	0.486	0.162
ACE	KDM5C	4	0.717	0.17925
ACE	UTF1	3	0.52	0.173333333333333
KAPCA	TREM2	6	0.194	0.0323333333333333
KAPCA	CKAP5	4	0.327	0.08175
KAPCA	TGM1	6	0.319	0.0531666666666667
KAPCA	COLQ	3	0.812	0.270666666666667
KAPCA	KLHL4	3	1.017	0.339
KAPCA	RIPK4	3	0.355	0.118333333333333
KAPCA	ARMC6	3	0.333	0.111
KAPCA	CCDC6	2	0.147	0.0735
KAPCA	PDE8B	2	0.122	0.061
KAPCA	ENDOU	7	0.535	0.0764285714285714
KAPCA	ARAF	4	0.13	0.0325
KAPCA	TEX12	4	0.215	0.05375
KAPCA	MAP9	3	0.471	0.157
KAPCA	KDM5C	2	0.44	0.22
KAPCA	UTF1	4	0.511	0.12775
NTKL	TREM2	5	0.292	0.0584
NTKL	CKAP5	7	0.495	0.0707142857142857
NTKL	TGM1	8	0.411	0.051375
NTKL	COLQ	5	0.787	0.1574
NTKL	KLHL4	8	1.365	0.170625
NTKL	RIPK4	4	0.344	0.086
NTKL	ARMC6	4	0.502	0.1255
NTKL	CCDC6	5	0.354	0.0708
NTKL	PDE8B	5	0.354	0.0708
NTKL	ENDOU	7	0.668	0.0954285714285714
NTKL	ARAF	4	0.26	0.065
NTKL	TEX12	5	0.327	0.0654
NTKL	MAP9	2	0.444	0.222
NTKL	KDM5C	5	0.619	0.1238
NTKL	UTF1	6	0.684	0.114
CALM	TREM2	3	0.159	0.053
CALM	CKAP5	2	0.139	0.0695
CALM	TGM1	5	0.29	0.058
CALM	COLQ	4	0.667	0.16675
CALM	KLHL4	4	1.089	0.27225
CALM	RIPK4	2	0.168	0.084
CALM	ARMC6	5	0.337	0.0674
CALM	CCDC6	2	0.148	0.074
CALM	PDE8B	2	0.113	0.0565
CALM	ENDOU	6	0.527	0.0878333333333333
CALM	ARAF	5	0.116	0.0232
CALM	TEX12	4	0.207	0.05175
CALM	MAP9	3	0.463	0.154333333333333
CALM	KDM5C	4	0.396	0.099
CALM	UTF1	4	0.512	0.128
ACHA4	TREM2	5	0.267	0.0534
ACHA4	CKAP5	6	0.472	0.0786666666666667
ACHA4	TGM1	8	0.408	0.051
ACHA4	COLQ	2	0.282	0.141
ACHA4	KLHL4	7	1.342	0.191714285714286
ACHA4	RIPK4	4	0.322	0.0805
ACHA4	ARMC6	5	0.457	0.0914
ACHA4	CCDC6	3	0.307	0.102333333333333
ACHA4	PDE8B	5	0.314	0.0628
ACHA4	ENDOU	7	0.628	0.0897142857142857
ACHA4	ARAF	4	0.213	0.05325
ACHA4	TEX12	6	0.304	0.0506666666666667
