source	destinations_disconnected_to
ACE	PTCD2
KAPCA	PTCD2
NTKL	PTCD2
CALM	PTCD2
ACHA4	PTCD2
ANXA2	PTCD2
AURKB	PTCD2
GNAT3	PTCD2
CA2D1	PTCD2
CAH4	PTCD2
AK1C1	PTCD2
ROCK1	PTCD2
CHLE	PTCD2
J3QK85	PTCD2
ZAP70	PTCD2
UD14	PTCD2
S12A2	PTCD2
EST1A	PTCD2
VKOR1	PTCD2
XDH	PTCD2
ACHB4	PTCD2
RLP24	PTCD2
EDN1	PTCD2
GBRB3	PTCD2
TKT	PTCD2
NEU2	PTCD2
3HAO	PTCD2
RL10L	PTCD2
ADA1D	PTCD2
CANB2	PTCD2
KAP3	PTCD2
PANX1	PTCD2
ST2A1	PTCD2
UPP2	PTCD2
AK1D1	PTCD2
CAC1A	PTCD2
CUBN	PTCD2
THA	PTCD2
TBB5	PTCD2
CATA	PTCD2
RL3	PTCD2
PA2GE	PTCD2
HRH2	PTCD2
ATTY	PTCD2
S29A2	PTCD2
GBRT	PTCD2
ACHA3	PTCD2
CDK6	PTCD2
5HT7R	PTCD2
ADRB1	PTCD2
CP11A	PTCD2
CSK	PTCD2
5HT3A	PTCD2
AT12A	PTCD2
IOD3	PTCD2
PGFRA	PTCD2
A1AG1	PTCD2
TNFA	PTCD2
NFAC2	PTCD2
NOS2	PTCD2
5HT2B	PTCD2
HS90A	PTCD2
LCK	PTCD2
ADCYA	PTCD2
HS90B	PTCD2
ADA2A	PTCD2
CACP	PTCD2
RARA	PTCD2
PYC	PTCD2
CATL1	PTCD2
ACHA9	PTCD2
NH2L1	PTCD2
AAKB2	PTCD2
DCXR	PTCD2
CXCL7	PTCD2
KCNE1	PTCD2
B3GT4	PTCD2
ACES	PTCD2
SCNNG	PTCD2
HASP	PTCD2
MMP3	PTCD2
MET	PTCD2
AA2BR	PTCD2
PDE8A	PTCD2
5HT2C	PTCD2
AK1C3	PTCD2
OSTCN	PTCD2
NMD3B	PTCD2
CDK5	PTCD2
PPARA	PTCD2
DRD2	PTCD2
VGFR2	PTCD2
CP1A2	PTCD2
NGF	PTCD2
GBRA6	PTCD2
ACHA7	PTCD2
CP2C9	PTCD2
TBA1A	PTCD2
IL2RA	PTCD2
PPB1	PTCD2
PD2R	PTCD2
Q71TU5	PTCD2
DCE1	PTCD2
GBRG1	PTCD2
FGFR2	PTCD2
IMPA1	PTCD2
ACM2	PTCD2
IL8	PTCD2
5HT6R	PTCD2
KPCT	PTCD2
AOC1	PTCD2
PCNA	PTCD2
KSYK	PTCD2
CAH9	PTCD2
RL11	PTCD2
CACB3	PTCD2
HMDH	PTCD2
GBRA4	PTCD2
KIT	PTCD2
AOFA	PTCD2
NEP	PTCD2
GLYC	PTCD2
NCOA2	PTCD2
5HT1E	PTCD2
TBA4A	PTCD2
METH	PTCD2
LDHA	PTCD2
MK08	PTCD2
IGHG4	PTCD2
CP2CJ	PTCD2
RXRA	PTCD2
PA2GA	PTCD2
CP131	PTCD2
ACACB	PTCD2
PTHY	PTCD2
IL10	PTCD2
CAH2	PTCD2
OPRD	PTCD2
AAPK1	PTCD2
PDPK1	PTCD2
ADRB3	PTCD2
C11B1	PTCD2
GBRP	PTCD2
ROCK2	PTCD2
RL8	PTCD2
ADCY2	PTCD2
PHOP2	PTCD2
CAH12	PTCD2
S10A4	PTCD2
GRIK1	PTCD2
CBG	PTCD2
PRGR	PTCD2
HCAR2	PTCD2
DNMT1	PTCD2
PGH2	PTCD2
CAC1F	PTCD2
ADA2C	PTCD2
S15A1	PTCD2
ADA1A	PTCD2
A1AG2	PTCD2
OX1R	PTCD2
KCMA1	PTCD2
NMDE3	PTCD2
HIBCH	PTCD2
IPKA	PTCD2
S22AI	PTCD2
S29A1	PTCD2
HDAC1	PTCD2
PNPH	PTCD2
ADA2B	PTCD2
TRFL	PTCD2
ALBU	PTCD2
FMO3	PTCD2
PLK1	PTCD2
SGMR1	PTCD2
GUAA	PTCD2
QOR	PTCD2
GCR	PTCD2
CATD	PTCD2
MIF	PTCD2
HPGDS	PTCD2
MKNK1	PTCD2
P2RY2	PTCD2
S12A4	PTCD2
EGFR	PTCD2
NFKB1	PTCD2
PGFRB	PTCD2
ANT3	PTCD2
GTR1	PTCD2
MK10	PTCD2
CAMLG	PTCD2
HEMH	PTCD2
MTRR	PTCD2
NQO1	PTCD2
ACH10	PTCD2
FMO4	PTCD2
DRD5	PTCD2
TRY1	PTCD2
SCNAA	PTCD2
GBRG3	PTCD2
PDE8B	PTCD2
KCNA2	PTCD2
IFNA2	PTCD2
AA1R	PTCD2
MAPK2	PTCD2
PK3CD	PTCD2
HRH4	PTCD2
GBRB1	PTCD2
HCN2	PTCD2
RL26L	PTCD2
DMTA2	PTCD2
6PGD	PTCD2
GRP78	PTCD2
PSIP1	PTCD2
AT1A4	PTCD2
GLR	PTCD2
OPRK	PTCD2
ATPB	PTCD2
STMN4	PTCD2
CACB2	PTCD2
NMDZ1	PTCD2
SC6A3	PTCD2
ST2B1	PTCD2
TBG1	PTCD2
ESR1	PTCD2
CREB1	PTCD2
5HT1B	PTCD2
ERBB2	PTCD2
HDAC7	PTCD2
KCC1B	PTCD2
TBD	PTCD2
TOP2B	PTCD2
3BHS1	PTCD2
ATP4A	PTCD2
LOX5	PTCD2
UD3A1	PTCD2
BDNF	PTCD2
GBRA1	PTCD2
FOS	PTCD2
SHBG	PTCD2
ODP2	PTCD2
ABCA1	PTCD2
DYR	PTCD2
P85A	PTCD2
SIR1	PTCD2
MTHR	PTCD2
ADCL2	PTCD2
IBP3	PTCD2
DDR1	PTCD2
CP46A	PTCD2
SCN2A	PTCD2
IL4	PTCD2
NPS	PTCD2
NMDE1	PTCD2
AOFB	PTCD2
RL13A	PTCD2
S22A2	PTCD2
CALY	PTCD2
S12A5	PTCD2
PK3CA	PTCD2
PDE4D	PTCD2
KIF11	PTCD2
NR1I2	PTCD2
NISCH	PTCD2
NFKB2	PTCD2
ITK	PTCD2
PPIA	PTCD2
MMAA	PTCD2
PA24A	PTCD2
HYES	PTCD2
CP2C8	PTCD2
CAC1D	PTCD2
SCNNA	PTCD2
DRD3	PTCD2
IOD1	PTCD2
AAKB1	PTCD2
ARY2	PTCD2
DOPO	PTCD2
PDE3A	PTCD2
TR10B	PTCD2
ADA1B	PTCD2
C9JK77	PTCD2
MYLK3	PTCD2
PDE1B	PTCD2
MYH9	PTCD2
TRI15	PTCD2
HPRT	PTCD2
ADRB2	PTCD2
LIPL	PTCD2
MDR1	PTCD2
5HT1A	PTCD2
CP19A	PTCD2
ARY1	PTCD2
5HT2A	PTCD2
G6PD	PTCD2
PYRD	PTCD2
GBRB2	PTCD2
IKBA	PTCD2
THRB	PTCD2
GPX1	PTCD2
TNNC2	PTCD2
S22AB	PTCD2
PDE5A	PTCD2
TGFB1	PTCD2
TOP2A	PTCD2
RL23	PTCD2
PDK3	PTCD2
EDNRA	PTCD2
TF65	PTCD2
KAP0	PTCD2
PPIF	PTCD2
RL15	PTCD2
KCNH2	PTCD2
PDE4C	PTCD2
ABCC8	PTCD2
J3KPA4	PTCD2
HDAC8	PTCD2
GBRD	PTCD2
CCKN	PTCD2
ADCY5	PTCD2
ATPA	PTCD2
ATPG	PTCD2
CAC1G	PTCD2
LDHB	PTCD2
JUN	PTCD2
CSF1R	PTCD2
UD19	PTCD2
ATF6A	PTCD2
RL19	PTCD2
ST17B	PTCD2
ABL1	PTCD2
PHOP1	PTCD2
SC6A4	PTCD2
S22A6	PTCD2
GRIK2	PTCD2
ACM3	PTCD2
RYR1	PTCD2
S23IP	PTCD2
CRBN	PTCD2
MUTA	PTCD2
ARGI1	PTCD2
AA3R	PTCD2
GBRA5	PTCD2
CAH6	PTCD2
FAK1	PTCD2
SCNND	PTCD2
CASP8	PTCD2
SYRC	PTCD2
CP3A4	PTCD2
A4	PTCD2
MRP1	PTCD2
KCNN4	PTCD2
PDE7A	PTCD2
SCN4A	PTCD2
CACB1	PTCD2
DHI1	PTCD2
PDIA1	PTCD2
LRP2	PTCD2
ESR2	PTCD2
SCNNB	PTCD2
NMDE4	PTCD2
TY3H	PTCD2
SOAT1	PTCD2
NMD3A	PTCD2
ASM	PTCD2
S12A1	PTCD2
CP1A1	PTCD2
INSR2	PTCD2
NCOA1	PTCD2
TBE	PTCD2
ITAL	PTCD2
PPARG	PTCD2
GSK3B	PTCD2
CAC1I	PTCD2
THB	PTCD2
KLK3	PTCD2
GBRA2	PTCD2
TBB4B	PTCD2
DRD4	PTCD2
CLIC1	PTCD2
GBRE	PTCD2
RHOA	PTCD2
TERT	PTCD2
RL23A	PTCD2
KITH	PTCD2
HIF1A	PTCD2
TEBP	PTCD2
PERM	PTCD2
TYSY	PTCD2
PAR10	PTCD2
NNMT	PTCD2
RARB	PTCD2
PK3CG	PTCD2
CAC1C	PTCD2
PLPL9	PTCD2
OPRM	PTCD2
PLMN	PTCD2
ADA	PTCD2
TNNC1	PTCD2
J3KN87	PTCD2
GBRG2	PTCD2
FAD1	PTCD2
PDE1A	PTCD2
GLUC	PTCD2
EST1	PTCD2
P2RX2	PTCD2
NOS3	PTCD2
GSTP1	PTCD2
CAH7	PTCD2
IL6	PTCD2
UD13	PTCD2
PDE4A	PTCD2
CBPB2	PTCD2
KCJ11	PTCD2
SCN5A	PTCD2
CP21A	PTCD2
CFTR	PTCD2
ACM1	PTCD2
GRIA2	PTCD2
CPT2	PTCD2
COMT	PTCD2
P53	PTCD2
CNGA1	PTCD2
HDAC9	PTCD2
KCNQ1	PTCD2
PGH1	PTCD2
CP2R1	PTCD2
CAC1H	PTCD2
CAB45	PTCD2
CDK2	PTCD2
SC6A2	PTCD2
AK1C2	PTCD2
CA2D2	PTCD2
S22A8	PTCD2
EBP	PTCD2
NADC	PTCD2
5HT5A	PTCD2
AHR	PTCD2
HDAC6	PTCD2
MRP2	PTCD2
PDE4B	PTCD2
AA2AR	PTCD2
PDE7B	PTCD2
FAK2	PTCD2
CASP3	PTCD2
CATB	PTCD2
CAC1S	PTCD2
TA2R	PTCD2
TPMT	PTCD2
5HT1D	PTCD2
PIM1	PTCD2
AT1A1	PTCD2
MMP9	PTCD2
RL37	PTCD2
PARP1	PTCD2
RENR	PTCD2
ENPL	PTCD2
NR1I3	PTCD2
CAH1	PTCD2
SL9A7	PTCD2
ACM4	PTCD2
TOP1	PTCD2
DHB8	PTCD2
FABP6	PTCD2
GABR1	PTCD2
LY66C	PTCD2
GLNA	PTCD2
SCN1A	PTCD2
HDAC3	PTCD2
RENI	PTCD2
