source	dest	edges	cum_dist	avg_dist_per_edge
ACE	APOD	4	0.417	0.10425
ACE	DDR2	4	0.431	0.10775
ACE	SOAT1	5	0.588	0.1176
ACE	KLF7	5	0.854	0.1708
ACE	SHOX	4	0.532	0.133
ACE	CLN6	6	0.271	0.0451666666666667
ACE	SIX1	5	0.836	0.1672
ACE	PERP	3	0.138	0.046
ACE	COX5A	4	0.882	0.2205
ACE	CBR4	6	0.909	0.1515
ACE	AMPH	3	0.613	0.204333333333333
ACE	NAV3	4	0.516	0.129
ACE	LGSN	5	0.804	0.1608
ACE	ZFP37	4	0.816	0.204
ACE	CCR4	3	0.166	0.0553333333333333
ACE	RRAGB	6	0.882	0.147
ACE	RAB17	4	0.441	0.11025
KAPCA	APOD	6	0.683	0.113833333333333
KAPCA	DDR2	4	0.416	0.104
KAPCA	SOAT1	4	0.825	0.20625
KAPCA	KLF7	5	0.85	0.17
KAPCA	SHOX	4	0.517	0.12925
KAPCA	CLN6	3	0.279	0.093
KAPCA	SIX1	4	0.591	0.14775
KAPCA	PERP	3	0.123	0.041
KAPCA	COX5A	5	0.839	0.1678
KAPCA	CBR4	7	0.926	0.132285714285714
KAPCA	AMPH	4	0.57	0.1425
KAPCA	NAV3	7	0.551	0.0787142857142857
KAPCA	LGSN	4	0.696	0.174
KAPCA	ZFP37	4	0.801	0.20025
KAPCA	CCR4	6	0.19	0.0316666666666667
KAPCA	RRAGB	7	0.88	0.125714285714286
KAPCA	RAB17	4	0.426	0.1065
NTKL	APOD	7	0.672	0.096
NTKL	DDR2	5	0.528	0.1056
NTKL	SOAT1	7	0.71	0.101428571428571
NTKL	KLF7	6	0.971	0.161833333333333
NTKL	SHOX	5	0.629	0.1258
NTKL	CLN6	7	0.431	0.0615714285714286
NTKL	SIX1	7	0.759	0.108428571428571
NTKL	PERP	4	0.235	0.05875
NTKL	COX5A	4	0.709	0.17725
NTKL	CBR4	8	1.031	0.128875
NTKL	AMPH	3	0.276	0.092
NTKL	NAV3	6	0.681	0.1135
NTKL	LGSN	6	0.901	0.150166666666667
NTKL	ZFP37	5	0.913	0.1826
NTKL	CCR4	6	0.29	0.0483333333333333
NTKL	RRAGB	8	0.99	0.12375
NTKL	RAB17	5	0.538	0.1076
CALM	APOD	6	0.552	0.092
CALM	DDR2	4	0.408	0.102
CALM	SOAT1	6	0.781	0.130166666666667
CALM	KLF7	5	0.844	0.1688
CALM	SHOX	3	0.486	0.162
CALM	CLN6	6	0.29	0.0483333333333333
CALM	SIX1	3	0.483	0.161
CALM	PERP	3	0.115	0.0383333333333333
CALM	COX5A	3	0.589	0.196333333333333
CALM	CBR4	5	0.862	0.1724
CALM	AMPH	3	0.773	0.257666666666667
CALM	NAV3	2	0.44	0.22
CALM	LGSN	4	0.697	0.17425
CALM	ZFP37	4	0.793	0.19825
CALM	CCR4	5	0.163	0.0326
CALM	RRAGB	6	0.866	0.144333333333333
CALM	RAB17	2	0.267	0.1335
ACHA4	APOD	7	0.65	0.0928571428571429
ACHA4	DDR2	4	0.458	0.1145
ACHA4	SOAT1	6	0.995	0.165833333333333
ACHA4	KLF7	6	0.945	0.1575
ACHA4	SHOX	6	0.606	0.101
ACHA4	CLN6	7	0.391	0.0558571428571429
ACHA4	SIX1	6	0.736	0.122666666666667
ACHA4	PERP	5	0.212	0.0424
ACHA4	COX5A	4	0.743	0.18575
ACHA4	CBR4	8	1.005	0.125625
ACHA4	AMPH	4	0.513	0.12825
ACHA4	NAV3	4	0.618	0.1545
ACHA4	LGSN	5	0.856	0.1712
ACHA4	ZFP37	6	0.89	0.148333333333333
ACHA4	CCR4	6	0.266	0.0443333333333333
ACHA4	RRAGB	7	0.973	0.139
ACHA4	RAB17	6	0.515	0.0858333333333333
ANXA2	APOD	5	0.606	0.1212
ANXA2	DDR2	3	0.465	0.155
ANXA2	SOAT1	6	0.966	0.161
ANXA2	KLF7	5	0.881	0.1762
ANXA2	SHOX	3	0.566	0.188666666666667
ANXA2	CLN6	6	0.327	0.0545
ANXA2	SIX1	5	0.948	0.1896
ANXA2	PERP	2	0.172	0.086
ANXA2	COX5A	4	0.799	0.19975
ANXA2	CBR4	6	0.921	0.1535
ANXA2	AMPH	2	0.757	0.3785
ANXA2	NAV3	4	0.528	0.132
ANXA2	LGSN	4	0.838	0.2095
ANXA2	ZFP37	3	0.85	0.283333333333333
ANXA2	CCR4	5	0.175	0.035
ANXA2	RRAGB	6	0.878	0.146333333333333
ANXA2	RAB17	3	0.46	0.153333333333333
AURKB	APOD	2	0.465	0.2325
AURKB	DDR2	4	0.404	0.101
AURKB	SOAT1	4	0.798	0.1995
AURKB	KLF7	4	0.814	0.2035
AURKB	SHOX	4	0.505	0.12625
AURKB	CLN6	4	0.267	0.06675
AURKB	SIX1	2	0.425	0.2125
AURKB	PERP	3	0.111	0.037
AURKB	COX5A	7	0.798	0.114
AURKB	CBR4	7	0.922	0.131714285714286
AURKB	AMPH	6	0.529	0.0881666666666667
AURKB	NAV3	4	0.555	0.13875
AURKB	LGSN	6	0.763	0.127166666666667
AURKB	ZFP37	4	0.789	0.19725
AURKB	CCR4	4	0.134	0.0335
AURKB	RRAGB	4	0.813	0.20325
AURKB	RAB17	4	0.414	0.1035
GNAT3	APOD	7	0.727	0.103857142857143
GNAT3	DDR2	6	0.619	0.103166666666667
GNAT3	SOAT1	7	0.776	0.110857142857143
GNAT3	KLF7	6	1.042	0.173666666666667
GNAT3	SHOX	6	0.72	0.12
GNAT3	CLN6	6	0.409	0.0681666666666667
GNAT3	SIX1	6	0.687	0.1145
GNAT3	PERP	5	0.326	0.0652
GNAT3	COX5A	6	0.893	0.148833333333333
GNAT3	CBR4	6	0.967	0.161166666666667
GNAT3	AMPH	5	0.856	0.1712
GNAT3	NAV3	4	0.587	0.14675
GNAT3	LGSN	6	0.942	0.157
GNAT3	ZFP37	6	1.004	0.167333333333333
GNAT3	CCR4	4	0.247	0.06175
GNAT3	RRAGB	4	0.876	0.219
GNAT3	RAB17	6	0.629	0.104833333333333
CA2D1	APOD	6	0.852	0.142
CA2D1	DDR2	4	0.552	0.138
CA2D1	SOAT1	6	0.909	0.1515
CA2D1	KLF7	6	1.195	0.199166666666667
CA2D1	SHOX	5	0.853	0.1706
CA2D1	CLN6	5	0.411	0.0822
CA2D1	SIX1	6	0.84	0.14
CA2D1	PERP	4	0.459	0.11475
CA2D1	COX5A	5	0.9	0.18
CA2D1	CBR4	8	1.151	0.143875
CA2D1	AMPH	5	0.866	0.1732
CA2D1	NAV3	4	0.563	0.14075
CA2D1	LGSN	6	0.962	0.160333333333333
CA2D1	ZFP37	5	1.137	0.2274
CA2D1	CCR4	7	0.405	0.0578571428571429
CA2D1	RRAGB	5	0.991	0.1982
CA2D1	RAB17	5	0.762	0.1524
CAH4	APOD	7	0.803	0.114714285714286
CAH4	DDR2	6	0.974	0.162333333333333
CAH4	SOAT1	6	0.824	0.137333333333333
CAH4	KLF7	6	1.282	0.213666666666667
CAH4	SHOX	4	1.027	0.25675
CAH4	CLN6	5	0.854	0.1708
CAH4	SIX1	6	0.837	0.1395
CAH4	PERP	9	0.99	0.11
CAH4	COX5A	6	0.808	0.134666666666667
CAH4	CBR4	8	1.279	0.159875
CAH4	AMPH	6	0.918	0.153
CAH4	NAV3	5	0.917	0.1834
CAH4	LGSN	5	1.123	0.2246
CAH4	ZFP37	5	0.858	0.1716
CAH4	CCR4	5	0.685	0.137
CAH4	RRAGB	4	0.553	0.13825
CAH4	RAB17	5	1.024	0.2048
AK1C1	APOD	7	0.641	0.0915714285714286
AK1C1	DDR2	6	0.964	0.160666666666667
AK1C1	SOAT1	4	0.949	0.23725
AK1C1	KLF7	7	1.21	0.172857142857143
AK1C1	SHOX	3	0.555	0.185
AK1C1	CLN6	7	0.486	0.0694285714285714
AK1C1	SIX1	7	0.855	0.122142857142857
AK1C1	PERP	5	0.671	0.1342
AK1C1	COX5A	7	0.942	0.134571428571429
AK1C1	CBR4	7	1.034	0.147714285714286
AK1C1	AMPH	6	0.929	0.154833333333333
AK1C1	NAV3	6	0.688	0.114666666666667
AK1C1	LGSN	7	1.014	0.144857142857143
AK1C1	ZFP37	7	0.748	0.106857142857143
AK1C1	CCR4	5	0.426	0.0852
AK1C1	RRAGB	5	0.943	0.1886
AK1C1	RAB17	4	0.905	0.22625
ROCK1	APOD	3	0.431	0.143666666666667
ROCK1	DDR2	6	0.994	0.165666666666667
ROCK1	SOAT1	7	0.925	0.132142857142857
ROCK1	KLF7	5	1.009	0.2018
ROCK1	SHOX	4	0.821	0.20525
ROCK1	CLN6	6	0.403	0.0671666666666667
ROCK1	SIX1	5	0.654	0.1308
ROCK1	PERP	6	0.781	0.130166666666667
ROCK1	COX5A	3	0.563	0.187666666666667
ROCK1	CBR4	8	1.013	0.126625
ROCK1	AMPH	5	0.836	0.1672
ROCK1	NAV3	5	0.649	0.1298
ROCK1	LGSN	6	0.91	0.151666666666667
ROCK1	ZFP37	6	0.644	0.107333333333333
ROCK1	CCR4	4	0.221	0.05525
ROCK1	RRAGB	6	0.985	0.164166666666667
ROCK1	RAB17	6	0.85	0.141666666666667
CHLE	APOD	4	0.754	0.1885
CHLE	DDR2	5	0.829	0.1658
CHLE	SOAT1	6	0.947	0.157833333333333
CHLE	KLF7	5	0.862	0.1724
CHLE	SHOX	6	0.585	0.0975
CHLE	CLN6	6	0.308	0.0513333333333333
CHLE	SIX1	5	0.507	0.1014
CHLE	PERP	6	0.921	0.1535
CHLE	COX5A	5	0.93	0.186
CHLE	CBR4	5	0.885	0.177
CHLE	AMPH	5	0.962	0.1924
CHLE	NAV3	4	0.539	0.13475
CHLE	LGSN	5	0.879	0.1758
CHLE	ZFP37	5	0.606	0.1212
CHLE	CCR4	7	0.208	0.0297142857142857
CHLE	RRAGB	6	0.89	0.148333333333333
CHLE	RAB17	5	0.658	0.1316
J3QK85	APOD	6	0.589	0.0981666666666667
J3QK85	DDR2	4	0.394	0.0985
J3QK85	SOAT1	7	0.938	0.134
J3QK85	KLF7	5	0.903	0.1806
J3QK85	SHOX	4	0.561	0.14025
J3QK85	CLN6	7	0.334	0.0477142857142857
J3QK85	SIX1	6	0.672	0.112
J3QK85	PERP	3	0.167	0.0556666666666667
J3QK85	COX5A	4	0.668	0.167
J3QK85	CBR4	6	0.888	0.148
J3QK85	AMPH	4	0.449	0.11225
J3QK85	NAV3	4	0.495	0.12375
J3QK85	LGSN	5	0.819	0.1638
J3QK85	ZFP37	4	0.845	0.21125
J3QK85	CCR4	5	0.142	0.0284
J3QK85	RRAGB	6	0.845	0.140833333333333
J3QK85	RAB17	4	0.47	0.1175
ZAP70	APOD	6	0.658	0.109666666666667
ZAP70	DDR2	4	0.624	0.156
ZAP70	SOAT1	6	0.644	0.107333333333333
ZAP70	KLF7	6	0.847	0.141166666666667
ZAP70	SHOX	4	0.725	0.18125
ZAP70	CLN6	5	0.276	0.0552
ZAP70	SIX1	6	0.96	0.16
ZAP70	PERP	3	0.331	0.110333333333333
ZAP70	COX5A	4	0.861	0.21525
ZAP70	CBR4	8	0.859	0.107375
ZAP70	AMPH	2	0.4	0.2
ZAP70	NAV3	6	0.512	0.0853333333333333
ZAP70	LGSN	5	0.807	0.1614
ZAP70	ZFP37	4	1.009	0.25225
ZAP70	CCR4	3	0.084	0.028
ZAP70	RRAGB	5	0.858	0.1716
ZAP70	RAB17	4	0.634	0.1585
UD14	APOD	5	0.887	0.1774
UD14	DDR2	6	0.64	0.106666666666667
UD14	SOAT1	7	0.783	0.111857142857143
UD14	KLF7	7	1.03	0.147142857142857
UD14	SHOX	6	0.741	0.1235
UD14	CLN6	6	0.376	0.0626666666666667
UD14	SIX1	8	0.871	0.108875
UD14	PERP	5	0.347	0.0694
UD14	COX5A	5	0.821	0.1642
UD14	CBR4	6	0.924	0.154
UD14	AMPH	4	0.388	0.097
UD14	NAV3	5	0.578	0.1156
UD14	LGSN	5	0.873	0.1746
UD14	ZFP37	6	1.025	0.170833333333333
UD14	CCR4	4	0.316	0.079
UD14	RRAGB	6	0.958	0.159666666666667
UD14	RAB17	6	0.65	0.108333333333333
S12A2	APOD	7	0.702	0.100285714285714
S12A2	DDR2	4	0.51	0.1275
S12A2	SOAT1	8	0.739	0.092375
S12A2	KLF7	6	0.997	0.166166666666667
S12A2	SHOX	6	0.658	0.109666666666667
S12A2	CLN6	7	0.443	0.0632857142857143
S12A2	SIX1	6	0.788	0.131333333333333
S12A2	PERP	5	0.264	0.0528
S12A2	COX5A	4	0.795	0.19875
S12A2	CBR4	8	1.057	0.132125
S12A2	AMPH	4	0.565	0.14125
S12A2	NAV3	7	0.696	0.0994285714285714
S12A2	LGSN	7	0.93	0.132857142857143
S12A2	ZFP37	6	0.942	0.157
S12A2	CCR4	6	0.318	0.053
S12A2	RRAGB	6	0.83	0.138333333333333
S12A2	RAB17	6	0.567	0.0945
EST1A	APOD	4	0.619	0.15475
EST1A	DDR2	7	0.899	0.128428571428571
EST1A	SOAT1	4	0.396	0.099
EST1A	KLF7	6	0.968	0.161333333333333
EST1A	SHOX	4	0.655	0.16375
EST1A	CLN6	6	0.261	0.0435
EST1A	SIX1	4	0.579	0.14475
