source	dest	edges	cum_dist	avg_dist_per_edge
ACE	BAI1	3	0.284	0.0946666666666667
ACE	DPM2	4	0.414	0.1035
ACE	TWF2	3	0.334	0.111333333333333
ACE	DHX29	6	0.831	0.1385
ACE	NNAT	3	0.329	0.109666666666667
ACE	SFXN1	5	0.962	0.1924
ACE	FAT4	6	1.054	0.175666666666667
ACE	CENPF	4	0.146	0.0365
ACE	CNTN2	3	0.582	0.194
ACE	BFSP1	5	0.87	0.174
ACE	ABCC8	3	0.15	0.05
ACE	MCMBP	6	0.178	0.0296666666666667
ACE	CDK20	6	0.408	0.068
ACE	KLRB1	4	0.481	0.12025
ACE	GPR12	4	0.656	0.164
ACE	ULK1	4	0.699	0.17475
ACE	TTLL1	5	0.548	0.1096
ACE	MMP28	5	0.309	0.0618
ACE	WDR37	4	0.369	0.09225
ACE	RBPJL	3	0.304	0.101333333333333
KAPCA	BAI1	3	0.269	0.0896666666666667
KAPCA	DPM2	5	0.579	0.1158
KAPCA	TWF2	4	0.478	0.1195
KAPCA	DHX29	6	0.816	0.136
KAPCA	NNAT	4	0.32	0.08
KAPCA	SFXN1	6	0.934	0.155666666666667
KAPCA	FAT4	3	0.972	0.324
KAPCA	CENPF	4	0.131	0.03275
KAPCA	CNTN2	2	0.337	0.1685
KAPCA	BFSP1	4	0.738	0.1845
KAPCA	ABCC8	4	0.156	0.039
KAPCA	MCMBP	7	0.176	0.0251428571428571
KAPCA	CDK20	4	0.395	0.09875
KAPCA	KLRB1	4	0.466	0.1165
KAPCA	GPR12	4	0.751	0.18775
KAPCA	ULK1	4	0.684	0.171
KAPCA	TTLL1	5	0.443	0.0886
KAPCA	MMP28	4	0.301	0.07525
KAPCA	WDR37	6	0.42	0.07
KAPCA	RBPJL	3	0.271	0.0903333333333333
NTKL	BAI1	4	0.381	0.09525
NTKL	DPM2	6	0.498	0.083
NTKL	TWF2	5	0.467	0.0934
NTKL	DHX29	6	0.805	0.134166666666667
NTKL	NNAT	6	0.493	0.0821666666666667
NTKL	SFXN1	6	0.678	0.113
NTKL	FAT4	8	1.131	0.141375
NTKL	CENPF	5	0.243	0.0486
