source	dest	edges	cum_dist	avg_dist_per_edge
ACE	FSTL1	3	0.82	0.273333333333333
ACE	FOSB	3	0.152	0.0506666666666667
ACE	SF3B4	4	0.264	0.066
ACE	FKBP2	4	0.751	0.18775
ACE	TRHDE	5	0.933	0.1866
ACE	GDF3	4	0.305	0.07625
ACE	TSNAX	6	0.481	0.0801666666666667
ACE	PLIN1	4	0.176	0.044
ACE	TPBG	4	0.457	0.11425
ACE	RPIA	3	0.328	0.109333333333333
ACE	SRY	4	0.229	0.05725
ACE	NKG7	6	0.471	0.0785
ACE	CLK1	6	0.122	0.0203333333333333
KAPCA	FSTL1	4	0.777	0.19425
KAPCA	FOSB	4	0.143	0.03575
KAPCA	SF3B4	3	0.274	0.0913333333333333
KAPCA	FKBP2	5	0.708	0.1416
KAPCA	TRHDE	4	0.688	0.172
KAPCA	GDF3	5	0.303	0.0606
KAPCA	TSNAX	7	0.479	0.0684285714285714
KAPCA	PLIN1	3	0.172	0.0573333333333333
KAPCA	TPBG	4	0.482	0.1205
KAPCA	RPIA	3	0.372	0.124
KAPCA	SRY	4	0.214	0.0535
KAPCA	NKG7	6	0.465	0.0775
KAPCA	CLK1	7	0.12	0.0171428571428571
NTKL	FSTL1	5	0.743	0.1486
NTKL	FOSB	7	0.272	0.0388571428571429
NTKL	SF3B4	6	0.442	0.0736666666666667
NTKL	FKBP2	4	0.578	0.1445
NTKL	TRHDE	7	0.856	0.122285714285714
NTKL	GDF3	5	0.436	0.0872
NTKL	TSNAX	7	0.612	0.0874285714285714
NTKL	PLIN1	5	0.307	0.0614
NTKL	TPBG	8	0.648	0.081
NTKL	RPIA	5	0.502	0.1004
NTKL	SRY	5	0.326	0.0652
NTKL	NKG7	6	0.565	0.0941666666666667
NTKL	CLK1	4	0.229	0.05725
CALM	FSTL1	3	0.98	0.326666666666667
CALM	FOSB	4	0.144	0.036
CALM	SF3B4	5	0.23	0.046
CALM	FKBP2	2	0.383	0.1915
CALM	TRHDE	3	0.58	0.193333333333333
CALM	GDF3	4	0.284	0.071
CALM	TSNAX	3	0.383	0.127666666666667
CALM	PLIN1	4	0.155	0.03875
CALM	TPBG	4	0.447	0.11175
CALM	RPIA	3	0.335	0.111666666666667
CALM	SRY	4	0.206	0.0515
CALM	NKG7	5	0.438	0.0876
CALM	CLK1	3	0.068	0.0226666666666667
ACHA4	FSTL1	4	0.72	0.18
ACHA4	FOSB	4	0.226	0.0565
