source	dest	edges	cum_dist	avg_dist_per_edge
ACE	CLIP3	5	0.452	0.0904
ACE	RPP30	6	0.508	0.0846666666666667
ACE	EHD4	3	0.199	0.0663333333333333
ACE	ABHD5	3	0.684	0.228
ACE	STX18	6	0.691	0.115166666666667
ACE	IL2RB	6	0.071	0.0118333333333333
ACE	GSTA3	2	0.137	0.0685
ACE	GPR6	4	0.377	0.09425
ACE	HERC5	3	0.144	0.048
ACE	GBP1	3	0.17	0.0566666666666667
ACE	ATAD5	4	0.292	0.073
ACE	ENDOU	6	0.537	0.0895
ACE	NOC4L	6	0.62	0.103333333333333
ACE	MFAP4	4	0.274	0.0685
ACE	AP1B1	3	0.175	0.0583333333333333
KAPCA	CLIP3	4	0.477	0.11925
KAPCA	RPP30	3	0.345	0.115
KAPCA	EHD4	3	0.224	0.0746666666666667
KAPCA	ABHD5	5	0.688	0.1376
KAPCA	STX18	3	0.674	0.224666666666667
KAPCA	IL2RB	4	0.082	0.0205
KAPCA	GSTA3	6	0.36	0.06
KAPCA	GPR6	5	0.375	0.075
KAPCA	HERC5	4	0.135	0.03375
KAPCA	GBP1	3	0.158	0.0526666666666667
KAPCA	ATAD5	4	0.277	0.06925
KAPCA	ENDOU	7	0.535	0.0764285714285714
KAPCA	NOC4L	5	0.637	0.1274
KAPCA	MFAP4	5	0.293	0.0586
KAPCA	AP1B1	4	0.173	0.04325
NTKL	CLIP3	6	0.479	0.0798333333333333
NTKL	RPP30	7	0.749	0.107
NTKL	EHD4	7	0.39	0.0557142857142857
NTKL	ABHD5	5	0.533	0.1066
NTKL	STX18	5	0.783	0.1566
NTKL	IL2RB	9	0.218	0.0242222222222222
NTKL	GSTA3	5	0.312	0.0624
NTKL	GPR6	5	0.508	0.1016
NTKL	HERC5	4	0.241	0.06025
NTKL	GBP1	4	0.267	0.06675
NTKL	ATAD5	5	0.389	0.0778
NTKL	ENDOU	7	0.668	0.0954285714285714
NTKL	NOC4L	5	0.762	0.1524
NTKL	MFAP4	10	0.429	0.0429
NTKL	AP1B1	2	0.132	0.066
CALM	CLIP3	3	0.369	0.123
CALM	RPP30	3	0.603	0.201
CALM	EHD4	3	0.189	0.063
CALM	ABHD5	4	0.891	0.22275
CALM	STX18	4	0.658	0.1645
CALM	IL2RB	6	0.061	0.0101666666666667
CALM	GSTA3	5	0.264	0.0528
CALM	GPR6	5	0.351	0.0702
CALM	HERC5	3	0.121	0.0403333333333333
CALM	GBP1	4	0.137	0.03425
