source	dest	edges	cum_dist	avg_dist_per_edge
ACE	ACOT8	5	0.616	0.1232
ACE	ATP4A	1	0.458	0.458
ACE	CHMP7	4	0.689	0.17225
ACE	CHST7	4	0.316	0.079
ACE	SMG1	5	0.316	0.0632
ACE	NYX	5	0.685	0.137
ACE	TPST1	4	0.514	0.1285
ACE	ADAT1	4	0.455	0.11375
ACE	UNC5C	5	0.139	0.0278
ACE	NSA2	4	0.253	0.06325
ACE	ETV3	4	0.441	0.11025
ACE	HRH2	2	0.21	0.105
ACE	DDHD2	4	0.659	0.16475
ACE	IMPA2	4	0.183	0.04575
ACE	ASTE1	4	0.8	0.2
KAPCA	ACOT8	6	0.7	0.116666666666667
KAPCA	ATP4A	3	0.37	0.123333333333333
KAPCA	CHMP7	5	0.646	0.1292
KAPCA	CHST7	4	0.301	0.07525
KAPCA	SMG1	6	0.322	0.0536666666666667
KAPCA	NYX	2	0.655	0.3275
KAPCA	TPST1	3	0.531	0.177
KAPCA	ADAT1	4	0.499	0.12475
KAPCA	UNC5C	7	0.143	0.0204285714285714
KAPCA	NSA2	5	0.259	0.0518
KAPCA	ETV3	5	0.933	0.1866
KAPCA	HRH2	3	0.201	0.067
KAPCA	DDHD2	5	0.657	0.1314
KAPCA	IMPA2	7	0.213	0.0304285714285714
KAPCA	ASTE1	5	0.798	0.1596
NTKL	ACOT8	8	0.813	0.101625
NTKL	ATP4A	6	0.549	0.0915
NTKL	CHMP7	4	0.516	0.129
NTKL	CHST7	5	0.413	0.0826
NTKL	SMG1	6	0.342	0.057
NTKL	NYX	7	0.927	0.132428571428571
NTKL	TPST1	6	0.628	0.104666666666667
NTKL	ADAT1	5	0.672	0.1344
NTKL	UNC5C	6	0.273	0.0455
NTKL	NSA2	6	0.363	0.0605
NTKL	ETV3	5	0.538	0.1076
NTKL	HRH2	5	0.374	0.0748
NTKL	DDHD2	2	0.659	0.3295
NTKL	IMPA2	4	0.304	0.076
NTKL	ASTE1	5	0.918	0.1836
CALM	ACOT8	5	0.606	0.1212
CALM	ATP4A	5	0.326	0.0652
CALM	CHMP7	3	0.396	0.132
CALM	CHST7	4	0.293	0.07325
CALM	SMG1	5	0.222	0.0444
CALM	NYX	4	0.665	0.16625
CALM	TPST1	3	0.494	0.164666666666667
CALM	ADAT1	4	0.462	0.1155
CALM	UNC5C	4	0.108	0.027
CALM	NSA2	3	0.195	0.065
CALM	ETV3	4	0.418	0.1045
CALM	HRH2	3	0.202	0.0673333333333333
CALM	DDHD2	4	0.649	0.16225
CALM	IMPA2	2	0.166	0.083
CALM	ASTE1	5	0.775	0.155
ACHA4	ACOT8	6	0.783	0.1305
ACHA4	ATP4A	5	0.54	0.108
ACHA4	CHMP7	4	0.55	0.1375
ACHA4	CHST7	6	0.39	0.065
ACHA4	SMG1	6	0.325	0.0541666666666667
ACHA4	NYX	6	0.904	0.150666666666667
ACHA4	TPST1	4	0.601	0.15025
ACHA4	ADAT1	5	0.65	0.13
ACHA4	UNC5C	7	0.236	0.0337142857142857
ACHA4	NSA2	6	0.338	0.0563333333333333
ACHA4	ETV3	6	0.515	0.0858333333333333
ACHA4	HRH2	3	0.284	0.0946666666666667
ACHA4	DDHD2	5	0.75	0.15
ACHA4	IMPA2	6	0.286	0.0476666666666667
ACHA4	ASTE1	5	0.891	0.1782
ANXA2	ACOT8	5	0.721	0.1442
ANXA2	ATP4A	5	0.511	0.1022
ANXA2	CHMP7	4	0.606	0.1515
ANXA2	CHST7	3	0.35	0.116666666666667
ANXA2	SMG1	5	0.317	0.0634
ANXA2	NYX	4	0.753	0.18825
ANXA2	TPST1	4	0.716	0.179
ANXA2	ADAT1	6	0.607	0.101166666666667
ANXA2	UNC5C	4	0.12	0.03
ANXA2	NSA2	4	0.254	0.0635
ANXA2	ETV3	3	0.475	0.158333333333333
ANXA2	HRH2	3	0.318	0.106
ANXA2	DDHD2	4	0.686	0.1715
ANXA2	IMPA2	4	0.19	0.0475
ANXA2	ASTE1	5	0.787	0.1574
AURKB	ACOT8	6	0.728	0.121333333333333
AURKB	ATP4A	6	0.361	0.0601666666666667
AURKB	CHMP7	7	0.605	0.0864285714285714
AURKB	CHST7	4	0.289	0.07225
AURKB	SMG1	4	0.164	0.041
AURKB	NYX	8	0.92	0.115
AURKB	TPST1	5	0.631	0.1262
AURKB	ADAT1	5	0.568	0.1136
AURKB	UNC5C	5	0.147	0.0294
AURKB	NSA2	4	0.185	0.04625
AURKB	ETV3	4	0.414	0.1035
AURKB	HRH2	4	0.257	0.06425
AURKB	DDHD2	6	0.688	0.114666666666667
AURKB	IMPA2	5	0.159	0.0318
AURKB	ASTE1	4	0.794	0.1985
GNAT3	ACOT8	8	0.868	0.1085
GNAT3	ATP4A	6	0.99	0.165
GNAT3	CHMP7	6	0.66	0.11
GNAT3	CHST7	6	0.504	0.084
GNAT3	SMG1	5	0.363	0.0726
GNAT3	NYX	5	0.746	0.1492
GNAT3	TPST1	4	0.575	0.14375
GNAT3	ADAT1	4	0.512	0.128
GNAT3	UNC5C	6	0.24	0.04
GNAT3	NSA2	4	0.3	0.075
GNAT3	ETV3	6	0.977	0.162833333333333
GNAT3	HRH2	4	0.408	0.102
GNAT3	DDHD2	5	0.847	0.1694
GNAT3	IMPA2	2	0.179	0.0895
GNAT3	ASTE1	7	0.966	0.138
CA2D1	ACOT8	7	1.001	0.143
CA2D1	ATP4A	8	0.879	0.109875
CA2D1	CHMP7	5	0.793	0.1586
CA2D1	CHST7	5	0.637	0.1274
CA2D1	SMG1	7	0.547	0.0781428571428572
CA2D1	NYX	2	0.2	0.1
CA2D1	TPST1	5	0.966	0.1932
CA2D1	ADAT1	5	0.838	0.1676
CA2D1	UNC5C	7	0.3	0.0428571428571429
CA2D1	NSA2	7	0.472	0.0674285714285714
CA2D1	ETV3	5	0.762	0.1524
CA2D1	HRH2	5	0.605	0.121
CA2D1	DDHD2	7	0.655	0.0935714285714286
CA2D1	IMPA2	6	0.42	0.07
CA2D1	ASTE1	5	0.959	0.1918
CAH4	ACOT8	8	0.801	0.100125
CAH4	ATP4A	3	0.762	0.254
CAH4	CHMP7	4	0.42	0.105
CAH4	CHST7	5	0.848	0.1696
CAH4	SMG1	4	0.712	0.178
CAH4	NYX	4	0.918	0.2295
CAH4	TPST1	4	0.701	0.17525
CAH4	ADAT1	8	1.037	0.129625
CAH4	UNC5C	6	0.425	0.0708333333333333
CAH4	NSA2	5	0.533	0.1066
CAH4	ETV3	6	0.611	0.101833333333333
CAH4	HRH2	6	0.983	0.163833333333333
CAH4	DDHD2	6	0.816	0.136
CAH4	IMPA2	4	0.482	0.1205
CAH4	ASTE1	4	1.139	0.28475
AK1C1	ACOT8	4	0.859	0.21475
AK1C1	ATP4A	2	0.584	0.292
AK1C1	CHMP7	7	0.989	0.141285714285714
AK1C1	CHST7	6	0.849	0.1415
AK1C1	SMG1	6	0.43	0.0716666666666667
AK1C1	NYX	4	0.65	0.1625
AK1C1	TPST1	8	0.79	0.09875
AK1C1	ADAT1	6	0.795	0.1325
AK1C1	UNC5C	7	0.307	0.0438571428571429
AK1C1	NSA2	5	0.367	0.0734
AK1C1	ETV3	6	0.974	0.162333333333333
AK1C1	HRH2	4	0.683	0.17075
AK1C1	DDHD2	7	0.977	0.139571428571429
AK1C1	IMPA2	4	0.493	0.12325
AK1C1	ASTE1	5	0.907	0.1814
ROCK1	ACOT8	6	0.997	0.166166666666667
ROCK1	ATP4A	4	0.904	0.226
ROCK1	CHMP7	3	0.7	0.233333333333333
ROCK1	CHST7	7	0.959	0.137
ROCK1	SMG1	7	0.409	0.0584285714285714
ROCK1	NYX	8	0.986	0.12325
ROCK1	TPST1	4	0.456	0.114
ROCK1	ADAT1	6	0.68	0.113333333333333
ROCK1	UNC5C	4	0.183	0.04575
ROCK1	NSA2	6	0.346	0.0576666666666667
ROCK1	ETV3	5	0.74	0.148
ROCK1	HRH2	5	0.694	0.1388
ROCK1	DDHD2	5	0.9	0.18
ROCK1	IMPA2	4	0.237	0.05925
ROCK1	ASTE1	5	0.874	0.1748
CHLE	ACOT8	7	0.961	0.137285714285714
CHLE	ATP4A	3	0.918	0.306
CHLE	CHMP7	3	0.96	0.32
CHLE	CHST7	6	0.977	0.162833333333333
CHLE	SMG1	4	0.281	0.07025
CHLE	NYX	7	0.753	0.107571428571429
CHLE	TPST1	6	0.442	0.0736666666666667
CHLE	ADAT1	6	0.588	0.098
CHLE	UNC5C	6	0.153	0.0255
CHLE	NSA2	3	0.218	0.0726666666666667
CHLE	ETV3	7	0.92	0.131428571428571
CHLE	HRH2	4	0.524	0.131
CHLE	DDHD2	4	0.667	0.16675
CHLE	IMPA2	6	0.223	0.0371666666666667
CHLE	ASTE1	4	0.808	0.202
J3QK85	ACOT8	6	0.746	0.124333333333333
J3QK85	ATP4A	2	0.47	0.235
J3QK85	CHMP7	4	0.475	0.11875
J3QK85	CHST7	4	0.345	0.08625
J3QK85	SMG1	5	0.284	0.0568
J3QK85	NYX	6	0.84	0.14
J3QK85	TPST1	3	0.522	0.174
J3QK85	ADAT1	5	0.605	0.121
J3QK85	UNC5C	4	0.087	0.02175
J3QK85	NSA2	4	0.221	0.05525
J3QK85	ETV3	4	0.47	0.1175
J3QK85	HRH2	3	0.257	0.0856666666666667
J3QK85	DDHD2	4	0.719	0.17975
J3QK85	IMPA2	4	0.157	0.03925
J3QK85	ASTE1	5	0.754	0.1508
ZAP70	ACOT8	8	0.713	0.089125
ZAP70	ATP4A	6	0.701	0.116833333333333
ZAP70	CHMP7	4	0.668	0.167
ZAP70	CHST7	4	0.509	0.12725
ZAP70	SMG1	7	0.255	0.0364285714285714
ZAP70	NYX	8	0.738	0.09225
ZAP70	TPST1	4	0.455	0.11375
ZAP70	ADAT1	7	0.573	0.0818571428571429
ZAP70	UNC5C	4	0.097	0.02425
ZAP70	NSA2	6	0.192	0.032
ZAP70	ETV3	4	0.634	0.1585
ZAP70	HRH2	3	0.23	0.0766666666666667
ZAP70	DDHD2	5	0.652	0.1304
ZAP70	IMPA2	4	0.109	0.02725
ZAP70	ASTE1	5	0.983	0.1966
UD14	ACOT8	5	0.777	0.1554
UD14	ATP4A	2	0.517	0.2585
UD14	CHMP7	5	0.628	0.1256
UD14	CHST7	6	0.525	0.0875
UD14	SMG1	5	0.32	0.064
UD14	NYX	3	0.54	0.18
UD14	TPST1	7	0.74	0.105714285714286
UD14	ADAT1	6	0.728	0.121333333333333
UD14	UNC5C	6	0.197	0.0328333333333333
UD14	NSA2	4	0.257	0.06425
UD14	ETV3	6	0.65	0.108333333333333
UD14	HRH2	4	0.369	0.09225
UD14	DDHD2	6	0.835	0.139166666666667
UD14	IMPA2	8	0.391	0.048875
UD14	ASTE1	5	0.84	0.168
S12A2	ACOT8	6	0.835	0.139166666666667
S12A2	ATP4A	6	0.599	0.0998333333333333
S12A2	CHMP7	4	0.602	0.1505
S12A2	CHST7	6	0.442	0.0736666666666667
S12A2	SMG1	6	0.377	0.0628333333333333
S12A2	NYX	4	0.851	0.21275
S12A2	TPST1	4	0.653	0.16325
S12A2	ADAT1	4	0.673	0.16825
S12A2	UNC5C	7	0.288	0.0411428571428571
S12A2	NSA2	6	0.39	0.065
S12A2	ETV3	6	0.567	0.0945
S12A2	HRH2	3	0.336	0.112
S12A2	DDHD2	5	0.802	0.1604
S12A2	IMPA2	6	0.338	0.0563333333333333
S12A2	ASTE1	5	0.943	0.1886
EST1A	ACOT8	7	0.927	0.132428571428571
EST1A	ATP4A	5	0.992	0.1984
EST1A	CHMP7	2	0.188	0.094
EST1A	CHST7	5	0.722	0.1444
EST1A	SMG1	2	0.002	0.001
EST1A	NYX	4	0.709	0.17725
EST1A	TPST1	5	0.573	0.1146
EST1A	ADAT1	6	0.727	0.121166666666667
EST1A	UNC5C	8	0.15	0.01875
EST1A	NSA2	4	0.162	0.0405
EST1A	ETV3	4	0.998	0.2495
EST1A	HRH2	6	0.771	0.1285
EST1A	DDHD2	6	0.997	0.166166666666667
EST1A	IMPA2	5	0.354	0.0708
EST1A	ASTE1	10	0.875	0.0875
VKOR1	ACOT8	8	0.858	0.10725
VKOR1	ATP4A	5	0.949	0.1898
VKOR1	CHMP7	5	0.878	0.1756
VKOR1	CHST7	5	0.82	0.164
VKOR1	SMG1	7	0.684	0.0977142857142857
VKOR1	NYX	4	0.866	0.2165
VKOR1	TPST1	7	0.99	0.141428571428571
VKOR1	ADAT1	6	1.034	0.172333333333333
VKOR1	UNC5C	8	0.561	0.070125
VKOR1	NSA2	6	0.552	0.092
VKOR1	ETV3	5	0.958	0.1916
VKOR1	HRH2	6	0.913	0.152166666666667
VKOR1	DDHD2	6	0.89	0.148333333333333
VKOR1	IMPA2	5	0.666	0.1332
VKOR1	ASTE1	7	1.194	0.170571428571429
XDH	ACOT8	3	0.567	0.189
XDH	ATP4A	6	0.927	0.1545
XDH	CHMP7	4	0.894	0.2235
XDH	CHST7	5	0.791	0.1582
XDH	SMG1	5	0.571	0.1142
XDH	NYX	3	0.719	0.239666666666667
XDH	TPST1	7	0.866	0.123714285714286
XDH	ADAT1	7	1.012	0.144571428571429
XDH	UNC5C	7	0.309	0.0441428571428571
XDH	NSA2	7	0.448	0.064
XDH	ETV3	5	0.916	0.1832
XDH	HRH2	5	0.759	0.1518
XDH	DDHD2	7	0.979	0.139857142857143
XDH	IMPA2	7	0.647	0.0924285714285714
XDH	ASTE1	7	0.954	0.136285714285714
ACHB4	ACOT8	6	0.835	0.139166666666667
ACHB4	ATP4A	6	0.599	0.0998333333333333
ACHB4	CHMP7	4	0.602	0.1505
ACHB4	CHST7	6	0.442	0.0736666666666667
ACHB4	SMG1	6	0.377	0.0628333333333333
ACHB4	NYX	6	0.956	0.159333333333333
ACHB4	TPST1	4	0.653	0.16325
ACHB4	ADAT1	5	0.702	0.1404
ACHB4	UNC5C	7	0.288	0.0411428571428571
ACHB4	NSA2	6	0.39	0.065
ACHB4	ETV3	6	0.567	0.0945
ACHB4	HRH2	3	0.336	0.112
ACHB4	DDHD2	5	0.802	0.1604
ACHB4	IMPA2	6	0.338	0.0563333333333333
ACHB4	ASTE1	5	0.943	0.1886
RLP24	ACOT8	10	0.933	0.0933
RLP24	ATP4A	7	0.978	0.139714285714286
RLP24	CHMP7	4	0.242	0.0605
RLP24	CHST7	7	0.917	0.131
RLP24	SMG1	4	0.193	0.04825
RLP24	NYX	4	0.955	0.23875
RLP24	TPST1	7	0.627	0.0895714285714286
RLP24	ADAT1	2	0.755	0.3775
RLP24	UNC5C	7	0.184	0.0262857142857143
RLP24	NSA2	1	0.034	0.034
RLP24	ETV3	2	0.553	0.2765
RLP24	HRH2	5	0.795	0.159
RLP24	DDHD2	4	0.912	0.228
RLP24	IMPA2	7	0.408	0.0582857142857143
RLP24	ASTE1	9	0.909	0.101
EDN1	ACOT8	5	0.626	0.1252
EDN1	ATP4A	4	0.32	0.08
EDN1	CHMP7	3	0.362	0.120666666666667
EDN1	CHST7	4	0.259	0.06475
EDN1	SMG1	5	0.188	0.0376
EDN1	NYX	4	0.677	0.16925
EDN1	TPST1	4	0.475	0.11875
EDN1	ADAT1	4	0.464	0.116
EDN1	UNC5C	6	0.089	0.0148333333333333
EDN1	NSA2	4	0.195	0.04875
EDN1	ETV3	4	0.384	0.096
EDN1	HRH2	2	0.137	0.0685
EDN1	DDHD2	4	0.603	0.15075
EDN1	IMPA2	3	0.15	0.05
EDN1	ASTE1	4	0.744	0.186
GBRB3	ACOT8	10	1.04	0.104
GBRB3	ATP4A	4	0.975	0.24375
GBRB3	CHMP7	6	0.98	0.163333333333333
GBRB3	CHST7	6	0.85	0.141666666666667
GBRB3	SMG1	4	0.57	0.1425
GBRB3	NYX	4	0.96	0.24
GBRB3	TPST1	7	0.676	0.0965714285714286
GBRB3	ADAT1	5	0.854	0.1708
GBRB3	UNC5C	8	0.386	0.04825
GBRB3	NSA2	9	0.533	0.0592222222222222
GBRB3	ETV3	6	0.975	0.1625
GBRB3	HRH2	4	0.603	0.15075
GBRB3	DDHD2	8	0.97	0.12125
GBRB3	IMPA2	7	0.457	0.0652857142857143
GBRB3	ASTE1	6	0.997	0.166166666666667
TKT	ACOT8	4	0.881	0.22025
TKT	ATP4A	8	0.658	0.08225
TKT	CHMP7	5	0.608	0.1216
TKT	CHST7	6	0.505	0.0841666666666667
TKT	SMG1	5	0.344	0.0688
TKT	NYX	7	0.908	0.129714285714286
TKT	TPST1	6	0.719	0.119833333333333
TKT	ADAT1	5	0.604	0.1208
TKT	UNC5C	6	0.198	0.033
TKT	NSA2	4	0.281	0.07025
TKT	ETV3	6	0.63	0.105
TKT	HRH2	5	0.455	0.091
TKT	DDHD2	6	0.882	0.147
TKT	IMPA2	4	0.317	0.07925
TKT	ASTE1	6	0.948	0.158
NEU2	ACOT8	5	0.706	0.1412
NEU2	ATP4A	2	0.488	0.244
NEU2	CHMP7	4	0.493	0.12325
NEU2	CHST7	4	0.363	0.09075
NEU2	SMG1	6	0.319	0.0531666666666667
NEU2	NYX	6	0.881	0.146833333333333
NEU2	TPST1	5	0.603	0.1206
NEU2	ADAT1	4	0.636	0.159
NEU2	UNC5C	7	0.227	0.0324285714285714
NEU2	NSA2	4	0.311	0.07775
NEU2	ETV3	4	0.488	0.122
NEU2	HRH2	3	0.275	0.0916666666666667
NEU2	DDHD2	5	0.741	0.1482
NEU2	IMPA2	4	0.281	0.07025
NEU2	ASTE1	4	0.868	0.217
3HAO	ACOT8	3	0.618	0.206
3HAO	ATP4A	8	0.872	0.109
3HAO	CHMP7	8	0.842	0.10525
3HAO	CHST7	8	0.916	0.1145
3HAO	SMG1	6	0.615	0.1025
3HAO	NYX	4	0.974	0.2435
3HAO	TPST1	5	0.961	0.1922
3HAO	ADAT1	5	0.86	0.172
3HAO	UNC5C	7	0.492	0.0702857142857143
3HAO	NSA2	7	0.499	0.0712857142857143
3HAO	ETV3	4	0.889	0.22225
3HAO	HRH2	6	0.972	0.162
3HAO	DDHD2	5	0.714	0.1428
3HAO	IMPA2	7	0.592	0.0845714285714286
3HAO	ASTE1	7	1.005	0.143571428571429
RL10L	ACOT8	11	1.037	0.0942727272727273
RL10L	ATP4A	6	0.707	0.117833333333333
RL10L	CHMP7	4	0.311	0.07775
RL10L	CHST7	5	0.941	0.1882
RL10L	SMG1	4	0.282	0.0705
RL10L	NYX	4	0.978	0.2445
RL10L	TPST1	9	0.785	0.0872222222222222
RL10L	ADAT1	8	0.85	0.10625
RL10L	UNC5C	8	0.288	0.036
