source	dest	edges	cum_dist	avg_dist_per_edge
ACE	PRAF2	5	0.851	0.1702
ACE	DHX29	6	0.831	0.1385
ACE	KIFC3	6	0.143	0.0238333333333333
ACE	NARG2	4	0.766	0.1915
ACE	BMP6	3	0.21	0.07
ACE	CD48	5	0.127	0.0254
ACE	CDKL3	5	0.702	0.1404
ACE	RIPK4	2	0.178	0.089
ACE	SYNC	5	0.673	0.1346
ACE	HESX1	5	0.237	0.0474
ACE	MSH4	4	0.273	0.06825
ACE	DNMT1	6	0.05	0.00833333333333333
ACE	RNF43	5	0.938	0.1876
ACE	TAF5	3	0.09	0.03
ACE	BIRC7	5	0.278	0.0556
ACE	MX1	4	0.202	0.0505
KAPCA	PRAF2	4	0.777	0.19425
KAPCA	DHX29	6	0.816	0.136
KAPCA	KIFC3	3	0.151	0.0503333333333333
KAPCA	NARG2	4	0.784	0.196
KAPCA	BMP6	4	0.201	0.05025
KAPCA	CD48	5	0.121	0.0242
KAPCA	CDKL3	5	0.698	0.1396
KAPCA	RIPK4	3	0.355	0.118333333333333
KAPCA	SYNC	3	0.688	0.229333333333333
KAPCA	HESX1	4	0.216	0.054
KAPCA	MSH4	4	0.258	0.0645
KAPCA	DNMT1	4	0.036	0.009
KAPCA	RNF43	4	0.693	0.17325
KAPCA	TAF5	4	0.081	0.02025
KAPCA	BIRC7	3	0.239	0.0796666666666667
KAPCA	MX1	6	0.218	0.0363333333333333
NTKL	PRAF2	5	0.899	0.1798
NTKL	DHX29	6	0.805	0.134166666666667
NTKL	KIFC3	4	0.282	0.0705
NTKL	NARG2	7	0.691	0.0987142857142857
NTKL	BMP6	5	0.352	0.0704
NTKL	CD48	5	0.221	0.0442
NTKL	CDKL3	6	0.819	0.1365
NTKL	RIPK4	4	0.344	0.086
NTKL	SYNC	6	0.752	0.125333333333333
NTKL	HESX1	6	0.354	0.059
NTKL	MSH4	6	0.272	0.0453333333333333
NTKL	DNMT1	5	0.205	0.041
NTKL	RNF43	7	0.861	0.123
NTKL	TAF5	5	0.228	0.0456
NTKL	BIRC7	4	0.328	0.082
NTKL	MX1	4	0.34	0.085
CALM	PRAF2	3	0.669	0.223
CALM	DHX29	5	0.685	0.137
CALM	KIFC3	4	0.14	0.035
CALM	NARG2	3	0.458	0.152666666666667
CALM	BMP6	4	0.202	0.0505
CALM	CD48	4	0.094	0.0235
CALM	CDKL3	5	0.692	0.1384
CALM	RIPK4	2	0.168	0.084
CALM	SYNC	4	0.615	0.15375
CALM	HESX1	3	0.108	0.036
CALM	MSH4	4	0.25	0.0625
CALM	DNMT1	6	0.04	0.00666666666666667
CALM	RNF43	3	0.585	0.195
CALM	TAF5	4	0.082	0.0205
CALM	BIRC7	3	0.208	0.0693333333333333
CALM	MX1	3	0.18	0.06
ACHA4	PRAF2	4	0.87	0.2175
ACHA4	DHX29	6	0.788	0.131333333333333
ACHA4	KIFC3	4	0.255	0.06375
ACHA4	NARG2	4	0.75	0.1875
ACHA4	BMP6	4	0.284	0.071
ACHA4	CD48	5	0.197	0.0394
ACHA4	CDKL3	6	0.793	0.132166666666667
ACHA4	RIPK4	4	0.322	0.0805
ACHA4	SYNC	6	0.785	0.130833333333333
ACHA4	HESX1	6	0.328	0.0546666666666667
ACHA4	MSH4	6	0.347	0.0578333333333333
ACHA4	DNMT1	6	0.16	0.0266666666666667
ACHA4	RNF43	6	0.838	0.139666666666667
ACHA4	TAF5	4	0.164	0.041
ACHA4	BIRC7	4	0.311	0.07775
ACHA4	MX1	6	0.301	0.0501666666666667
