source	destinations_disconnected_to
ACE	VWA7	MYNN
KAPCA	VWA7	MYNN
NTKL	VWA7	MYNN
CALM	VWA7	MYNN
ACHA4	VWA7	MYNN
ANXA2	VWA7	MYNN
AURKB	VWA7	MYNN
GNAT3	VWA7	MYNN
CA2D1	VWA7	MYNN
CAH4	VWA7	MYNN
AK1C1	VWA7	MYNN
ROCK1	VWA7	MYNN
CHLE	VWA7	MYNN
J3QK85	VWA7	MYNN
ZAP70	VWA7	MYNN
UD14	VWA7	MYNN
S12A2	VWA7	MYNN
EST1A	VWA7	MYNN
VKOR1	VWA7	MYNN
XDH	VWA7	MYNN
ACHB4	VWA7	MYNN
RLP24	VWA7	MYNN
EDN1	VWA7	MYNN
GBRB3	VWA7	MYNN
TKT	VWA7	MYNN
NEU2	VWA7	MYNN
3HAO	VWA7	MYNN
RL10L	VWA7	MYNN
ADA1D	VWA7	MYNN
CANB2	VWA7	MYNN
KAP3	VWA7	MYNN
PANX1	VWA7	MYNN
ST2A1	VWA7	MYNN
UPP2	VWA7	MYNN
AK1D1	VWA7	MYNN
CAC1A	VWA7	MYNN
CUBN	VWA7	MYNN
THA	VWA7	MYNN
TBB5	VWA7	MYNN
CATA	VWA7	MYNN
RL3	VWA7	MYNN
PA2GE	VWA7	MYNN
HRH2	VWA7	MYNN
ATTY	VWA7	MYNN
S29A2	VWA7	MYNN
GBRT	VWA7	MYNN
ACHA3	VWA7	MYNN
CDK6	VWA7	MYNN
5HT7R	VWA7	MYNN
ADRB1	VWA7	MYNN
CP11A	VWA7	MYNN
CSK	VWA7	MYNN
5HT3A	VWA7	MYNN
AT12A	VWA7	MYNN
IOD3	VWA7	MYNN
PGFRA	VWA7	MYNN
A1AG1	VWA7	MYNN
TNFA	VWA7	MYNN
NFAC2	VWA7	MYNN
NOS2	VWA7	MYNN
5HT2B	VWA7	MYNN
HS90A	VWA7	MYNN
LCK	VWA7	MYNN
ADCYA	VWA7	MYNN
HS90B	VWA7	MYNN
ADA2A	VWA7	MYNN
CACP	VWA7	MYNN
RARA	VWA7	MYNN
PYC	VWA7	MYNN
CATL1	VWA7	MYNN
ACHA9	VWA7	MYNN
NH2L1	VWA7	MYNN
AAKB2	VWA7	MYNN
DCXR	VWA7	MYNN
CXCL7	VWA7	MYNN
KCNE1	VWA7	MYNN
B3GT4	VWA7	MYNN
ACES	VWA7	MYNN
SCNNG	VWA7	MYNN
HASP	VWA7	MYNN
MMP3	VWA7	MYNN
MET	VWA7	MYNN
AA2BR	VWA7	MYNN
PDE8A	VWA7	MYNN
5HT2C	VWA7	MYNN
AK1C3	VWA7	MYNN
OSTCN	VWA7	MYNN
NMD3B	VWA7	MYNN
CDK5	VWA7	MYNN
PPARA	VWA7	MYNN
DRD2	VWA7	MYNN
VGFR2	VWA7	MYNN
CP1A2	VWA7	MYNN
NGF	VWA7	MYNN
GBRA6	VWA7	MYNN
ACHA7	VWA7	MYNN
CP2C9	VWA7	MYNN
TBA1A	VWA7	MYNN
IL2RA	VWA7	MYNN
PPB1	VWA7	MYNN
PD2R	VWA7	MYNN
Q71TU5	VWA7	MYNN
DCE1	VWA7	MYNN
GBRG1	VWA7	MYNN
FGFR2	VWA7	MYNN
IMPA1	VWA7	MYNN
ACM2	VWA7	MYNN
IL8	VWA7	MYNN
5HT6R	VWA7	MYNN
KPCT	VWA7	MYNN
AOC1	VWA7	MYNN
PCNA	VWA7	MYNN
KSYK	VWA7	MYNN
CAH9	VWA7	MYNN
RL11	VWA7	MYNN
CACB3	VWA7	MYNN
HMDH	VWA7	MYNN
GBRA4	VWA7	MYNN
KIT	VWA7	MYNN
AOFA	VWA7	MYNN
NEP	VWA7	MYNN
GLYC	VWA7	MYNN
NCOA2	VWA7	MYNN
5HT1E	VWA7	MYNN
TBA4A	VWA7	MYNN
METH	VWA7	MYNN
LDHA	VWA7	MYNN
MK08	VWA7	MYNN
IGHG4	VWA7	MYNN
CP2CJ	VWA7	MYNN
RXRA	VWA7	MYNN
PA2GA	VWA7	MYNN
CP131	VWA7	MYNN
ACACB	VWA7	MYNN
PTHY	VWA7	MYNN
IL10	VWA7	MYNN
CAH2	VWA7	MYNN
OPRD	VWA7	MYNN
AAPK1	VWA7	MYNN
PDPK1	VWA7	MYNN
ADRB3	VWA7	MYNN
C11B1	VWA7	MYNN
GBRP	VWA7	MYNN
ROCK2	VWA7	MYNN
RL8	VWA7	MYNN
ADCY2	VWA7	MYNN
PHOP2	VWA7	MYNN
CAH12	VWA7	MYNN
S10A4	VWA7	MYNN
GRIK1	VWA7	MYNN
CBG	VWA7	MYNN
PRGR	VWA7	MYNN
HCAR2	VWA7	MYNN
DNMT1	VWA7	MYNN
PGH2	VWA7	MYNN
CAC1F	VWA7	MYNN
ADA2C	VWA7	MYNN
S15A1	VWA7	MYNN
ADA1A	VWA7	MYNN
A1AG2	VWA7	MYNN
OX1R	VWA7	MYNN
KCMA1	VWA7	MYNN
NMDE3	VWA7	MYNN
HIBCH	VWA7	MYNN
IPKA	VWA7	MYNN
S22AI	VWA7	MYNN
S29A1	VWA7	MYNN
HDAC1	VWA7	MYNN
PNPH	VWA7	MYNN
ADA2B	VWA7	MYNN
TRFL	VWA7	MYNN
ALBU	VWA7	MYNN
FMO3	VWA7	MYNN
PLK1	VWA7	MYNN
SGMR1	VWA7	MYNN
GUAA	VWA7	MYNN
QOR	VWA7	MYNN
GCR	VWA7	MYNN
CATD	VWA7	MYNN
MIF	VWA7	MYNN
HPGDS	VWA7	MYNN
MKNK1	VWA7	MYNN
P2RY2	VWA7	MYNN
S12A4	VWA7	MYNN
EGFR	VWA7	MYNN
NFKB1	VWA7	MYNN
PGFRB	VWA7	MYNN
ANT3	VWA7	MYNN
GTR1	VWA7	MYNN
MK10	VWA7	MYNN
CAMLG	VWA7	MYNN
HEMH	VWA7	MYNN
MTRR	VWA7	MYNN
NQO1	VWA7	MYNN
ACH10	VWA7	MYNN
FMO4	VWA7	MYNN
DRD5	VWA7	MYNN
TRY1	VWA7	MYNN
SCNAA	VWA7	MYNN
GBRG3	VWA7	MYNN
PDE8B	VWA7	MYNN
KCNA2	VWA7	MYNN
IFNA2	VWA7	MYNN
AA1R	VWA7	MYNN
MAPK2	VWA7	MYNN
PK3CD	VWA7	MYNN
HRH4	VWA7	MYNN
GBRB1	VWA7	MYNN
HCN2	VWA7	MYNN
RL26L	VWA7	MYNN
DMTA2	VWA7	MYNN
6PGD	VWA7	MYNN
GRP78	VWA7	MYNN
PSIP1	VWA7	MYNN
AT1A4	VWA7	MYNN
GLR	VWA7	MYNN
OPRK	VWA7	MYNN
ATPB	VWA7	MYNN
STMN4	VWA7	MYNN
CACB2	VWA7	MYNN
NMDZ1	VWA7	MYNN
SC6A3	VWA7	MYNN
ST2B1	VWA7	MYNN
TBG1	VWA7	MYNN
ESR1	VWA7	MYNN
CREB1	VWA7	MYNN
5HT1B	VWA7	MYNN
ERBB2	VWA7	MYNN
HDAC7	VWA7	MYNN
