source	dest	edges	cum_dist	avg_dist_per_edge
ACE	ANXA5	4	0.266	0.0665
ACE	GCH1	3	0.264	0.088
ACE	IL23A	3	0.772	0.257333333333333
ACE	OLA1	5	0.578	0.1156
ACE	IGLL1	6	0.988	0.164666666666667
ACE	VEGFB	3	0.266	0.0886666666666667
ACE	MED24	3	0.141	0.047
ACE	TLE6	5	0.87	0.174
ACE	SPAG7	6	0.548	0.0913333333333333
ACE	ELMO3	4	0.351	0.08775
ACE	TDRD7	3	0.262	0.0873333333333333
ACE	ATAD5	4	0.292	0.073
ACE	SOX15	5	0.869	0.1738
ACE	AMPD1	4	0.24	0.06
ACE	LGSN	5	0.804	0.1608
ACE	ACAD8	3	0.65	0.216666666666667
ACE	NR1I3	2	0.167	0.0835
ACE	EPS8	3	0.395	0.131666666666667
KAPCA	ANXA5	4	0.251	0.06275
KAPCA	GCH1	2	0.281	0.1405
KAPCA	IL23A	5	0.776	0.1552
KAPCA	OLA1	6	0.576	0.096
KAPCA	IGLL1	7	0.622	0.0888571428571429
KAPCA	VEGFB	2	0.283	0.1415
KAPCA	MED24	4	0.139	0.03475
KAPCA	TLE6	3	0.593	0.197666666666667
KAPCA	SPAG7	6	0.533	0.0888333333333333
KAPCA	ELMO3	7	0.45	0.0642857142857143
KAPCA	TDRD7	4	0.276	0.069
KAPCA	ATAD5	4	0.277	0.06925
KAPCA	SOX15	4	0.886	0.2215
KAPCA	AMPD1	3	0.257	0.0856666666666667
KAPCA	LGSN	4	0.696	0.174
KAPCA	ACAD8	5	0.654	0.1308
KAPCA	NR1I3	4	0.29	0.0725
KAPCA	EPS8	4	0.352	0.088
NTKL	ANXA5	5	0.363	0.0726
NTKL	GCH1	4	0.338	0.0845
NTKL	IL23A	5	0.621	0.1242
NTKL	OLA1	6	0.709	0.118166666666667
NTKL	IGLL1	6	0.982	0.163666666666667
NTKL	VEGFB	4	0.312	0.078
NTKL	MED24	4	0.272	0.068
NTKL	TLE6	6	0.772	0.128666666666667
NTKL	SPAG7	10	0.631	0.0631
NTKL	ELMO3	6	0.434	0.0723333333333333
NTKL	TDRD7	6	0.25	0.0416666666666667
NTKL	ATAD5	5	0.389	0.0778
NTKL	SOX15	7	1.111	0.158714285714286
NTKL	AMPD1	6	0.482	0.0803333333333333
NTKL	LGSN	6	0.901	0.150166666666667
NTKL	ACAD8	5	0.499	0.0998
NTKL	NR1I3	5	0.342	0.0684
NTKL	EPS8	3	0.222	0.074
CALM	ANXA5	4	0.243	0.06075
CALM	GCH1	3	0.218	0.0726666666666667
CALM	IL23A	4	0.979	0.24475
CALM	OLA1	5	0.557	0.1114
CALM	IGLL1	5	0.965	0.193
CALM	VEGFB	3	0.192	0.064
CALM	MED24	3	0.131	0.0436666666666667
CALM	TLE6	5	0.549	0.1098
CALM	SPAG7	7	0.51	0.0728571428571429
CALM	ELMO3	3	0.315	0.105
CALM	TDRD7	4	0.161	0.04025
CALM	ATAD5	4	0.269	0.06725
CALM	SOX15	4	0.849	0.21225
CALM	AMPD1	2	0.216	0.108
CALM	LGSN	4	0.697	0.17425
CALM	ACAD8	5	0.652	0.1304
CALM	NR1I3	4	0.282	0.0705
CALM	EPS8	2	0.102	0.051
ACHA4	ANXA5	6	0.34	0.0566666666666667
ACHA4	GCH1	4	0.372	0.093
ACHA4	IL23A	2	0.209	0.1045
ACHA4	OLA1	6	0.669	0.1115
ACHA4	IGLL1	6	0.695	0.115833333333333
ACHA4	VEGFB	3	0.322	0.107333333333333
ACHA4	MED24	4	0.232	0.058
ACHA4	TLE6	5	0.763	0.1526
ACHA4	SPAG7	8	0.622	0.07775
ACHA4	ELMO3	4	0.408	0.102
ACHA4	TDRD7	6	0.331	0.0551666666666667
ACHA4	ATAD5	6	0.366	0.061
ACHA4	SOX15	6	1.088	0.181333333333333
ACHA4	AMPD1	5	0.459	0.0918
ACHA4	LGSN	5	0.856	0.1712
ACHA4	ACAD8	5	0.597	0.1194
ACHA4	NR1I3	6	0.379	0.0631666666666667
ACHA4	EPS8	3	0.256	0.0853333333333333
ANXA2	ANXA5	1	0.248	0.248
ANXA2	GCH1	4	0.356	0.089
ANXA2	IL23A	6	0.944	0.157333333333333
ANXA2	OLA1	5	0.605	0.121
ANXA2	IGLL1	2	0.801	0.4005
ANXA2	VEGFB	4	0.402	0.1005
ANXA2	MED24	3	0.168	0.056
ANXA2	TLE6	5	0.734	0.1468
ANXA2	SPAG7	4	0.455	0.11375
ANXA2	ELMO3	6	0.435	0.0725
ANXA2	TDRD7	3	0.325	0.108333333333333
ANXA2	ATAD5	3	0.326	0.108666666666667
ANXA2	SOX15	5	0.917	0.1834
ANXA2	AMPD1	6	0.818	0.136333333333333
ANXA2	LGSN	4	0.838	0.2095
ANXA2	ACAD8	5	0.767	0.1534
ANXA2	NR1I3	3	0.339	0.113
ANXA2	EPS8	3	0.312	0.104
AURKB	ANXA5	4	0.239	0.05975
AURKB	GCH1	4	0.326	0.0815
AURKB	IL23A	7	0.735	0.105
AURKB	OLA1	3	0.496	0.165333333333333
AURKB	IGLL1	4	0.955	0.23875
AURKB	VEGFB	2	0.142	0.071
AURKB	MED24	5	0.17	0.034
AURKB	TLE6	6	0.584	0.0973333333333333
AURKB	SPAG7	4	0.422	0.1055
AURKB	ELMO3	5	0.394	0.0788
AURKB	TDRD7	2	0.046	0.023
AURKB	ATAD5	4	0.265	0.06625
AURKB	SOX15	8	1.104	0.138
AURKB	AMPD1	7	0.475	0.0678571428571429
AURKB	LGSN	6	0.763	0.127166666666667
AURKB	ACAD8	7	0.613	0.0875714285714286
AURKB	NR1I3	4	0.278	0.0695
AURKB	EPS8	3	0.254	0.0846666666666667
GNAT3	ANXA5	6	0.454	0.0756666666666667
GNAT3	GCH1	3	0.325	0.108333333333333
GNAT3	IL23A	6	0.923	0.153833333333333
GNAT3	OLA1	4	0.664	0.166
GNAT3	IGLL1	6	0.982	0.163666666666667
GNAT3	VEGFB	3	0.327	0.109
GNAT3	MED24	4	0.329	0.08225
GNAT3	TLE6	4	0.62	0.155
GNAT3	SPAG7	6	0.727	0.121166666666667
GNAT3	ELMO3	4	0.457	0.11425
GNAT3	TDRD7	6	0.479	0.0798333333333333
GNAT3	ATAD5	6	0.48	0.08
GNAT3	SOX15	5	0.93	0.186
GNAT3	AMPD1	4	0.301	0.07525
GNAT3	LGSN	6	0.942	0.157
GNAT3	ACAD8	8	0.914	0.11425
GNAT3	NR1I3	4	0.475	0.11875
GNAT3	EPS8	5	0.802	0.1604
CA2D1	ANXA5	5	0.587	0.1174
CA2D1	GCH1	4	0.416	0.104
CA2D1	IL23A	4	0.923	0.23075
CA2D1	OLA1	7	0.782	0.111714285714286
CA2D1	IGLL1	6	0.829	0.138166666666667
CA2D1	VEGFB	5	0.651	0.1302
CA2D1	MED24	5	0.493	0.0986
CA2D1	TLE6	8	0.773	0.096625
CA2D1	SPAG7	5	0.823	0.1646
CA2D1	ELMO3	8	0.665	0.083125
CA2D1	TDRD7	5	0.612	0.1224
CA2D1	ATAD5	5	0.613	0.1226
CA2D1	SOX15	6	1.321	0.220166666666667
CA2D1	AMPD1	5	0.692	0.1384
CA2D1	LGSN	6	0.962	0.160333333333333
CA2D1	ACAD8	5	0.665	0.133
CA2D1	NR1I3	5	0.626	0.1252
CA2D1	EPS8	6	0.749	0.124833333333333
CAH4	ANXA5	6	0.983	0.163833333333333
CAH4	GCH1	4	0.859	0.21475
CAH4	IL23A	4	0.758	0.1895
CAH4	OLA1	7	1.218	0.174
CAH4	IGLL1	4	0.891	0.22275
CAH4	VEGFB	5	0.976	0.1952
CAH4	MED24	5	0.907	0.1814
CAH4	TLE6	6	0.948	0.158
CAH4	SPAG7	5	1.083	0.2166
CAH4	ELMO3	8	1.104	0.138
CAH4	TDRD7	9	0.975	0.108333333333333
CAH4	ATAD5	8	0.761	0.095125
CAH4	SOX15	12	1.598	0.133166666666667
CAH4	AMPD1	6	0.986	0.164333333333333
