source	dest	edges	cum_dist	avg_dist_per_edge
ACE	PRAF2	5	0.851	0.1702
ACE	HLTF	5	0.166	0.0332
ACE	AP1G1	4	0.178	0.0445
ACE	GALR3	3	0.524	0.174666666666667
ACE	FKBPL	3	0.116	0.0386666666666667
ACE	TINF2	5	0.172	0.0344
ACE	FOXE1	5	0.885	0.177
ACE	OXSR1	3	0.581	0.193666666666667
ACE	DGAT1	4	0.291	0.07275
ACE	CNN1	3	0.175	0.0583333333333333
ACE	NPY	2	0.07	0.035
ACE	IFNA7	5	0.356	0.0712
ACE	SEMG2	5	0.306	0.0612
ACE	HEBP1	2	0.129	0.0645
ACE	LGR4	3	0.269	0.0896666666666667
ACE	LAMC3	6	0.228	0.038
ACE	CCL13	4	0.153	0.03825
ACE	MITF	6	0.074	0.0123333333333333
ACE	CD3D	5	0.13	0.026
ACE	HDAC3	3	0.433	0.144333333333333
ACE	WNT3	6	0.596	0.0993333333333333
KAPCA	PRAF2	4	0.777	0.19425
KAPCA	HLTF	3	0.152	0.0506666666666667
KAPCA	AP1G1	5	0.176	0.0352
KAPCA	GALR3	2	0.48	0.24
KAPCA	FKBPL	5	0.143	0.0286
KAPCA	TINF2	8	0.2	0.025
KAPCA	FOXE1	3	0.915	0.305
KAPCA	OXSR1	4	0.605	0.15125
KAPCA	DGAT1	5	0.282	0.0564
KAPCA	CNN1	6	0.21	0.035
KAPCA	NPY	3	0.111	0.037
KAPCA	IFNA7	6	0.347	0.0578333333333333
KAPCA	SEMG2	4	0.338	0.0845
KAPCA	HEBP1	2	0.184	0.092
KAPCA	LGR4	4	0.267	0.06675
KAPCA	LAMC3	7	0.226	0.0322857142857143
KAPCA	CCL13	5	0.156	0.0312
KAPCA	MITF	3	0.082	0.0273333333333333
KAPCA	CD3D	5	0.124	0.0248
KAPCA	HDAC3	2	0.188	0.094
KAPCA	WNT3	4	0.497	0.12425
NTKL	PRAF2	5	0.899	0.1798
NTKL	HLTF	4	0.321	0.08025
NTKL	AP1G1	2	0.107	0.0535
NTKL	GALR3	4	0.398	0.0995
NTKL	FKBPL	5	0.274	0.0548
NTKL	TINF2	5	0.327	0.0654
NTKL	FOXE1	6	0.957	0.1595
NTKL	OXSR1	5	0.714	0.1428
NTKL	DGAT1	6	0.402	0.067
NTKL	CNN1	5	0.34	0.068
NTKL	NPY	5	0.253	0.0506
NTKL	IFNA7	6	0.48	0.08
NTKL	SEMG2	4	0.365	0.09125
NTKL	HEBP1	5	0.369	0.0738
NTKL	LGR4	4	0.4	0.1
NTKL	LAMC3	6	0.342	0.057
NTKL	CCL13	5	0.285	0.057
NTKL	MITF	4	0.213	0.05325
NTKL	CD3D	5	0.224	0.0448
NTKL	HDAC3	5	0.356	0.0712
NTKL	WNT3	6	0.626	0.104333333333333
CALM	PRAF2	3	0.669	0.223
CALM	HLTF	5	0.156	0.0312
CALM	AP1G1	4	0.168	0.042
CALM	GALR3	2	0.237	0.1185
CALM	FKBPL	3	0.106	0.0353333333333333
CALM	TINF2	5	0.162	0.0324
CALM	FOXE1	5	0.871	0.1742
CALM	OXSR1	3	0.497	0.165666666666667
CALM	DGAT1	3	0.233	0.0776666666666667
CALM	CNN1	1	0.099	0.099
CALM	NPY	2	0.084	0.042
CALM	IFNA7	6	0.348	0.058
CALM	SEMG2	3	0.245	0.0816666666666667
CALM	HEBP1	2	0.147	0.0735
CALM	LGR4	5	0.23	0.046
CALM	LAMC3	4	0.191	0.04775
CALM	CCL13	3	0.133	0.0443333333333333
CALM	MITF	4	0.071	0.01775
CALM	CD3D	4	0.097	0.02425
CALM	HDAC3	1	0.08	0.08
CALM	WNT3	5	0.506	0.1012
ACHA4	PRAF2	4	0.87	0.2175
ACHA4	HLTF	5	0.276	0.0552
ACHA4	AP1G1	5	0.269	0.0538
ACHA4	GALR3	4	0.424	0.106
ACHA4	FKBPL	5	0.236	0.0472
ACHA4	TINF2	8	0.293	0.036625
ACHA4	FOXE1	6	0.933	0.1555
ACHA4	OXSR1	5	0.692	0.1384
ACHA4	DGAT1	5	0.365	0.073
ACHA4	CNN1	3	0.277	0.0923333333333333
ACHA4	NPY	3	0.194	0.0646666666666667
ACHA4	IFNA7	6	0.43	0.0716666666666667
ACHA4	SEMG2	5	0.363	0.0726
ACHA4	HEBP1	4	0.294	0.0735
ACHA4	LGR4	4	0.36	0.09
ACHA4	LAMC3	6	0.317	0.0528333333333333
ACHA4	CCL13	5	0.239	0.0478
ACHA4	MITF	4	0.186	0.0465
ACHA4	CD3D	5	0.2	0.04
ACHA4	HDAC3	4	0.333	0.08325
ACHA4	WNT3	6	0.653	0.108833333333333
ANXA2	PRAF2	2	0.773	0.3865
ANXA2	HLTF	4	0.174	0.0435
ANXA2	AP1G1	4	0.205	0.05125
ANXA2	GALR3	3	0.708	0.236
ANXA2	FKBPL	4	0.172	0.043
ANXA2	TINF2	6	0.194	0.0323333333333333
ANXA2	FOXE1	5	0.954	0.1908
ANXA2	OXSR1	3	0.65	0.216666666666667
ANXA2	DGAT1	4	0.292	0.073
ANXA2	CNN1	3	0.187	0.0623333333333333
ANXA2	NPY	3	0.143	0.0476666666666667
ANXA2	IFNA7	6	0.429	0.0715
ANXA2	SEMG2	4	0.378	0.0945
ANXA2	HEBP1	4	0.328	0.082
ANXA2	LGR4	3	0.296	0.0986666666666667
ANXA2	LAMC3	4	0.203	0.05075
ANXA2	CCL13	4	0.225	0.05625
ANXA2	MITF	4	0.083	0.02075
ANXA2	CD3D	4	0.109	0.02725
ANXA2	HDAC3	6	0.91	0.151666666666667
ANXA2	WNT3	4	0.648	0.162
AURKB	PRAF2	4	0.726	0.1815
AURKB	HLTF	2	0.124	0.062
AURKB	AP1G1	6	0.207	0.0345
AURKB	GALR3	6	0.44	0.0733333333333333
AURKB	FKBPL	4	0.129	0.03225
AURKB	TINF2	4	0.184	0.046
AURKB	FOXE1	2	0.444	0.222
AURKB	OXSR1	4	0.554	0.1385
AURKB	DGAT1	4	0.293	0.07325
AURKB	CNN1	3	0.214	0.0713333333333333
AURKB	NPY	3	0.144	0.048
AURKB	IFNA7	7	0.403	0.0575714285714286
AURKB	SEMG2	6	0.393	0.0655
AURKB	HEBP1	5	0.267	0.0534
AURKB	LGR4	6	0.265	0.0441666666666667
AURKB	LAMC3	6	0.191	0.0318333333333333
AURKB	CCL13	6	0.212	0.0353333333333333
AURKB	MITF	4	0.07	0.0175
AURKB	CD3D	3	0.068	0.0226666666666667
AURKB	HDAC3	2	0.137	0.0685
AURKB	WNT3	7	0.582	0.0831428571428571
GNAT3	PRAF2	4	0.271	0.06775
GNAT3	HLTF	5	0.264	0.0528
GNAT3	AP1G1	5	0.26	0.052
GNAT3	GALR3	2	0.586	0.293
GNAT3	FKBPL	5	0.333	0.0666
GNAT3	TINF2	6	0.273	0.0455
GNAT3	FOXE1	6	0.897	0.1495
GNAT3	OXSR1	5	0.769	0.1538
GNAT3	DGAT1	4	0.338	0.0845
GNAT3	CNN1	3	0.246	0.082
GNAT3	NPY	2	0.128	0.064
GNAT3	IFNA7	6	0.519	0.0865
GNAT3	SEMG2	4	0.387	0.09675
GNAT3	HEBP1	2	0.202	0.101
GNAT3	LGR4	4	0.457	0.11425
GNAT3	LAMC3	6	0.341	0.0568333333333333
GNAT3	CCL13	4	0.21	0.0525
GNAT3	MITF	6	0.212	0.0353333333333333
GNAT3	CD3D	2	0.201	0.1005
GNAT3	HDAC3	6	0.889	0.148166666666667
GNAT3	WNT3	6	0.681	0.1135
CA2D1	PRAF2	6	0.549	0.0915
CA2D1	HLTF	5	0.284	0.0568
CA2D1	AP1G1	6	0.48	0.08
CA2D1	GALR3	4	0.9	0.225
CA2D1	FKBPL	8	0.387	0.048375
CA2D1	TINF2	7	0.304	0.0434285714285714
CA2D1	FOXE1	6	0.921	0.1535
CA2D1	OXSR1	4	0.902	0.2255
CA2D1	DGAT1	6	0.522	0.087
CA2D1	CNN1	3	0.222	0.074
CA2D1	NPY	5	0.373	0.0746
CA2D1	IFNA7	7	0.681	0.0972857142857143
CA2D1	SEMG2	5	0.63	0.126
CA2D1	HEBP1	4	0.601	0.15025
CA2D1	LGR4	5	0.621	0.1242
CA2D1	LAMC3	6	0.433	0.0721666666666667
CA2D1	CCL13	6	0.44	0.0733333333333333
CA2D1	MITF	5	0.214	0.0428
CA2D1	CD3D	6	0.339	0.0565
CA2D1	HDAC3	3	0.942	0.314
CA2D1	WNT3	6	0.944	0.157333333333333
CAH4	PRAF2	6	0.905	0.150833333333333
CAH4	HLTF	4	0.445	0.11125
CAH4	AP1G1	10	0.967	0.0967
CAH4	GALR3	4	0.975	0.24375
CAH4	FKBPL	8	0.814	0.10175
CAH4	TINF2	6	0.458	0.0763333333333333
CAH4	FOXE1	5	0.831	0.1662
CAH4	OXSR1	7	0.705	0.100714285714286
CAH4	DGAT1	4	0.706	0.1765
CAH4	CNN1	4	0.576	0.144
CAH4	NPY	6	0.743	0.123833333333333
CAH4	IFNA7	7	1.032	0.147428571428571
CAH4	SEMG2	8	0.948	0.1185
CAH4	HEBP1	4	0.975	0.24375
CAH4	LGR4	4	0.955	0.23875
CAH4	LAMC3	4	0.629	0.15725
CAH4	CCL13	7	0.633	0.0904285714285714
CAH4	MITF	4	0.507	0.12675
CAH4	CD3D	7	0.833	0.119
CAH4	HDAC3	8	0.984	0.123
CAH4	WNT3	7	0.96	0.137142857142857
AK1C1	PRAF2	6	0.583	0.0971666666666667
AK1C1	HLTF	6	0.336	0.056
AK1C1	AP1G1	6	0.534	0.089
AK1C1	GALR3	4	0.779	0.19475
AK1C1	FKBPL	9	0.401	0.0445555555555556
AK1C1	TINF2	6	0.322	0.0536666666666667
AK1C1	FOXE1	8	0.987	0.123375
AK1C1	OXSR1	5	0.613	0.1226
AK1C1	DGAT1	2	0.32	0.16
AK1C1	CNN1	5	0.347	0.0694
AK1C1	NPY	4	0.256	0.064
AK1C1	IFNA7	7	0.829	0.118428571428571
AK1C1	SEMG2	4	0.771	0.19275
AK1C1	HEBP1	5	0.693	0.1386
AK1C1	LGR4	5	0.625	0.125
AK1C1	LAMC3	8	0.584	0.073
AK1C1	CCL13	5	0.392	0.0784
AK1C1	MITF	7	0.289	0.0412857142857143
AK1C1	CD3D	4	0.484	0.121
AK1C1	HDAC3	9	0.936	0.104
AK1C1	WNT3	7	0.409	0.0584285714285714
ROCK1	PRAF2	5	0.363	0.0726
ROCK1	HLTF	5	0.232	0.0464
ROCK1	AP1G1	4	0.326	0.0815
ROCK1	GALR3	3	0.667	0.222333333333333
ROCK1	FKBPL	8	0.318	0.03975
ROCK1	TINF2	7	0.257	0.0367142857142857
ROCK1	FOXE1	5	0.675	0.135
ROCK1	OXSR1	6	0.592	0.0986666666666667
ROCK1	DGAT1	6	0.384	0.064
ROCK1	CNN1	4	0.308	0.077
ROCK1	NPY	5	0.235	0.047
ROCK1	IFNA7	4	0.542	0.1355
ROCK1	SEMG2	4	0.556	0.139
ROCK1	HEBP1	3	0.667	0.222333333333333
ROCK1	LGR4	4	0.51	0.1275
ROCK1	LAMC3	6	0.278	0.0463333333333333
ROCK1	CCL13	4	0.24	0.06
ROCK1	MITF	6	0.158	0.0263333333333333
ROCK1	CD3D	3	0.155	0.0516666666666667
ROCK1	HDAC3	6	0.869	0.144833333333333
ROCK1	WNT3	3	0.55	0.183333333333333
CHLE	PRAF2	6	0.95	0.158333333333333
CHLE	HLTF	4	0.201	0.05025
CHLE	AP1G1	4	0.186	0.0465
CHLE	GALR3	5	0.711	0.1422
CHLE	FKBPL	4	0.153	0.03825
CHLE	TINF2	5	0.191	0.0382
CHLE	FOXE1	4	0.568	0.142
CHLE	OXSR1	6	0.744	0.124
CHLE	DGAT1	3	0.256	0.0853333333333333
CHLE	CNN1	3	0.198	0.066
CHLE	NPY	2	0.102	0.051
CHLE	IFNA7	6	0.466	0.0776666666666667
CHLE	SEMG2	4	0.411	0.10275
CHLE	HEBP1	4	0.433	0.10825
CHLE	LGR4	3	0.277	0.0923333333333333
CHLE	LAMC3	6	0.236	0.0393333333333333
CHLE	CCL13	4	0.243	0.06075
CHLE	MITF	6	0.111	0.0185
CHLE	CD3D	6	0.142	0.0236666666666667
CHLE	HDAC3	8	0.969	0.121125
CHLE	WNT3	5	0.964	0.1928
J3QK85	PRAF2	4	0.853	0.21325
J3QK85	HLTF	4	0.141	0.03525
J3QK85	AP1G1	4	0.217	0.05425
J3QK85	GALR3	4	0.36	0.09
J3QK85	FKBPL	4	0.152	0.038
J3QK85	TINF2	7	0.167	0.0238571428571429
J3QK85	FOXE1	5	0.912	0.1824
J3QK85	OXSR1	4	0.662	0.1655
