source	dest	edges	cum_dist	avg_dist_per_edge
ACE	OLR1	1	0.122	0.122
ACE	GDF5	6	0.539	0.0898333333333333
ACE	HN1	2	0.515	0.2575
ACE	CLIP3	5	0.452	0.0904
ACE	LIN7B	4	0.593	0.14825
ACE	OVGP1	3	0.546	0.182
ACE	EPHA7	4	0.172	0.043
ACE	STT3A	3	0.218	0.0726666666666667
ACE	P2RY2	2	0.075	0.0375
ACE	HMGA2	4	0.154	0.0385
ACE	SPC25	6	0.352	0.0586666666666667
ACE	CCR10	6	0.154	0.0256666666666667
ACE	SENP2	6	0.148	0.0246666666666667
ACE	PLCG2	3	0.153	0.051
ACE	TEX12	4	0.23	0.0575
ACE	UNG	3	0.778	0.259333333333333
ACE	TLR3	3	0.201	0.067
KAPCA	OLR1	5	0.142	0.0284
KAPCA	GDF5	4	0.438	0.1095
KAPCA	HN1	2	0.547	0.2735
KAPCA	CLIP3	4	0.477	0.11925
KAPCA	LIN7B	2	0.503	0.2515
KAPCA	OVGP1	4	0.562	0.1405
KAPCA	EPHA7	5	0.17	0.034
KAPCA	STT3A	4	0.209	0.05225
KAPCA	P2RY2	5	0.127	0.0254
KAPCA	HMGA2	5	0.173	0.0346
KAPCA	SPC25	4	0.303	0.07575
KAPCA	CCR10	3	0.143	0.0476666666666667
KAPCA	SENP2	7	0.146	0.0208571428571429
KAPCA	PLCG2	3	0.264	0.088
KAPCA	TEX12	4	0.215	0.05375
KAPCA	UNG	3	0.84	0.28
KAPCA	TLR3	3	0.342	0.114
NTKL	OLR1	5	0.275	0.055
NTKL	GDF5	7	0.606	0.0865714285714286
NTKL	HN1	6	0.751	0.125166666666667
NTKL	CLIP3	6	0.479	0.0798333333333333
NTKL	LIN7B	8	0.805	0.100625
NTKL	OVGP1	4	0.656	0.164
NTKL	EPHA7	4	0.3	0.075
NTKL	STT3A	6	0.336	0.056
NTKL	P2RY2	4	0.257	0.06425
NTKL	HMGA2	10	0.309	0.0309
NTKL	SPC25	6	0.26	0.0433333333333333
NTKL	CCR10	9	0.301	0.0334444444444444
NTKL	SENP2	6	0.276	0.046
NTKL	PLCG2	6	0.251	0.0418333333333333
NTKL	TEX12	5	0.327	0.0654
NTKL	UNG	6	0.789	0.1315
NTKL	TLR3	5	0.285	0.057
CALM	OLR1	2	0.131	0.0655
CALM	GDF5	3	0.33	0.11
CALM	HN1	4	0.632	0.158
CALM	CLIP3	3	0.369	0.123
CALM	LIN7B	2	0.213	0.1065
CALM	OVGP1	3	0.536	0.178666666666667
CALM	EPHA7	2	0.135	0.0675
CALM	STT3A	3	0.167	0.0556666666666667
CALM	P2RY2	2	0.092	0.046
CALM	HMGA2	7	0.152	0.0217142857142857
CALM	SPC25	2	0.112	0.056
CALM	CCR10	6	0.144	0.024
CALM	SENP2	4	0.111	0.02775
CALM	PLCG2	2	0.152	0.076
CALM	TEX12	4	0.207	0.05175
CALM	UNG	5	0.772	0.1544
CALM	TLR3	3	0.166	0.0553333333333333
ACHA4	OLR1	5	0.235	0.047
ACHA4	GDF5	6	0.583	0.0971666666666667
ACHA4	HN1	4	0.724	0.181
ACHA4	CLIP3	5	0.509	0.1018
ACHA4	LIN7B	5	0.76	0.152
ACHA4	OVGP1	4	0.645	0.16125
ACHA4	EPHA7	5	0.263	0.0526
ACHA4	STT3A	4	0.292	0.073
ACHA4	P2RY2	5	0.22	0.044
ACHA4	HMGA2	6	0.258	0.043
ACHA4	SPC25	6	0.293	0.0488333333333333
ACHA4	CCR10	5	0.25	0.05
ACHA4	SENP2	7	0.239	0.0341428571428571
ACHA4	PLCG2	3	0.25	0.0833333333333333
ACHA4	TEX12	6	0.304	0.0506666666666667
ACHA4	UNG	6	0.926	0.154333333333333
ACHA4	TLR3	3	0.258	0.086
ANXA2	OLR1	4	0.171	0.04275
ANXA2	GDF5	3	0.391	0.130333333333333
ANXA2	HN1	4	0.839	0.20975
ANXA2	CLIP3	3	0.337	0.112333333333333
ANXA2	LIN7B	6	0.652	0.108666666666667
ANXA2	OVGP1	2	0.533	0.2665
ANXA2	EPHA7	2	0.147	0.0735
ANXA2	STT3A	4	0.226	0.0565
ANXA2	P2RY2	2	0.104	0.052
ANXA2	HMGA2	7	0.17	0.0242857142857143
ANXA2	SPC25	6	0.35	0.0583333333333333
ANXA2	CCR10	6	0.162	0.027
ANXA2	SENP2	4	0.123	0.03075
ANXA2	PLCG2	3	0.222	0.074
ANXA2	TEX12	3	0.264	0.088
ANXA2	UNG	4	0.877	0.21925
ANXA2	TLR3	3	0.311	0.103666666666667
AURKB	OLR1	4	0.163	0.04075
AURKB	GDF5	4	0.387	0.09675
AURKB	HN1	2	0.249	0.1245
AURKB	CLIP3	4	0.426	0.1065
AURKB	LIN7B	6	0.674	0.112333333333333
AURKB	OVGP1	5	0.618	0.1236
AURKB	EPHA7	3	0.151	0.0503333333333333
AURKB	STT3A	4	0.193	0.04825
AURKB	P2RY2	6	0.158	0.0263333333333333
AURKB	HMGA2	4	0.165	0.04125
AURKB	SPC25	2	0.008	0.004
AURKB	CCR10	5	0.161	0.0322
AURKB	SENP2	2	0.145	0.0725
AURKB	PLCG2	4	0.224	0.056
AURKB	TEX12	4	0.203	0.05075
AURKB	UNG	4	0.762	0.1905
AURKB	TLR3	4	0.288	0.072
GNAT3	OLR1	5	0.332	0.0664
GNAT3	GDF5	8	0.731	0.091375
GNAT3	HN1	4	0.773	0.19325
GNAT3	CLIP3	5	0.558	0.1116
GNAT3	LIN7B	2	0.4	0.2
GNAT3	OVGP1	4	0.715	0.17875
GNAT3	EPHA7	4	0.292	0.073
GNAT3	STT3A	4	0.272	0.068
GNAT3	P2RY2	2	0.163	0.0815
GNAT3	HMGA2	6	0.247	0.0411666666666667
GNAT3	SPC25	8	0.535	0.066875
GNAT3	CCR10	3	0.205	0.0683333333333333
GNAT3	SENP2	6	0.302	0.0503333333333333
GNAT3	PLCG2	3	0.299	0.0996666666666667
GNAT3	TEX12	6	0.418	0.0696666666666667
GNAT3	UNG	6	0.967	0.161166666666667
GNAT3	TLR3	3	0.307	0.102333333333333
CA2D1	OLR1	6	0.496	0.0826666666666667
CA2D1	GDF5	8	0.897	0.112125
CA2D1	HN1	6	0.827	0.137833333333333
CA2D1	CLIP3	6	0.934	0.155666666666667
CA2D1	LIN7B	4	0.635	0.15875
CA2D1	OVGP1	4	0.867	0.21675
CA2D1	EPHA7	7	0.36	0.0514285714285714
CA2D1	STT3A	6	0.456	0.076
CA2D1	P2RY2	4	0.334	0.0835
CA2D1	HMGA2	7	0.313	0.0447142857142857
CA2D1	SPC25	6	0.586	0.0976666666666667
CA2D1	CCR10	5	0.275	0.055
CA2D1	SENP2	6	0.353	0.0588333333333333
CA2D1	PLCG2	2	0.361	0.1805
CA2D1	TEX12	5	0.551	0.1102
CA2D1	UNG	5	0.812	0.1624
CA2D1	TLR3	4	0.634	0.1585
CAH4	OLR1	4	0.799	0.19975
CAH4	GDF5	5	0.955	0.191
CAH4	HN1	4	0.988	0.247
CAH4	CLIP3	5	0.901	0.1802
CAH4	LIN7B	5	0.69	0.138
CAH4	OVGP1	4	0.623	0.15575
CAH4	EPHA7	6	0.485	0.0808333333333333
CAH4	STT3A	4	0.797	0.19925
CAH4	P2RY2	4	0.842	0.2105
CAH4	HMGA2	4	0.311	0.07775
CAH4	SPC25	7	0.929	0.132714285714286
CAH4	CCR10	5	0.433	0.0866
CAH4	SENP2	7	0.877	0.125285714285714
CAH4	PLCG2	5	0.969	0.1938
CAH4	TEX12	6	0.927	0.1545
CAH4	UNG	5	0.788	0.1576
CAH4	TLR3	5	0.875	0.175
AK1C1	OLR1	6	0.5	0.0833333333333333
AK1C1	GDF5	4	0.836	0.209
AK1C1	HN1	4	0.889	0.22225
AK1C1	CLIP3	4	0.782	0.1955
AK1C1	LIN7B	8	0.66	0.0825
AK1C1	OVGP1	5	0.928	0.1856
AK1C1	EPHA7	7	0.367	0.0524285714285714
AK1C1	STT3A	5	0.339	0.0678
AK1C1	P2RY2	5	0.416	0.0832
AK1C1	HMGA2	8	0.331	0.041375
AK1C1	SPC25	4	0.735	0.18375
AK1C1	CCR10	7	0.323	0.0461428571428571
AK1C1	SENP2	8	0.504	0.063
AK1C1	PLCG2	5	0.686	0.1372
AK1C1	TEX12	6	0.763	0.127166666666667
AK1C1	UNG	6	0.944	0.157333333333333
AK1C1	TLR3	4	0.756	0.189
ROCK1	OLR1	5	0.385	0.077
ROCK1	GDF5	7	0.597	0.0852857142857143
ROCK1	HN1	4	0.765	0.19125
ROCK1	CLIP3	3	0.54	0.18
ROCK1	LIN7B	6	0.761	0.126833333333333
ROCK1	OVGP1	6	0.884	0.147333333333333
ROCK1	EPHA7	3	0.238	0.0793333333333333
ROCK1	STT3A	6	0.318	0.053
ROCK1	P2RY2	4	0.296	0.074
ROCK1	HMGA2	7	0.227	0.0324285714285714
ROCK1	SPC25	4	0.524	0.131
ROCK1	CCR10	6	0.219	0.0365
ROCK1	SENP2	4	0.294	0.0735
ROCK1	PLCG2	5	0.742	0.1484
ROCK1	TEX12	3	0.635	0.211666666666667
ROCK1	UNG	5	0.864	0.1728
ROCK1	TLR3	5	0.75	0.15
CHLE	OLR1	4	0.152	0.038
CHLE	GDF5	6	0.745	0.124166666666667
CHLE	HN1	4	0.99	0.2475
