source	dest	edges	cum_dist	avg_dist_per_edge
ACE	TEX11	5	1.186	0.2372
ACE	CDX4	4	0.511	0.12775
ACE	LSM1	5	0.557	0.1114
ACE	EHD4	3	0.199	0.0663333333333333
ACE	IL37	6	0.553	0.0921666666666667
ACE	KIFC3	6	0.143	0.0238333333333333
ACE	BAP1	7	0.175	0.025
ACE	QSOX1	4	0.484	0.121
ACE	SCYL2	5	1.086	0.2172
ACE	TEF	5	0.565	0.113
ACE	MAST3	6	0.564	0.094
ACE	UBE2C	4	0.143	0.03575
ACE	HHAT	4	0.565	0.14125
ACE	CD9	6	0.165	0.0275
ACE	IGSF6	4	0.763	0.19075
ACE	REG3A	3	0.237	0.079
ACE	CERS4	4	0.215	0.05375
ACE	RBM42	4	0.65	0.1625
ACE	AEBP1	6	0.761	0.126833333333333
ACE	DTL	4	0.182	0.0455
ACE	REL	5	0.085	0.017
KAPCA	TEX11	3	0.83	0.276666666666667
KAPCA	CDX4	3	0.24	0.08
KAPCA	LSM1	4	0.506	0.1265
KAPCA	EHD4	3	0.224	0.0746666666666667
KAPCA	IL37	4	0.391	0.09775
KAPCA	KIFC3	3	0.151	0.0503333333333333
KAPCA	BAP1	5	0.161	0.0322
KAPCA	QSOX1	7	0.519	0.0741428571428571
KAPCA	SCYL2	6	1.043	0.173833333333333
KAPCA	TEF	5	0.561	0.1122
KAPCA	MAST3	2	0.426	0.213
KAPCA	UBE2C	4	0.128	0.032
KAPCA	HHAT	6	0.831	0.1385
KAPCA	CD9	6	0.162	0.027
KAPCA	IGSF6	5	0.72	0.144
KAPCA	REG3A	4	0.228	0.057
KAPCA	CERS4	4	0.256	0.064
KAPCA	RBM42	4	0.635	0.15875
KAPCA	AEBP1	8	0.77	0.09625
KAPCA	DTL	4	0.167	0.04175
KAPCA	REL	4	0.081	0.02025
NTKL	TEX11	6	1.037	0.172833333333333
NTKL	CDX4	6	0.419	0.0698333333333333
NTKL	LSM1	6	0.688	0.114666666666667
NTKL	EHD4	7	0.39	0.0557142857142857
NTKL	IL37	4	0.463	0.11575
NTKL	KIFC3	4	0.282	0.0705
NTKL	BAP1	5	0.325	0.065
NTKL	QSOX1	6	0.649	0.108166666666667
NTKL	SCYL2	5	0.913	0.1826
NTKL	TEF	6	0.682	0.113666666666667
NTKL	MAST3	6	0.65	0.108333333333333
NTKL	UBE2C	5	0.24	0.048
