source	destinations_disconnected_to
ACE	IFT46
KAPCA	IFT46
NTKL	IFT46
CALM	IFT46
ACHA4	IFT46
ANXA2	IFT46
AURKB	IFT46
GNAT3	IFT46
CA2D1	IFT46
CAH4	IFT46
AK1C1	IFT46
ROCK1	IFT46
CHLE	IFT46
J3QK85	IFT46
ZAP70	IFT46
UD14	IFT46
S12A2	IFT46
EST1A	IFT46
VKOR1	IFT46
XDH	IFT46
ACHB4	IFT46
RLP24	IFT46
EDN1	IFT46
GBRB3	IFT46
TKT	IFT46
NEU2	IFT46
3HAO	IFT46
RL10L	IFT46
ADA1D	IFT46
CANB2	IFT46
KAP3	IFT46
PANX1	IFT46
ST2A1	IFT46
UPP2	IFT46
AK1D1	IFT46
CAC1A	IFT46
CUBN	IFT46
THA	IFT46
TBB5	IFT46
CATA	IFT46
RL3	IFT46
PA2GE	IFT46
HRH2	IFT46
ATTY	IFT46
S29A2	IFT46
GBRT	IFT46
ACHA3	IFT46
CDK6	IFT46
5HT7R	IFT46
ADRB1	IFT46
CP11A	IFT46
CSK	IFT46
5HT3A	IFT46
AT12A	IFT46
IOD3	IFT46
PGFRA	IFT46
A1AG1	IFT46
TNFA	IFT46
NFAC2	IFT46
NOS2	IFT46
5HT2B	IFT46
HS90A	IFT46
LCK	IFT46
ADCYA	IFT46
HS90B	IFT46
ADA2A	IFT46
CACP	IFT46
RARA	IFT46
PYC	IFT46
CATL1	IFT46
ACHA9	IFT46
NH2L1	IFT46
AAKB2	IFT46
DCXR	IFT46
CXCL7	IFT46
KCNE1	IFT46
B3GT4	IFT46
ACES	IFT46
SCNNG	IFT46
HASP	IFT46
MMP3	IFT46
MET	IFT46
AA2BR	IFT46
PDE8A	IFT46
5HT2C	IFT46
AK1C3	IFT46
OSTCN	IFT46
NMD3B	IFT46
CDK5	IFT46
PPARA	IFT46
DRD2	IFT46
VGFR2	IFT46
CP1A2	IFT46
NGF	IFT46
GBRA6	IFT46
ACHA7	IFT46
CP2C9	IFT46
TBA1A	IFT46
IL2RA	IFT46
PPB1	IFT46
PD2R	IFT46
Q71TU5	IFT46
DCE1	IFT46
GBRG1	IFT46
FGFR2	IFT46
IMPA1	IFT46
ACM2	IFT46
IL8	IFT46
5HT6R	IFT46
KPCT	IFT46
AOC1	IFT46
PCNA	IFT46
KSYK	IFT46
CAH9	IFT46
RL11	IFT46
CACB3	IFT46
HMDH	IFT46
GBRA4	IFT46
KIT	IFT46
AOFA	IFT46
NEP	IFT46
GLYC	IFT46
NCOA2	IFT46
5HT1E	IFT46
TBA4A	IFT46
METH	IFT46
LDHA	IFT46
MK08	IFT46
IGHG4	IFT46
CP2CJ	IFT46
RXRA	IFT46
PA2GA	IFT46
CP131	IFT46
ACACB	IFT46
