source	destinations_disconnected_to
ACE	CRNN
KAPCA	CRNN
NTKL	CRNN
CALM	CRNN
ACHA4	CRNN
ANXA2	CRNN
AURKB	CRNN
GNAT3	CRNN
CA2D1	CRNN
CAH4	CRNN
AK1C1	CRNN
ROCK1	CRNN
CHLE	CRNN
J3QK85	CRNN
ZAP70	CRNN
UD14	CRNN
S12A2	CRNN
EST1A	CRNN
VKOR1	CRNN
XDH	CRNN
ACHB4	CRNN
RLP24	CRNN
EDN1	CRNN
GBRB3	CRNN
TKT	CRNN
NEU2	CRNN
3HAO	CRNN
RL10L	CRNN
ADA1D	CRNN
CANB2	CRNN
KAP3	CRNN
PANX1	CRNN
ST2A1	CRNN
UPP2	CRNN
AK1D1	CRNN
CAC1A	CRNN
CUBN	CRNN
THA	CRNN
TBB5	CRNN
CATA	CRNN
RL3	CRNN
PA2GE	CRNN
HRH2	CRNN
ATTY	CRNN
S29A2	CRNN
GBRT	CRNN
ACHA3	CRNN
CDK6	CRNN
5HT7R	CRNN
ADRB1	CRNN
CP11A	CRNN
CSK	CRNN
5HT3A	CRNN
AT12A	CRNN
IOD3	CRNN
PGFRA	CRNN
A1AG1	CRNN
TNFA	CRNN
NFAC2	CRNN
NOS2	CRNN
5HT2B	CRNN
HS90A	CRNN
LCK	CRNN
ADCYA	CRNN
HS90B	CRNN
ADA2A	CRNN
CACP	CRNN
RARA	CRNN
PYC	CRNN
CATL1	CRNN
ACHA9	CRNN
NH2L1	CRNN
AAKB2	CRNN
DCXR	CRNN
CXCL7	CRNN
KCNE1	CRNN
B3GT4	CRNN
ACES	CRNN
SCNNG	CRNN
HASP	CRNN
MMP3	CRNN
MET	CRNN
AA2BR	CRNN
PDE8A	CRNN
5HT2C	CRNN
AK1C3	CRNN
OSTCN	CRNN
NMD3B	CRNN
CDK5	CRNN
PPARA	CRNN
DRD2	CRNN
VGFR2	CRNN
CP1A2	CRNN
NGF	CRNN
GBRA6	CRNN
ACHA7	CRNN
CP2C9	CRNN
TBA1A	CRNN
IL2RA	CRNN
PPB1	CRNN
PD2R	CRNN
Q71TU5	CRNN
DCE1	CRNN
GBRG1	CRNN
FGFR2	CRNN
IMPA1	CRNN
ACM2	CRNN
IL8	CRNN
5HT6R	CRNN
KPCT	CRNN
AOC1	CRNN
PCNA	CRNN
KSYK	CRNN
CAH9	CRNN
RL11	CRNN
CACB3	CRNN
HMDH	CRNN
GBRA4	CRNN
KIT	CRNN
AOFA	CRNN
NEP	CRNN
GLYC	CRNN
NCOA2	CRNN
5HT1E	CRNN
TBA4A	CRNN
METH	CRNN
LDHA	CRNN
MK08	CRNN
IGHG4	CRNN
CP2CJ	CRNN
RXRA	CRNN
PA2GA	CRNN
CP131	CRNN
ACACB	CRNN
PTHY	CRNN
IL10	CRNN
CAH2	CRNN
OPRD	CRNN
AAPK1	CRNN
PDPK1	CRNN
ADRB3	CRNN
C11B1	CRNN
GBRP	CRNN
ROCK2	CRNN
RL8	CRNN
ADCY2	CRNN
PHOP2	CRNN
CAH12	CRNN
S10A4	CRNN
GRIK1	CRNN
CBG	CRNN
PRGR	CRNN
HCAR2	CRNN
DNMT1	CRNN
PGH2	CRNN
CAC1F	CRNN
ADA2C	CRNN
S15A1	CRNN
ADA1A	CRNN
A1AG2	CRNN
OX1R	CRNN
KCMA1	CRNN
NMDE3	CRNN
HIBCH	CRNN
IPKA	CRNN
S22AI	CRNN
S29A1	CRNN
