source	dest	edges	cum_dist	avg_dist_per_edge
ACE	CNNM1	5	0.748	0.1496
ACE	COPE	4	0.42	0.105
ACE	WNT8B	6	0.537	0.0895
ACE	CD3E	5	0.105	0.021
ACE	ABCC8	3	0.15	0.05
ACE	GPR35	4	0.537	0.13425
ACE	BAG4	5	0.262	0.0524
ACE	DAAM1	4	0.397	0.09925
ACE	BPTF	5	0.494	0.0988
ACE	VPS72	4	0.623	0.15575
ACE	TRAT1	3	0.142	0.0473333333333333
ACE	BRS3	4	0.204	0.051
ACE	HTRA1	3	0.561	0.187
ACE	ZFP37	4	0.816	0.204
ACE	PDIA5	4	1.228	0.307
ACE	FGF6	4	0.137	0.03425
ACE	ACSL4	4	0.407	0.10175
ACE	EPS8	3	0.395	0.131666666666667
KAPCA	CNNM1	4	0.765	0.19125
KAPCA	COPE	3	0.437	0.145666666666667
KAPCA	WNT8B	4	0.438	0.1095
KAPCA	CD3E	5	0.113	0.0226
KAPCA	ABCC8	4	0.156	0.039
KAPCA	GPR35	5	0.535	0.107
KAPCA	BAG4	4	0.287	0.07175
KAPCA	DAAM1	6	0.401	0.0668333333333333
KAPCA	BPTF	5	0.49	0.098
KAPCA	VPS72	3	0.474	0.158
KAPCA	TRAT1	4	0.307	0.07675
KAPCA	BRS3	4	0.225	0.05625
KAPCA	HTRA1	4	0.518	0.1295
KAPCA	ZFP37	4	0.801	0.20025
KAPCA	PDIA5	4	1.092	0.273
KAPCA	FGF6	5	0.241	0.0482
KAPCA	ACSL4	7	0.535	0.0764285714285714
KAPCA	EPS8	4	0.352	0.088
NTKL	CNNM1	7	0.99	0.141428571428571
NTKL	COPE	1	0.26	0.26
NTKL	WNT8B	6	0.567	0.0945
NTKL	CD3E	5	0.213	0.0426
NTKL	ABCC8	5	0.261	0.0522
NTKL	GPR35	5	0.668	0.1336
NTKL	BAG4	6	0.289	0.0481666666666667
NTKL	DAAM1	6	0.481	0.0801666666666667
NTKL	BPTF	6	0.611	0.101833333333333
NTKL	VPS72	6	0.653	0.108833333333333
NTKL	TRAT1	5	0.226	0.0452
NTKL	BRS3	6	0.358	0.0596666666666667
NTKL	HTRA1	3	0.388	0.129333333333333
NTKL	ZFP37	5	0.913	0.1826
NTKL	PDIA5	5	1.174	0.2348
NTKL	FGF6	5	0.214	0.0428
NTKL	ACSL4	4	0.423	0.10575
NTKL	EPS8	3	0.222	0.074
CALM	CNNM1	5	0.719	0.1438
CALM	COPE	3	0.385	0.128333333333333
CALM	WNT8B	5	0.447	0.0894
CALM	CD3E	3	0.085	0.0283333333333333
CALM	ABCC8	2	0.092	0.046
CALM	GPR35	4	0.527	0.13175
CALM	BAG4	3	0.179	0.0596666666666667
CALM	DAAM1	2	0.355	0.1775
CALM	BPTF	5	0.484	0.0968
CALM	VPS72	5	0.43	0.086
CALM	TRAT1	3	0.107	0.0356666666666667
CALM	BRS3	4	0.226	0.0565
CALM	HTRA1	2	0.268	0.134
CALM	ZFP37	4	0.793	0.19825
CALM	PDIA5	4	1.083	0.27075
CALM	FGF6	4	0.102	0.0255
CALM	ACSL4	4	0.385	0.09625
CALM	EPS8	2	0.102	0.051
ACHA4	CNNM1	6	0.967	0.161166666666667
ACHA4	COPE	4	0.539	0.13475
ACHA4	WNT8B	6	0.594	0.099
ACHA4	CD3E	5	0.189	0.0378
ACHA4	ABCC8	5	0.235	0.047
ACHA4	GPR35	5	0.628	0.1256
ACHA4	BAG4	5	0.319	0.0638
ACHA4	DAAM1	4	0.454	0.1135
ACHA4	BPTF	6	0.585	0.0975
ACHA4	VPS72	5	0.644	0.1288
ACHA4	TRAT1	3	0.199	0.0663333333333333
ACHA4	BRS3	4	0.308	0.077
ACHA4	HTRA1	3	0.422	0.140666666666667
ACHA4	ZFP37	6	0.89	0.148333333333333
ACHA4	PDIA5	4	1.151	0.28775
ACHA4	FGF6	4	0.194	0.0485
ACHA4	ACSL4	4	0.521	0.13025
ACHA4	EPS8	3	0.256	0.0853333333333333
ANXA2	CNNM1	4	0.637	0.15925
ANXA2	COPE	4	0.595	0.14875
ANXA2	WNT8B	4	0.589	0.14725
ANXA2	CD3E	3	0.097	0.0323333333333333
ANXA2	ABCC8	3	0.151	0.0503333333333333
ANXA2	GPR35	4	0.564	0.141
ANXA2	BAG4	3	0.147	0.049
ANXA2	DAAM1	2	0.321	0.1605
ANXA2	BPTF	5	0.521	0.1042
ANXA2	VPS72	5	0.615	0.123
ANXA2	TRAT1	3	0.314	0.104666666666667
ANXA2	BRS3	6	0.328	0.0546666666666667
ANXA2	HTRA1	3	0.478	0.159333333333333
ANXA2	ZFP37	3	0.85	0.283333333333333
ANXA2	PDIA5	7	1.327	0.189571428571429
ANXA2	FGF6	3	0.212	0.0706666666666667
ANXA2	ACSL4	6	0.564	0.094
ANXA2	EPS8	3	0.312	0.104
AURKB	CNNM1	6	0.776	0.129333333333333
AURKB	COPE	7	0.594	0.0848571428571429
AURKB	WNT8B	7	0.523	0.0747142857142857
AURKB	CD3E	3	0.057	0.019
AURKB	ABCC8	3	0.152	0.0506666666666667
AURKB	GPR35	6	0.566	0.0943333333333333
AURKB	BAG4	4	0.236	0.059
AURKB	DAAM1	4	0.345	0.08625
AURKB	BPTF	4	0.454	0.1135
AURKB	VPS72	2	0.433	0.2165
AURKB	TRAT1	4	0.229	0.05725
AURKB	BRS3	5	0.281	0.0562
AURKB	HTRA1	6	0.477	0.0795
AURKB	ZFP37	4	0.789	0.19725
AURKB	PDIA5	6	1.167	0.1945
AURKB	FGF6	5	0.224	0.0448
AURKB	ACSL4	4	0.394	0.0985
AURKB	EPS8	3	0.254	0.0846666666666667
GNAT3	CNNM1	5	0.809	0.1618
GNAT3	COPE	4	0.481	0.12025
GNAT3	WNT8B	6	0.622	0.103666666666667
GNAT3	CD3E	3	0.174	0.058
GNAT3	ABCC8	3	0.197	0.0656666666666667
GNAT3	GPR35	5	0.725	0.145
GNAT3	BAG4	5	0.368	0.0736
GNAT3	DAAM1	4	0.495	0.12375
GNAT3	BPTF	6	0.682	0.113666666666667
