source	dest	edges	cum_dist	avg_dist_per_edge
ACE	GPNMB	3	0.375	0.125
ACE	RSRC1	6	0.517	0.0861666666666667
ACE	CHPT1	3	0.578	0.192666666666667
ACE	MPV17	1	0.437	0.437
ACE	BAP1	7	0.175	0.025
ACE	FOS	1	0.082	0.082
ACE	CAB39	4	0.323	0.08075
ACE	EPCAM	3	0.273	0.091
ACE	PERP	3	0.138	0.046
ACE	CCNK	4	0.156	0.039
ACE	MYH3	4	0.788	0.197
ACE	HEXB	4	0.644	0.161
ACE	PTER	3	0.579	0.193
ACE	FFAR2	2	0.129	0.0645
ACE	RDH8	7	0.886	0.126571428571429
ACE	RPN1	3	0.193	0.0643333333333333
ACE	HSF4	4	0.318	0.0795
ACE	TCTA	4	0.671	0.16775
ACE	EYA4	4	0.684	0.171
KAPCA	GPNMB	4	0.519	0.12975
KAPCA	RSRC1	6	0.502	0.0836666666666667
KAPCA	CHPT1	4	0.376	0.094
KAPCA	MPV17	4	0.52	0.13
KAPCA	BAP1	5	0.161	0.0322
KAPCA	FOS	2	0.073	0.0365
KAPCA	CAB39	3	0.294	0.098
KAPCA	EPCAM	4	0.274	0.0685
KAPCA	PERP	3	0.123	0.041
KAPCA	CCNK	4	0.141	0.03525
KAPCA	MYH3	2	0.394	0.197
KAPCA	HEXB	6	0.628	0.104666666666667
KAPCA	PTER	4	0.57	0.1425
KAPCA	FFAR2	7	0.177	0.0252857142857143
KAPCA	RDH8	8	0.843	0.105375
KAPCA	RPN1	4	0.187	0.04675
KAPCA	HSF4	3	0.811	0.270333333333333
KAPCA	TCTA	5	0.836	0.1672
KAPCA	EYA4	3	0.576	0.192
NTKL	GPNMB	5	0.508	0.1016
NTKL	RSRC1	6	0.491	0.0818333333333333
NTKL	CHPT1	5	0.427	0.0854
NTKL	MPV17	6	0.604	0.100666666666667
NTKL	BAP1	5	0.325	0.065
NTKL	FOS	4	0.246	0.0615
NTKL	CAB39	5	0.42	0.084
NTKL	EPCAM	5	0.341	0.0682
NTKL	PERP	4	0.235	0.05875
NTKL	CCNK	5	0.253	0.0506
NTKL	MYH3	6	0.637	0.106166666666667
NTKL	HEXB	6	0.493	0.0821666666666667
NTKL	PTER	4	0.7	0.175
NTKL	FFAR2	5	0.305	0.061
NTKL	RDH8	7	0.713	0.101857142857143
NTKL	RPN1	5	0.304	0.0608
NTKL	HSF4	6	0.404	0.0673333333333333
NTKL	TCTA	6	0.755	0.125833333333333
NTKL	EYA4	6	0.783	0.1305
CALM	GPNMB	4	0.388	0.097
CALM	RSRC1	5	0.371	0.0742
CALM	CHPT1	2	0.193	0.0965
CALM	MPV17	4	0.485	0.12125
CALM	BAP1	3	0.148	0.0493333333333333
CALM	FOS	2	0.074	0.037
CALM	CAB39	3	0.295	0.0983333333333333
CALM	EPCAM	4	0.221	0.05525
CALM	PERP	3	0.115	0.0383333333333333
CALM	CCNK	4	0.133	0.03325
CALM	MYH3	1	0.178	0.178
CALM	HEXB	4	0.447	0.11175
CALM	PTER	4	0.571	0.14275
CALM	FFAR2	4	0.139	0.03475
CALM	RDH8	6	0.593	0.0988333333333333
CALM	RPN1	2	0.135	0.0675
CALM	HSF4	3	0.879	0.293
CALM	TCTA	4	0.636	0.159
CALM	EYA4	3	0.577	0.192333333333333
ACHA4	GPNMB	5	0.486	0.0972
ACHA4	RSRC1	6	0.474	0.079
ACHA4	CHPT1	6	0.521	0.0868333333333333
ACHA4	MPV17	4	0.577	0.14425
ACHA4	BAP1	7	0.285	0.0407142857142857
ACHA4	FOS	2	0.156	0.078
ACHA4	CAB39	6	0.397	0.0661666666666667
ACHA4	EPCAM	4	0.312	0.078
ACHA4	PERP	5	0.212	0.0424
ACHA4	CCNK	6	0.23	0.0383333333333333
ACHA4	MYH3	6	0.735	0.1225
ACHA4	HEXB	6	0.591	0.0985
ACHA4	PTER	4	0.653	0.16325
ACHA4	FFAR2	7	0.27	0.0385714285714286
ACHA4	RDH8	7	0.747	0.106714285714286
ACHA4	RPN1	4	0.27	0.0675
ACHA4	HSF4	4	0.971	0.24275
ACHA4	TCTA	4	0.728	0.182
ACHA4	EYA4	4	0.736	0.184
ANXA2	GPNMB	3	0.444	0.148
ANXA2	RSRC1	5	0.551	0.1102
ANXA2	CHPT1	5	0.691	0.1382
ANXA2	MPV17	4	0.475	0.11875
ANXA2	BAP1	6	0.183	0.0305
ANXA2	FOS	2	0.19	0.095
ANXA2	CAB39	3	0.357	0.119
ANXA2	EPCAM	3	0.323	0.107666666666667
ANXA2	PERP	2	0.172	0.086
ANXA2	CCNK	3	0.19	0.0633333333333333
ANXA2	MYH3	3	0.495	0.165
ANXA2	HEXB	3	0.351	0.117
ANXA2	PTER	3	0.677	0.225666666666667
ANXA2	FFAR2	3	0.157	0.0523333333333333
ANXA2	RDH8	7	0.803	0.114714285714286
ANXA2	RPN1	3	0.194	0.0646666666666667
ANXA2	HSF4	2	0.783	0.3915
ANXA2	TCTA	4	0.843	0.21075
ANXA2	EYA4	3	0.782	0.260666666666667
AURKB	GPNMB	6	0.478	0.0796666666666667
AURKB	RSRC1	4	0.313	0.07825
AURKB	CHPT1	2	0.202	0.101
AURKB	MPV17	4	0.442	0.1105
AURKB	BAP1	4	0.133	0.03325
AURKB	FOS	3	0.129	0.043
AURKB	CAB39	4	0.296	0.074
AURKB	EPCAM	4	0.262	0.0655
AURKB	PERP	3	0.111	0.037
AURKB	CCNK	4	0.129	0.03225
AURKB	MYH3	6	0.721	0.120166666666667
AURKB	HEXB	6	0.577	0.0961666666666667
AURKB	PTER	5	0.615	0.123
AURKB	FFAR2	4	0.157	0.03925
AURKB	RDH8	6	0.38	0.0633333333333333
AURKB	RPN1	2	0.144	0.072
AURKB	HSF4	2	0.525	0.2625
AURKB	TCTA	5	0.758	0.1516
AURKB	EYA4	6	0.649	0.108166666666667
GNAT3	GPNMB	5	0.563	0.1126
GNAT3	RSRC1	5	0.554	0.1108
GNAT3	CHPT1	4	0.594	0.1485
GNAT3	MPV17	5	0.594	0.1188
GNAT3	BAP1	7	0.273	0.039
GNAT3	FOS	5	0.344	0.0688
GNAT3	CAB39	6	0.511	0.0851666666666667
GNAT3	EPCAM	5	0.461	0.0922
GNAT3	PERP	5	0.326	0.0652
GNAT3	CCNK	6	0.344	0.0573333333333333
GNAT3	MYH3	4	0.773	0.19325
GNAT3	HEXB	6	0.999	0.1665
GNAT3	PTER	4	0.724	0.181
GNAT3	FFAR2	2	0.181	0.0905
GNAT3	RDH8	5	0.539	0.1078
GNAT3	RPN1	3	0.24	0.08
GNAT3	HSF4	6	0.506	0.0843333333333333
GNAT3	TCTA	4	0.777	0.19425
GNAT3	EYA4	5	0.798	0.1596
CA2D1	GPNMB	4	0.696	0.174
CA2D1	RSRC1	7	0.838	0.119714285714286
CA2D1	CHPT1	6	0.937	0.156166666666667
CA2D1	MPV17	6	0.66	0.11
CA2D1	BAP1	7	0.293	0.0418571428571429
CA2D1	FOS	4	0.477	0.11925
CA2D1	CAB39	3	0.591	0.197
CA2D1	EPCAM	4	0.594	0.1485
CA2D1	PERP	4	0.459	0.11475
CA2D1	CCNK	5	0.477	0.0954
CA2D1	MYH3	4	0.45	0.1125
CA2D1	HEXB	4	0.664	0.166
CA2D1	PTER	4	0.843	0.21075
CA2D1	FFAR2	6	0.31	0.0516666666666667
CA2D1	RDH8	6	0.703	0.117166666666667
CA2D1	RPN1	5	0.424	0.0848
CA2D1	HSF4	5	0.639	0.1278
CA2D1	TCTA	4	0.897	0.22425
CA2D1	EYA4	6	0.443	0.0738333333333333
CAH4	GPNMB	9	0.975	0.108333333333333
CAH4	RSRC1	7	0.979	0.139857142857143
CAH4	CHPT1	6	0.828	0.138
CAH4	MPV17	3	0.715	0.238333333333333
CAH4	BAP1	6	0.454	0.0756666666666667
CAH4	FOS	5	0.975	0.195
CAH4	CAB39	9	0.996	0.110666666666667
CAH4	EPCAM	6	0.986	0.164333333333333
CAH4	PERP	9	0.99	0.11
CAH4	CCNK	6	0.745	0.124166666666667
CAH4	MYH3	6	0.965	0.160833333333333
CAH4	HEXB	5	0.915	0.183
CAH4	PTER	7	0.973	0.139
CAH4	FFAR2	5	0.435	0.087
CAH4	RDH8	5	0.793	0.1586
CAH4	RPN1	7	0.788	0.112571428571429
CAH4	HSF4	4	0.549	0.13725
CAH4	TCTA	5	0.953	0.1906
CAH4	EYA4	5	0.571	0.1142
AK1C1	GPNMB	5	0.908	0.1816
AK1C1	RSRC1	6	0.969	0.1615
AK1C1	CHPT1	8	0.992	0.124
AK1C1	MPV17	3	0.642	0.214
AK1C1	BAP1	8	0.345	0.043125
AK1C1	FOS	3	0.555	0.185
AK1C1	CAB39	6	0.856	0.142666666666667
AK1C1	EPCAM	4	0.596	0.149
AK1C1	PERP	5	0.671	0.1342
AK1C1	CCNK	6	0.51	0.085
AK1C1	MYH3	4	0.94	0.235
AK1C1	HEXB	4	0.796	0.199
AK1C1	PTER	7	1.033	0.147571428571429
AK1C1	FFAR2	6	0.317	0.0528333333333333
AK1C1	RDH8	4	0.732	0.183
AK1C1	RPN1	4	0.307	0.07675
AK1C1	HSF4	6	0.851	0.141833333333333
