source	dest	edges	cum_dist	avg_dist_per_edge
ACE	CCL22	4	0.184	0.046
ACE	ABCE1	5	0.361	0.0722
ACE	FKRP	3	0.445	0.148333333333333
ACE	RSRC1	6	0.517	0.0861666666666667
ACE	DHDDS	5	0.519	0.1038
ACE	SFXN1	5	0.962	0.1924
ACE	ARPC5	4	0.479	0.11975
ACE	WDR41	4	0.63	0.1575
ACE	XDH	3	0.918	0.306
ACE	IFNA6	4	0.184	0.046
ACE	DUS1L	6	0.953	0.158833333333333
ACE	GPC5	4	0.298	0.0745
ACE	MCHR1	2	0.129	0.0645
ACE	ILKAP	4	0.87	0.2175
ACE	FUT8	3	0.272	0.0906666666666667
ACE	XPO4	4	0.398	0.0995
ACE	BAG2	5	0.522	0.1044
ACE	TPBG	4	0.457	0.11425
ACE	WLS	5	0.873	0.1746
ACE	IMPA1	4	0.254	0.0635
ACE	TLR3	3	0.201	0.067
KAPCA	CCL22	3	0.201	0.067
KAPCA	ABCE1	6	0.367	0.0611666666666667
KAPCA	FKRP	3	0.553	0.184333333333333
KAPCA	RSRC1	6	0.502	0.0836666666666667
KAPCA	DHDDS	5	0.486	0.0972
KAPCA	SFXN1	6	0.934	0.155666666666667
KAPCA	ARPC5	5	0.436	0.0872
KAPCA	WDR41	4	0.615	0.15375
KAPCA	XDH	2	0.762	0.381
KAPCA	IFNA6	4	0.22	0.055
KAPCA	DUS1L	5	0.97	0.194
KAPCA	GPC5	4	0.3	0.075
KAPCA	MCHR1	2	0.162	0.081
KAPCA	ILKAP	5	0.827	0.1654
KAPCA	FUT8	4	0.416	0.104
KAPCA	XPO4	4	0.349	0.08725
KAPCA	BAG2	6	0.479	0.0798333333333333
KAPCA	TPBG	4	0.482	0.1205
KAPCA	WLS	4	0.628	0.157
KAPCA	IMPA1	4	0.365	0.09125
KAPCA	TLR3	3	0.342	0.114
NTKL	CCL22	5	0.418	0.0836
NTKL	ABCE1	6	0.384	0.064
NTKL	FKRP	7	0.613	0.0875714285714286
