source	dest	edges	cum_dist	avg_dist_per_edge
ACE	FBXL2	6	0.29	0.0483333333333333
ACE	TRIB3	3	0.205	0.0683333333333333
ACE	KCNE2	5	0.238	0.0476
ACE	EPHA7	4	0.172	0.043
ACE	BCL9	6	0.068	0.0113333333333333
ACE	IQCC	6	1.167	0.1945
ACE	RWDD1	6	0.829	0.138166666666667
ACE	ARL14	4	0.595	0.14875
ACE	IREB2	4	0.176	0.044
ACE	URGCP	6	0.245	0.0408333333333333
ACE	LSM2	4	0.694	0.1735
ACE	COX5A	4	0.882	0.2205
ACE	REG3A	3	0.237	0.079
ACE	GATA6	3	0.221	0.0736666666666667
ACE	CXCR1	3	0.094	0.0313333333333333
ACE	TRAP1	4	0.29	0.0725
ACE	CD3D	5	0.13	0.026
ACE	TRIM8	7	0.209	0.0298571428571429
KAPCA	FBXL2	5	0.219	0.0438
KAPCA	TRIB3	3	0.172	0.0573333333333333
KAPCA	KCNE2	6	0.236	0.0393333333333333
KAPCA	EPHA7	5	0.17	0.034
KAPCA	BCL9	3	0.076	0.0253333333333333
KAPCA	IQCC	5	1.184	0.2368
KAPCA	RWDD1	5	0.846	0.1692
KAPCA	ARL14	4	0.647	0.16175
KAPCA	IREB2	5	0.174	0.0348
KAPCA	URGCP	5	0.249	0.0498
KAPCA	LSM2	4	0.64	0.16
KAPCA	COX5A	5	0.839	0.1678
KAPCA	REG3A	4	0.228	0.057
KAPCA	GATA6	4	0.212	0.053
KAPCA	CXCR1	4	0.085	0.02125
KAPCA	TRAP1	4	0.275	0.06875
KAPCA	CD3D	5	0.124	0.0248
KAPCA	TRIM8	5	0.2	0.04
NTKL	FBXL2	9	0.407	0.0452222222222222
NTKL	TRIB3	5	0.327	0.0654
NTKL	KCNE2	5	0.366	0.0732
NTKL	EPHA7	4	0.3	0.075
NTKL	BCL9	4	0.207	0.05175
NTKL	IQCC	4	1.283	0.32075
NTKL	RWDD1	8	1.071	0.133875
NTKL	ARL14	6	0.679	0.113166666666667
NTKL	IREB2	5	0.307	0.0614
NTKL	URGCP	5	0.382	0.0764
NTKL	LSM2	5	0.791	0.1582
NTKL	COX5A	4	0.709	0.17725
NTKL	REG3A	5	0.352	0.0704
NTKL	GATA6	5	0.36	0.072
NTKL	CXCR1	4	0.214	0.0535
NTKL	TRAP1	6	0.361	0.0601666666666667
NTKL	CD3D	5	0.224	0.0448
NTKL	TRIM8	7	0.337	0.0481428571428571
CALM	FBXL2	5	0.22	0.044
CALM	TRIB3	3	0.173	0.0576666666666667
CALM	KCNE2	3	0.195	0.065
CALM	EPHA7	2	0.135	0.0675
CALM	BCL9	4	0.065	0.01625
CALM	IQCC	4	1.143	0.28575
CALM	RWDD1	4	0.805	0.20125
CALM	ARL14	4	0.56	0.14
CALM	IREB2	4	0.166	0.0415
CALM	URGCP	6	0.235	0.0391666666666667
CALM	LSM2	4	0.641	0.16025
CALM	COX5A	3	0.589	0.196333333333333
CALM	REG3A	3	0.216	0.072
CALM	GATA6	4	0.213	0.05325
CALM	CXCR1	4	0.086	0.0215
CALM	TRAP1	3	0.24	0.08
CALM	CD3D	4	0.097	0.02425
CALM	TRIM8	5	0.172	0.0344
ACHA4	FBXL2	4	0.361	0.09025
ACHA4	TRIB3	6	0.304	0.0506666666666667
ACHA4	KCNE2	6	0.329	0.0548333333333333
ACHA4	EPHA7	5	0.263	0.0526
ACHA4	BCL9	4	0.18	0.045
ACHA4	IQCC	7	1.386	0.198
ACHA4	RWDD1	7	1.048	0.149714285714286
ACHA4	ARL14	4	0.652	0.163
ACHA4	IREB2	5	0.267	0.0534
ACHA4	URGCP	4	0.338	0.0845
ACHA4	LSM2	6	0.768	0.128
ACHA4	COX5A	4	0.743	0.18575
ACHA4	REG3A	3	0.3	0.1
ACHA4	GATA6	4	0.295	0.07375
ACHA4	CXCR1	4	0.168	0.042
ACHA4	TRAP1	6	0.364	0.0606666666666667
ACHA4	CD3D	5	0.2	0.04
ACHA4	TRIM8	8	0.3	0.0375
ANXA2	FBXL2	4	0.265	0.06625
ANXA2	TRIB3	3	0.264	0.088
ANXA2	KCNE2	3	0.213	0.071
ANXA2	EPHA7	2	0.147	0.0735
ANXA2	BCL9	4	0.077	0.01925
ANXA2	IQCC	8	1.671	0.208875
ANXA2	RWDD1	6	1.113	0.1855
ANXA2	ARL14	4	0.687	0.17175
ANXA2	IREB2	4	0.203	0.05075
ANXA2	URGCP	6	0.253	0.0421666666666667
ANXA2	LSM2	3	0.728	0.242666666666667
ANXA2	COX5A	4	0.799	0.19975
ANXA2	REG3A	5	0.231	0.0462
ANXA2	GATA6	4	0.297	0.07425
ANXA2	CXCR1	3	0.154	0.0513333333333333
ANXA2	TRAP1	3	0.324	0.108
ANXA2	CD3D	4	0.109	0.02725
ANXA2	TRIM8	5	0.184	0.0368
AURKB	FBXL2	4	0.255	0.06375
AURKB	TRIB3	4	0.203	0.05075
AURKB	KCNE2	7	0.267	0.0381428571428571
AURKB	EPHA7	3	0.151	0.0503333333333333
AURKB	BCL9	4	0.064	0.016
AURKB	IQCC	4	1.332	0.333
AURKB	RWDD1	4	0.903	0.22575
AURKB	ARL14	5	0.682	0.1364
AURKB	IREB2	4	0.16	0.04
AURKB	URGCP	4	0.207	0.05175
AURKB	LSM2	4	0.667	0.16675
AURKB	COX5A	7	0.798	0.114
AURKB	REG3A	6	0.24	0.04
AURKB	GATA6	4	0.236	0.059
AURKB	CXCR1	5	0.141	0.0282
AURKB	TRAP1	4	0.263	0.06575
AURKB	CD3D	3	0.068	0.0226666666666667
AURKB	TRIM8	6	0.193	0.0321666666666667
GNAT3	FBXL2	6	0.404	0.0673333333333333
GNAT3	TRIB3	5	0.35	0.07
GNAT3	KCNE2	5	0.392	0.0784
GNAT3	EPHA7	4	0.292	0.073
GNAT3	BCL9	6	0.206	0.0343333333333333
GNAT3	IQCC	6	1.228	0.204666666666667
GNAT3	RWDD1	6	0.89	0.148333333333333
GNAT3	ARL14	4	0.696	0.174
GNAT3	IREB2	4	0.295	0.07375
GNAT3	URGCP	5	0.33	0.066
GNAT3	LSM2	6	0.882	0.147
GNAT3	COX5A	6	0.893	0.148833333333333
GNAT3	REG3A	5	0.32	0.064
GNAT3	GATA6	6	0.416	0.0693333333333333
GNAT3	CXCR1	2	0.117	0.0585
GNAT3	TRAP1	6	0.478	0.0796666666666667
GNAT3	CD3D	2	0.201	0.1005
GNAT3	TRIM8	5	0.273	0.0546
CA2D1	FBXL2	6	0.495	0.0825
CA2D1	TRIB3	4	0.526	0.1315
CA2D1	KCNE2	2	0.438	0.219
CA2D1	EPHA7	7	0.36	0.0514285714285714
CA2D1	BCL9	5	0.208	0.0416
CA2D1	IQCC	7	1.58	0.225714285714286
CA2D1	RWDD1	7	1.281	0.183
CA2D1	ARL14	4	0.875	0.21875
CA2D1	IREB2	7	0.473	0.0675714285714286
CA2D1	URGCP	5	0.39	0.078
CA2D1	LSM2	6	0.973	0.162166666666667
CA2D1	COX5A	5	0.9	0.18
CA2D1	REG3A	8	0.452	0.0565
CA2D1	GATA6	5	0.549	0.1098
CA2D1	CXCR1	4	0.318	0.0795
CA2D1	TRAP1	5	0.611	0.1222
CA2D1	CD3D	6	0.339	0.0565
CA2D1	TRIM8	7	0.384	0.0548571428571429
CAH4	FBXL2	6	0.754	0.125666666666667
CAH4	TRIB3	4	0.792	0.198
CAH4	KCNE2	3	0.564	0.188
CAH4	EPHA7	6	0.485	0.0808333333333333
CAH4	BCL9	5	0.651	0.1302
CAH4	IQCC	9	1.706	0.189555555555556
CAH4	RWDD1	6	1.387	0.231166666666667
CAH4	ARL14	6	0.804	0.134
CAH4	IREB2	7	0.849	0.121285714285714
CAH4	URGCP	5	0.524	0.1048
CAH4	LSM2	4	0.441	0.11025
CAH4	COX5A	6	0.808	0.134666666666667
CAH4	REG3A	6	0.627	0.1045
CAH4	GATA6	4	0.934	0.2335
CAH4	CXCR1	5	0.743	0.1486
CAH4	TRAP1	5	0.806	0.1612
CAH4	CD3D	7	0.833	0.119
CAH4	TRIM8	4	0.541	0.13525
AK1C1	FBXL2	6	0.612	0.102
AK1C1	TRIB3	4	0.626	0.1565
AK1C1	KCNE2	7	0.594	0.0848571428571429
AK1C1	EPHA7	7	0.367	0.0524285714285714
AK1C1	BCL9	7	0.283	0.0404285714285714
AK1C1	IQCC	8	1.504	0.188
AK1C1	RWDD1	7	1.226	0.175142857142857
AK1C1	ARL14	6	1.139	0.189833333333333
AK1C1	IREB2	5	0.362	0.0724
AK1C1	URGCP	7	0.414	0.0591428571428571
AK1C1	LSM2	7	0.949	0.135571428571429
