source	destinations_disconnected_to
ACE	MFSD5
KAPCA	MFSD5
NTKL	MFSD5
CALM	MFSD5
ACHA4	MFSD5
ANXA2	MFSD5
AURKB	MFSD5
GNAT3	MFSD5
CA2D1	MFSD5
CAH4	MFSD5
AK1C1	MFSD5
ROCK1	MFSD5
CHLE	MFSD5
J3QK85	MFSD5
ZAP70	MFSD5
UD14	MFSD5
S12A2	MFSD5
EST1A	MFSD5
VKOR1	MFSD5
XDH	MFSD5
ACHB4	MFSD5
RLP24	MFSD5
EDN1	MFSD5
GBRB3	MFSD5
TKT	MFSD5
NEU2	MFSD5
3HAO	MFSD5
RL10L	MFSD5
ADA1D	MFSD5
CANB2	MFSD5
KAP3	MFSD5
PANX1	MFSD5
ST2A1	MFSD5
UPP2	MFSD5
AK1D1	MFSD5
CAC1A	MFSD5
CUBN	MFSD5
THA	MFSD5
TBB5	MFSD5
CATA	MFSD5
RL3	MFSD5
PA2GE	MFSD5
HRH2	MFSD5
ATTY	MFSD5
S29A2	MFSD5
GBRT	MFSD5
ACHA3	MFSD5
CDK6	MFSD5
5HT7R	MFSD5
ADRB1	MFSD5
CP11A	MFSD5
CSK	MFSD5
5HT3A	MFSD5
AT12A	MFSD5
IOD3	MFSD5
PGFRA	MFSD5
A1AG1	MFSD5
TNFA	MFSD5
NFAC2	MFSD5
NOS2	MFSD5
5HT2B	MFSD5
HS90A	MFSD5
LCK	MFSD5
ADCYA	MFSD5
HS90B	MFSD5
ADA2A	MFSD5
CACP	MFSD5
RARA	MFSD5
PYC	MFSD5
CATL1	MFSD5
ACHA9	MFSD5
NH2L1	MFSD5
AAKB2	MFSD5
DCXR	MFSD5
CXCL7	MFSD5
KCNE1	MFSD5
B3GT4	MFSD5
ACES	MFSD5
SCNNG	MFSD5
HASP	MFSD5
MMP3	MFSD5
MET	MFSD5
AA2BR	MFSD5
PDE8A	MFSD5
5HT2C	MFSD5
AK1C3	MFSD5
OSTCN	MFSD5
NMD3B	MFSD5
CDK5	MFSD5
PPARA	MFSD5
DRD2	MFSD5
VGFR2	MFSD5
CP1A2	MFSD5
NGF	MFSD5
GBRA6	MFSD5
ACHA7	MFSD5
CP2C9	MFSD5
TBA1A	MFSD5
IL2RA	MFSD5
PPB1	MFSD5
PD2R	MFSD5
Q71TU5	MFSD5
DCE1	MFSD5
GBRG1	MFSD5
FGFR2	MFSD5
IMPA1	MFSD5
ACM2	MFSD5
IL8	MFSD5
5HT6R	MFSD5
KPCT	MFSD5
AOC1	MFSD5
PCNA	MFSD5
KSYK	MFSD5
CAH9	MFSD5
RL11	MFSD5
CACB3	MFSD5
HMDH	MFSD5
GBRA4	MFSD5
KIT	MFSD5
AOFA	MFSD5
NEP	MFSD5
GLYC	MFSD5
NCOA2	MFSD5
5HT1E	MFSD5
TBA4A	MFSD5
METH	MFSD5
LDHA	MFSD5
MK08	MFSD5
IGHG4	MFSD5
CP2CJ	MFSD5
RXRA	MFSD5
PA2GA	MFSD5
CP131	MFSD5
ACACB	MFSD5
PTHY	MFSD5
IL10	MFSD5
CAH2	MFSD5
OPRD	MFSD5
AAPK1	MFSD5
PDPK1	MFSD5
ADRB3	MFSD5
C11B1	MFSD5
GBRP	MFSD5
ROCK2	MFSD5
RL8	MFSD5
ADCY2	MFSD5
PHOP2	MFSD5
CAH12	MFSD5
S10A4	MFSD5
GRIK1	MFSD5
CBG	MFSD5
PRGR	MFSD5
HCAR2	MFSD5
DNMT1	MFSD5
PGH2	MFSD5
CAC1F	MFSD5
ADA2C	MFSD5
S15A1	MFSD5
ADA1A	MFSD5
A1AG2	MFSD5
OX1R	MFSD5
KCMA1	MFSD5
NMDE3	MFSD5
HIBCH	MFSD5
IPKA	MFSD5
S22AI	MFSD5
S29A1	MFSD5
HDAC1	MFSD5
PNPH	MFSD5
ADA2B	MFSD5
TRFL	MFSD5
ALBU	MFSD5
FMO3	MFSD5
PLK1	MFSD5
SGMR1	MFSD5
GUAA	MFSD5
QOR	MFSD5
GCR	MFSD5
CATD	MFSD5
MIF	MFSD5
HPGDS	MFSD5
MKNK1	MFSD5
P2RY2	MFSD5
S12A4	MFSD5
EGFR	MFSD5
NFKB1	MFSD5
PGFRB	MFSD5
ANT3	MFSD5
GTR1	MFSD5
MK10	MFSD5
CAMLG	MFSD5
HEMH	MFSD5
MTRR	MFSD5
NQO1	MFSD5
ACH10	MFSD5
FMO4	MFSD5
DRD5	MFSD5
TRY1	MFSD5
SCNAA	MFSD5
GBRG3	MFSD5
PDE8B	MFSD5
KCNA2	MFSD5
IFNA2	MFSD5
AA1R	MFSD5
MAPK2	MFSD5
PK3CD	MFSD5
HRH4	MFSD5
GBRB1	MFSD5
HCN2	MFSD5
RL26L	MFSD5
DMTA2	MFSD5
6PGD	MFSD5
GRP78	MFSD5
PSIP1	MFSD5
AT1A4	MFSD5
GLR	MFSD5
OPRK	MFSD5
ATPB	MFSD5
STMN4	MFSD5
CACB2	MFSD5
NMDZ1	MFSD5
SC6A3	MFSD5
ST2B1	MFSD5
TBG1	MFSD5
ESR1	MFSD5
CREB1	MFSD5
5HT1B	MFSD5
ERBB2	MFSD5
HDAC7	MFSD5
KCC1B	MFSD5
TBD	MFSD5
TOP2B	MFSD5
3BHS1	MFSD5
ATP4A	MFSD5
LOX5	MFSD5
UD3A1	MFSD5
BDNF	MFSD5
GBRA1	MFSD5
FOS	MFSD5
SHBG	MFSD5
ODP2	MFSD5
ABCA1	MFSD5
DYR	MFSD5
P85A	MFSD5
SIR1	MFSD5
MTHR	MFSD5
ADCL2	MFSD5
IBP3	MFSD5
DDR1	MFSD5
CP46A	MFSD5
SCN2A	MFSD5
IL4	MFSD5
NPS	MFSD5
NMDE1	MFSD5
AOFB	MFSD5
RL13A	MFSD5
S22A2	MFSD5
CALY	MFSD5
S12A5	MFSD5
PK3CA	MFSD5
PDE4D	MFSD5
KIF11	MFSD5
NR1I2	MFSD5
NISCH	MFSD5
NFKB2	MFSD5
ITK	MFSD5
PPIA	MFSD5
MMAA	MFSD5
PA24A	MFSD5
HYES	MFSD5
CP2C8	MFSD5
CAC1D	MFSD5
SCNNA	MFSD5
DRD3	MFSD5
IOD1	MFSD5
AAKB1	MFSD5
ARY2	MFSD5
DOPO	MFSD5
PDE3A	MFSD5
TR10B	MFSD5
ADA1B	MFSD5
C9JK77	MFSD5
MYLK3	MFSD5
PDE1B	MFSD5
MYH9	MFSD5
TRI15	MFSD5
HPRT	MFSD5
ADRB2	MFSD5
LIPL	MFSD5
MDR1	MFSD5
5HT1A	MFSD5
CP19A	MFSD5
ARY1	MFSD5
5HT2A	MFSD5
G6PD	MFSD5
PYRD	MFSD5
GBRB2	MFSD5
IKBA	MFSD5
THRB	MFSD5
GPX1	MFSD5
TNNC2	MFSD5
S22AB	MFSD5
PDE5A	MFSD5
TGFB1	MFSD5
TOP2A	MFSD5
RL23	MFSD5
PDK3	MFSD5
EDNRA	MFSD5
TF65	MFSD5
KAP0	MFSD5
PPIF	MFSD5
RL15	MFSD5
KCNH2	MFSD5
PDE4C	MFSD5
ABCC8	MFSD5
J3KPA4	MFSD5
HDAC8	MFSD5
GBRD	MFSD5
CCKN	MFSD5
ADCY5	MFSD5
ATPA	MFSD5
ATPG	MFSD5
CAC1G	MFSD5
LDHB	MFSD5
JUN	MFSD5
CSF1R	MFSD5
UD19	MFSD5
ATF6A	MFSD5
RL19	MFSD5
ST17B	MFSD5
ABL1	MFSD5
PHOP1	MFSD5
SC6A4	MFSD5
S22A6	MFSD5
GRIK2	MFSD5
ACM3	MFSD5
RYR1	MFSD5
S23IP	MFSD5
