source	destinations_disconnected_to
ACE	KRCC1	BAZ2B
KAPCA	KRCC1	BAZ2B
NTKL	KRCC1	BAZ2B
CALM	KRCC1	BAZ2B
ACHA4	KRCC1	BAZ2B
ANXA2	KRCC1	BAZ2B
AURKB	KRCC1	BAZ2B
GNAT3	KRCC1	BAZ2B
CA2D1	KRCC1	BAZ2B
CAH4	KRCC1	BAZ2B
AK1C1	KRCC1	BAZ2B
ROCK1	KRCC1	BAZ2B
CHLE	KRCC1	BAZ2B
J3QK85	KRCC1	BAZ2B
ZAP70	KRCC1	BAZ2B
UD14	KRCC1	BAZ2B
S12A2	KRCC1	BAZ2B
EST1A	KRCC1	BAZ2B
VKOR1	KRCC1	BAZ2B
XDH	KRCC1	BAZ2B
ACHB4	KRCC1	BAZ2B
RLP24	KRCC1	BAZ2B
EDN1	KRCC1	BAZ2B
GBRB3	KRCC1	BAZ2B
TKT	KRCC1	BAZ2B
NEU2	KRCC1	BAZ2B
3HAO	KRCC1	BAZ2B
RL10L	KRCC1	BAZ2B
ADA1D	KRCC1	BAZ2B
CANB2	KRCC1	BAZ2B
KAP3	KRCC1	BAZ2B
PANX1	KRCC1	BAZ2B
ST2A1	KRCC1	BAZ2B
UPP2	KRCC1	BAZ2B
AK1D1	KRCC1	BAZ2B
CAC1A	KRCC1	BAZ2B
CUBN	KRCC1	BAZ2B
THA	KRCC1	BAZ2B
TBB5	KRCC1	BAZ2B
CATA	KRCC1	BAZ2B
RL3	KRCC1	BAZ2B
PA2GE	KRCC1	BAZ2B
HRH2	KRCC1	BAZ2B
ATTY	KRCC1	BAZ2B
S29A2	KRCC1	BAZ2B
GBRT	KRCC1	BAZ2B
ACHA3	KRCC1	BAZ2B
CDK6	KRCC1	BAZ2B
5HT7R	KRCC1	BAZ2B
ADRB1	KRCC1	BAZ2B
CP11A	KRCC1	BAZ2B
CSK	KRCC1	BAZ2B
5HT3A	KRCC1	BAZ2B
AT12A	KRCC1	BAZ2B
IOD3	KRCC1	BAZ2B
PGFRA	KRCC1	BAZ2B
A1AG1	KRCC1	BAZ2B
TNFA	KRCC1	BAZ2B
NFAC2	KRCC1	BAZ2B
NOS2	KRCC1	BAZ2B
5HT2B	KRCC1	BAZ2B
HS90A	KRCC1	BAZ2B
LCK	KRCC1	BAZ2B
ADCYA	KRCC1	BAZ2B
HS90B	KRCC1	BAZ2B
ADA2A	KRCC1	BAZ2B
CACP	KRCC1	BAZ2B
RARA	KRCC1	BAZ2B
PYC	KRCC1	BAZ2B
CATL1	KRCC1	BAZ2B
