source	destinations_disconnected_to
ACE	GPR20	ZNF43
KAPCA	GPR20	ZNF43
NTKL	GPR20	ZNF43
CALM	GPR20	ZNF43
ACHA4	GPR20	ZNF43
ANXA2	GPR20	ZNF43
AURKB	GPR20	ZNF43
GNAT3	GPR20	ZNF43
CA2D1	GPR20	ZNF43
CAH4	GPR20	ZNF43
AK1C1	GPR20	ZNF43
ROCK1	GPR20	ZNF43
CHLE	GPR20	ZNF43
J3QK85	GPR20	ZNF43
ZAP70	GPR20	ZNF43
UD14	GPR20	ZNF43
S12A2	GPR20	ZNF43
EST1A	GPR20	ZNF43
VKOR1	GPR20	ZNF43
XDH	GPR20	ZNF43
ACHB4	GPR20	ZNF43
RLP24	GPR20	ZNF43
EDN1	GPR20	ZNF43
GBRB3	GPR20	ZNF43
TKT	GPR20	ZNF43
NEU2	GPR20	ZNF43
3HAO	GPR20	ZNF43
RL10L	GPR20	ZNF43
ADA1D	GPR20	ZNF43
CANB2	GPR20	ZNF43
KAP3	GPR20	ZNF43
PANX1	GPR20	ZNF43
ST2A1	GPR20	ZNF43
UPP2	GPR20	ZNF43
AK1D1	GPR20	ZNF43
CAC1A	GPR20	ZNF43
CUBN	GPR20	ZNF43
THA	GPR20	ZNF43
TBB5	GPR20	ZNF43
CATA	GPR20	ZNF43
RL3	GPR20	ZNF43
PA2GE	GPR20	ZNF43
HRH2	GPR20	ZNF43
ATTY	GPR20	ZNF43
S29A2	GPR20	ZNF43
GBRT	GPR20	ZNF43
ACHA3	GPR20	ZNF43
CDK6	GPR20	ZNF43
5HT7R	GPR20	ZNF43
ADRB1	GPR20	ZNF43
CP11A	GPR20	ZNF43
CSK	GPR20	ZNF43
5HT3A	GPR20	ZNF43
AT12A	GPR20	ZNF43
IOD3	GPR20	ZNF43
PGFRA	GPR20	ZNF43
A1AG1	GPR20	ZNF43
TNFA	GPR20	ZNF43
NFAC2	GPR20	ZNF43
NOS2	GPR20	ZNF43
5HT2B	GPR20	ZNF43
HS90A	GPR20	ZNF43
LCK	GPR20	ZNF43
ADCYA	GPR20	ZNF43
HS90B	GPR20	ZNF43
ADA2A	GPR20	ZNF43
CACP	GPR20	ZNF43
RARA	GPR20	ZNF43
PYC	GPR20	ZNF43
CATL1	GPR20	ZNF43
ACHA9	GPR20	ZNF43
NH2L1	GPR20	ZNF43
AAKB2	GPR20	ZNF43
DCXR	GPR20	ZNF43
CXCL7	GPR20	ZNF43
KCNE1	GPR20	ZNF43
B3GT4	GPR20	ZNF43
ACES	GPR20	ZNF43
SCNNG	GPR20	ZNF43
HASP	GPR20	ZNF43
MMP3	GPR20	ZNF43
MET	GPR20	ZNF43
AA2BR	GPR20	ZNF43
PDE8A	GPR20	ZNF43
5HT2C	GPR20	ZNF43
AK1C3	GPR20	ZNF43
OSTCN	GPR20	ZNF43
NMD3B	GPR20	ZNF43
CDK5	GPR20	ZNF43
PPARA	GPR20	ZNF43
DRD2	GPR20	ZNF43
VGFR2	GPR20	ZNF43
CP1A2	GPR20	ZNF43
NGF	GPR20	ZNF43
GBRA6	GPR20	ZNF43
ACHA7	GPR20	ZNF43
CP2C9	GPR20	ZNF43
TBA1A	GPR20	ZNF43
IL2RA	GPR20	ZNF43
PPB1	GPR20	ZNF43
PD2R	GPR20	ZNF43
Q71TU5	GPR20	ZNF43
DCE1	GPR20	ZNF43
GBRG1	GPR20	ZNF43
FGFR2	GPR20	ZNF43
IMPA1	GPR20	ZNF43
ACM2	GPR20	ZNF43
IL8	GPR20	ZNF43
5HT6R	GPR20	ZNF43
KPCT	GPR20	ZNF43
AOC1	GPR20	ZNF43
PCNA	GPR20	ZNF43
KSYK	GPR20	ZNF43
