source	dest	edges	cum_dist	avg_dist_per_edge
ACE	FBXL2	6	0.29	0.0483333333333333
ACE	CTDP1	4	0.143	0.03575
ACE	DFFA	4	0.29	0.0725
ACE	FHL5	4	0.775	0.19375
ACE	GCH1	3	0.264	0.088
ACE	TDG	4	0.141	0.03525
ACE	CCNK	4	0.156	0.039
ACE	IFNW1	6	0.946	0.157666666666667
ACE	MRM1	6	0.816	0.136
ACE	SDHB	3	0.372	0.124
ACE	PMVK	4	0.23	0.0575
ACE	NEMF	5	0.692	0.1384
ACE	SRRM1	6	0.21	0.035
ACE	MT1H	3	0.809	0.269666666666667
ACE	UBA6	4	0.64	0.16
ACE	CHD1	5	0.761	0.1522
ACE	RFXAP	4	0.5	0.125
KAPCA	FBXL2	5	0.219	0.0438
KAPCA	CTDP1	5	0.141	0.0282
KAPCA	DFFA	3	0.234	0.078
KAPCA	FHL5	2	0.416	0.208
KAPCA	GCH1	2	0.281	0.1405
KAPCA	TDG	4	0.126	0.0315
KAPCA	CCNK	4	0.141	0.03525
KAPCA	IFNW1	2	0.384	0.192
KAPCA	MRM1	6	0.801	0.1335
KAPCA	SDHB	4	0.456	0.114
KAPCA	PMVK	4	0.215	0.05375
KAPCA	NEMF	5	0.677	0.1354
KAPCA	SRRM1	7	0.208	0.0297142857142857
KAPCA	MT1H	4	0.8	0.2
KAPCA	UBA6	4	0.625	0.15625
KAPCA	CHD1	4	0.516	0.129
KAPCA	RFXAP	5	0.498	0.0996
NTKL	FBXL2	9	0.407	0.0452222222222222
NTKL	CTDP1	5	0.274	0.0548
NTKL	DFFA	5	0.363	0.0726
NTKL	FHL5	5	0.623	0.1246
NTKL	GCH1	4	0.338	0.0845
NTKL	TDG	5	0.238	0.0476
NTKL	CCNK	5	0.253	0.0506
NTKL	IFNW1	8	0.7	0.0875
NTKL	MRM1	6	0.79	0.131666666666667
NTKL	SDHB	9	0.564	0.0626666666666667
NTKL	PMVK	5	0.327	0.0654
NTKL	NEMF	5	0.664	0.1328
NTKL	SRRM1	5	0.33	0.066
NTKL	MT1H	6	0.973	0.162166666666667
NTKL	UBA6	4	0.696	0.174
NTKL	CHD1	7	0.684	0.0977142857142857
NTKL	RFXAP	5	0.631	0.1262
CALM	FBXL2	5	0.22	0.044
CALM	CTDP1	4	0.133	0.03325
CALM	DFFA	4	0.243	0.06075
CALM	FHL5	2	0.417	0.2085
CALM	GCH1	3	0.218	0.0726666666666667
CALM	TDG	4	0.118	0.0295
CALM	CCNK	4	0.133	0.03325
CALM	IFNW1	5	0.653	0.1306
CALM	MRM1	5	0.67	0.134
CALM	SDHB	3	0.362	0.120666666666667
CALM	PMVK	4	0.207	0.05175
CALM	NEMF	4	0.544	0.136
CALM	SRRM1	6	0.2	0.0333333333333333
CALM	MT1H	4	0.801	0.20025
CALM	UBA6	3	0.576	0.192
CALM	CHD1	3	0.408	0.136
CALM	RFXAP	4	0.49	0.1225
ACHA4	FBXL2	4	0.361	0.09025
ACHA4	CTDP1	5	0.234	0.0468
ACHA4	DFFA	5	0.381	0.0762
ACHA4	FHL5	3	0.576	0.192
ACHA4	GCH1	4	0.372	0.093
ACHA4	TDG	6	0.215	0.0358333333333333
ACHA4	CCNK	6	0.23	0.0383333333333333
ACHA4	IFNW1	6	0.807	0.1345
ACHA4	MRM1	6	0.773	0.128833333333333
ACHA4	SDHB	7	0.537	0.0767142857142857
ACHA4	PMVK	6	0.304	0.0506666666666667
ACHA4	NEMF	5	0.647	0.1294
ACHA4	SRRM1	7	0.301	0.043
ACHA4	MT1H	4	0.883	0.22075
ACHA4	UBA6	4	0.679	0.16975
ACHA4	CHD1	6	0.661	0.110166666666667
ACHA4	RFXAP	5	0.591	0.1182
ANXA2	FBXL2	4	0.265	0.06625
ANXA2	CTDP1	4	0.17	0.0425
ANXA2	DFFA	4	0.317	0.07925
ANXA2	FHL5	3	0.711	0.237
ANXA2	GCH1	4	0.356	0.089
ANXA2	TDG	3	0.175	0.0583333333333333
ANXA2	CCNK	3	0.19	0.0633333333333333
ANXA2	IFNW1	6	0.788	0.131333333333333
ANXA2	MRM1	5	0.85	0.17
ANXA2	SDHB	3	0.477	0.159
ANXA2	PMVK	3	0.264	0.088
ANXA2	NEMF	4	0.726	0.1815
