source	destinations_disconnected_to
ACE	WDR52	TOR3A
KAPCA	WDR52	TOR3A
NTKL	WDR52	TOR3A
CALM	WDR52	TOR3A
ACHA4	WDR52	TOR3A
ANXA2	WDR52	TOR3A
AURKB	WDR52	TOR3A
GNAT3	WDR52	TOR3A
CA2D1	WDR52	TOR3A
CAH4	WDR52	TOR3A
AK1C1	WDR52	TOR3A
ROCK1	WDR52	TOR3A
CHLE	WDR52	TOR3A
J3QK85	WDR52	TOR3A
ZAP70	WDR52	TOR3A
UD14	WDR52	TOR3A
S12A2	WDR52	TOR3A
EST1A	WDR52	TOR3A
VKOR1	WDR52	TOR3A
XDH	WDR52	TOR3A
ACHB4	WDR52	TOR3A
RLP24	WDR52	TOR3A
EDN1	WDR52	TOR3A
GBRB3	WDR52	TOR3A
TKT	WDR52	TOR3A
NEU2	WDR52	TOR3A
3HAO	WDR52	TOR3A
RL10L	WDR52	TOR3A
ADA1D	WDR52	TOR3A
CANB2	WDR52	TOR3A
KAP3	WDR52	TOR3A
PANX1	WDR52	TOR3A
ST2A1	WDR52	TOR3A
UPP2	WDR52	TOR3A
AK1D1	WDR52	TOR3A
CAC1A	WDR52	TOR3A
CUBN	WDR52	TOR3A
THA	WDR52	TOR3A
TBB5	WDR52	TOR3A
CATA	WDR52	TOR3A
RL3	WDR52	TOR3A
PA2GE	WDR52	TOR3A
HRH2	WDR52	TOR3A
ATTY	WDR52	TOR3A
S29A2	WDR52	TOR3A
GBRT	WDR52	TOR3A
ACHA3	WDR52	TOR3A
CDK6	WDR52	TOR3A
5HT7R	WDR52	TOR3A
ADRB1	WDR52	TOR3A
CP11A	WDR52	TOR3A
CSK	WDR52	TOR3A
5HT3A	WDR52	TOR3A
AT12A	WDR52	TOR3A
IOD3	WDR52	TOR3A
PGFRA	WDR52	TOR3A
A1AG1	WDR52	TOR3A
TNFA	WDR52	TOR3A
NFAC2	WDR52	TOR3A
NOS2	WDR52	TOR3A
5HT2B	WDR52	TOR3A
HS90A	WDR52	TOR3A
LCK	WDR52	TOR3A
ADCYA	WDR52	TOR3A
HS90B	WDR52	TOR3A
ADA2A	WDR52	TOR3A
CACP	WDR52	TOR3A
RARA	WDR52	TOR3A
PYC	WDR52	TOR3A
CATL1	WDR52	TOR3A
ACHA9	WDR52	TOR3A
NH2L1	WDR52	TOR3A
AAKB2	WDR52	TOR3A
DCXR	WDR52	TOR3A
CXCL7	WDR52	TOR3A
KCNE1	WDR52	TOR3A
B3GT4	WDR52	TOR3A
ACES	WDR52	TOR3A
SCNNG	WDR52	TOR3A
HASP	WDR52	TOR3A
MMP3	WDR52	TOR3A
MET	WDR52	TOR3A
AA2BR	WDR52	TOR3A
PDE8A	WDR52	TOR3A
5HT2C	WDR52	TOR3A
AK1C3	WDR52	TOR3A
OSTCN	WDR52	TOR3A
NMD3B	WDR52	TOR3A
CDK5	WDR52	TOR3A
PPARA	WDR52	TOR3A
DRD2	WDR52	TOR3A
VGFR2	WDR52	TOR3A
CP1A2	WDR52	TOR3A
NGF	WDR52	TOR3A
GBRA6	WDR52	TOR3A
ACHA7	WDR52	TOR3A
CP2C9	WDR52	TOR3A
TBA1A	WDR52	TOR3A
IL2RA	WDR52	TOR3A
PPB1	WDR52	TOR3A
PD2R	WDR52	TOR3A
Q71TU5	WDR52	TOR3A
DCE1	WDR52	TOR3A
GBRG1	WDR52	TOR3A
FGFR2	WDR52	TOR3A
IMPA1	WDR52	TOR3A
ACM2	WDR52	TOR3A
IL8	WDR52	TOR3A
5HT6R	WDR52	TOR3A
KPCT	WDR52	TOR3A
AOC1	WDR52	TOR3A
PCNA	WDR52	TOR3A
KSYK	WDR52	TOR3A
CAH9	WDR52	TOR3A
RL11	WDR52	TOR3A
CACB3	WDR52	TOR3A
HMDH	WDR52	TOR3A
GBRA4	WDR52	TOR3A
KIT	WDR52	TOR3A
AOFA	WDR52	TOR3A
NEP	WDR52	TOR3A
GLYC	WDR52	TOR3A
NCOA2	WDR52	TOR3A
5HT1E	WDR52	TOR3A
TBA4A	WDR52	TOR3A
METH	WDR52	TOR3A
LDHA	WDR52	TOR3A
MK08	WDR52	TOR3A
IGHG4	WDR52	TOR3A
CP2CJ	WDR52	TOR3A
RXRA	WDR52	TOR3A
PA2GA	WDR52	TOR3A
