source	destinations_disconnected_to
ACE	LYRM1
KAPCA	LYRM1
NTKL	LYRM1
CALM	LYRM1
ACHA4	LYRM1
ANXA2	LYRM1
AURKB	LYRM1
GNAT3	LYRM1
CA2D1	LYRM1
CAH4	LYRM1
AK1C1	LYRM1
ROCK1	LYRM1
CHLE	LYRM1
J3QK85	LYRM1
ZAP70	LYRM1
UD14	LYRM1
S12A2	LYRM1
EST1A	LYRM1
VKOR1	LYRM1
XDH	LYRM1
ACHB4	LYRM1
RLP24	LYRM1
EDN1	LYRM1
GBRB3	LYRM1
TKT	LYRM1
NEU2	LYRM1
3HAO	LYRM1
RL10L	LYRM1
ADA1D	LYRM1
CANB2	LYRM1
KAP3	LYRM1
PANX1	LYRM1
ST2A1	LYRM1
UPP2	LYRM1
AK1D1	LYRM1
CAC1A	LYRM1
CUBN	LYRM1
THA	LYRM1
TBB5	LYRM1
CATA	LYRM1
RL3	LYRM1
PA2GE	LYRM1
HRH2	LYRM1
ATTY	LYRM1
S29A2	LYRM1
GBRT	LYRM1
ACHA3	LYRM1
CDK6	LYRM1
5HT7R	LYRM1
ADRB1	LYRM1
CP11A	LYRM1
CSK	LYRM1
5HT3A	LYRM1
AT12A	LYRM1
IOD3	LYRM1
PGFRA	LYRM1
A1AG1	LYRM1
TNFA	LYRM1
NFAC2	LYRM1
NOS2	LYRM1
5HT2B	LYRM1
HS90A	LYRM1
LCK	LYRM1
ADCYA	LYRM1
HS90B	LYRM1
ADA2A	LYRM1
CACP	LYRM1
RARA	LYRM1
PYC	LYRM1
CATL1	LYRM1
ACHA9	LYRM1
NH2L1	LYRM1
AAKB2	LYRM1
DCXR	LYRM1
CXCL7	LYRM1
KCNE1	LYRM1
B3GT4	LYRM1
ACES	LYRM1
SCNNG	LYRM1
HASP	LYRM1
MMP3	LYRM1
MET	LYRM1
AA2BR	LYRM1
PDE8A	LYRM1
5HT2C	LYRM1
AK1C3	LYRM1
OSTCN	LYRM1
NMD3B	LYRM1
CDK5	LYRM1
PPARA	LYRM1
DRD2	LYRM1
VGFR2	LYRM1
CP1A2	LYRM1
NGF	LYRM1
GBRA6	LYRM1
ACHA7	LYRM1
CP2C9	LYRM1
TBA1A	LYRM1
IL2RA	LYRM1
PPB1	LYRM1
PD2R	LYRM1
Q71TU5	LYRM1
DCE1	LYRM1
GBRG1	LYRM1
FGFR2	LYRM1
IMPA1	LYRM1
ACM2	LYRM1
IL8	LYRM1
5HT6R	LYRM1
KPCT	LYRM1
AOC1	LYRM1
PCNA	LYRM1
KSYK	LYRM1
CAH9	LYRM1
RL11	LYRM1
CACB3	LYRM1
HMDH	LYRM1
GBRA4	LYRM1
KIT	LYRM1
AOFA	LYRM1
NEP	LYRM1
GLYC	LYRM1
NCOA2	LYRM1
5HT1E	LYRM1
TBA4A	LYRM1
METH	LYRM1
LDHA	LYRM1
MK08	LYRM1
IGHG4	LYRM1
CP2CJ	LYRM1
RXRA	LYRM1
PA2GA	LYRM1
CP131	LYRM1
ACACB	LYRM1
PTHY	LYRM1
IL10	LYRM1
CAH2	LYRM1
OPRD	LYRM1
AAPK1	LYRM1
