source	dest	edges	cum_dist	avg_dist_per_edge
ACE	GDF9	4	0.218	0.0545
ACE	SMG8	4	0.27	0.0675
ACE	IGJ	6	0.716	0.119333333333333
ACE	PARN	3	0.965	0.321666666666667
ACE	TFEC	4	0.288	0.072
ACE	SIL1	4	0.525	0.13125
ACE	HABP4	3	0.623	0.207666666666667
ACE	CHST8	6	1.053	0.1755
ACE	TMEM2	4	0.678	0.1695
ACE	GPR25	4	0.496	0.124
ACE	APOBR	6	0.84	0.14
ACE	GPR6	4	0.377	0.09425
ACE	BAG4	5	0.262	0.0524
ACE	GRB14	4	0.202	0.0505
ACE	AP4M1	4	0.292	0.073
ACE	EDEM2	5	0.848	0.1696
ACE	TECTA	4	0.835	0.20875
ACE	RFPL2	6	0.895	0.149166666666667
ACE	TRPM1	5	0.942	0.1884
ACE	CD302	5	0.917	0.1834
ACE	MORC3	4	0.54	0.135
ACE	CTGF	2	0.091	0.0455
KAPCA	GDF9	3	0.235	0.0783333333333333
KAPCA	SMG8	5	0.276	0.0552
KAPCA	IGJ	8	0.725	0.090625
KAPCA	PARN	5	0.969	0.1938
KAPCA	TFEC	4	0.273	0.06825
KAPCA	SIL1	4	0.51	0.1275
KAPCA	HABP4	4	0.767	0.19175
KAPCA	CHST8	5	0.731	0.1462
KAPCA	TMEM2	6	0.755	0.125833333333333
KAPCA	GPR25	5	0.488	0.0976
KAPCA	APOBR	6	0.725	0.120833333333333
KAPCA	GPR6	5	0.375	0.075
KAPCA	BAG4	4	0.287	0.07175
KAPCA	GRB14	3	0.24	0.08
KAPCA	AP4M1	5	0.29	0.058
KAPCA	EDEM2	6	0.82	0.136666666666667
KAPCA	TECTA	7	0.87	0.124285714285714
KAPCA	RFPL2	5	0.912	0.1824
KAPCA	TRPM1	7	0.995	0.142142857142857
KAPCA	CD302	4	0.934	0.2335
KAPCA	MORC3	4	0.525	0.13125
KAPCA	CTGF	3	0.16	0.0533333333333333
NTKL	GDF9	4	0.334	0.0835
NTKL	SMG8	4	0.341	0.08525
NTKL	IGJ	8	0.825	0.103125
NTKL	PARN	5	0.814	0.1628
NTKL	TFEC	5	0.385	0.077
NTKL	SIL1	5	0.622	0.1244
NTKL	HABP4	4	0.923	0.23075
NTKL	CHST8	8	0.938	0.11725
NTKL	TMEM2	6	0.854	0.142333333333333
NTKL	GPR25	8	0.617	0.077125
NTKL	APOBR	8	0.734	0.09175
NTKL	GPR6	5	0.508	0.1016
NTKL	BAG4	6	0.289	0.0481666666666667
NTKL	GRB14	6	0.286	0.0476666666666667
NTKL	AP4M1	2	0.193	0.0965
NTKL	EDEM2	6	0.92	0.153333333333333
NTKL	TECTA	7	0.989	0.141285714285714
NTKL	RFPL2	7	0.715	0.102142857142857
NTKL	TRPM1	6	0.865	0.144166666666667
NTKL	CD302	7	1.159	0.165571428571429
NTKL	MORC3	5	0.637	0.1274
NTKL	CTGF	4	0.224	0.056
CALM	GDF9	3	0.198	0.066
CALM	SMG8	3	0.212	0.0706666666666667
CALM	IGJ	7	0.705	0.100714285714286
CALM	PARN	5	0.653	0.1306
CALM	TFEC	4	0.265	0.06625
CALM	SIL1	4	0.502	0.1255
CALM	HABP4	4	0.636	0.159
CALM	CHST8	5	0.732	0.1464
CALM	TMEM2	5	0.734	0.1468
CALM	GPR25	4	0.486	0.1215
CALM	APOBR	5	0.617	0.1234
CALM	GPR6	5	0.351	0.0702
CALM	BAG4	3	0.179	0.0596666666666667
CALM	GRB14	4	0.167	0.04175
CALM	AP4M1	3	0.25	0.0833333333333333
CALM	EDEM2	5	0.8	0.16
CALM	TECTA	2	0.759	0.3795
CALM	RFPL2	4	0.871	0.21775
CALM	TRPM1	5	0.745	0.149
CALM	CD302	4	0.897	0.22425
CALM	MORC3	4	0.517	0.12925
CALM	CTGF	3	0.104	0.0346666666666667
ACHA4	GDF9	4	0.432	0.108
ACHA4	SMG8	4	0.324	0.081
ACHA4	IGJ	8	0.801	0.100125
ACHA4	PARN	5	0.912	0.1824
ACHA4	TFEC	6	0.362	0.0603333333333333
ACHA4	SIL1	6	0.599	0.0998333333333333
ACHA4	HABP4	3	0.577	0.192333333333333
ACHA4	CHST8	6	0.891	0.1485
ACHA4	TMEM2	6	0.843	0.1405
ACHA4	GPR25	5	0.571	0.1142
ACHA4	APOBR	8	0.87	0.10875
ACHA4	GPR6	5	0.468	0.0936
ACHA4	BAG4	5	0.319	0.0638
ACHA4	GRB14	4	0.259	0.06475
ACHA4	AP4M1	5	0.383	0.0766
ACHA4	EDEM2	6	0.896	0.149333333333333
ACHA4	TECTA	4	0.937	0.23425
ACHA4	RFPL2	7	0.689	0.0984285714285714
ACHA4	TRPM1	5	0.836	0.1672
ACHA4	CD302	6	1.136	0.189333333333333
ACHA4	MORC3	6	0.614	0.102333333333333
ACHA4	CTGF	4	0.202	0.0505
ANXA2	GDF9	4	0.399	0.09975
ANXA2	SMG8	4	0.271	0.06775
ANXA2	IGJ	7	0.822	0.117428571428571
ANXA2	PARN	4	0.76	0.19
ANXA2	TFEC	3	0.322	0.107333333333333
ANXA2	SIL1	3	0.559	0.186333333333333
ANXA2	HABP4	3	0.692	0.230666666666667
ANXA2	CHST8	5	0.835	0.167
ANXA2	TMEM2	4	0.731	0.18275
ANXA2	GPR25	5	0.507	0.1014
ANXA2	APOBR	6	0.81	0.135
ANXA2	GPR6	4	0.363	0.09075
ANXA2	BAG4	3	0.147	0.049
ANXA2	GRB14	3	0.352	0.117333333333333
ANXA2	AP4M1	4	0.319	0.07975
ANXA2	EDEM2	5	0.917	0.1834
ANXA2	TECTA	4	0.847	0.21175
ANXA2	RFPL2	5	0.605	0.121
ANXA2	TRPM1	5	0.954	0.1908
ANXA2	CD302	5	0.965	0.193
ANXA2	MORC3	3	0.574	0.191333333333333
ANXA2	CTGF	2	0.16	0.08
AURKB	GDF9	6	0.409	0.0681666666666667
AURKB	SMG8	2	0.163	0.0815
AURKB	IGJ	8	0.771	0.096375
AURKB	PARN	7	0.928	0.132571428571429
AURKB	TFEC	4	0.261	0.06525
AURKB	SIL1	4	0.498	0.1245
AURKB	HABP4	4	0.972	0.243
AURKB	CHST8	7	0.767	0.109571428571429
AURKB	TMEM2	6	0.775	0.129166666666667
AURKB	GPR25	6	0.509	0.0848333333333333
AURKB	APOBR	2	0.248	0.124
AURKB	GPR6	6	0.406	0.0676666666666667
AURKB	BAG4	4	0.236	0.059
AURKB	GRB14	5	0.289	0.0578
AURKB	AP4M1	6	0.321	0.0535
AURKB	EDEM2	6	0.866	0.144333333333333
AURKB	TECTA	4	0.874	0.2185
AURKB	RFPL2	5	0.606	0.1212
AURKB	TRPM1	9	0.954	0.106
AURKB	CD302	8	1.152	0.144
AURKB	MORC3	4	0.513	0.12825
AURKB	CTGF	4	0.185	0.04625
GNAT3	GDF9	4	0.279	0.06975
GNAT3	SMG8	4	0.317	0.07925
GNAT3	IGJ	8	0.908	0.1135
GNAT3	PARN	4	0.769	0.19225
GNAT3	TFEC	6	0.476	0.0793333333333333
GNAT3	SIL1	6	0.713	0.118833333333333
GNAT3	HABP4	5	0.811	0.1622
