source	dest	edges	cum_dist	avg_dist_per_edge
ACE	GDF5	6	0.539	0.0898333333333333
ACE	MSRB1	5	0.883	0.1766
ACE	HN1	2	0.515	0.2575
ACE	MGMT	3	0.124	0.0413333333333333
ACE	STX17	4	0.495	0.12375
ACE	NCLN	3	0.558	0.186
ACE	RGS9	4	0.264	0.066
ACE	SFXN1	5	0.962	0.1924
ACE	TIPRL	7	0.207	0.0295714285714286
ACE	DOCK4	5	0.618	0.1236
ACE	CNTN2	3	0.582	0.194
ACE	IL19	3	0.275	0.0916666666666667
ACE	BIRC2	5	0.049	0.0098
ACE	TRAF1	3	0.184	0.0613333333333333
ACE	AP4M1	4	0.292	0.073
ACE	NUBPL	4	0.889	0.22225
ACE	WDR37	4	0.369	0.09225
ACE	LAMC3	6	0.228	0.038
ACE	EGLN2	5	0.563	0.1126
ACE	MKLN1	4	0.782	0.1955
ACE	CCL13	3	0.126	0.042
ACE	FLCN	4	0.124	0.031
ACE	CCR3	2	0.118	0.059
KAPCA	GDF5	4	0.438	0.1095
KAPCA	MSRB1	6	0.84	0.14
KAPCA	HN1	2	0.547	0.2735
KAPCA	MGMT	4	0.122	0.0305
KAPCA	STX17	3	0.512	0.170666666666667
KAPCA	NCLN	4	0.702	0.1755
KAPCA	RGS9	4	0.289	0.07225
KAPCA	SFXN1	6	0.934	0.155666666666667
KAPCA	TIPRL	5	0.198	0.0396
KAPCA	DOCK4	5	0.603	0.1206
KAPCA	CNTN2	2	0.337	0.1685
KAPCA	IL19	4	0.266	0.0665
KAPCA	BIRC2	3	0.035	0.0116666666666667
KAPCA	TRAF1	4	0.155	0.03875
KAPCA	AP4M1	5	0.29	0.058
KAPCA	NUBPL	6	0.974	0.162333333333333
KAPCA	WDR37	6	0.42	0.07
KAPCA	LAMC3	7	0.226	0.0322857142857143
KAPCA	EGLN2	4	0.506	0.1265
KAPCA	MKLN1	4	0.538	0.1345
KAPCA	CCL13	5	0.156	0.0312
KAPCA	FLCN	6	0.151	0.0251666666666667
KAPCA	CCR3	2	0.175	0.0875
NTKL	GDF5	7	0.606	0.0865714285714286
NTKL	MSRB1	5	0.71	0.142
NTKL	HN1	6	0.751	0.125166666666667
NTKL	MGMT	4	0.255	0.06375
NTKL	STX17	5	0.635	0.127
NTKL	NCLN	5	0.691	0.1382
NTKL	RGS9	8	0.49	0.06125
NTKL	SFXN1	6	0.678	0.113
NTKL	TIPRL	7	0.335	0.0478571428571429
NTKL	DOCK4	4	0.21	0.0525
NTKL	CNTN2	5	0.505	0.101
NTKL	IL19	4	0.391	0.09775
NTKL	BIRC2	4	0.204	0.051
NTKL	TRAF1	6	0.283	0.0471666666666667
NTKL	AP4M1	2	0.193	0.0965
NTKL	NUBPL	7	0.995	0.142142857142857
NTKL	WDR37	10	0.518	0.0518
NTKL	LAMC3	6	0.342	0.057
