source	dest	edges	cum_dist	avg_dist_per_edge
ACE	OXSM	5	0.959	0.1918
ACE	CISH	3	0.179	0.0596666666666667
ACE	BMP6	3	0.21	0.07
ACE	CXCR2	2	0.106	0.053
ACE	SIK2	4	0.182	0.0455
ACE	SACS	3	0.35	0.116666666666667
ACE	PARP8	6	1.214	0.202333333333333
ACE	ILKAP	4	0.87	0.2175
ACE	LY86	6	0.359	0.0598333333333333
ACE	MTCH2	4	0.906	0.2265
ACE	PAK1	6	0.09	0.015
ACE	KCNQ3	5	0.261	0.0522
ACE	HPS6	4	0.562	0.1405
ACE	SPRY4	4	0.748	0.187
ACE	FSD1	5	0.796	0.1592
ACE	MCRS1	4	0.152	0.038
ACE	SIX5	5	0.481	0.0962
ACE	SRSF4	4	0.226	0.0565
ACE	RPIA	3	0.328	0.109333333333333
ACE	CDCP1	4	0.107	0.02675
ACE	ALX4	5	0.751	0.1502
ACE	U2AF1	4	0.263	0.06575
KAPCA	OXSM	9	0.704	0.0782222222222222
KAPCA	CISH	4	0.17	0.0425
KAPCA	BMP6	4	0.201	0.05025
KAPCA	CXCR2	2	0.169	0.0845
KAPCA	SIK2	5	0.18	0.036
KAPCA	SACS	4	0.351	0.08775
KAPCA	PARP8	3	1.051	0.350333333333333
KAPCA	ILKAP	5	0.827	0.1654
KAPCA	LY86	6	0.353	0.0588333333333333
KAPCA	MTCH2	5	0.863	0.1726
KAPCA	PAK1	7	0.088	0.0125714285714286
KAPCA	KCNQ3	6	0.259	0.0431666666666667
KAPCA	HPS6	4	0.547	0.13675
KAPCA	SPRY4	4	0.733	0.18325
KAPCA	FSD1	4	0.695	0.17375
KAPCA	MCRS1	4	0.137	0.03425
KAPCA	SIX5	4	0.498	0.1245
KAPCA	SRSF4	4	0.211	0.05275
KAPCA	RPIA	3	0.372	0.124
KAPCA	CDCP1	5	0.105	0.021
KAPCA	ALX4	3	0.474	0.158
KAPCA	U2AF1	3	0.28	0.0933333333333333
NTKL	OXSM	8	0.834	0.10425
NTKL	CISH	4	0.274	0.0685
NTKL	BMP6	5	0.352	0.0704
NTKL	CXCR2	4	0.312	0.078
NTKL	SIK2	6	0.266	0.0443333333333333
NTKL	SACS	5	0.418	0.0836
NTKL	PARP8	7	1.455	0.207857142857143
NTKL	ILKAP	4	0.697	0.17425
NTKL	LY86	6	0.453	0.0755
NTKL	MTCH2	4	0.733	0.18325
NTKL	PAK1	4	0.206	0.0515
NTKL	KCNQ3	5	0.389	0.0778
NTKL	HPS6	5	0.659	0.1318
NTKL	SPRY4	4	0.584	0.146
NTKL	FSD1	7	0.821	0.117285714285714
NTKL	MCRS1	5	0.249	0.0498
NTKL	SIX5	6	0.634	0.105666666666667
NTKL	SRSF4	5	0.323	0.0646
NTKL	RPIA	5	0.502	0.1004
NTKL	CDCP1	4	0.235	0.05875
NTKL	ALX4	6	0.653	0.108833333333333
NTKL	U2AF1	6	0.426	0.071
CALM	OXSM	5	0.949	0.1898
CALM	CISH	3	0.154	0.0513333333333333
CALM	BMP6	4	0.202	0.0505
CALM	CXCR2	2	0.132	0.066
CALM	SIK2	4	0.147	0.03675
CALM	SACS	4	0.298	0.0745
CALM	PARP8	3	1.309	0.436333333333333
CALM	ILKAP	3	0.577	0.192333333333333
CALM	LY86	5	0.326	0.0652
CALM	MTCH2	3	0.613	0.204333333333333
CALM	PAK1	4	0.053	0.01325
CALM	KCNQ3	2	0.169	0.0845
CALM	HPS6	4	0.539	0.13475
CALM	SPRY4	4	0.725	0.18125
CALM	FSD1	2	0.491	0.2455
CALM	MCRS1	4	0.129	0.03225
CALM	SIX5	4	0.461	0.11525
CALM	SRSF4	4	0.203	0.05075
CALM	RPIA	3	0.335	0.111666666666667
CALM	CDCP1	2	0.07	0.035
CALM	ALX4	5	0.43	0.086
CALM	U2AF1	3	0.243	0.081
ACHA4	OXSM	9	0.797	0.0885555555555556
ACHA4	CISH	2	0.175	0.0875
ACHA4	BMP6	4	0.284	0.071
ACHA4	CXCR2	4	0.29	0.0725
ACHA4	SIK2	4	0.239	0.05975
ACHA4	SACS	4	0.389	0.09725
ACHA4	PARP8	7	1.433	0.204714285714286
ACHA4	ILKAP	4	0.731	0.18275
ACHA4	LY86	6	0.429	0.0715
ACHA4	MTCH2	4	0.767	0.19175
ACHA4	PAK1	7	0.181	0.0258571428571429
