source	dest	edges	cum_dist	avg_dist_per_edge
ACE	TLE4	3	0.528	0.176
ACE	PLP2	3	0.5	0.166666666666667
ACE	CIB1	4	0.633	0.15825
ACE	CD48	5	0.127	0.0254
ACE	HAND2	3	0.146	0.0486666666666667
ACE	EIF3I	4	0.221	0.05525
ACE	KCNV2	5	0.282	0.0564
ACE	ARSE	7	0.636	0.0908571428571429
ACE	KLHL2	5	0.25	0.05
ACE	NFS1	3	0.481	0.160333333333333
ACE	BAG4	5	0.262	0.0524
ACE	IRF2	4	0.664	0.166
ACE	AMHR2	3	0.327	0.109
ACE	CD9	6	0.165	0.0275
ACE	ERCC6	3	0.156	0.052
ACE	CNOT6	4	0.258	0.0645
ACE	PSMG2	6	0.473	0.0788333333333333
ACE	MYH9	1	0.137	0.137
ACE	LEP	3	0.114	0.038
ACE	CUX2	4	0.529	0.13225
ACE	RFXAP	4	0.5	0.125
ACE	PYGO1	6	0.4	0.0666666666666667
KAPCA	TLE4	2	0.283	0.1415
KAPCA	PLP2	4	0.657	0.16425
KAPCA	CIB1	4	0.618	0.1545
KAPCA	CD48	5	0.121	0.0242
KAPCA	HAND2	4	0.137	0.03425
KAPCA	EIF3I	5	0.227	0.0454
KAPCA	KCNV2	2	0.229	0.1145
KAPCA	ARSE	7	0.633	0.0904285714285714
KAPCA	KLHL2	3	0.261	0.087
KAPCA	NFS1	3	0.466	0.155333333333333
KAPCA	BAG4	4	0.287	0.07175
KAPCA	IRF2	1	0.379	0.379
KAPCA	AMHR2	4	0.335	0.08375
KAPCA	CD9	6	0.162	0.027
KAPCA	ERCC6	3	0.141	0.047
KAPCA	CNOT6	5	0.264	0.0528
KAPCA	PSMG2	6	0.432	0.072
KAPCA	MYH9	4	0.128	0.032
KAPCA	LEP	4	0.105	0.02625
KAPCA	CUX2	4	0.517	0.12925
KAPCA	RFXAP	5	0.498	0.0996
KAPCA	PYGO1	3	0.408	0.136
NTKL	TLE4	5	0.451	0.0902
NTKL	PLP2	6	0.684	0.114
NTKL	CIB1	5	0.73	0.146
NTKL	CD48	5	0.221	0.0442
NTKL	HAND2	6	0.31	0.0516666666666667
NTKL	EIF3I	5	0.271	0.0542
NTKL	KCNV2	5	0.41	0.082
NTKL	ARSE	7	0.754	0.107714285714286
NTKL	KLHL2	8	0.397	0.049625
NTKL	NFS1	4	0.578	0.1445
NTKL	BAG4	6	0.289	0.0481666666666667
NTKL	IRF2	6	0.513	0.0855
NTKL	AMHR2	5	0.46	0.092
NTKL	CD9	4	0.243	0.06075
NTKL	ERCC6	4	0.253	0.06325
NTKL	CNOT6	6	0.369	0.0615
NTKL	PSMG2	6	0.381	0.0635
NTKL	MYH9	8	0.226	0.02825
NTKL	LEP	4	0.205	0.05125
NTKL	CUX2	5	0.629	0.1258
NTKL	RFXAP	5	0.631	0.1262
NTKL	PYGO1	4	0.539	0.13475
CALM	TLE4	4	0.471	0.11775
CALM	PLP2	3	0.869	0.289666666666667
CALM	CIB1	2	0.48	0.24
CALM	CD48	4	0.094	0.0235
CALM	HAND2	4	0.138	0.0345
CALM	EIF3I	4	0.151	0.03775
CALM	KCNV2	3	0.239	0.0796666666666667
CALM	ARSE	4	0.585	0.14625
CALM	KLHL2	5	0.24	0.048
CALM	NFS1	3	0.458	0.152666666666667
CALM	BAG4	3	0.179	0.0596666666666667
CALM	IRF2	5	0.501	0.1002
CALM	AMHR2	4	0.33	0.0825
CALM	CD9	3	0.123	0.041
CALM	ERCC6	3	0.133	0.0443333333333333
CALM	CNOT6	3	0.2	0.0666666666666667
CALM	PSMG2	4	0.244	0.061
CALM	MYH9	5	0.105	0.021
CALM	LEP	3	0.085	0.0283333333333333
CALM	CUX2	3	0.486	0.162
CALM	RFXAP	4	0.49	0.1225
CALM	PYGO1	4	0.397	0.09925
ACHA4	TLE4	4	0.428	0.107
ACHA4	PLP2	4	0.657	0.16425
ACHA4	CIB1	6	0.707	0.117833333333333
ACHA4	CD48	5	0.197	0.0394
ACHA4	HAND2	4	0.22	0.055
ACHA4	EIF3I	5	0.254	0.0508
ACHA4	KCNV2	6	0.373	0.0621666666666667
ACHA4	ARSE	6	0.723	0.1205
ACHA4	KLHL2	4	0.346	0.0865
ACHA4	NFS1	5	0.555	0.111
ACHA4	BAG4	5	0.319	0.0638
ACHA4	IRF2	6	0.611	0.101833333333333
ACHA4	AMHR2	4	0.418	0.1045
ACHA4	CD9	4	0.221	0.05525
ACHA4	ERCC6	5	0.23	0.046
ACHA4	CNOT6	5	0.338	0.0676
ACHA4	PSMG2	6	0.414	0.069
ACHA4	MYH9	6	0.217	0.0361666666666667
ACHA4	LEP	2	0.156	0.078
ACHA4	CUX2	6	0.606	0.101
ACHA4	RFXAP	5	0.591	0.1182
ACHA4	PYGO1	4	0.512	0.128
ANXA2	TLE4	4	0.656	0.164
ANXA2	PLP2	2	0.773	0.3865
ANXA2	CIB1	3	0.667	0.222333333333333
ANXA2	CD48	4	0.106	0.0265
ANXA2	HAND2	4	0.254	0.0635
ANXA2	EIF3I	4	0.222	0.0555
ANXA2	KCNV2	3	0.257	0.0856666666666667
ANXA2	ARSE	6	0.621	0.1035
ANXA2	KLHL2	5	0.258	0.0516
ANXA2	NFS1	2	0.515	0.2575
ANXA2	BAG4	3	0.147	0.049
ANXA2	IRF2	3	0.298	0.0993333333333333
ANXA2	AMHR2	4	0.38	0.095
ANXA2	CD9	5	0.15	0.03
ANXA2	ERCC6	4	0.18	0.045
ANXA2	CNOT6	4	0.259	0.06475
ANXA2	PSMG2	6	0.471	0.0785
ANXA2	MYH9	2	0.05	0.025
ANXA2	LEP	2	0.141	0.0705
ANXA2	CUX2	3	0.566	0.188666666666667
ANXA2	RFXAP	4	0.527	0.13175
ANXA2	PYGO1	4	0.409	0.10225
AURKB	TLE4	4	0.242	0.0605
AURKB	PLP2	4	0.955	0.23875
AURKB	CIB1	4	0.606	0.1515
AURKB	CD48	3	0.065	0.0216666666666667
AURKB	HAND2	5	0.193	0.0386
AURKB	EIF3I	3	0.093	0.031
AURKB	KCNV2	7	0.311	0.0444285714285714
AURKB	ARSE	5	0.645	0.129
AURKB	KLHL2	2	0.19	0.095
AURKB	NFS1	3	0.454	0.151333333333333
AURKB	BAG4	4	0.236	0.059
AURKB	IRF2	4	0.489	0.12225
AURKB	AMHR2	5	0.391	0.0782
AURKB	CD9	6	0.186	0.031
AURKB	ERCC6	3	0.129	0.043
AURKB	CNOT6	4	0.223	0.05575
AURKB	PSMG2	2	0.129	0.0645
AURKB	MYH9	4	0.098	0.0245
AURKB	LEP	4	0.151	0.03775
AURKB	CUX2	4	0.505	0.12625
AURKB	RFXAP	6	0.529	0.0881666666666667
AURKB	PYGO1	4	0.396	0.099
GNAT3	TLE4	6	0.984	0.164
GNAT3	PLP2	5	0.701	0.1402
GNAT3	CIB1	5	0.71	0.142
GNAT3	CD48	3	0.215	0.0716666666666667
GNAT3	HAND2	7	0.408	0.0582857142857143
GNAT3	EIF3I	4	0.268	0.067
GNAT3	KCNV2	5	0.436	0.0872
GNAT3	ARSE	5	0.69	0.138
GNAT3	KLHL2	4	0.335	0.08375
GNAT3	NFS1	5	0.669	0.1338
GNAT3	BAG4	5	0.368	0.0736
GNAT3	IRF2	6	0.569	0.0948333333333333
GNAT3	AMHR2	5	0.411	0.0822
GNAT3	CD9	4	0.232	0.058
GNAT3	ERCC6	4	0.231	0.05775
GNAT3	CNOT6	4	0.305	0.07625
GNAT3	PSMG2	8	0.656	0.082
GNAT3	MYH9	4	0.33	0.0825
