source	destinations_disconnected_to
ACE	PPDPF	BEX4
KAPCA	PPDPF	BEX4
NTKL	PPDPF	BEX4
CALM	PPDPF	BEX4
ACHA4	PPDPF	BEX4
ANXA2	PPDPF	BEX4
AURKB	PPDPF	BEX4
GNAT3	PPDPF	BEX4
CA2D1	PPDPF	BEX4
CAH4	PPDPF	BEX4
AK1C1	PPDPF	BEX4
ROCK1	PPDPF	BEX4
CHLE	PPDPF	BEX4
J3QK85	PPDPF	BEX4
ZAP70	PPDPF	BEX4
UD14	PPDPF	BEX4
S12A2	PPDPF	BEX4
EST1A	PPDPF	BEX4
VKOR1	PPDPF	BEX4
XDH	PPDPF	BEX4
ACHB4	PPDPF	BEX4
RLP24	PPDPF	BEX4
EDN1	PPDPF	BEX4
GBRB3	PPDPF	BEX4
TKT	PPDPF	BEX4
NEU2	PPDPF	BEX4
3HAO	PPDPF	BEX4
RL10L	PPDPF	BEX4
ADA1D	PPDPF	BEX4
CANB2	PPDPF	BEX4
KAP3	PPDPF	BEX4
PANX1	PPDPF	BEX4
ST2A1	PPDPF	BEX4
UPP2	PPDPF	BEX4
AK1D1	PPDPF	BEX4
CAC1A	PPDPF	BEX4
CUBN	PPDPF	BEX4
THA	PPDPF	BEX4
TBB5	PPDPF	BEX4
CATA	PPDPF	BEX4
RL3	PPDPF	BEX4
PA2GE	PPDPF	BEX4
HRH2	PPDPF	BEX4
ATTY	PPDPF	BEX4
S29A2	PPDPF	BEX4
GBRT	PPDPF	BEX4
ACHA3	PPDPF	BEX4
CDK6	PPDPF	BEX4
5HT7R	PPDPF	BEX4
ADRB1	PPDPF	BEX4
CP11A	PPDPF	BEX4
CSK	PPDPF	BEX4
5HT3A	PPDPF	BEX4
AT12A	PPDPF	BEX4
IOD3	PPDPF	BEX4
PGFRA	PPDPF	BEX4
A1AG1	PPDPF	BEX4
TNFA	PPDPF	BEX4
NFAC2	PPDPF	BEX4
NOS2	PPDPF	BEX4
5HT2B	PPDPF	BEX4
HS90A	PPDPF	BEX4
LCK	PPDPF	BEX4
ADCYA	PPDPF	BEX4
HS90B	PPDPF	BEX4
ADA2A	PPDPF	BEX4
CACP	PPDPF	BEX4
RARA	PPDPF	BEX4
PYC	PPDPF	BEX4
CATL1	PPDPF	BEX4
ACHA9	PPDPF	BEX4
NH2L1	PPDPF	BEX4
AAKB2	PPDPF	BEX4
DCXR	PPDPF	BEX4
CXCL7	PPDPF	BEX4
KCNE1	PPDPF	BEX4
B3GT4	PPDPF	BEX4
ACES	PPDPF	BEX4
SCNNG	PPDPF	BEX4
HASP	PPDPF	BEX4
MMP3	PPDPF	BEX4
MET	PPDPF	BEX4
AA2BR	PPDPF	BEX4
PDE8A	PPDPF	BEX4
5HT2C	PPDPF	BEX4
AK1C3	PPDPF	BEX4
OSTCN	PPDPF	BEX4
NMD3B	PPDPF	BEX4
CDK5	PPDPF	BEX4
PPARA	PPDPF	BEX4
DRD2	PPDPF	BEX4
VGFR2	PPDPF	BEX4
CP1A2	PPDPF	BEX4
NGF	PPDPF	BEX4
GBRA6	PPDPF	BEX4
ACHA7	PPDPF	BEX4
CP2C9	PPDPF	BEX4
TBA1A	PPDPF	BEX4
IL2RA	PPDPF	BEX4
PPB1	PPDPF	BEX4
PD2R	PPDPF	BEX4
Q71TU5	PPDPF	BEX4
DCE1	PPDPF	BEX4
GBRG1	PPDPF	BEX4
FGFR2	PPDPF	BEX4
IMPA1	PPDPF	BEX4
ACM2	PPDPF	BEX4
IL8	PPDPF	BEX4
5HT6R	PPDPF	BEX4
KPCT	PPDPF	BEX4
AOC1	PPDPF	BEX4
PCNA	PPDPF	BEX4
KSYK	PPDPF	BEX4
CAH9	PPDPF	BEX4
RL11	PPDPF	BEX4
CACB3	PPDPF	BEX4
HMDH	PPDPF	BEX4
GBRA4	PPDPF	BEX4
KIT	PPDPF	BEX4
AOFA	PPDPF	BEX4
NEP	PPDPF	BEX4
GLYC	PPDPF	BEX4
NCOA2	PPDPF	BEX4
5HT1E	PPDPF	BEX4
TBA4A	PPDPF	BEX4
METH	PPDPF	BEX4
LDHA	PPDPF	BEX4
MK08	PPDPF	BEX4
IGHG4	PPDPF	BEX4
CP2CJ	PPDPF	BEX4
RXRA	PPDPF	BEX4
PA2GA	PPDPF	BEX4
CP131	PPDPF	BEX4
ACACB	PPDPF	BEX4
PTHY	PPDPF	BEX4
IL10	PPDPF	BEX4
CAH2	PPDPF	BEX4
OPRD	PPDPF	BEX4
AAPK1	PPDPF	BEX4
PDPK1	PPDPF	BEX4
ADRB3	PPDPF	BEX4
C11B1	PPDPF	BEX4
GBRP	PPDPF	BEX4
ROCK2	PPDPF	BEX4
RL8	PPDPF	BEX4
ADCY2	PPDPF	BEX4
PHOP2	PPDPF	BEX4
CAH12	PPDPF	BEX4
S10A4	PPDPF	BEX4
GRIK1	PPDPF	BEX4
CBG	PPDPF	BEX4
PRGR	PPDPF	BEX4
HCAR2	PPDPF	BEX4
DNMT1	PPDPF	BEX4
PGH2	PPDPF	BEX4
CAC1F	PPDPF	BEX4
ADA2C	PPDPF	BEX4
S15A1	PPDPF	BEX4
ADA1A	PPDPF	BEX4
A1AG2	PPDPF	BEX4
OX1R	PPDPF	BEX4
KCMA1	PPDPF	BEX4
NMDE3	PPDPF	BEX4
HIBCH	PPDPF	BEX4
IPKA	PPDPF	BEX4
S22AI	PPDPF	BEX4
S29A1	PPDPF	BEX4
HDAC1	PPDPF	BEX4
PNPH	PPDPF	BEX4
ADA2B	PPDPF	BEX4
TRFL	PPDPF	BEX4
ALBU	PPDPF	BEX4
FMO3	PPDPF	BEX4
PLK1	PPDPF	BEX4
SGMR1	PPDPF	BEX4
GUAA	PPDPF	BEX4
QOR	PPDPF	BEX4
GCR	PPDPF	BEX4
CATD	PPDPF	BEX4
MIF	PPDPF	BEX4
HPGDS	PPDPF	BEX4
MKNK1	PPDPF	BEX4
P2RY2	PPDPF	BEX4
S12A4	PPDPF	BEX4
EGFR	PPDPF	BEX4
NFKB1	PPDPF	BEX4
PGFRB	PPDPF	BEX4
ANT3	PPDPF	BEX4
GTR1	PPDPF	BEX4
MK10	PPDPF	BEX4
CAMLG	PPDPF	BEX4
HEMH	PPDPF	BEX4
MTRR	PPDPF	BEX4
NQO1	PPDPF	BEX4
ACH10	PPDPF	BEX4
FMO4	PPDPF	BEX4
DRD5	PPDPF	BEX4
TRY1	PPDPF	BEX4
SCNAA	PPDPF	BEX4
GBRG3	PPDPF	BEX4
PDE8B	PPDPF	BEX4
KCNA2	PPDPF	BEX4
IFNA2	PPDPF	BEX4
AA1R	PPDPF	BEX4
MAPK2	PPDPF	BEX4
PK3CD	PPDPF	BEX4
HRH4	PPDPF	BEX4
GBRB1	PPDPF	BEX4
HCN2	PPDPF	BEX4
RL26L	PPDPF	BEX4
DMTA2	PPDPF	BEX4
6PGD	PPDPF	BEX4
GRP78	PPDPF	BEX4
PSIP1	PPDPF	BEX4
AT1A4	PPDPF	BEX4
GLR	PPDPF	BEX4
OPRK	PPDPF	BEX4
ATPB	PPDPF	BEX4
STMN4	PPDPF	BEX4
CACB2	PPDPF	BEX4
NMDZ1	PPDPF	BEX4
SC6A3	PPDPF	BEX4
ST2B1	PPDPF	BEX4
TBG1	PPDPF	BEX4
ESR1	PPDPF	BEX4
CREB1	PPDPF	BEX4
5HT1B	PPDPF	BEX4
ERBB2	PPDPF	BEX4
HDAC7	PPDPF	BEX4
KCC1B	PPDPF	BEX4
TBD	PPDPF	BEX4
TOP2B	PPDPF	BEX4
3BHS1	PPDPF	BEX4
ATP4A	PPDPF	BEX4
LOX5	PPDPF	BEX4
UD3A1	PPDPF	BEX4
BDNF	PPDPF	BEX4
GBRA1	PPDPF	BEX4
FOS	PPDPF	BEX4
SHBG	PPDPF	BEX4
ODP2	PPDPF	BEX4
ABCA1	PPDPF	BEX4
DYR	PPDPF	BEX4
P85A	PPDPF	BEX4
SIR1	PPDPF	BEX4
MTHR	PPDPF	BEX4
ADCL2	PPDPF	BEX4
IBP3	PPDPF	BEX4
DDR1	PPDPF	BEX4
CP46A	PPDPF	BEX4
SCN2A	PPDPF	BEX4
IL4	PPDPF	BEX4
NPS	PPDPF	BEX4
NMDE1	PPDPF	BEX4
AOFB	PPDPF	BEX4
RL13A	PPDPF	BEX4
S22A2	PPDPF	BEX4
CALY	PPDPF	BEX4
S12A5	PPDPF	BEX4
PK3CA	PPDPF	BEX4
PDE4D	PPDPF	BEX4
KIF11	PPDPF	BEX4
NR1I2	PPDPF	BEX4
NISCH	PPDPF	BEX4
NFKB2	PPDPF	BEX4
ITK	PPDPF	BEX4
PPIA	PPDPF	BEX4
MMAA	PPDPF	BEX4
PA24A	PPDPF	BEX4
HYES	PPDPF	BEX4
CP2C8	PPDPF	BEX4
CAC1D	PPDPF	BEX4
SCNNA	PPDPF	BEX4
DRD3	PPDPF	BEX4
IOD1	PPDPF	BEX4
AAKB1	PPDPF	BEX4
ARY2	PPDPF	BEX4
DOPO	PPDPF	BEX4
PDE3A	PPDPF	BEX4
TR10B	PPDPF	BEX4
ADA1B	PPDPF	BEX4
C9JK77	PPDPF	BEX4
MYLK3	PPDPF	BEX4
PDE1B	PPDPF	BEX4
MYH9	PPDPF	BEX4
TRI15	PPDPF	BEX4
HPRT	PPDPF	BEX4
ADRB2	PPDPF	BEX4
LIPL	PPDPF	BEX4
MDR1	PPDPF	BEX4
5HT1A	PPDPF	BEX4
CP19A	PPDPF	BEX4
ARY1	PPDPF	BEX4
5HT2A	PPDPF	BEX4
G6PD	PPDPF	BEX4
PYRD	PPDPF	BEX4
GBRB2	PPDPF	BEX4
IKBA	PPDPF	BEX4
THRB	PPDPF	BEX4
GPX1	PPDPF	BEX4
TNNC2	PPDPF	BEX4
S22AB	PPDPF	BEX4
PDE5A	PPDPF	BEX4
TGFB1	PPDPF	BEX4
TOP2A	PPDPF	BEX4
RL23	PPDPF	BEX4
PDK3	PPDPF	BEX4
EDNRA	PPDPF	BEX4
TF65	PPDPF	BEX4
KAP0	PPDPF	BEX4
PPIF	PPDPF	BEX4
RL15	PPDPF	BEX4
KCNH2	PPDPF	BEX4
PDE4C	PPDPF	BEX4
ABCC8	PPDPF	BEX4
J3KPA4	PPDPF	BEX4
HDAC8	PPDPF	BEX4
