source	dest	edges	cum_dist	avg_dist_per_edge
ACE	FSHB	3	0.497	0.165666666666667
ACE	STX17	4	0.495	0.12375
ACE	OR2H1	4	0.347	0.08675
ACE	RRAS2	3	0.201	0.067
ACE	LSAMP	5	1.154	0.2308
ACE	GNAI1	3	0.611	0.203666666666667
ACE	BUB1B	5	0.07	0.014
ACE	NPY	2	0.07	0.035
ACE	CIR1	4	0.155	0.03875
ACE	TRPM1	5	0.902	0.1804
KAPCA	FSHB	4	0.454	0.1135
KAPCA	STX17	3	0.512	0.170666666666667
KAPCA	OR2H1	3	0.364	0.121333333333333
KAPCA	RRAS2	4	0.366	0.0915
KAPCA	LSAMP	6	1.191	0.1985
KAPCA	GNAI1	2	0.425	0.2125
KAPCA	BUB1B	3	0.056	0.0186666666666667
KAPCA	NPY	3	0.111	0.037
KAPCA	CIR1	5	0.153	0.0306
KAPCA	TRPM1	7	0.995	0.142142857142857
NTKL	FSHB	5	0.42	0.084
NTKL	STX17	5	0.635	0.127
NTKL	OR2H1	5	0.551	0.1102
NTKL	RRAS2	5	0.285	0.057
NTKL	LSAMP	6	1.178	0.196333333333333
NTKL	GNAI1	5	0.534	0.1068
NTKL	BUB1B	9	0.221	0.0245555555555556
NTKL	NPY	5	0.253	0.0506
NTKL	CIR1	5	0.272	0.0544
NTKL	TRPM1	6	0.865	0.144166666666667
CALM	FSHB	3	0.657	0.219
CALM	STX17	3	0.475	0.158333333333333
CALM	OR2H1	3	0.327	0.109
CALM	RRAS2	3	0.166	0.0553333333333333
CALM	LSAMP	5	1.058	0.2116
CALM	GNAI1	2	0.252	0.126
CALM	BUB1B	5	0.06	0.012
CALM	NPY	2	0.084	0.042
CALM	CIR1	4	0.13	0.0325
CALM	TRPM1	5	0.745	0.149
ACHA4	FSHB	4	0.397	0.09925
ACHA4	STX17	2	0.374	0.187
ACHA4	OR2H1	4	0.528	0.132
ACHA4	RRAS2	3	0.258	0.086
ACHA4	LSAMP	6	1.161	0.1935
ACHA4	GNAI1	4	0.511	0.12775
ACHA4	BUB1B	5	0.18	0.036
ACHA4	NPY	3	0.194	0.0646666666666667
ACHA4	CIR1	5	0.246	0.0492
ACHA4	TRPM1	5	0.836	0.1672
ANXA2	FSHB	6	0.974	0.162333333333333
ANXA2	STX17	4	0.563	0.14075
ANXA2	OR2H1	4	0.506	0.1265
ANXA2	RRAS2	3	0.373	0.124333333333333
ANXA2	LSAMP	5	1.24	0.248
ANXA2	GNAI1	4	0.754	0.1885
ANXA2	BUB1B	4	0.078	0.0195
ANXA2	NPY	3	0.143	0.0476666666666667
ANXA2	CIR1	4	0.142	0.0355
ANXA2	TRPM1	5	0.954	0.1908
AURKB	FSHB	6	0.413	0.0688333333333333
AURKB	STX17	6	0.605	0.100833333333333
AURKB	OR2H1	6	0.544	0.0906666666666667
AURKB	RRAS2	2	0.164	0.082
AURKB	LSAMP	4	1	0.25
AURKB	GNAI1	6	0.527	0.0878333333333333
AURKB	BUB1B	1	0.001	0.001
AURKB	NPY	3	0.144	0.048
AURKB	CIR1	4	0.148	0.037
AURKB	TRPM1	9	0.954	0.106
GNAT3	FSHB	6	0.953	0.158833333333333
GNAT3	STX17	4	0.556	0.139
GNAT3	OR2H1	4	0.408	0.102
