source	destinations_disconnected_to
ACE	DPP8	PRR7
KAPCA	DPP8	PRR7
NTKL	DPP8	PRR7
CALM	DPP8	PRR7
ACHA4	DPP8	PRR7
ANXA2	DPP8	PRR7
AURKB	DPP8	PRR7
GNAT3	DPP8	PRR7
CA2D1	DPP8	PRR7
CAH4	DPP8	PRR7
AK1C1	DPP8	PRR7
ROCK1	DPP8	PRR7
CHLE	DPP8	PRR7
J3QK85	DPP8	PRR7
ZAP70	DPP8	PRR7
UD14	DPP8	PRR7
S12A2	DPP8	PRR7
EST1A	DPP8	PRR7
VKOR1	DPP8	PRR7
XDH	DPP8	PRR7
ACHB4	DPP8	PRR7
RLP24	DPP8	PRR7
EDN1	DPP8	PRR7
GBRB3	DPP8	PRR7
TKT	DPP8	PRR7
NEU2	DPP8	PRR7
3HAO	DPP8	PRR7
RL10L	DPP8	PRR7
ADA1D	DPP8	PRR7
CANB2	DPP8	PRR7
KAP3	DPP8	PRR7
PANX1	DPP8	PRR7
ST2A1	DPP8	PRR7
UPP2	DPP8	PRR7
AK1D1	DPP8	PRR7
CAC1A	DPP8	PRR7
CUBN	DPP8	PRR7
THA	DPP8	PRR7
TBB5	DPP8	PRR7
CATA	DPP8	PRR7
RL3	DPP8	PRR7
PA2GE	DPP8	PRR7
HRH2	DPP8	PRR7
ATTY	DPP8	PRR7
S29A2	DPP8	PRR7
GBRT	DPP8	PRR7
ACHA3	DPP8	PRR7
CDK6	DPP8	PRR7
5HT7R	DPP8	PRR7
ADRB1	DPP8	PRR7
CP11A	DPP8	PRR7
CSK	DPP8	PRR7
5HT3A	DPP8	PRR7
AT12A	DPP8	PRR7
IOD3	DPP8	PRR7
PGFRA	DPP8	PRR7
A1AG1	DPP8	PRR7
TNFA	DPP8	PRR7
NFAC2	DPP8	PRR7
NOS2	DPP8	PRR7
5HT2B	DPP8	PRR7
HS90A	DPP8	PRR7
LCK	DPP8	PRR7
ADCYA	DPP8	PRR7
HS90B	DPP8	PRR7
ADA2A	DPP8	PRR7
CACP	DPP8	PRR7
RARA	DPP8	PRR7
PYC	DPP8	PRR7
CATL1	DPP8	PRR7
ACHA9	DPP8	PRR7
NH2L1	DPP8	PRR7
AAKB2	DPP8	PRR7
DCXR	DPP8	PRR7
CXCL7	DPP8	PRR7
KCNE1	DPP8	PRR7
B3GT4	DPP8	PRR7
ACES	DPP8	PRR7
SCNNG	DPP8	PRR7
HASP	DPP8	PRR7
MMP3	DPP8	PRR7
MET	DPP8	PRR7
AA2BR	DPP8	PRR7
PDE8A	DPP8	PRR7
5HT2C	DPP8	PRR7
AK1C3	DPP8	PRR7
OSTCN	DPP8	PRR7
NMD3B	DPP8	PRR7
CDK5	DPP8	PRR7
PPARA	DPP8	PRR7
DRD2	DPP8	PRR7
VGFR2	DPP8	PRR7
CP1A2	DPP8	PRR7
NGF	DPP8	PRR7
GBRA6	DPP8	PRR7
ACHA7	DPP8	PRR7
CP2C9	DPP8	PRR7
TBA1A	DPP8	PRR7
IL2RA	DPP8	PRR7
PPB1	DPP8	PRR7
PD2R	DPP8	PRR7
Q71TU5	DPP8	PRR7
DCE1	DPP8	PRR7
GBRG1	DPP8	PRR7
FGFR2	DPP8	PRR7
IMPA1	DPP8	PRR7
ACM2	DPP8	PRR7
IL8	DPP8	PRR7
5HT6R	DPP8	PRR7
KPCT	DPP8	PRR7
AOC1	DPP8	PRR7
PCNA	DPP8	PRR7
KSYK	DPP8	PRR7
CAH9	DPP8	PRR7
RL11	DPP8	PRR7
CACB3	DPP8	PRR7
HMDH	DPP8	PRR7
GBRA4	DPP8	PRR7
KIT	DPP8	PRR7
AOFA	DPP8	PRR7
NEP	DPP8	PRR7
GLYC	DPP8	PRR7
NCOA2	DPP8	PRR7
5HT1E	DPP8	PRR7
TBA4A	DPP8	PRR7
METH	DPP8	PRR7
LDHA	DPP8	PRR7
MK08	DPP8	PRR7
IGHG4	DPP8	PRR7
CP2CJ	DPP8	PRR7
RXRA	DPP8	PRR7
PA2GA	DPP8	PRR7
CP131	DPP8	PRR7
ACACB	DPP8	PRR7
PTHY	DPP8	PRR7
IL10	DPP8	PRR7
CAH2	DPP8	PRR7
OPRD	DPP8	PRR7
AAPK1	DPP8	PRR7
PDPK1	DPP8	PRR7
ADRB3	DPP8	PRR7
C11B1	DPP8	PRR7
GBRP	DPP8	PRR7
ROCK2	DPP8	PRR7
RL8	DPP8	PRR7
ADCY2	DPP8	PRR7
PHOP2	DPP8	PRR7
CAH12	DPP8	PRR7
S10A4	DPP8	PRR7
GRIK1	DPP8	PRR7
CBG	DPP8	PRR7
PRGR	DPP8	PRR7
HCAR2	DPP8	PRR7
DNMT1	DPP8	PRR7
PGH2	DPP8	PRR7
CAC1F	DPP8	PRR7
ADA2C	DPP8	PRR7
S15A1	DPP8	PRR7
ADA1A	DPP8	PRR7
A1AG2	DPP8	PRR7
OX1R	DPP8	PRR7
KCMA1	DPP8	PRR7
NMDE3	DPP8	PRR7
HIBCH	DPP8	PRR7
IPKA	DPP8	PRR7
S22AI	DPP8	PRR7
S29A1	DPP8	PRR7
HDAC1	DPP8	PRR7
PNPH	DPP8	PRR7
ADA2B	DPP8	PRR7
TRFL	DPP8	PRR7
ALBU	DPP8	PRR7
FMO3	DPP8	PRR7
PLK1	DPP8	PRR7
SGMR1	DPP8	PRR7
GUAA	DPP8	PRR7
QOR	DPP8	PRR7
GCR	DPP8	PRR7
CATD	DPP8	PRR7
MIF	DPP8	PRR7
HPGDS	DPP8	PRR7
MKNK1	DPP8	PRR7
P2RY2	DPP8	PRR7
S12A4	DPP8	PRR7
EGFR	DPP8	PRR7
NFKB1	DPP8	PRR7
PGFRB	DPP8	PRR7
ANT3	DPP8	PRR7
GTR1	DPP8	PRR7
MK10	DPP8	PRR7
CAMLG	DPP8	PRR7
HEMH	DPP8	PRR7
MTRR	DPP8	PRR7
NQO1	DPP8	PRR7
ACH10	DPP8	PRR7
FMO4	DPP8	PRR7
DRD5	DPP8	PRR7
TRY1	DPP8	PRR7
SCNAA	DPP8	PRR7
GBRG3	DPP8	PRR7
PDE8B	DPP8	PRR7
KCNA2	DPP8	PRR7
IFNA2	DPP8	PRR7
AA1R	DPP8	PRR7
MAPK2	DPP8	PRR7
PK3CD	DPP8	PRR7
HRH4	DPP8	PRR7
GBRB1	DPP8	PRR7
HCN2	DPP8	PRR7
RL26L	DPP8	PRR7
DMTA2	DPP8	PRR7
6PGD	DPP8	PRR7
GRP78	DPP8	PRR7
PSIP1	DPP8	PRR7
AT1A4	DPP8	PRR7
GLR	DPP8	PRR7
OPRK	DPP8	PRR7
ATPB	DPP8	PRR7
STMN4	DPP8	PRR7
CACB2	DPP8	PRR7
NMDZ1	DPP8	PRR7
SC6A3	DPP8	PRR7
ST2B1	DPP8	PRR7
TBG1	DPP8	PRR7
ESR1	DPP8	PRR7
CREB1	DPP8	PRR7
5HT1B	DPP8	PRR7
ERBB2	DPP8	PRR7
HDAC7	DPP8	PRR7
KCC1B	DPP8	PRR7
TBD	DPP8	PRR7
TOP2B	DPP8	PRR7
3BHS1	DPP8	PRR7
ATP4A	DPP8	PRR7
LOX5	DPP8	PRR7
UD3A1	DPP8	PRR7
BDNF	DPP8	PRR7
GBRA1	DPP8	PRR7
FOS	DPP8	PRR7
SHBG	DPP8	PRR7
ODP2	DPP8	PRR7
ABCA1	DPP8	PRR7
DYR	DPP8	PRR7
P85A	DPP8	PRR7
SIR1	DPP8	PRR7
MTHR	DPP8	PRR7
ADCL2	DPP8	PRR7
IBP3	DPP8	PRR7
DDR1	DPP8	PRR7
CP46A	DPP8	PRR7
SCN2A	DPP8	PRR7
IL4	DPP8	PRR7
NPS	DPP8	PRR7
NMDE1	DPP8	PRR7
AOFB	DPP8	PRR7
RL13A	DPP8	PRR7
S22A2	DPP8	PRR7
CALY	DPP8	PRR7
S12A5	DPP8	PRR7
PK3CA	DPP8	PRR7
PDE4D	DPP8	PRR7
KIF11	DPP8	PRR7
NR1I2	DPP8	PRR7
NISCH	DPP8	PRR7
NFKB2	DPP8	PRR7
ITK	DPP8	PRR7
PPIA	DPP8	PRR7
MMAA	DPP8	PRR7
PA24A	DPP8	PRR7
