source	dest	edges	cum_dist	avg_dist_per_edge
ACE	OPN3	4	0.617	0.15425
ACE	TAF9B	3	0.334	0.111333333333333
ACE	EPN1	3	0.381	0.127
ACE	SCG3	6	0.646	0.107666666666667
ACE	NIP7	4	0.379	0.09475
ACE	OR2H1	4	0.347	0.08675
ACE	COCH	3	0.343	0.114333333333333
ACE	GRIK3	4	0.249	0.06225
ACE	NARG2	4	0.766	0.1915
ACE	PDE9A	3	0.155	0.0516666666666667
ACE	TYK2	4	0.09	0.0225
ACE	FMO4	3	0.252	0.084
ACE	CCNE1	4	0.13	0.0325
ACE	CXCL3	3	0.524	0.174666666666667
ACE	LMO7	3	0.549	0.183
ACE	CRIPT	8	0.83	0.10375
ACE	BCL7B	5	0.775	0.155
ACE	GRB7	4	0.377	0.09425
ACE	HMGCL	6	0.241	0.0401666666666667
KAPCA	OPN3	3	0.622	0.207333333333333
KAPCA	TAF9B	3	0.319	0.106333333333333
KAPCA	EPN1	4	0.338	0.0845
KAPCA	SCG3	6	0.631	0.105166666666667
KAPCA	NIP7	3	0.396	0.132
KAPCA	OR2H1	3	0.364	0.121333333333333
KAPCA	COCH	4	0.334	0.0835
KAPCA	GRIK3	3	0.267	0.089
KAPCA	NARG2	4	0.784	0.196
KAPCA	PDE9A	2	0.172	0.086
KAPCA	TYK2	4	0.098	0.0245
KAPCA	FMO4	6	0.407	0.0678333333333333
KAPCA	CCNE1	4	0.115	0.02875
KAPCA	CXCL3	4	0.481	0.12025
KAPCA	LMO7	4	0.627	0.15675
KAPCA	CRIPT	5	0.619	0.1238
KAPCA	BCL7B	6	0.747	0.1245
KAPCA	GRB7	5	0.334	0.0668
KAPCA	HMGCL	6	0.238	0.0396666666666667
NTKL	OPN3	6	0.595	0.0991666666666667
NTKL	TAF9B	5	0.427	0.0854
NTKL	EPN1	2	0.192	0.096
NTKL	SCG3	8	0.739	0.092375
NTKL	NIP7	7	0.608	0.0868571428571429
NTKL	OR2H1	6	0.547	0.0911666666666667
NTKL	COCH	6	0.471	0.0785
NTKL	GRIK3	7	0.4	0.0571428571428571
NTKL	NARG2	8	0.687	0.085875
NTKL	PDE9A	6	0.393	0.0655
NTKL	TYK2	5	0.2	0.04
NTKL	FMO4	7	0.378	0.054
NTKL	CCNE1	7	0.203	0.029
NTKL	CXCL3	6	0.616	0.102666666666667
NTKL	LMO7	6	0.54	0.09
NTKL	CRIPT	8	0.498	0.06225
NTKL	BCL7B	7	0.843	0.120428571428571
NTKL	GRB7	5	0.2	0.04
NTKL	HMGCL	8	0.368	0.046
CALM	OPN3	2	0.447	0.2235
CALM	TAF9B	3	0.311	0.103666666666667
CALM	EPN1	2	0.088	0.044
CALM	SCG3	6	0.623	0.103833333333333
CALM	NIP7	3	0.359	0.119666666666667
CALM	OR2H1	3	0.327	0.109
CALM	COCH	2	0.231	0.1155
CALM	GRIK3	2	0.167	0.0835
CALM	NARG2	3	0.458	0.152666666666667
CALM	PDE9A	2	0.135	0.0675
CALM	TYK2	3	0.069	0.023
CALM	FMO4	5	0.311	0.0622
CALM	CCNE1	3	0.086	0.0286666666666667
CALM	CXCL3	2	0.237	0.1185
CALM	LMO7	3	0.41	0.136666666666667
CALM	CRIPT	2	0.219	0.1095
CALM	BCL7B	5	0.727	0.1454
CALM	GRB7	3	0.084	0.028
CALM	HMGCL	5	0.214	0.0428
ACHA4	OPN3	4	0.57	0.1425
ACHA4	TAF9B	5	0.408	0.0816
ACHA4	EPN1	3	0.242	0.0806666666666667
ACHA4	SCG3	8	0.72	0.09
