source	destinations_disconnected_to
ACE	ALPK1	PRR7
KAPCA	ALPK1	PRR7
NTKL	ALPK1	PRR7
CALM	ALPK1	PRR7
ACHA4	ALPK1	PRR7
ANXA2	ALPK1	PRR7
AURKB	ALPK1	PRR7
GNAT3	ALPK1	PRR7
CA2D1	ALPK1	PRR7
CAH4	ALPK1	PRR7
AK1C1	ALPK1	PRR7
ROCK1	ALPK1	PRR7
CHLE	ALPK1	PRR7
J3QK85	ALPK1	PRR7
ZAP70	ALPK1	PRR7
UD14	ALPK1	PRR7
S12A2	ALPK1	PRR7
EST1A	ALPK1	PRR7
VKOR1	ALPK1	PRR7
XDH	ALPK1	PRR7
ACHB4	ALPK1	PRR7
RLP24	ALPK1	PRR7
EDN1	ALPK1	PRR7
GBRB3	ALPK1	PRR7
TKT	ALPK1	PRR7
NEU2	ALPK1	PRR7
3HAO	ALPK1	PRR7
RL10L	ALPK1	PRR7
ADA1D	ALPK1	PRR7
CANB2	ALPK1	PRR7
KAP3	ALPK1	PRR7
PANX1	ALPK1	PRR7
ST2A1	ALPK1	PRR7
UPP2	ALPK1	PRR7
AK1D1	ALPK1	PRR7
CAC1A	ALPK1	PRR7
CUBN	ALPK1	PRR7
THA	ALPK1	PRR7
TBB5	ALPK1	PRR7
CATA	ALPK1	PRR7
RL3	ALPK1	PRR7
PA2GE	ALPK1	PRR7
HRH2	ALPK1	PRR7
ATTY	ALPK1	PRR7
S29A2	ALPK1	PRR7
GBRT	ALPK1	PRR7
ACHA3	ALPK1	PRR7
CDK6	ALPK1	PRR7
5HT7R	ALPK1	PRR7
ADRB1	ALPK1	PRR7
CP11A	ALPK1	PRR7
CSK	ALPK1	PRR7
5HT3A	ALPK1	PRR7
AT12A	ALPK1	PRR7
IOD3	ALPK1	PRR7
PGFRA	ALPK1	PRR7
A1AG1	ALPK1	PRR7
TNFA	ALPK1	PRR7
NFAC2	ALPK1	PRR7
NOS2	ALPK1	PRR7
5HT2B	ALPK1	PRR7
HS90A	ALPK1	PRR7
LCK	ALPK1	PRR7
ADCYA	ALPK1	PRR7
HS90B	ALPK1	PRR7
ADA2A	ALPK1	PRR7
CACP	ALPK1	PRR7
RARA	ALPK1	PRR7
PYC	ALPK1	PRR7
CATL1	ALPK1	PRR7
ACHA9	ALPK1	PRR7
NH2L1	ALPK1	PRR7
AAKB2	ALPK1	PRR7
DCXR	ALPK1	PRR7
CXCL7	ALPK1	PRR7
KCNE1	ALPK1	PRR7
B3GT4	ALPK1	PRR7
ACES	ALPK1	PRR7
SCNNG	ALPK1	PRR7
HASP	ALPK1	PRR7
MMP3	ALPK1	PRR7
MET	ALPK1	PRR7
AA2BR	ALPK1	PRR7
PDE8A	ALPK1	PRR7
5HT2C	ALPK1	PRR7
AK1C3	ALPK1	PRR7
OSTCN	ALPK1	PRR7
NMD3B	ALPK1	PRR7
CDK5	ALPK1	PRR7
PPARA	ALPK1	PRR7
DRD2	ALPK1	PRR7
VGFR2	ALPK1	PRR7
CP1A2	ALPK1	PRR7
NGF	ALPK1	PRR7
GBRA6	ALPK1	PRR7
ACHA7	ALPK1	PRR7
CP2C9	ALPK1	PRR7
TBA1A	ALPK1	PRR7
IL2RA	ALPK1	PRR7
PPB1	ALPK1	PRR7
PD2R	ALPK1	PRR7
Q71TU5	ALPK1	PRR7
DCE1	ALPK1	PRR7
GBRG1	ALPK1	PRR7
FGFR2	ALPK1	PRR7
IMPA1	ALPK1	PRR7
ACM2	ALPK1	PRR7
IL8	ALPK1	PRR7
5HT6R	ALPK1	PRR7
KPCT	ALPK1	PRR7
AOC1	ALPK1	PRR7
PCNA	ALPK1	PRR7
KSYK	ALPK1	PRR7
CAH9	ALPK1	PRR7
RL11	ALPK1	PRR7
CACB3	ALPK1	PRR7
HMDH	ALPK1	PRR7
GBRA4	ALPK1	PRR7
KIT	ALPK1	PRR7
AOFA	ALPK1	PRR7
NEP	ALPK1	PRR7
GLYC	ALPK1	PRR7
NCOA2	ALPK1	PRR7
5HT1E	ALPK1	PRR7
TBA4A	ALPK1	PRR7
METH	ALPK1	PRR7
LDHA	ALPK1	PRR7
MK08	ALPK1	PRR7
IGHG4	ALPK1	PRR7
CP2CJ	ALPK1	PRR7
RXRA	ALPK1	PRR7
PA2GA	ALPK1	PRR7
CP131	ALPK1	PRR7
ACACB	ALPK1	PRR7
PTHY	ALPK1	PRR7
IL10	ALPK1	PRR7
CAH2	ALPK1	PRR7
OPRD	ALPK1	PRR7
AAPK1	ALPK1	PRR7
PDPK1	ALPK1	PRR7
ADRB3	ALPK1	PRR7
C11B1	ALPK1	PRR7
GBRP	ALPK1	PRR7
ROCK2	ALPK1	PRR7
RL8	ALPK1	PRR7
ADCY2	ALPK1	PRR7
PHOP2	ALPK1	PRR7
CAH12	ALPK1	PRR7
S10A4	ALPK1	PRR7
GRIK1	ALPK1	PRR7
CBG	ALPK1	PRR7
PRGR	ALPK1	PRR7
HCAR2	ALPK1	PRR7
DNMT1	ALPK1	PRR7
PGH2	ALPK1	PRR7
CAC1F	ALPK1	PRR7
ADA2C	ALPK1	PRR7
S15A1	ALPK1	PRR7
ADA1A	ALPK1	PRR7
A1AG2	ALPK1	PRR7
OX1R	ALPK1	PRR7
KCMA1	ALPK1	PRR7
NMDE3	ALPK1	PRR7
HIBCH	ALPK1	PRR7
IPKA	ALPK1	PRR7
S22AI	ALPK1	PRR7
S29A1	ALPK1	PRR7
HDAC1	ALPK1	PRR7
PNPH	ALPK1	PRR7
ADA2B	ALPK1	PRR7
TRFL	ALPK1	PRR7
ALBU	ALPK1	PRR7
FMO3	ALPK1	PRR7
PLK1	ALPK1	PRR7
SGMR1	ALPK1	PRR7
GUAA	ALPK1	PRR7
QOR	ALPK1	PRR7
GCR	ALPK1	PRR7
CATD	ALPK1	PRR7
MIF	ALPK1	PRR7
HPGDS	ALPK1	PRR7
MKNK1	ALPK1	PRR7
P2RY2	ALPK1	PRR7
S12A4	ALPK1	PRR7
EGFR	ALPK1	PRR7
NFKB1	ALPK1	PRR7
PGFRB	ALPK1	PRR7
ANT3	ALPK1	PRR7
GTR1	ALPK1	PRR7
MK10	ALPK1	PRR7
CAMLG	ALPK1	PRR7
HEMH	ALPK1	PRR7
MTRR	ALPK1	PRR7
NQO1	ALPK1	PRR7
ACH10	ALPK1	PRR7
FMO4	ALPK1	PRR7
DRD5	ALPK1	PRR7
TRY1	ALPK1	PRR7
SCNAA	ALPK1	PRR7
GBRG3	ALPK1	PRR7
PDE8B	ALPK1	PRR7
KCNA2	ALPK1	PRR7
IFNA2	ALPK1	PRR7
AA1R	ALPK1	PRR7
MAPK2	ALPK1	PRR7
PK3CD	ALPK1	PRR7
HRH4	ALPK1	PRR7
GBRB1	ALPK1	PRR7
HCN2	ALPK1	PRR7
RL26L	ALPK1	PRR7
DMTA2	ALPK1	PRR7
6PGD	ALPK1	PRR7
GRP78	ALPK1	PRR7
PSIP1	ALPK1	PRR7
AT1A4	ALPK1	PRR7
GLR	ALPK1	PRR7
OPRK	ALPK1	PRR7
ATPB	ALPK1	PRR7
STMN4	ALPK1	PRR7
CACB2	ALPK1	PRR7
NMDZ1	ALPK1	PRR7
SC6A3	ALPK1	PRR7
ST2B1	ALPK1	PRR7
TBG1	ALPK1	PRR7
ESR1	ALPK1	PRR7
CREB1	ALPK1	PRR7
5HT1B	ALPK1	PRR7
ERBB2	ALPK1	PRR7
HDAC7	ALPK1	PRR7
KCC1B	ALPK1	PRR7
TBD	ALPK1	PRR7
TOP2B	ALPK1	PRR7
3BHS1	ALPK1	PRR7
ATP4A	ALPK1	PRR7
LOX5	ALPK1	PRR7
UD3A1	ALPK1	PRR7
BDNF	ALPK1	PRR7
GBRA1	ALPK1	PRR7
FOS	ALPK1	PRR7
SHBG	ALPK1	PRR7
ODP2	ALPK1	PRR7
ABCA1	ALPK1	PRR7
DYR	ALPK1	PRR7
P85A	ALPK1	PRR7
SIR1	ALPK1	PRR7
MTHR	ALPK1	PRR7
ADCL2	ALPK1	PRR7
IBP3	ALPK1	PRR7
DDR1	ALPK1	PRR7
CP46A	ALPK1	PRR7
SCN2A	ALPK1	PRR7
IL4	ALPK1	PRR7
NPS	ALPK1	PRR7
NMDE1	ALPK1	PRR7
AOFB	ALPK1	PRR7
RL13A	ALPK1	PRR7
S22A2	ALPK1	PRR7
CALY	ALPK1	PRR7
S12A5	ALPK1	PRR7
PK3CA	ALPK1	PRR7
PDE4D	ALPK1	PRR7
KIF11	ALPK1	PRR7
NR1I2	ALPK1	PRR7
NISCH	ALPK1	PRR7
NFKB2	ALPK1	PRR7
ITK	ALPK1	PRR7
PPIA	ALPK1	PRR7
MMAA	ALPK1	PRR7
PA24A	ALPK1	PRR7
HYES	ALPK1	PRR7
CP2C8	ALPK1	PRR7
CAC1D	ALPK1	PRR7
SCNNA	ALPK1	PRR7
DRD3	ALPK1	PRR7
IOD1	ALPK1	PRR7
AAKB1	ALPK1	PRR7
ARY2	ALPK1	PRR7
DOPO	ALPK1	PRR7
PDE3A	ALPK1	PRR7
TR10B	ALPK1	PRR7
ADA1B	ALPK1	PRR7
C9JK77	ALPK1	PRR7
MYLK3	ALPK1	PRR7
PDE1B	ALPK1	PRR7
MYH9	ALPK1	PRR7
TRI15	ALPK1	PRR7
HPRT	ALPK1	PRR7
ADRB2	ALPK1	PRR7
LIPL	ALPK1	PRR7
MDR1	ALPK1	PRR7
5HT1A	ALPK1	PRR7
CP19A	ALPK1	PRR7
ARY1	ALPK1	PRR7
5HT2A	ALPK1	PRR7
G6PD	ALPK1	PRR7
PYRD	ALPK1	PRR7
GBRB2	ALPK1	PRR7
IKBA	ALPK1	PRR7
THRB	ALPK1	PRR7
GPX1	ALPK1	PRR7
TNNC2	ALPK1	PRR7
S22AB	ALPK1	PRR7
PDE5A	ALPK1	PRR7
TGFB1	ALPK1	PRR7
TOP2A	ALPK1	PRR7
RL23	ALPK1	PRR7
PDK3	ALPK1	PRR7
EDNRA	ALPK1	PRR7
TF65	ALPK1	PRR7
KAP0	ALPK1	PRR7
PPIF	ALPK1	PRR7
RL15	ALPK1	PRR7
KCNH2	ALPK1	PRR7
PDE4C	ALPK1	PRR7
ABCC8	ALPK1	PRR7
J3KPA4	ALPK1	PRR7
HDAC8	ALPK1	PRR7
GBRD	ALPK1	PRR7
CCKN	ALPK1	PRR7
ADCY5	ALPK1	PRR7
ATPA	ALPK1	PRR7
ATPG	ALPK1	PRR7
CAC1G	ALPK1	PRR7
LDHB	ALPK1	PRR7
JUN	ALPK1	PRR7
CSF1R	ALPK1	PRR7
UD19	ALPK1	PRR7
ATF6A	ALPK1	PRR7
RL19	ALPK1	PRR7
ST17B	ALPK1	PRR7
ABL1	ALPK1	PRR7
PHOP1	ALPK1	PRR7
SC6A4	ALPK1	PRR7
S22A6	ALPK1	PRR7
GRIK2	ALPK1	PRR7
ACM3	ALPK1	PRR7
RYR1	ALPK1	PRR7
S23IP	ALPK1	PRR7
CRBN	ALPK1	PRR7
MUTA	ALPK1	PRR7
ARGI1	ALPK1	PRR7
AA3R	ALPK1	PRR7
GBRA5	ALPK1	PRR7
CAH6	ALPK1	PRR7
FAK1	ALPK1	PRR7
SCNND	ALPK1	PRR7
CASP8	ALPK1	PRR7
SYRC	ALPK1	PRR7
CP3A4	ALPK1	PRR7
A4	ALPK1	PRR7
MRP1	ALPK1	PRR7
KCNN4	ALPK1	PRR7
PDE7A	ALPK1	PRR7
SCN4A	ALPK1	PRR7
CACB1	ALPK1	PRR7
DHI1	ALPK1	PRR7
PDIA1	ALPK1	PRR7
LRP2	ALPK1	PRR7
ESR2	ALPK1	PRR7
SCNNB	ALPK1	PRR7
NMDE4	ALPK1	PRR7
TY3H	ALPK1	PRR7
