source	dest	edges	cum_dist	avg_dist_per_edge
ACE	FSHB	3	0.497	0.165666666666667
ACE	COPE	4	0.42	0.105
ACE	MAGI1	4	0.801	0.20025
ACE	LMTK2	5	0.237	0.0474
ACE	P2RX1	4	0.656	0.164
ACE	RCAN2	5	0.57	0.114
ACE	IFI6	5	0.261	0.0522
ACE	ATP5E	3	0.229	0.0763333333333333
ACE	IL19	3	0.275	0.0916666666666667
ACE	NCOA4	3	0.144	0.048
ACE	MYH3	4	0.788	0.197
ACE	KLHL2	5	0.25	0.05
ACE	DKK4	6	0.135	0.0225
ACE	HDHD1	6	0.437	0.0728333333333333
ACE	ZNF16	3	0.419	0.139666666666667
ACE	RNF4	2	0.833	0.4165
ACE	NCF2	6	0.148	0.0246666666666667
KAPCA	FSHB	4	0.454	0.1135
KAPCA	COPE	3	0.437	0.145666666666667
KAPCA	MAGI1	5	0.758	0.1516
KAPCA	LMTK2	2	0.22	0.11
KAPCA	P2RX1	5	0.821	0.1642
KAPCA	RCAN2	4	0.587	0.14675
KAPCA	IFI6	4	0.247	0.06175
KAPCA	ATP5E	6	0.283	0.0471666666666667
KAPCA	IL19	4	0.266	0.0665
KAPCA	NCOA4	4	0.142	0.0355
KAPCA	MYH3	2	0.394	0.197
KAPCA	KLHL2	3	0.261	0.087
KAPCA	DKK4	3	0.143	0.0476666666666667
KAPCA	HDHD1	3	0.995	0.331666666666667
KAPCA	ZNF16	4	0.563	0.14075
KAPCA	RNF4	3	0.686	0.228666666666667
KAPCA	NCF2	7	0.163	0.0232857142857143
NTKL	FSHB	5	0.42	0.084
NTKL	COPE	1	0.26	0.26
NTKL	MAGI1	4	0.628	0.157
NTKL	LMTK2	7	0.395	0.0564285714285714
NTKL	P2RX1	6	0.74	0.123333333333333
NTKL	RCAN2	6	0.774	0.129
NTKL	IFI6	5	0.359	0.0718
NTKL	ATP5E	7	0.388	0.0554285714285714
NTKL	IL19	4	0.391	0.09775
NTKL	NCOA4	4	0.275	0.06875
NTKL	MYH3	6	0.637	0.106166666666667
NTKL	KLHL2	8	0.397	0.049625
NTKL	DKK4	4	0.274	0.0685
NTKL	HDHD1	7	0.568	0.0811428571428571
NTKL	ZNF16	5	0.552	0.1104
NTKL	RNF4	5	0.826	0.1652
NTKL	NCF2	5	0.218	0.0436
CALM	FSHB	3	0.657	0.219
CALM	COPE	3	0.385	0.128333333333333
CALM	MAGI1	3	0.508	0.169333333333333
CALM	LMTK2	2	0.176	0.088
CALM	P2RX1	4	0.621	0.15525
CALM	RCAN2	2	0.46	0.23
CALM	IFI6	3	0.214	0.0713333333333333
CALM	ATP5E	4	0.219	0.05475
CALM	IL19	4	0.267	0.06675
CALM	NCOA4	3	0.134	0.0446666666666667
CALM	MYH3	1	0.178	0.178
CALM	KLHL2	5	0.24	0.048
CALM	DKK4	4	0.132	0.033
CALM	HDHD1	5	0.987	0.1974
CALM	ZNF16	4	0.432	0.108
CALM	RNF4	3	0.754	0.251333333333333
CALM	NCF2	4	0.098	0.0245
ACHA4	FSHB	4	0.397	0.09925
ACHA4	COPE	4	0.539	0.13475
ACHA4	MAGI1	4	0.662	0.1655
ACHA4	LMTK2	7	0.357	0.051
ACHA4	P2RX1	4	0.713	0.17825
ACHA4	RCAN2	7	0.737	0.105285714285714
ACHA4	IFI6	6	0.335	0.0558333333333333
ACHA4	ATP5E	7	0.362	0.0517142857142857
ACHA4	IL19	2	0.249	0.1245
ACHA4	NCOA4	4	0.235	0.05875
ACHA4	MYH3	6	0.735	0.1225
ACHA4	KLHL2	4	0.346	0.0865
ACHA4	DKK4	4	0.247	0.06175
ACHA4	HDHD1	7	0.528	0.0754285714285714
ACHA4	ZNF16	5	0.53	0.106
ACHA4	RNF4	4	0.846	0.2115
ACHA4	NCF2	4	0.189	0.04725
ANXA2	FSHB	6	0.974	0.162333333333333
ANXA2	COPE	4	0.595	0.14875
ANXA2	MAGI1	4	0.718	0.1795
ANXA2	LMTK2	6	0.293	0.0488333333333333
ANXA2	P2RX1	4	0.828	0.207
ANXA2	RCAN2	4	0.621	0.15525
ANXA2	IFI6	3	0.26	0.0866666666666667
ANXA2	ATP5E	5	0.278	0.0556
ANXA2	IL19	3	0.285	0.095
ANXA2	NCOA4	3	0.171	0.057
ANXA2	MYH3	3	0.495	0.165
ANXA2	KLHL2	5	0.258	0.0516
ANXA2	DKK4	4	0.144	0.036
ANXA2	HDHD1	6	0.464	0.0773333333333333
ANXA2	ZNF16	3	0.488	0.162666666666667
ANXA2	RNF4	2	0.658	0.329
ANXA2	NCF2	4	0.14	0.035
AURKB	FSHB	6	0.413	0.0688333333333333
AURKB	COPE	7	0.594	0.0848571428571429
AURKB	MAGI1	2	0.458	0.229
AURKB	LMTK2	6	0.25	0.0416666666666667
AURKB	P2RX1	5	0.743	0.1486
AURKB	RCAN2	8	0.675	0.084375
AURKB	IFI6	4	0.235	0.05875
AURKB	ATP5E	5	0.279	0.0558
AURKB	IL19	4	0.25	0.0625
AURKB	NCOA4	5	0.173	0.0346
AURKB	MYH3	6	0.721	0.120166666666667
AURKB	KLHL2	2	0.19	0.095
AURKB	DKK4	4	0.131	0.03275
AURKB	HDHD1	4	0.929	0.23225
AURKB	ZNF16	6	0.522	0.087
