source	dest	edges	cum_dist	avg_dist_per_edge
ACE	TBP	2	0.089	0.0445
ACE	TLR4	4	0.124	0.031
ACE	P2RY2	2	0.075	0.0375
ACE	RPA2	3	0.167	0.0556666666666667
ACE	FIBP	2	0.285	0.1425
ACE	CDC23	4	0.137	0.03425
ACE	MCMBP	6	0.178	0.0296666666666667
ACE	IREB2	4	0.176	0.044
ACE	CRY1	5	0.085	0.017
ACE	PANX1	3	0.155	0.0516666666666667
ACE	RHOH	4	0.161	0.04025
ACE	TFAP4	7	0.604	0.0862857142857143
ACE	CERS4	4	0.215	0.05375
ACE	KLRG1	4	0.17	0.0425
ACE	STMN4	4	0.561	0.14025
ACE	NPY1R	4	0.116	0.029
ACE	WNT4	3	0.315	0.105
ACE	UTF1	3	0.52	0.173333333333333
ACE	PRC1	4	0.166	0.0415
KAPCA	TBP	3	0.08	0.0266666666666667
KAPCA	TLR4	5	0.122	0.0244
KAPCA	P2RY2	5	0.127	0.0254
KAPCA	RPA2	2	0.184	0.092
KAPCA	FIBP	4	0.318	0.0795
KAPCA	CDC23	4	0.122	0.0305
KAPCA	MCMBP	7	0.176	0.0251428571428571
KAPCA	IREB2	5	0.174	0.0348
KAPCA	CRY1	3	0.071	0.0236666666666667
KAPCA	PANX1	4	0.255	0.06375
KAPCA	RHOH	5	0.159	0.0318
KAPCA	TFAP4	5	0.59	0.118
KAPCA	CERS4	4	0.256	0.064
KAPCA	KLRG1	5	0.314	0.0628
KAPCA	STMN4	3	0.563	0.187666666666667
KAPCA	NPY1R	4	0.114	0.0285
KAPCA	WNT4	3	0.345	0.115
KAPCA	UTF1	4	0.511	0.12775
KAPCA	PRC1	4	0.151	0.03775
NTKL	TBP	6	0.219	0.0365
NTKL	TLR4	5	0.248	0.0496
NTKL	P2RY2	4	0.257	0.06425
NTKL	RPA2	5	0.394	0.0788
NTKL	FIBP	6	0.365	0.0608333333333333
NTKL	CDC23	5	0.234	0.0468
NTKL	MCMBP	8	0.286	0.03575
NTKL	IREB2	5	0.307	0.0614
NTKL	CRY1	4	0.24	0.06
NTKL	PANX1	4	0.324	0.081
NTKL	RHOH	5	0.292	0.0584
NTKL	TFAP4	6	0.759	0.1265
NTKL	CERS4	6	0.394	0.0656666666666667
NTKL	KLRG1	4	0.29	0.0725
NTKL	STMN4	6	0.726	0.121
NTKL	NPY1R	6	0.256	0.0426666666666667
NTKL	WNT4	7	0.497	0.071
NTKL	UTF1	6	0.684	0.114
NTKL	PRC1	6	0.256	0.0426666666666667
CALM	TBP	3	0.081	0.027
CALM	TLR4	2	0.087	0.0435
CALM	P2RY2	2	0.092	0.046
CALM	RPA2	2	0.147	0.0735
CALM	FIBP	3	0.251	0.0836666666666667
CALM	CDC23	2	0.092	0.046
CALM	MCMBP	6	0.162	0.027
CALM	IREB2	4	0.166	0.0415
CALM	CRY1	5	0.075	0.015
CALM	PANX1	3	0.204	0.068
CALM	RHOH	4	0.151	0.03775
CALM	TFAP4	7	0.594	0.0848571428571429
CALM	CERS4	5	0.234	0.0468
CALM	KLRG1	3	0.17	0.0566666666666667
CALM	STMN4	2	0.485	0.2425
CALM	NPY1R	3	0.087	0.029
CALM	WNT4	6	0.356	0.0593333333333333
CALM	UTF1	4	0.512	0.128
CALM	PRC1	4	0.119	0.02975
ACHA4	TBP	3	0.163	0.0543333333333333
ACHA4	TLR4	5	0.215	0.043
ACHA4	P2RY2	5	0.22	0.044
ACHA4	RPA2	6	0.371	0.0618333333333333
ACHA4	FIBP	5	0.345	0.069
ACHA4	CDC23	6	0.211	0.0351666666666667
ACHA4	MCMBP	7	0.259	0.037
ACHA4	IREB2	5	0.257	0.0514
ACHA4	CRY1	5	0.195	0.039
ACHA4	PANX1	4	0.338	0.0845
ACHA4	RHOH	5	0.252	0.0504
ACHA4	TFAP4	7	0.714	0.102
ACHA4	CERS4	4	0.339	0.08475
ACHA4	KLRG1	4	0.266	0.0665
ACHA4	STMN4	4	0.663	0.16575
ACHA4	NPY1R	4	0.197	0.04925
ACHA4	WNT4	7	0.447	0.0638571428571429
ACHA4	UTF1	4	0.594	0.1485
ACHA4	PRC1	6	0.24	0.04
ANXA2	TBP	2	0.164	0.082
ANXA2	TLR4	2	0.099	0.0495
ANXA2	P2RY2	2	0.104	0.052
ANXA2	RPA2	3	0.331	0.110333333333333
ANXA2	FIBP	4	0.327	0.08175
ANXA2	CDC23	5	0.152	0.0304
ANXA2	MCMBP	6	0.174	0.029
ANXA2	IREB2	4	0.203	0.05075
ANXA2	CRY1	4	0.093	0.02325
ANXA2	PANX1	3	0.324	0.108
ANXA2	RHOH	4	0.188	0.047
ANXA2	TFAP4	6	0.612	0.102
ANXA2	CERS4	4	0.257	0.06425
ANXA2	KLRG1	4	0.239	0.05975
ANXA2	STMN4	4	0.573	0.14325
ANXA2	NPY1R	4	0.146	0.0365
ANXA2	WNT4	6	0.393	0.0655
ANXA2	UTF1	3	0.615	0.205
ANXA2	PRC1	3	0.2	0.0666666666666667
AURKB	TBP	3	0.103	0.0343333333333333
AURKB	TLR4	4	0.096	0.024
AURKB	P2RY2	6	0.158	0.0263333333333333
AURKB	RPA2	4	0.27	0.0675
AURKB	FIBP	6	0.315	0.0525
AURKB	CDC23	2	0.018	0.009
AURKB	MCMBP	4	0.109	0.02725
AURKB	IREB2	4	0.16	0.04
AURKB	CRY1	2	0.043	0.0215
AURKB	PANX1	5	0.287	0.0574
AURKB	RHOH	2	0.099	0.0495
AURKB	TFAP4	4	0.562	0.1405
AURKB	CERS4	5	0.257	0.0514
AURKB	KLRG1	7	0.273	0.039
AURKB	STMN4	4	0.6	0.15
AURKB	NPY1R	4	0.147	0.03675
AURKB	WNT4	4	0.333	0.08325
AURKB	UTF1	5	0.567	0.1134
AURKB	PRC1	2	0.004	0.002
