source	destinations_disconnected_to
ACE	BAZ2B	VAX2
KAPCA	BAZ2B	VAX2
NTKL	BAZ2B	VAX2
CALM	BAZ2B	VAX2
ACHA4	BAZ2B	VAX2
ANXA2	BAZ2B	VAX2
AURKB	BAZ2B	VAX2
GNAT3	BAZ2B	VAX2
CA2D1	BAZ2B	VAX2
CAH4	BAZ2B	VAX2
AK1C1	BAZ2B	VAX2
ROCK1	BAZ2B	VAX2
CHLE	BAZ2B	VAX2
J3QK85	BAZ2B	VAX2
ZAP70	BAZ2B	VAX2
UD14	BAZ2B	VAX2
S12A2	BAZ2B	VAX2
EST1A	BAZ2B	VAX2
VKOR1	BAZ2B	VAX2
XDH	BAZ2B	VAX2
ACHB4	BAZ2B	VAX2
RLP24	BAZ2B	VAX2
EDN1	BAZ2B	VAX2
GBRB3	BAZ2B	VAX2
TKT	BAZ2B	VAX2
NEU2	BAZ2B	VAX2
3HAO	BAZ2B	VAX2
RL10L	BAZ2B	VAX2
ADA1D	BAZ2B	VAX2
CANB2	BAZ2B	VAX2
KAP3	BAZ2B	VAX2
PANX1	BAZ2B	VAX2
ST2A1	BAZ2B	VAX2
UPP2	BAZ2B	VAX2
AK1D1	BAZ2B	VAX2
CAC1A	BAZ2B	VAX2
CUBN	BAZ2B	VAX2
THA	BAZ2B	VAX2
TBB5	BAZ2B	VAX2
CATA	BAZ2B	VAX2
RL3	BAZ2B	VAX2
PA2GE	BAZ2B	VAX2
HRH2	BAZ2B	VAX2
ATTY	BAZ2B	VAX2
S29A2	BAZ2B	VAX2
GBRT	BAZ2B	VAX2
ACHA3	BAZ2B	VAX2
CDK6	BAZ2B	VAX2
5HT7R	BAZ2B	VAX2
ADRB1	BAZ2B	VAX2
CP11A	BAZ2B	VAX2
CSK	BAZ2B	VAX2
5HT3A	BAZ2B	VAX2
AT12A	BAZ2B	VAX2
IOD3	BAZ2B	VAX2
PGFRA	BAZ2B	VAX2
A1AG1	BAZ2B	VAX2
TNFA	BAZ2B	VAX2
NFAC2	BAZ2B	VAX2
NOS2	BAZ2B	VAX2
5HT2B	BAZ2B	VAX2
HS90A	BAZ2B	VAX2
LCK	BAZ2B	VAX2
ADCYA	BAZ2B	VAX2
HS90B	BAZ2B	VAX2
ADA2A	BAZ2B	VAX2
CACP	BAZ2B	VAX2
RARA	BAZ2B	VAX2
PYC	BAZ2B	VAX2
CATL1	BAZ2B	VAX2
ACHA9	BAZ2B	VAX2
NH2L1	BAZ2B	VAX2
AAKB2	BAZ2B	VAX2
DCXR	BAZ2B	VAX2
CXCL7	BAZ2B	VAX2
KCNE1	BAZ2B	VAX2
B3GT4	BAZ2B	VAX2
ACES	BAZ2B	VAX2
SCNNG	BAZ2B	VAX2
HASP	BAZ2B	VAX2
MMP3	BAZ2B	VAX2
MET	BAZ2B	VAX2
AA2BR	BAZ2B	VAX2
PDE8A	BAZ2B	VAX2
5HT2C	BAZ2B	VAX2
AK1C3	BAZ2B	VAX2
OSTCN	BAZ2B	VAX2
NMD3B	BAZ2B	VAX2
CDK5	BAZ2B	VAX2
PPARA	BAZ2B	VAX2
DRD2	BAZ2B	VAX2
VGFR2	BAZ2B	VAX2
CP1A2	BAZ2B	VAX2
NGF	BAZ2B	VAX2
GBRA6	BAZ2B	VAX2
ACHA7	BAZ2B	VAX2
CP2C9	BAZ2B	VAX2
TBA1A	BAZ2B	VAX2
IL2RA	BAZ2B	VAX2
PPB1	BAZ2B	VAX2
PD2R	BAZ2B	VAX2
Q71TU5	BAZ2B	VAX2
DCE1	BAZ2B	VAX2
GBRG1	BAZ2B	VAX2
FGFR2	BAZ2B	VAX2
IMPA1	BAZ2B	VAX2
ACM2	BAZ2B	VAX2
IL8	BAZ2B	VAX2
5HT6R	BAZ2B	VAX2
KPCT	BAZ2B	VAX2
AOC1	BAZ2B	VAX2
PCNA	BAZ2B	VAX2
KSYK	BAZ2B	VAX2
CAH9	BAZ2B	VAX2
RL11	BAZ2B	VAX2
CACB3	BAZ2B	VAX2
HMDH	BAZ2B	VAX2
GBRA4	BAZ2B	VAX2
KIT	BAZ2B	VAX2
AOFA	BAZ2B	VAX2
NEP	BAZ2B	VAX2
GLYC	BAZ2B	VAX2
NCOA2	BAZ2B	VAX2
5HT1E	BAZ2B	VAX2
TBA4A	BAZ2B	VAX2
METH	BAZ2B	VAX2
LDHA	BAZ2B	VAX2
MK08	BAZ2B	VAX2
IGHG4	BAZ2B	VAX2
CP2CJ	BAZ2B	VAX2
RXRA	BAZ2B	VAX2
PA2GA	BAZ2B	VAX2
CP131	BAZ2B	VAX2
ACACB	BAZ2B	VAX2
PTHY	BAZ2B	VAX2
IL10	BAZ2B	VAX2
CAH2	BAZ2B	VAX2
OPRD	BAZ2B	VAX2
AAPK1	BAZ2B	VAX2
PDPK1	BAZ2B	VAX2
ADRB3	BAZ2B	VAX2
C11B1	BAZ2B	VAX2
GBRP	BAZ2B	VAX2
ROCK2	BAZ2B	VAX2
RL8	BAZ2B	VAX2
ADCY2	BAZ2B	VAX2
PHOP2	BAZ2B	VAX2
CAH12	BAZ2B	VAX2
S10A4	BAZ2B	VAX2
GRIK1	BAZ2B	VAX2
CBG	BAZ2B	VAX2
PRGR	BAZ2B	VAX2
HCAR2	BAZ2B	VAX2
DNMT1	BAZ2B	VAX2
PGH2	BAZ2B	VAX2
CAC1F	BAZ2B	VAX2
ADA2C	BAZ2B	VAX2
S15A1	BAZ2B	VAX2
ADA1A	BAZ2B	VAX2
A1AG2	BAZ2B	VAX2
OX1R	BAZ2B	VAX2
KCMA1	BAZ2B	VAX2
NMDE3	BAZ2B	VAX2
HIBCH	BAZ2B	VAX2
IPKA	BAZ2B	VAX2
S22AI	BAZ2B	VAX2
S29A1	BAZ2B	VAX2
HDAC1	BAZ2B	VAX2
PNPH	BAZ2B	VAX2
ADA2B	BAZ2B	VAX2
TRFL	BAZ2B	VAX2
ALBU	BAZ2B	VAX2
FMO3	BAZ2B	VAX2
PLK1	BAZ2B	VAX2
SGMR1	BAZ2B	VAX2
GUAA	BAZ2B	VAX2
QOR	BAZ2B	VAX2
GCR	BAZ2B	VAX2
CATD	BAZ2B	VAX2
MIF	BAZ2B	VAX2
HPGDS	BAZ2B	VAX2
MKNK1	BAZ2B	VAX2
P2RY2	BAZ2B	VAX2
S12A4	BAZ2B	VAX2
EGFR	BAZ2B	VAX2
NFKB1	BAZ2B	VAX2
PGFRB	BAZ2B	VAX2
ANT3	BAZ2B	VAX2
GTR1	BAZ2B	VAX2
MK10	BAZ2B	VAX2
CAMLG	BAZ2B	VAX2
HEMH	BAZ2B	VAX2
MTRR	BAZ2B	VAX2
NQO1	BAZ2B	VAX2
ACH10	BAZ2B	VAX2
FMO4	BAZ2B	VAX2
DRD5	BAZ2B	VAX2
TRY1	BAZ2B	VAX2
SCNAA	BAZ2B	VAX2
GBRG3	BAZ2B	VAX2
PDE8B	BAZ2B	VAX2
KCNA2	BAZ2B	VAX2
IFNA2	BAZ2B	VAX2
AA1R	BAZ2B	VAX2
MAPK2	BAZ2B	VAX2
PK3CD	BAZ2B	VAX2
HRH4	BAZ2B	VAX2
GBRB1	BAZ2B	VAX2
HCN2	BAZ2B	VAX2
RL26L	BAZ2B	VAX2
DMTA2	BAZ2B	VAX2
6PGD	BAZ2B	VAX2
GRP78	BAZ2B	VAX2
PSIP1	BAZ2B	VAX2
AT1A4	BAZ2B	VAX2
GLR	BAZ2B	VAX2
OPRK	BAZ2B	VAX2
ATPB	BAZ2B	VAX2
STMN4	BAZ2B	VAX2
CACB2	BAZ2B	VAX2
NMDZ1	BAZ2B	VAX2
SC6A3	BAZ2B	VAX2
ST2B1	BAZ2B	VAX2
TBG1	BAZ2B	VAX2
ESR1	BAZ2B	VAX2
CREB1	BAZ2B	VAX2
5HT1B	BAZ2B	VAX2
ERBB2	BAZ2B	VAX2
HDAC7	BAZ2B	VAX2
KCC1B	BAZ2B	VAX2
TBD	BAZ2B	VAX2
TOP2B	BAZ2B	VAX2
3BHS1	BAZ2B	VAX2
ATP4A	BAZ2B	VAX2
LOX5	BAZ2B	VAX2
UD3A1	BAZ2B	VAX2
BDNF	BAZ2B	VAX2
GBRA1	BAZ2B	VAX2
FOS	BAZ2B	VAX2
SHBG	BAZ2B	VAX2
ODP2	BAZ2B	VAX2
ABCA1	BAZ2B	VAX2
DYR	BAZ2B	VAX2
P85A	BAZ2B	VAX2
SIR1	BAZ2B	VAX2
MTHR	BAZ2B	VAX2
ADCL2	BAZ2B	VAX2
IBP3	BAZ2B	VAX2
DDR1	BAZ2B	VAX2
CP46A	BAZ2B	VAX2
SCN2A	BAZ2B	VAX2
IL4	BAZ2B	VAX2
NPS	BAZ2B	VAX2
NMDE1	BAZ2B	VAX2
AOFB	BAZ2B	VAX2
RL13A	BAZ2B	VAX2
S22A2	BAZ2B	VAX2
CALY	BAZ2B	VAX2
S12A5	BAZ2B	VAX2
PK3CA	BAZ2B	VAX2
PDE4D	BAZ2B	VAX2
KIF11	BAZ2B	VAX2
NR1I2	BAZ2B	VAX2
NISCH	BAZ2B	VAX2
NFKB2	BAZ2B	VAX2
ITK	BAZ2B	VAX2
PPIA	BAZ2B	VAX2
MMAA	BAZ2B	VAX2
PA24A	BAZ2B	VAX2
HYES	BAZ2B	VAX2
CP2C8	BAZ2B	VAX2
CAC1D	BAZ2B	VAX2
SCNNA	BAZ2B	VAX2
DRD3	BAZ2B	VAX2
IOD1	BAZ2B	VAX2
AAKB1	BAZ2B	VAX2
ARY2	BAZ2B	VAX2
DOPO	BAZ2B	VAX2
PDE3A	BAZ2B	VAX2
TR10B	BAZ2B	VAX2
ADA1B	BAZ2B	VAX2
C9JK77	BAZ2B	VAX2
MYLK3	BAZ2B	VAX2
PDE1B	BAZ2B	VAX2
MYH9	BAZ2B	VAX2
TRI15	BAZ2B	VAX2
HPRT	BAZ2B	VAX2
ADRB2	BAZ2B	VAX2
LIPL	BAZ2B	VAX2
MDR1	BAZ2B	VAX2
5HT1A	BAZ2B	VAX2
CP19A	BAZ2B	VAX2
ARY1	BAZ2B	VAX2
5HT2A	BAZ2B	VAX2
G6PD	BAZ2B	VAX2
PYRD	BAZ2B	VAX2
GBRB2	BAZ2B	VAX2
IKBA	BAZ2B	VAX2
THRB	BAZ2B	VAX2
GPX1	BAZ2B	VAX2
TNNC2	BAZ2B	VAX2
S22AB	BAZ2B	VAX2
PDE5A	BAZ2B	VAX2
TGFB1	BAZ2B	VAX2
TOP2A	BAZ2B	VAX2
RL23	BAZ2B	VAX2
PDK3	BAZ2B	VAX2
EDNRA	BAZ2B	VAX2
TF65	BAZ2B	VAX2
KAP0	BAZ2B	VAX2
PPIF	BAZ2B	VAX2
RL15	BAZ2B	VAX2
KCNH2	BAZ2B	VAX2
PDE4C	BAZ2B	VAX2
ABCC8	BAZ2B	VAX2
J3KPA4	BAZ2B	VAX2
HDAC8	BAZ2B	VAX2
GBRD	BAZ2B	VAX2
