source	dest	edges	cum_dist	avg_dist_per_edge
ACE	RAD9A	3	0.257	0.0856666666666667
ACE	SMG1	5	0.316	0.0632
ACE	KIFC3	6	0.143	0.0238333333333333
ACE	TFEC	4	0.288	0.072
ACE	CREG1	3	0.47	0.156666666666667
ACE	QSOX1	4	0.484	0.121
ACE	SEC13	6	0.267	0.0445
ACE	UBE2C	4	0.143	0.03575
ACE	PLS1	4	0.149	0.03725
ACE	KIF14	4	0.313	0.07825
ACE	CLIP2	6	0.655	0.109166666666667
ACE	PNPO	6	0.452	0.0753333333333333
ACE	NR0B2	3	0.084	0.028
ACE	ILKAP	4	0.87	0.2175
ACE	NSUN7	6	0.957	0.1595
ACE	HELLS	6	0.204	0.034
ACE	KLK14	6	0.489	0.0815
ACE	SYTL2	4	0.857	0.21425
ACE	BAAT	4	0.607	0.15175
ACE	MORC3	4	0.54	0.135
ACE	FNDC4	4	0.476	0.119
ACE	PYGO1	6	0.4	0.0666666666666667
KAPCA	RAD9A	3	0.242	0.0806666666666667
KAPCA	SMG1	6	0.322	0.0536666666666667
KAPCA	KIFC3	3	0.151	0.0503333333333333
KAPCA	TFEC	4	0.273	0.06825
KAPCA	CREG1	4	0.461	0.11525
KAPCA	QSOX1	7	0.519	0.0741428571428571
KAPCA	SEC13	6	0.252	0.042
KAPCA	UBE2C	4	0.128	0.032
KAPCA	PLS1	5	0.147	0.0294
KAPCA	KIF14	4	0.298	0.0745
KAPCA	CLIP2	4	0.522	0.1305
KAPCA	PNPO	5	0.417	0.0834
KAPCA	NR0B2	4	0.082	0.0205
KAPCA	ILKAP	5	0.827	0.1654
KAPCA	NSUN7	5	0.974	0.1948
KAPCA	HELLS	4	0.197	0.04925
KAPCA	KLK14	7	0.504	0.072
KAPCA	SYTL2	6	0.998	0.166333333333333
KAPCA	BAAT	2	0.477	0.2385
KAPCA	MORC3	4	0.525	0.13125
KAPCA	FNDC4	5	0.517	0.1034
KAPCA	PYGO1	3	0.408	0.136
NTKL	RAD9A	6	0.343	0.0571666666666667
NTKL	SMG1	6	0.342	0.057
NTKL	KIFC3	4	0.282	0.0705
NTKL	TFEC	5	0.385	0.077
NTKL	CREG1	6	0.581	0.0968333333333333
NTKL	QSOX1	6	0.649	0.108166666666667
NTKL	SEC13	2	0.105	0.0525
NTKL	UBE2C	5	0.24	0.048
NTKL	PLS1	4	0.277	0.06925
NTKL	KIF14	6	0.382	0.0636666666666667
NTKL	CLIP2	6	0.538	0.0896666666666667
NTKL	PNPO	7	0.583	0.0832857142857143
NTKL	NR0B2	4	0.215	0.05375
NTKL	ILKAP	4	0.697	0.17425
NTKL	NSUN7	8	1.199	0.149875
NTKL	HELLS	7	0.299	0.0427142857142857
NTKL	KLK14	6	0.602	0.100333333333333
NTKL	SYTL2	4	0.994	0.2485
NTKL	BAAT	5	0.511	0.1022
NTKL	MORC3	5	0.637	0.1274
NTKL	FNDC4	10	0.653	0.0653
NTKL	PYGO1	4	0.539	0.13475
CALM	RAD9A	4	0.224	0.056
CALM	SMG1	5	0.222	0.0444
CALM	KIFC3	4	0.14	0.035
CALM	TFEC	4	0.265	0.06625
CALM	CREG1	3	0.46	0.153333333333333
CALM	QSOX1	4	0.484	0.121
CALM	SEC13	2	0.186	0.093
CALM	UBE2C	4	0.118	0.0295
CALM	PLS1	2	0.112	0.056
CALM	KIF14	4	0.245	0.06125
CALM	CLIP2	2	0.329	0.1645
CALM	PNPO	5	0.418	0.0836
CALM	NR0B2	4	0.062	0.0155
CALM	ILKAP	3	0.577	0.192333333333333
CALM	NSUN7	4	0.933	0.23325
CALM	HELLS	6	0.188	0.0313333333333333
CALM	KLK14	4	0.469	0.11725
CALM	SYTL2	2	0.781	0.3905
CALM	BAAT	4	0.391	0.09775
CALM	MORC3	4	0.517	0.12925
CALM	FNDC4	7	0.496	0.0708571428571429
CALM	PYGO1	4	0.397	0.09925
ACHA4	RAD9A	4	0.316	0.079
ACHA4	SMG1	6	0.325	0.0541666666666667
ACHA4	KIFC3	4	0.255	0.06375
ACHA4	TFEC	6	0.362	0.0603333333333333
ACHA4	CREG1	4	0.544	0.136
ACHA4	QSOX1	7	0.612	0.0874285714285714
ACHA4	SEC13	8	0.341	0.042625
ACHA4	UBE2C	6	0.217	0.0361666666666667
ACHA4	PLS1	5	0.24	0.048
ACHA4	KIF14	6	0.387	0.0645
ACHA4	CLIP2	6	0.596	0.0993333333333333
ACHA4	PNPO	7	0.543	0.0775714285714286
ACHA4	NR0B2	4	0.175	0.04375
ACHA4	ILKAP	4	0.731	0.18275
ACHA4	NSUN7	7	1.176	0.168
ACHA4	HELLS	6	0.286	0.0476666666666667
ACHA4	KLK14	6	0.577	0.0961666666666667
ACHA4	SYTL2	4	0.959	0.23975
ACHA4	BAAT	5	0.545	0.109
ACHA4	MORC3	6	0.614	0.102333333333333
ACHA4	FNDC4	6	0.602	0.100333333333333
ACHA4	PYGO1	4	0.512	0.128
ANXA2	RAD9A	2	0.291	0.1455
ANXA2	SMG1	5	0.317	0.0634
ANXA2	KIFC3	4	0.152	0.038
ANXA2	TFEC	3	0.322	0.107333333333333
ANXA2	CREG1	6	0.48	0.08
ANXA2	QSOX1	4	0.496	0.124
ANXA2	SEC13	4	0.258	0.0645
ANXA2	UBE2C	5	0.142	0.0284
ANXA2	PLS1	2	0.124	0.062
ANXA2	KIF14	3	0.347	0.115666666666667
ANXA2	CLIP2	4	0.626	0.1565
ANXA2	PNPO	6	0.479	0.0798333333333333
ANXA2	NR0B2	4	0.074	0.0185
ANXA2	ILKAP	4	0.787	0.19675
ANXA2	NSUN7	4	0.753	0.18825
ANXA2	HELLS	6	0.2	0.0333333333333333
ANXA2	KLK14	4	0.481	0.12025
ANXA2	SYTL2	4	0.869	0.21725
ANXA2	BAAT	3	0.37	0.123333333333333
ANXA2	MORC3	3	0.574	0.191333333333333
ANXA2	FNDC4	3	0.467	0.155666666666667
ANXA2	PYGO1	4	0.409	0.10225
AURKB	RAD9A	3	0.23	0.0766666666666667
AURKB	SMG1	4	0.164	0.041
AURKB	KIFC3	2	0.124	0.062
AURKB	TFEC	4	0.261	0.06525
AURKB	CREG1	4	0.415	0.10375
AURKB	QSOX1	5	0.505	0.101
AURKB	SEC13	2	0.076	0.038
AURKB	UBE2C	2	0.003	0.0015
AURKB	PLS1	6	0.178	0.0296666666666667
AURKB	KIF14	2	0.13	0.065
AURKB	CLIP2	2	0.311	0.1555
AURKB	PNPO	8	0.481	0.060125
AURKB	NR0B2	4	0.1	0.025
AURKB	ILKAP	7	0.786	0.112285714285714
AURKB	NSUN7	4	1.171	0.29275
AURKB	HELLS	3	0.095	0.0316666666666667
AURKB	KLK14	5	0.45	0.09
AURKB	SYTL2	4	0.87	0.2175
AURKB	BAAT	6	0.596	0.0993333333333333
AURKB	MORC3	4	0.513	0.12825
AURKB	FNDC4	6	0.507	0.0845
AURKB	PYGO1	4	0.396	0.099
GNAT3	RAD9A	4	0.365	0.09125
GNAT3	SMG1	5	0.363	0.0726
GNAT3	KIFC3	6	0.281	0.0468333333333333
GNAT3	TFEC	6	0.476	0.0793333333333333
GNAT3	CREG1	6	0.603	0.1005
GNAT3	QSOX1	5	0.61	0.122
GNAT3	SEC13	8	0.386	0.04825
GNAT3	UBE2C	5	0.265	0.053
GNAT3	PLS1	4	0.303	0.07575
GNAT3	KIF14	6	0.501	0.0835
GNAT3	CLIP2	8	0.838	0.10475
GNAT3	PNPO	7	0.64	0.0914285714285714
GNAT3	NR0B2	6	0.253	0.0421666666666667
GNAT3	ILKAP	6	0.233	0.0388333333333333
GNAT3	NSUN7	6	1.018	0.169666666666667
GNAT3	HELLS	6	0.323	0.0538333333333333
GNAT3	KLK14	4	0.558	0.1395
GNAT3	SYTL2	4	0.928	0.232
GNAT3	BAAT	5	0.676	0.1352
GNAT3	MORC3	6	0.728	0.121333333333333
GNAT3	FNDC4	6	0.591	0.0985
GNAT3	PYGO1	6	0.538	0.0896666666666667
CA2D1	RAD9A	4	0.578	0.1445
CA2D1	SMG1	7	0.547	0.0781428571428572
CA2D1	KIFC3	5	0.283	0.0566
CA2D1	TFEC	5	0.609	0.1218
CA2D1	CREG1	6	0.656	0.109333333333333
CA2D1	QSOX1	4	0.672	0.168
CA2D1	SEC13	8	0.439	0.054875
CA2D1	UBE2C	5	0.318	0.0636
CA2D1	PLS1	4	0.354	0.0885
CA2D1	KIF14	5	0.634	0.1268
CA2D1	CLIP2	7	0.787	0.112428571428571
CA2D1	PNPO	10	0.758	0.0758
CA2D1	NR0B2	6	0.254	0.0423333333333333
CA2D1	ILKAP	5	0.235	0.047
CA2D1	NSUN7	7	1.409	0.201285714285714
CA2D1	HELLS	6	0.376	0.0626666666666667
CA2D1	KLK14	6	0.711	0.1185
CA2D1	SYTL2	4	0.904	0.226
CA2D1	BAAT	6	0.825	0.1375
CA2D1	MORC3	5	0.861	0.1722
CA2D1	FNDC4	7	0.657	0.0938571428571429
CA2D1	PYGO1	5	0.54	0.108
CAH4	RAD9A	5	0.972	0.1944
CAH4	SMG1	4	0.712	0.178
CAH4	KIFC3	6	0.486	0.081
CAH4	TFEC	7	0.931	0.133
CAH4	CREG1	6	1.099	0.183166666666667
CAH4	QSOX1	6	0.79	0.131666666666667
CAH4	SEC13	4	0.667	0.16675
