source	dest	edges	cum_dist	avg_dist_per_edge
ACE	CTDP1	4	0.143	0.03575
ACE	MAGI1	4	0.801	0.20025
ACE	FUT3	4	0.359	0.08975
ACE	BAP1	7	0.175	0.025
ACE	STMN3	5	0.803	0.1606
ACE	NAT9	3	0.63	0.21
ACE	C5AR1	2	0.085	0.0425
ACE	CREB3	5	0.266	0.0532
ACE	ZZZ3	4	0.426	0.1065
ACE	RSU1	4	0.87	0.2175
ACE	RHOA	5	0.052	0.0104
ACE	SMPX	3	0.528	0.176
ACE	FEV	4	0.959	0.23975
ACE	MYH15	6	0.249	0.0415
ACE	CCL4	4	0.154	0.0385
ACE	LGSN	5	0.804	0.1608
ACE	FCN2	3	0.164	0.0546666666666667
ACE	FRS2	4	0.08	0.02
ACE	CUX2	4	0.529	0.13225
ACE	PGM5	3	0.369	0.123
ACE	EPS8	3	0.395	0.131666666666667
KAPCA	CTDP1	5	0.141	0.0282
KAPCA	MAGI1	5	0.758	0.1516
KAPCA	FUT3	5	0.35	0.07
KAPCA	BAP1	5	0.161	0.0322
KAPCA	STMN3	4	0.759	0.18975
KAPCA	NAT9	3	0.601	0.200333333333333
KAPCA	C5AR1	2	0.17	0.085
KAPCA	CREB3	1	0.2	0.2
KAPCA	ZZZ3	5	0.424	0.0848
KAPCA	RSU1	5	0.827	0.1654
KAPCA	RHOA	3	0.038	0.0126666666666667
KAPCA	SMPX	5	0.706	0.1412
KAPCA	FEV	4	0.994	0.2485
KAPCA	MYH15	4	0.235	0.05875
KAPCA	CCL4	3	0.171	0.057
KAPCA	LGSN	4	0.696	0.174
KAPCA	FCN2	4	0.29	0.0725
KAPCA	FRS2	5	0.078	0.0156
KAPCA	CUX2	4	0.517	0.12925
KAPCA	PGM5	3	0.477	0.159
KAPCA	EPS8	4	0.352	0.088
NTKL	CTDP1	5	0.274	0.0548
NTKL	MAGI1	4	0.628	0.157
NTKL	FUT3	8	0.479	0.059875
NTKL	BAP1	5	0.325	0.065
NTKL	STMN3	7	0.726	0.103714285714286
NTKL	NAT9	4	0.603	0.15075
NTKL	C5AR1	5	0.34	0.068
NTKL	CREB3	5	0.423	0.0846
NTKL	ZZZ3	5	0.557	0.1114
NTKL	RSU1	4	0.697	0.17425
NTKL	RHOA	4	0.207	0.05175
NTKL	SMPX	7	0.827	0.118142857142857
NTKL	FEV	6	0.676	0.112666666666667
NTKL	MYH15	5	0.404	0.0808
NTKL	CCL4	5	0.318	0.0636
NTKL	LGSN	6	0.901	0.150166666666667
NTKL	FCN2	5	0.355	0.071
NTKL	FRS2	4	0.204	0.051
NTKL	CUX2	5	0.629	0.1258
NTKL	PGM5	7	0.537	0.0767142857142857
NTKL	EPS8	3	0.222	0.074
CALM	CTDP1	4	0.133	0.03325
CALM	MAGI1	3	0.508	0.169333333333333
CALM	FUT3	4	0.342	0.0855
CALM	BAP1	3	0.148	0.0493333333333333
CALM	STMN3	4	0.516	0.129
CALM	NAT9	3	0.483	0.161
CALM	C5AR1	2	0.133	0.0665
CALM	CREB3	3	0.269	0.0896666666666667
CALM	ZZZ3	4	0.416	0.104
CALM	RSU1	3	0.577	0.192333333333333
CALM	RHOA	5	0.042	0.0084
