source	destinations_disconnected_to
ACE	PPDPF	ARL4D
KAPCA	PPDPF	ARL4D
NTKL	PPDPF	ARL4D
CALM	PPDPF	ARL4D
ACHA4	PPDPF	ARL4D
ANXA2	PPDPF	ARL4D
AURKB	PPDPF	ARL4D
GNAT3	PPDPF	ARL4D
CA2D1	PPDPF	ARL4D
CAH4	PPDPF	ARL4D
AK1C1	PPDPF	ARL4D
ROCK1	PPDPF	ARL4D
CHLE	PPDPF	ARL4D
J3QK85	PPDPF	ARL4D
ZAP70	PPDPF	ARL4D
UD14	PPDPF	ARL4D
S12A2	PPDPF	ARL4D
EST1A	PPDPF	ARL4D
VKOR1	PPDPF	ARL4D
XDH	PPDPF	ARL4D
ACHB4	PPDPF	ARL4D
RLP24	PPDPF	ARL4D
EDN1	PPDPF	ARL4D
GBRB3	PPDPF	ARL4D
TKT	PPDPF	ARL4D
NEU2	PPDPF	ARL4D
3HAO	PPDPF	ARL4D
RL10L	PPDPF	ARL4D
ADA1D	PPDPF	ARL4D
CANB2	PPDPF	ARL4D
KAP3	PPDPF	ARL4D
PANX1	PPDPF	ARL4D
ST2A1	PPDPF	ARL4D
UPP2	PPDPF	ARL4D
AK1D1	PPDPF	ARL4D
CAC1A	PPDPF	ARL4D
CUBN	PPDPF	ARL4D
THA	PPDPF	ARL4D
TBB5	PPDPF	ARL4D
CATA	PPDPF	ARL4D
RL3	PPDPF	ARL4D
PA2GE	PPDPF	ARL4D
HRH2	PPDPF	ARL4D
ATTY	PPDPF	ARL4D
S29A2	PPDPF	ARL4D
GBRT	PPDPF	ARL4D
ACHA3	PPDPF	ARL4D
CDK6	PPDPF	ARL4D
5HT7R	PPDPF	ARL4D
ADRB1	PPDPF	ARL4D
CP11A	PPDPF	ARL4D
CSK	PPDPF	ARL4D
5HT3A	PPDPF	ARL4D
AT12A	PPDPF	ARL4D
IOD3	PPDPF	ARL4D
PGFRA	PPDPF	ARL4D
A1AG1	PPDPF	ARL4D
TNFA	PPDPF	ARL4D
NFAC2	PPDPF	ARL4D
NOS2	PPDPF	ARL4D
5HT2B	PPDPF	ARL4D
HS90A	PPDPF	ARL4D
LCK	PPDPF	ARL4D
ADCYA	PPDPF	ARL4D
HS90B	PPDPF	ARL4D
ADA2A	PPDPF	ARL4D
CACP	PPDPF	ARL4D
RARA	PPDPF	ARL4D
PYC	PPDPF	ARL4D
CATL1	PPDPF	ARL4D
ACHA9	PPDPF	ARL4D
NH2L1	PPDPF	ARL4D
AAKB2	PPDPF	ARL4D
DCXR	PPDPF	ARL4D
CXCL7	PPDPF	ARL4D
KCNE1	PPDPF	ARL4D
B3GT4	PPDPF	ARL4D
ACES	PPDPF	ARL4D
SCNNG	PPDPF	ARL4D
HASP	PPDPF	ARL4D
MMP3	PPDPF	ARL4D
MET	PPDPF	ARL4D
AA2BR	PPDPF	ARL4D
PDE8A	PPDPF	ARL4D
5HT2C	PPDPF	ARL4D
AK1C3	PPDPF	ARL4D
OSTCN	PPDPF	ARL4D
NMD3B	PPDPF	ARL4D
CDK5	PPDPF	ARL4D
PPARA	PPDPF	ARL4D
DRD2	PPDPF	ARL4D
VGFR2	PPDPF	ARL4D
CP1A2	PPDPF	ARL4D
NGF	PPDPF	ARL4D
GBRA6	PPDPF	ARL4D
ACHA7	PPDPF	ARL4D
CP2C9	PPDPF	ARL4D
TBA1A	PPDPF	ARL4D
IL2RA	PPDPF	ARL4D
PPB1	PPDPF	ARL4D
PD2R	PPDPF	ARL4D
Q71TU5	PPDPF	ARL4D
DCE1	PPDPF	ARL4D
GBRG1	PPDPF	ARL4D
FGFR2	PPDPF	ARL4D
IMPA1	PPDPF	ARL4D
ACM2	PPDPF	ARL4D
IL8	PPDPF	ARL4D
5HT6R	PPDPF	ARL4D
KPCT	PPDPF	ARL4D
AOC1	PPDPF	ARL4D
PCNA	PPDPF	ARL4D
KSYK	PPDPF	ARL4D
CAH9	PPDPF	ARL4D
RL11	PPDPF	ARL4D
CACB3	PPDPF	ARL4D
HMDH	PPDPF	ARL4D
GBRA4	PPDPF	ARL4D
KIT	PPDPF	ARL4D
AOFA	PPDPF	ARL4D
NEP	PPDPF	ARL4D
GLYC	PPDPF	ARL4D
NCOA2	PPDPF	ARL4D
5HT1E	PPDPF	ARL4D
TBA4A	PPDPF	ARL4D
METH	PPDPF	ARL4D
LDHA	PPDPF	ARL4D
MK08	PPDPF	ARL4D
IGHG4	PPDPF	ARL4D
CP2CJ	PPDPF	ARL4D
RXRA	PPDPF	ARL4D
PA2GA	PPDPF	ARL4D
CP131	PPDPF	ARL4D
ACACB	PPDPF	ARL4D
PTHY	PPDPF	ARL4D
IL10	PPDPF	ARL4D
CAH2	PPDPF	ARL4D
OPRD	PPDPF	ARL4D
AAPK1	PPDPF	ARL4D
PDPK1	PPDPF	ARL4D
ADRB3	PPDPF	ARL4D
C11B1	PPDPF	ARL4D
GBRP	PPDPF	ARL4D
ROCK2	PPDPF	ARL4D
RL8	PPDPF	ARL4D
ADCY2	PPDPF	ARL4D
PHOP2	PPDPF	ARL4D
CAH12	PPDPF	ARL4D
S10A4	PPDPF	ARL4D
GRIK1	PPDPF	ARL4D
CBG	PPDPF	ARL4D
PRGR	PPDPF	ARL4D
