source	destinations_disconnected_to
ACE	BAZ2B	CRLF3
KAPCA	BAZ2B	CRLF3
NTKL	BAZ2B	CRLF3
CALM	BAZ2B	CRLF3
ACHA4	BAZ2B	CRLF3
ANXA2	BAZ2B	CRLF3
AURKB	BAZ2B	CRLF3
GNAT3	BAZ2B	CRLF3
CA2D1	BAZ2B	CRLF3
CAH4	BAZ2B	CRLF3
AK1C1	BAZ2B	CRLF3
ROCK1	BAZ2B	CRLF3
CHLE	BAZ2B	CRLF3
J3QK85	BAZ2B	CRLF3
ZAP70	BAZ2B	CRLF3
UD14	BAZ2B	CRLF3
S12A2	BAZ2B	CRLF3
EST1A	BAZ2B	CRLF3
VKOR1	BAZ2B	CRLF3
XDH	BAZ2B	CRLF3
ACHB4	BAZ2B	CRLF3
RLP24	BAZ2B	CRLF3
EDN1	BAZ2B	CRLF3
GBRB3	BAZ2B	CRLF3
TKT	BAZ2B	CRLF3
NEU2	BAZ2B	CRLF3
3HAO	BAZ2B	CRLF3
RL10L	BAZ2B	CRLF3
ADA1D	BAZ2B	CRLF3
CANB2	BAZ2B	CRLF3
KAP3	BAZ2B	CRLF3
PANX1	BAZ2B	CRLF3
ST2A1	BAZ2B	CRLF3
UPP2	BAZ2B	CRLF3
AK1D1	BAZ2B	CRLF3
CAC1A	BAZ2B	CRLF3
CUBN	BAZ2B	CRLF3
THA	BAZ2B	CRLF3
TBB5	BAZ2B	CRLF3
CATA	BAZ2B	CRLF3
RL3	BAZ2B	CRLF3
PA2GE	BAZ2B	CRLF3
HRH2	BAZ2B	CRLF3
ATTY	BAZ2B	CRLF3
S29A2	BAZ2B	CRLF3
GBRT	BAZ2B	CRLF3
ACHA3	BAZ2B	CRLF3
CDK6	BAZ2B	CRLF3
5HT7R	BAZ2B	CRLF3
ADRB1	BAZ2B	CRLF3
CP11A	BAZ2B	CRLF3
CSK	BAZ2B	CRLF3
5HT3A	BAZ2B	CRLF3
AT12A	BAZ2B	CRLF3
IOD3	BAZ2B	CRLF3
PGFRA	BAZ2B	CRLF3
A1AG1	BAZ2B	CRLF3
TNFA	BAZ2B	CRLF3
NFAC2	BAZ2B	CRLF3
NOS2	BAZ2B	CRLF3
5HT2B	BAZ2B	CRLF3
HS90A	BAZ2B	CRLF3
LCK	BAZ2B	CRLF3
ADCYA	BAZ2B	CRLF3
HS90B	BAZ2B	CRLF3
ADA2A	BAZ2B	CRLF3
CACP	BAZ2B	CRLF3
RARA	BAZ2B	CRLF3
PYC	BAZ2B	CRLF3
CATL1	BAZ2B	CRLF3
ACHA9	BAZ2B	CRLF3
NH2L1	BAZ2B	CRLF3
AAKB2	BAZ2B	CRLF3
DCXR	BAZ2B	CRLF3
CXCL7	BAZ2B	CRLF3
KCNE1	BAZ2B	CRLF3
B3GT4	BAZ2B	CRLF3
ACES	BAZ2B	CRLF3
SCNNG	BAZ2B	CRLF3
HASP	BAZ2B	CRLF3
MMP3	BAZ2B	CRLF3
MET	BAZ2B	CRLF3
AA2BR	BAZ2B	CRLF3
PDE8A	BAZ2B	CRLF3
5HT2C	BAZ2B	CRLF3
AK1C3	BAZ2B	CRLF3
OSTCN	BAZ2B	CRLF3
NMD3B	BAZ2B	CRLF3
CDK5	BAZ2B	CRLF3
PPARA	BAZ2B	CRLF3
DRD2	BAZ2B	CRLF3
VGFR2	BAZ2B	CRLF3
CP1A2	BAZ2B	CRLF3
NGF	BAZ2B	CRLF3
GBRA6	BAZ2B	CRLF3
ACHA7	BAZ2B	CRLF3
CP2C9	BAZ2B	CRLF3
TBA1A	BAZ2B	CRLF3
IL2RA	BAZ2B	CRLF3
PPB1	BAZ2B	CRLF3
PD2R	BAZ2B	CRLF3
Q71TU5	BAZ2B	CRLF3
DCE1	BAZ2B	CRLF3
GBRG1	BAZ2B	CRLF3
FGFR2	BAZ2B	CRLF3
IMPA1	BAZ2B	CRLF3
ACM2	BAZ2B	CRLF3
IL8	BAZ2B	CRLF3
5HT6R	BAZ2B	CRLF3
KPCT	BAZ2B	CRLF3
AOC1	BAZ2B	CRLF3
PCNA	BAZ2B	CRLF3
KSYK	BAZ2B	CRLF3
CAH9	BAZ2B	CRLF3
RL11	BAZ2B	CRLF3
CACB3	BAZ2B	CRLF3
HMDH	BAZ2B	CRLF3
GBRA4	BAZ2B	CRLF3
KIT	BAZ2B	CRLF3
AOFA	BAZ2B	CRLF3
NEP	BAZ2B	CRLF3
GLYC	BAZ2B	CRLF3
NCOA2	BAZ2B	CRLF3
5HT1E	BAZ2B	CRLF3
TBA4A	BAZ2B	CRLF3
METH	BAZ2B	CRLF3
LDHA	BAZ2B	CRLF3
MK08	BAZ2B	CRLF3
IGHG4	BAZ2B	CRLF3
CP2CJ	BAZ2B	CRLF3
RXRA	BAZ2B	CRLF3
PA2GA	BAZ2B	CRLF3
CP131	BAZ2B	CRLF3
ACACB	BAZ2B	CRLF3
PTHY	BAZ2B	CRLF3
IL10	BAZ2B	CRLF3
CAH2	BAZ2B	CRLF3
OPRD	BAZ2B	CRLF3
AAPK1	BAZ2B	CRLF3
PDPK1	BAZ2B	CRLF3
ADRB3	BAZ2B	CRLF3
C11B1	BAZ2B	CRLF3
GBRP	BAZ2B	CRLF3
ROCK2	BAZ2B	CRLF3
RL8	BAZ2B	CRLF3
ADCY2	BAZ2B	CRLF3
PHOP2	BAZ2B	CRLF3
CAH12	BAZ2B	CRLF3
S10A4	BAZ2B	CRLF3
GRIK1	BAZ2B	CRLF3
CBG	BAZ2B	CRLF3
PRGR	BAZ2B	CRLF3
HCAR2	BAZ2B	CRLF3
DNMT1	BAZ2B	CRLF3
PGH2	BAZ2B	CRLF3
CAC1F	BAZ2B	CRLF3
ADA2C	BAZ2B	CRLF3
S15A1	BAZ2B	CRLF3
ADA1A	BAZ2B	CRLF3
A1AG2	BAZ2B	CRLF3
OX1R	BAZ2B	CRLF3
KCMA1	BAZ2B	CRLF3
NMDE3	BAZ2B	CRLF3
HIBCH	BAZ2B	CRLF3
IPKA	BAZ2B	CRLF3
S22AI	BAZ2B	CRLF3
S29A1	BAZ2B	CRLF3
HDAC1	BAZ2B	CRLF3
PNPH	BAZ2B	CRLF3
ADA2B	BAZ2B	CRLF3
TRFL	BAZ2B	CRLF3
ALBU	BAZ2B	CRLF3
FMO3	BAZ2B	CRLF3
PLK1	BAZ2B	CRLF3
SGMR1	BAZ2B	CRLF3
GUAA	BAZ2B	CRLF3
QOR	BAZ2B	CRLF3
GCR	BAZ2B	CRLF3
CATD	BAZ2B	CRLF3
MIF	BAZ2B	CRLF3
HPGDS	BAZ2B	CRLF3
MKNK1	BAZ2B	CRLF3
P2RY2	BAZ2B	CRLF3
S12A4	BAZ2B	CRLF3
EGFR	BAZ2B	CRLF3
NFKB1	BAZ2B	CRLF3
PGFRB	BAZ2B	CRLF3
ANT3	BAZ2B	CRLF3
GTR1	BAZ2B	CRLF3
MK10	BAZ2B	CRLF3
CAMLG	BAZ2B	CRLF3
HEMH	BAZ2B	CRLF3
MTRR	BAZ2B	CRLF3
NQO1	BAZ2B	CRLF3
ACH10	BAZ2B	CRLF3
FMO4	BAZ2B	CRLF3
DRD5	BAZ2B	CRLF3
TRY1	BAZ2B	CRLF3
SCNAA	BAZ2B	CRLF3
GBRG3	BAZ2B	CRLF3
PDE8B	BAZ2B	CRLF3
KCNA2	BAZ2B	CRLF3
IFNA2	BAZ2B	CRLF3
AA1R	BAZ2B	CRLF3
MAPK2	BAZ2B	CRLF3
PK3CD	BAZ2B	CRLF3
HRH4	BAZ2B	CRLF3
GBRB1	BAZ2B	CRLF3
HCN2	BAZ2B	CRLF3
RL26L	BAZ2B	CRLF3
DMTA2	BAZ2B	CRLF3
6PGD	BAZ2B	CRLF3
GRP78	BAZ2B	CRLF3
PSIP1	BAZ2B	CRLF3
AT1A4	BAZ2B	CRLF3
GLR	BAZ2B	CRLF3
OPRK	BAZ2B	CRLF3
ATPB	BAZ2B	CRLF3
STMN4	BAZ2B	CRLF3
CACB2	BAZ2B	CRLF3
NMDZ1	BAZ2B	CRLF3
SC6A3	BAZ2B	CRLF3
ST2B1	BAZ2B	CRLF3
TBG1	BAZ2B	CRLF3
ESR1	BAZ2B	CRLF3
CREB1	BAZ2B	CRLF3
5HT1B	BAZ2B	CRLF3
ERBB2	BAZ2B	CRLF3
HDAC7	BAZ2B	CRLF3
KCC1B	BAZ2B	CRLF3
TBD	BAZ2B	CRLF3
TOP2B	BAZ2B	CRLF3
3BHS1	BAZ2B	CRLF3
ATP4A	BAZ2B	CRLF3
LOX5	BAZ2B	CRLF3
UD3A1	BAZ2B	CRLF3
BDNF	BAZ2B	CRLF3
GBRA1	BAZ2B	CRLF3
FOS	BAZ2B	CRLF3
SHBG	BAZ2B	CRLF3
ODP2	BAZ2B	CRLF3
ABCA1	BAZ2B	CRLF3
DYR	BAZ2B	CRLF3
P85A	BAZ2B	CRLF3
SIR1	BAZ2B	CRLF3
MTHR	BAZ2B	CRLF3
ADCL2	BAZ2B	CRLF3
IBP3	BAZ2B	CRLF3
DDR1	BAZ2B	CRLF3
CP46A	BAZ2B	CRLF3
SCN2A	BAZ2B	CRLF3
IL4	BAZ2B	CRLF3
NPS	BAZ2B	CRLF3
NMDE1	BAZ2B	CRLF3
AOFB	BAZ2B	CRLF3
RL13A	BAZ2B	CRLF3
S22A2	BAZ2B	CRLF3
CALY	BAZ2B	CRLF3
S12A5	BAZ2B	CRLF3
PK3CA	BAZ2B	CRLF3
PDE4D	BAZ2B	CRLF3
KIF11	BAZ2B	CRLF3
NR1I2	BAZ2B	CRLF3
NISCH	BAZ2B	CRLF3
NFKB2	BAZ2B	CRLF3
ITK	BAZ2B	CRLF3
PPIA	BAZ2B	CRLF3
MMAA	BAZ2B	CRLF3
PA24A	BAZ2B	CRLF3
HYES	BAZ2B	CRLF3
CP2C8	BAZ2B	CRLF3
CAC1D	BAZ2B	CRLF3
SCNNA	BAZ2B	CRLF3
DRD3	BAZ2B	CRLF3
IOD1	BAZ2B	CRLF3
AAKB1	BAZ2B	CRLF3
ARY2	BAZ2B	CRLF3
DOPO	BAZ2B	CRLF3
PDE3A	BAZ2B	CRLF3
TR10B	BAZ2B	CRLF3
ADA1B	BAZ2B	CRLF3
C9JK77	BAZ2B	CRLF3
MYLK3	BAZ2B	CRLF3
PDE1B	BAZ2B	CRLF3
MYH9	BAZ2B	CRLF3
TRI15	BAZ2B	CRLF3
HPRT	BAZ2B	CRLF3
ADRB2	BAZ2B	CRLF3
LIPL	BAZ2B	CRLF3
MDR1	BAZ2B	CRLF3
5HT1A	BAZ2B	CRLF3
CP19A	BAZ2B	CRLF3
ARY1	BAZ2B	CRLF3
5HT2A	BAZ2B	CRLF3
G6PD	BAZ2B	CRLF3
PYRD	BAZ2B	CRLF3
GBRB2	BAZ2B	CRLF3
IKBA	BAZ2B	CRLF3
THRB	BAZ2B	CRLF3
GPX1	BAZ2B	CRLF3
TNNC2	BAZ2B	CRLF3
S22AB	BAZ2B	CRLF3
PDE5A	BAZ2B	CRLF3
TGFB1	BAZ2B	CRLF3
TOP2A	BAZ2B	CRLF3
RL23	BAZ2B	CRLF3
PDK3	BAZ2B	CRLF3
EDNRA	BAZ2B	CRLF3
TF65	BAZ2B	CRLF3
KAP0	BAZ2B	CRLF3
PPIF	BAZ2B	CRLF3
RL15	BAZ2B	CRLF3
KCNH2	BAZ2B	CRLF3
PDE4C	BAZ2B	CRLF3
ABCC8	BAZ2B	CRLF3
J3KPA4	BAZ2B	CRLF3
HDAC8	BAZ2B	CRLF3
GBRD	BAZ2B	CRLF3
CCKN	BAZ2B	CRLF3
ADCY5	BAZ2B	CRLF3
ATPA	BAZ2B	CRLF3
ATPG	BAZ2B	CRLF3
CAC1G	BAZ2B	CRLF3
LDHB	BAZ2B	CRLF3
JUN	BAZ2B	CRLF3
