source	destinations_disconnected_to
ACE	QPCTL	MFSD5
KAPCA	QPCTL	MFSD5
NTKL	QPCTL	MFSD5
CALM	QPCTL	MFSD5
ACHA4	QPCTL	MFSD5
ANXA2	QPCTL	MFSD5
AURKB	QPCTL	MFSD5
GNAT3	QPCTL	MFSD5
CA2D1	QPCTL	MFSD5
CAH4	QPCTL	MFSD5
AK1C1	QPCTL	MFSD5
ROCK1	QPCTL	MFSD5
CHLE	QPCTL	MFSD5
J3QK85	QPCTL	MFSD5
ZAP70	QPCTL	MFSD5
UD14	QPCTL	MFSD5
S12A2	QPCTL	MFSD5
EST1A	QPCTL	MFSD5
VKOR1	QPCTL	MFSD5
XDH	QPCTL	MFSD5
ACHB4	QPCTL	MFSD5
RLP24	QPCTL	MFSD5
EDN1	QPCTL	MFSD5
GBRB3	QPCTL	MFSD5
TKT	QPCTL	MFSD5
NEU2	QPCTL	MFSD5
3HAO	QPCTL	MFSD5
RL10L	QPCTL	MFSD5
ADA1D	QPCTL	MFSD5
CANB2	QPCTL	MFSD5
KAP3	QPCTL	MFSD5
PANX1	QPCTL	MFSD5
ST2A1	QPCTL	MFSD5
UPP2	QPCTL	MFSD5
AK1D1	QPCTL	MFSD5
CAC1A	QPCTL	MFSD5
CUBN	QPCTL	MFSD5
THA	QPCTL	MFSD5
TBB5	QPCTL	MFSD5
CATA	QPCTL	MFSD5
RL3	QPCTL	MFSD5
PA2GE	QPCTL	MFSD5
HRH2	QPCTL	MFSD5
ATTY	QPCTL	MFSD5
S29A2	QPCTL	MFSD5
GBRT	QPCTL	MFSD5
ACHA3	QPCTL	MFSD5
CDK6	QPCTL	MFSD5
5HT7R	QPCTL	MFSD5
ADRB1	QPCTL	MFSD5
CP11A	QPCTL	MFSD5
CSK	QPCTL	MFSD5
5HT3A	QPCTL	MFSD5
AT12A	QPCTL	MFSD5
IOD3	QPCTL	MFSD5
PGFRA	QPCTL	MFSD5
A1AG1	QPCTL	MFSD5
TNFA	QPCTL	MFSD5
NFAC2	QPCTL	MFSD5
NOS2	QPCTL	MFSD5
5HT2B	QPCTL	MFSD5
HS90A	QPCTL	MFSD5
LCK	QPCTL	MFSD5
ADCYA	QPCTL	MFSD5
HS90B	QPCTL	MFSD5
ADA2A	QPCTL	MFSD5
CACP	QPCTL	MFSD5
RARA	QPCTL	MFSD5
PYC	QPCTL	MFSD5
CATL1	QPCTL	MFSD5
ACHA9	QPCTL	MFSD5
NH2L1	QPCTL	MFSD5
AAKB2	QPCTL	MFSD5
DCXR	QPCTL	MFSD5
CXCL7	QPCTL	MFSD5
KCNE1	QPCTL	MFSD5
B3GT4	QPCTL	MFSD5
ACES	QPCTL	MFSD5
SCNNG	QPCTL	MFSD5
HASP	QPCTL	MFSD5
MMP3	QPCTL	MFSD5
MET	QPCTL	MFSD5
AA2BR	QPCTL	MFSD5
PDE8A	QPCTL	MFSD5
5HT2C	QPCTL	MFSD5
AK1C3	QPCTL	MFSD5
OSTCN	QPCTL	MFSD5
NMD3B	QPCTL	MFSD5
CDK5	QPCTL	MFSD5
PPARA	QPCTL	MFSD5
DRD2	QPCTL	MFSD5
VGFR2	QPCTL	MFSD5
CP1A2	QPCTL	MFSD5
NGF	QPCTL	MFSD5
GBRA6	QPCTL	MFSD5
ACHA7	QPCTL	MFSD5
CP2C9	QPCTL	MFSD5
TBA1A	QPCTL	MFSD5
IL2RA	QPCTL	MFSD5
PPB1	QPCTL	MFSD5
PD2R	QPCTL	MFSD5
Q71TU5	QPCTL	MFSD5
DCE1	QPCTL	MFSD5
GBRG1	QPCTL	MFSD5
FGFR2	QPCTL	MFSD5
IMPA1	QPCTL	MFSD5
ACM2	QPCTL	MFSD5
IL8	QPCTL	MFSD5
5HT6R	QPCTL	MFSD5
KPCT	QPCTL	MFSD5
AOC1	QPCTL	MFSD5
PCNA	QPCTL	MFSD5
KSYK	QPCTL	MFSD5
CAH9	QPCTL	MFSD5
RL11	QPCTL	MFSD5
CACB3	QPCTL	MFSD5
HMDH	QPCTL	MFSD5
GBRA4	QPCTL	MFSD5
KIT	QPCTL	MFSD5
AOFA	QPCTL	MFSD5
NEP	QPCTL	MFSD5
GLYC	QPCTL	MFSD5
NCOA2	QPCTL	MFSD5
5HT1E	QPCTL	MFSD5
TBA4A	QPCTL	MFSD5
METH	QPCTL	MFSD5
LDHA	QPCTL	MFSD5
MK08	QPCTL	MFSD5
IGHG4	QPCTL	MFSD5
CP2CJ	QPCTL	MFSD5
RXRA	QPCTL	MFSD5
PA2GA	QPCTL	MFSD5
CP131	QPCTL	MFSD5
ACACB	QPCTL	MFSD5
PTHY	QPCTL	MFSD5
IL10	QPCTL	MFSD5
CAH2	QPCTL	MFSD5
OPRD	QPCTL	MFSD5
AAPK1	QPCTL	MFSD5
PDPK1	QPCTL	MFSD5
ADRB3	QPCTL	MFSD5
C11B1	QPCTL	MFSD5
GBRP	QPCTL	MFSD5
ROCK2	QPCTL	MFSD5
RL8	QPCTL	MFSD5
ADCY2	QPCTL	MFSD5
PHOP2	QPCTL	MFSD5
CAH12	QPCTL	MFSD5
S10A4	QPCTL	MFSD5
GRIK1	QPCTL	MFSD5
CBG	QPCTL	MFSD5
PRGR	QPCTL	MFSD5
HCAR2	QPCTL	MFSD5
DNMT1	QPCTL	MFSD5
PGH2	QPCTL	MFSD5
CAC1F	QPCTL	MFSD5
ADA2C	QPCTL	MFSD5
S15A1	QPCTL	MFSD5
ADA1A	QPCTL	MFSD5
A1AG2	QPCTL	MFSD5
OX1R	QPCTL	MFSD5
KCMA1	QPCTL	MFSD5
NMDE3	QPCTL	MFSD5
HIBCH	QPCTL	MFSD5
IPKA	QPCTL	MFSD5
S22AI	QPCTL	MFSD5
S29A1	QPCTL	MFSD5
HDAC1	QPCTL	MFSD5
PNPH	QPCTL	MFSD5
ADA2B	QPCTL	MFSD5
TRFL	QPCTL	MFSD5
ALBU	QPCTL	MFSD5
FMO3	QPCTL	MFSD5
PLK1	QPCTL	MFSD5
SGMR1	QPCTL	MFSD5
GUAA	QPCTL	MFSD5
QOR	QPCTL	MFSD5
GCR	QPCTL	MFSD5
CATD	QPCTL	MFSD5
MIF	QPCTL	MFSD5
HPGDS	QPCTL	MFSD5
MKNK1	QPCTL	MFSD5
P2RY2	QPCTL	MFSD5
S12A4	QPCTL	MFSD5
EGFR	QPCTL	MFSD5
NFKB1	QPCTL	MFSD5
PGFRB	QPCTL	MFSD5
ANT3	QPCTL	MFSD5
GTR1	QPCTL	MFSD5
MK10	QPCTL	MFSD5
CAMLG	QPCTL	MFSD5
HEMH	QPCTL	MFSD5
MTRR	QPCTL	MFSD5
NQO1	QPCTL	MFSD5
ACH10	QPCTL	MFSD5
FMO4	QPCTL	MFSD5
DRD5	QPCTL	MFSD5
TRY1	QPCTL	MFSD5
SCNAA	QPCTL	MFSD5
GBRG3	QPCTL	MFSD5
PDE8B	QPCTL	MFSD5
KCNA2	QPCTL	MFSD5
IFNA2	QPCTL	MFSD5
AA1R	QPCTL	MFSD5
MAPK2	QPCTL	MFSD5
PK3CD	QPCTL	MFSD5
HRH4	QPCTL	MFSD5
GBRB1	QPCTL	MFSD5
HCN2	QPCTL	MFSD5
RL26L	QPCTL	MFSD5
DMTA2	QPCTL	MFSD5
6PGD	QPCTL	MFSD5
GRP78	QPCTL	MFSD5
PSIP1	QPCTL	MFSD5
AT1A4	QPCTL	MFSD5
GLR	QPCTL	MFSD5
OPRK	QPCTL	MFSD5
ATPB	QPCTL	MFSD5
STMN4	QPCTL	MFSD5
CACB2	QPCTL	MFSD5
NMDZ1	QPCTL	MFSD5
SC6A3	QPCTL	MFSD5
ST2B1	QPCTL	MFSD5
TBG1	QPCTL	MFSD5
ESR1	QPCTL	MFSD5
CREB1	QPCTL	MFSD5
5HT1B	QPCTL	MFSD5
ERBB2	QPCTL	MFSD5
HDAC7	QPCTL	MFSD5
KCC1B	QPCTL	MFSD5
TBD	QPCTL	MFSD5
TOP2B	QPCTL	MFSD5
3BHS1	QPCTL	MFSD5
ATP4A	QPCTL	MFSD5
