source	destinations_disconnected_to
ACE	WDR60	ZNF43
KAPCA	WDR60	ZNF43
NTKL	WDR60	ZNF43
CALM	WDR60	ZNF43
ACHA4	WDR60	ZNF43
ANXA2	WDR60	ZNF43
AURKB	WDR60	ZNF43
GNAT3	WDR60	ZNF43
CA2D1	WDR60	ZNF43
CAH4	WDR60	ZNF43
AK1C1	WDR60	ZNF43
ROCK1	WDR60	ZNF43
CHLE	WDR60	ZNF43
J3QK85	WDR60	ZNF43
ZAP70	WDR60	ZNF43
UD14	WDR60	ZNF43
S12A2	WDR60	ZNF43
EST1A	WDR60	ZNF43
VKOR1	WDR60	ZNF43
XDH	WDR60	ZNF43
ACHB4	WDR60	ZNF43
RLP24	WDR60	ZNF43
EDN1	WDR60	ZNF43
GBRB3	WDR60	ZNF43
TKT	WDR60	ZNF43
NEU2	WDR60	ZNF43
3HAO	WDR60	ZNF43
RL10L	WDR60	ZNF43
ADA1D	WDR60	ZNF43
CANB2	WDR60	ZNF43
KAP3	WDR60	ZNF43
PANX1	WDR60	ZNF43
ST2A1	WDR60	ZNF43
UPP2	WDR60	ZNF43
AK1D1	WDR60	ZNF43
CAC1A	WDR60	ZNF43
CUBN	WDR60	ZNF43
THA	WDR60	ZNF43
TBB5	WDR60	ZNF43
CATA	WDR60	ZNF43
RL3	WDR60	ZNF43
PA2GE	WDR60	ZNF43
HRH2	WDR60	ZNF43
ATTY	WDR60	ZNF43
S29A2	WDR60	ZNF43
GBRT	WDR60	ZNF43
ACHA3	WDR60	ZNF43
CDK6	WDR60	ZNF43
5HT7R	WDR60	ZNF43
ADRB1	WDR60	ZNF43
CP11A	WDR60	ZNF43
CSK	WDR60	ZNF43
5HT3A	WDR60	ZNF43
AT12A	WDR60	ZNF43
IOD3	WDR60	ZNF43
PGFRA	WDR60	ZNF43
A1AG1	WDR60	ZNF43
TNFA	WDR60	ZNF43
NFAC2	WDR60	ZNF43
NOS2	WDR60	ZNF43
5HT2B	WDR60	ZNF43
HS90A	WDR60	ZNF43
LCK	WDR60	ZNF43
ADCYA	WDR60	ZNF43
HS90B	WDR60	ZNF43
ADA2A	WDR60	ZNF43
CACP	WDR60	ZNF43
RARA	WDR60	ZNF43
PYC	WDR60	ZNF43
CATL1	WDR60	ZNF43
ACHA9	WDR60	ZNF43
