source	destinations_disconnected_to
ACE	GPR20	WDR52
KAPCA	GPR20	WDR52
NTKL	GPR20	WDR52
CALM	GPR20	WDR52
ACHA4	GPR20	WDR52
ANXA2	GPR20	WDR52
AURKB	GPR20	WDR52
GNAT3	GPR20	WDR52
CA2D1	GPR20	WDR52
CAH4	GPR20	WDR52
AK1C1	GPR20	WDR52
ROCK1	GPR20	WDR52
CHLE	GPR20	WDR52
J3QK85	GPR20	WDR52
ZAP70	GPR20	WDR52
UD14	GPR20	WDR52
S12A2	GPR20	WDR52
EST1A	GPR20	WDR52
VKOR1	GPR20	WDR52
XDH	GPR20	WDR52
ACHB4	GPR20	WDR52
RLP24	GPR20	WDR52
EDN1	GPR20	WDR52
GBRB3	GPR20	WDR52
TKT	GPR20	WDR52
NEU2	GPR20	WDR52
3HAO	GPR20	WDR52
RL10L	GPR20	WDR52
ADA1D	GPR20	WDR52
CANB2	GPR20	WDR52
KAP3	GPR20	WDR52
PANX1	GPR20	WDR52
ST2A1	GPR20	WDR52
UPP2	GPR20	WDR52
AK1D1	GPR20	WDR52
CAC1A	GPR20	WDR52
CUBN	GPR20	WDR52
THA	GPR20	WDR52
TBB5	GPR20	WDR52
CATA	GPR20	WDR52
RL3	GPR20	WDR52
PA2GE	GPR20	WDR52
HRH2	GPR20	WDR52
ATTY	GPR20	WDR52
S29A2	GPR20	WDR52
GBRT	GPR20	WDR52
ACHA3	GPR20	WDR52
CDK6	GPR20	WDR52
5HT7R	GPR20	WDR52
ADRB1	GPR20	WDR52
CP11A	GPR20	WDR52
CSK	GPR20	WDR52
5HT3A	GPR20	WDR52
AT12A	GPR20	WDR52
IOD3	GPR20	WDR52
PGFRA	GPR20	WDR52
A1AG1	GPR20	WDR52
TNFA	GPR20	WDR52
NFAC2	GPR20	WDR52
NOS2	GPR20	WDR52
5HT2B	GPR20	WDR52
HS90A	GPR20	WDR52
LCK	GPR20	WDR52
ADCYA	GPR20	WDR52
HS90B	GPR20	WDR52
ADA2A	GPR20	WDR52
CACP	GPR20	WDR52
RARA	GPR20	WDR52
PYC	GPR20	WDR52
