source	destinations_disconnected_to
ACE	ZNF43	COQ4
KAPCA	ZNF43	COQ4
NTKL	ZNF43	COQ4
CALM	ZNF43	COQ4
ACHA4	ZNF43	COQ4
ANXA2	ZNF43	COQ4
AURKB	ZNF43	COQ4
GNAT3	ZNF43	COQ4
CA2D1	ZNF43	COQ4
CAH4	ZNF43	COQ4
AK1C1	ZNF43	COQ4
ROCK1	ZNF43	COQ4
CHLE	ZNF43	COQ4
J3QK85	ZNF43	COQ4
ZAP70	ZNF43	COQ4
UD14	ZNF43	COQ4
S12A2	ZNF43	COQ4
EST1A	ZNF43	COQ4
VKOR1	ZNF43	COQ4
XDH	ZNF43	COQ4
ACHB4	ZNF43	COQ4
RLP24	ZNF43	COQ4
EDN1	ZNF43	COQ4
GBRB3	ZNF43	COQ4
TKT	ZNF43	COQ4
NEU2	ZNF43	COQ4
3HAO	ZNF43	COQ4
RL10L	ZNF43	COQ4
ADA1D	ZNF43	COQ4
CANB2	ZNF43	COQ4
KAP3	ZNF43	COQ4
PANX1	ZNF43	COQ4
ST2A1	ZNF43	COQ4
UPP2	ZNF43	COQ4
AK1D1	ZNF43	COQ4
CAC1A	ZNF43	COQ4
CUBN	ZNF43	COQ4
THA	ZNF43	COQ4
TBB5	ZNF43	COQ4
CATA	ZNF43	COQ4
RL3	ZNF43	COQ4
PA2GE	ZNF43	COQ4
HRH2	ZNF43	COQ4
ATTY	ZNF43	COQ4
S29A2	ZNF43	COQ4
GBRT	ZNF43	COQ4
ACHA3	ZNF43	COQ4
CDK6	ZNF43	COQ4
5HT7R	ZNF43	COQ4
ADRB1	ZNF43	COQ4
CP11A	ZNF43	COQ4
CSK	ZNF43	COQ4
5HT3A	ZNF43	COQ4
AT12A	ZNF43	COQ4
IOD3	ZNF43	COQ4
PGFRA	ZNF43	COQ4
A1AG1	ZNF43	COQ4
TNFA	ZNF43	COQ4
NFAC2	ZNF43	COQ4
NOS2	ZNF43	COQ4
5HT2B	ZNF43	COQ4
HS90A	ZNF43	COQ4
LCK	ZNF43	COQ4
ADCYA	ZNF43	COQ4
HS90B	ZNF43	COQ4
ADA2A	ZNF43	COQ4
CACP	ZNF43	COQ4
RARA	ZNF43	COQ4
PYC	ZNF43	COQ4
CATL1	ZNF43	COQ4
ACHA9	ZNF43	COQ4
NH2L1	ZNF43	COQ4
AAKB2	ZNF43	COQ4
DCXR	ZNF43	COQ4
CXCL7	ZNF43	COQ4
KCNE1	ZNF43	COQ4
B3GT4	ZNF43	COQ4
ACES	ZNF43	COQ4
SCNNG	ZNF43	COQ4
HASP	ZNF43	COQ4
MMP3	ZNF43	COQ4
MET	ZNF43	COQ4
AA2BR	ZNF43	COQ4
PDE8A	ZNF43	COQ4
5HT2C	ZNF43	COQ4
AK1C3	ZNF43	COQ4
OSTCN	ZNF43	COQ4
NMD3B	ZNF43	COQ4
CDK5	ZNF43	COQ4
PPARA	ZNF43	COQ4
DRD2	ZNF43	COQ4
VGFR2	ZNF43	COQ4
CP1A2	ZNF43	COQ4
NGF	ZNF43	COQ4
GBRA6	ZNF43	COQ4
ACHA7	ZNF43	COQ4
CP2C9	ZNF43	COQ4
TBA1A	ZNF43	COQ4
IL2RA	ZNF43	COQ4
PPB1	ZNF43	COQ4
PD2R	ZNF43	COQ4
Q71TU5	ZNF43	COQ4
DCE1	ZNF43	COQ4
GBRG1	ZNF43	COQ4
FGFR2	ZNF43	COQ4
IMPA1	ZNF43	COQ4
ACM2	ZNF43	COQ4
IL8	ZNF43	COQ4
5HT6R	ZNF43	COQ4
KPCT	ZNF43	COQ4
AOC1	ZNF43	COQ4
PCNA	ZNF43	COQ4
KSYK	ZNF43	COQ4
CAH9	ZNF43	COQ4
RL11	ZNF43	COQ4
CACB3	ZNF43	COQ4
HMDH	ZNF43	COQ4
GBRA4	ZNF43	COQ4
KIT	ZNF43	COQ4
AOFA	ZNF43	COQ4
NEP	ZNF43	COQ4
GLYC	ZNF43	COQ4
NCOA2	ZNF43	COQ4
5HT1E	ZNF43	COQ4
TBA4A	ZNF43	COQ4
METH	ZNF43	COQ4
LDHA	ZNF43	COQ4
MK08	ZNF43	COQ4
IGHG4	ZNF43	COQ4
CP2CJ	ZNF43	COQ4
RXRA	ZNF43	COQ4
PA2GA	ZNF43	COQ4
CP131	ZNF43	COQ4
ACACB	ZNF43	COQ4
PTHY	ZNF43	COQ4
IL10	ZNF43	COQ4
CAH2	ZNF43	COQ4
OPRD	ZNF43	COQ4
AAPK1	ZNF43	COQ4
PDPK1	ZNF43	COQ4
ADRB3	ZNF43	COQ4
C11B1	ZNF43	COQ4
GBRP	ZNF43	COQ4
ROCK2	ZNF43	COQ4
RL8	ZNF43	COQ4
ADCY2	ZNF43	COQ4
PHOP2	ZNF43	COQ4
CAH12	ZNF43	COQ4
S10A4	ZNF43	COQ4
GRIK1	ZNF43	COQ4
CBG	ZNF43	COQ4
