source	dest	edges	cum_dist	avg_dist_per_edge
ACE	GNL1	4	0.241	0.06025
ACE	CDX4	4	0.511	0.12775
ACE	LYPD3	6	0.774	0.129
ACE	RIOK2	6	0.496	0.0826666666666667
ACE	LMTK2	5	0.237	0.0474
ACE	IFIT1	3	0.118	0.0393333333333333
ACE	PBLD	6	0.383	0.0638333333333333
ACE	MAP1S	4	0.496	0.124
ACE	INSL5	4	0.549	0.13725
ACE	BCL7C	4	0.523	0.13075
ACE	PIGZ	6	1.668	0.278
ACE	APOBR	5	0.617	0.1234
ACE	ACACA	4	0.819	0.20475
ACE	LDOC1	5	0.881	0.1762
ACE	CERS4	4	0.215	0.05375
ACE	RFC4	3	0.27	0.09
ACE	ANKH	4	0.672	0.168
ACE	PISD	3	0.299	0.0996666666666667
ACE	CXCR1	3	0.094	0.0313333333333333
ACE	PEX26	5	0.976	0.1952
ACE	S1PR5	2	0.129	0.0645
KAPCA	GNL1	6	0.326	0.0543333333333333
KAPCA	CDX4	3	0.24	0.08
KAPCA	LYPD3	7	0.772	0.110285714285714
KAPCA	RIOK2	3	0.505	0.168333333333333
KAPCA	LMTK2	2	0.22	0.11
KAPCA	IFIT1	4	0.109	0.02725
KAPCA	PBLD	5	0.323	0.0646
KAPCA	MAP1S	5	0.494	0.0988
KAPCA	INSL5	3	0.566	0.188666666666667
KAPCA	BCL7C	4	0.508	0.127
KAPCA	PIGZ	8	1.652	0.2065
KAPCA	APOBR	5	0.602	0.1204
KAPCA	ACACA	5	0.776	0.1552
KAPCA	LDOC1	3	0.522	0.174
KAPCA	CERS4	4	0.256	0.064
KAPCA	RFC4	3	0.255	0.085
KAPCA	ANKH	4	0.776	0.194
KAPCA	PISD	7	0.346	0.0494285714285714
KAPCA	CXCR1	4	0.085	0.02125
KAPCA	PEX26	3	0.79	0.263333333333333
KAPCA	S1PR5	2	0.171	0.0855
NTKL	GNL1	6	0.406	0.0676666666666667
NTKL	CDX4	6	0.419	0.0698333333333333
NTKL	LYPD3	6	0.902	0.150333333333333
NTKL	RIOK2	6	0.554	0.0923333333333333
