source	destinations_disconnected_to
ACE	RSG1
KAPCA	RSG1
NTKL	RSG1
CALM	RSG1
ACHA4	RSG1
ANXA2	RSG1
AURKB	RSG1
GNAT3	RSG1
CA2D1	RSG1
CAH4	RSG1
AK1C1	RSG1
ROCK1	RSG1
CHLE	RSG1
J3QK85	RSG1
ZAP70	RSG1
UD14	RSG1
S12A2	RSG1
EST1A	RSG1
VKOR1	RSG1
XDH	RSG1
ACHB4	RSG1
RLP24	RSG1
EDN1	RSG1
GBRB3	RSG1
TKT	RSG1
NEU2	RSG1
3HAO	RSG1
RL10L	RSG1
ADA1D	RSG1
CANB2	RSG1
KAP3	RSG1
PANX1	RSG1
ST2A1	RSG1
UPP2	RSG1
AK1D1	RSG1
CAC1A	RSG1
CUBN	RSG1
THA	RSG1
TBB5	RSG1
CATA	RSG1
RL3	RSG1
PA2GE	RSG1
HRH2	RSG1
ATTY	RSG1
S29A2	RSG1
GBRT	RSG1
ACHA3	RSG1
CDK6	RSG1
5HT7R	RSG1
ADRB1	RSG1
CP11A	RSG1
CSK	RSG1
5HT3A	RSG1
AT12A	RSG1
IOD3	RSG1
PGFRA	RSG1
A1AG1	RSG1
TNFA	RSG1
NFAC2	RSG1
NOS2	RSG1
5HT2B	RSG1
HS90A	RSG1
LCK	RSG1
ADCYA	RSG1
HS90B	RSG1
ADA2A	RSG1
CACP	RSG1
RARA	RSG1
PYC	RSG1
CATL1	RSG1
ACHA9	RSG1
NH2L1	RSG1
AAKB2	RSG1
DCXR	RSG1
CXCL7	RSG1
KCNE1	RSG1
B3GT4	RSG1
ACES	RSG1
SCNNG	RSG1
HASP	RSG1
MMP3	RSG1
MET	RSG1
AA2BR	RSG1
PDE8A	RSG1
5HT2C	RSG1
AK1C3	RSG1
OSTCN	RSG1
NMD3B	RSG1
CDK5	RSG1
PPARA	RSG1
DRD2	RSG1
VGFR2	RSG1
CP1A2	RSG1
NGF	RSG1
GBRA6	RSG1
ACHA7	RSG1
CP2C9	RSG1
TBA1A	RSG1
IL2RA	RSG1
PPB1	RSG1
PD2R	RSG1
Q71TU5	RSG1
DCE1	RSG1
GBRG1	RSG1
FGFR2	RSG1
IMPA1	RSG1
ACM2	RSG1
IL8	RSG1
5HT6R	RSG1
KPCT	RSG1
AOC1	RSG1
PCNA	RSG1
KSYK	RSG1
CAH9	RSG1
RL11	RSG1
CACB3	RSG1
HMDH	RSG1
GBRA4	RSG1
KIT	RSG1
AOFA	RSG1
NEP	RSG1
GLYC	RSG1
NCOA2	RSG1
5HT1E	RSG1
TBA4A	RSG1
METH	RSG1
LDHA	RSG1
MK08	RSG1
IGHG4	RSG1
CP2CJ	RSG1
RXRA	RSG1
PA2GA	RSG1
CP131	RSG1
ACACB	RSG1
PTHY	RSG1
IL10	RSG1
CAH2	RSG1
OPRD	RSG1
AAPK1	RSG1
PDPK1	RSG1
ADRB3	RSG1
C11B1	RSG1
GBRP	RSG1
ROCK2	RSG1
RL8	RSG1
ADCY2	RSG1
PHOP2	RSG1
CAH12	RSG1
S10A4	RSG1
GRIK1	RSG1
CBG	RSG1
PRGR	RSG1
HCAR2	RSG1
DNMT1	RSG1
PGH2	RSG1
CAC1F	RSG1
ADA2C	RSG1
S15A1	RSG1
ADA1A	RSG1
A1AG2	RSG1
OX1R	RSG1
KCMA1	RSG1
NMDE3	RSG1
HIBCH	RSG1
