source	destinations_disconnected_to
ACE	KLF7
KAPCA	KLF7
NTKL	KLF7
CALM	KLF7
ACHA4	KLF7
ANXA2	KLF7
AURKB	KLF7
GNAT3	KLF7
CA2D1	KLF7
CAH4	KLF7
AK1C1	KLF7
ROCK1	KLF7
CHLE	KLF7
J3QK85	KLF7
ZAP70	KLF7
UD14	KLF7
S12A2	KLF7
EST1A	KLF7
VKOR1	KLF7
XDH	KLF7
ACHB4	KLF7
RLP24	KLF7
EDN1	KLF7
GBRB3	KLF7
TKT	KLF7
NEU2	KLF7
3HAO	KLF7
RL10L	KLF7
ADA1D	KLF7
CANB2	KLF7
KAP3	KLF7
PANX1	KLF7
ST2A1	KLF7
UPP2	KLF7
AK1D1	KLF7
CAC1A	KLF7
CUBN	KLF7
THA	KLF7
TBB5	KLF7
CATA	KLF7
RL3	KLF7
PA2GE	KLF7
HRH2	KLF7
ATTY	KLF7
S29A2	KLF7
ACHA3	KLF7
CDK6	KLF7
5HT7R	KLF7
ADRB1	KLF7
CP11A	KLF7
CSK	KLF7
5HT3A	KLF7
AT12A	KLF7
IOD3	KLF7
PGFRA	KLF7
A1AG1	KLF7
TNFA	KLF7
NFAC2	KLF7
NOS2	KLF7
5HT2B	KLF7
HS90A	KLF7
LCK	KLF7
ADCYA	KLF7
HS90B	KLF7
ADA2A	KLF7
CACP	KLF7
RARA	KLF7
PYC	KLF7
CATL1	KLF7
ACHA9	KLF7
NH2L1	KLF7
AAKB2	KLF7
DCXR	KLF7
CXCL7	KLF7
KCNE1	KLF7
B3GT4	KLF7
ACES	KLF7
SCNNG	KLF7
HASP	KLF7
MMP3	KLF7
MET	KLF7
AA2BR	KLF7
PDE8A	KLF7
5HT2C	KLF7
AK1C3	KLF7
OSTCN	KLF7
NMD3B	KLF7
CDK5	KLF7
PPARA	KLF7
DRD2	KLF7
VGFR2	KLF7
CP1A2	KLF7
NGF	KLF7
GBRA6	KLF7
ACHA7	KLF7
CP2C9	KLF7
TBA1A	KLF7
IL2RA	KLF7
PPB1	KLF7
PD2R	KLF7
Q71TU5	KLF7
DCE1	KLF7
FGFR2	KLF7
IMPA1	KLF7
ACM2	KLF7
IL8	KLF7
5HT6R	KLF7
KPCT	KLF7
AOC1	KLF7
PCNA	KLF7
KSYK	KLF7
CAH9	KLF7
RL11	KLF7
CACB3	KLF7
HMDH	KLF7
GBRA4	KLF7
KIT	KLF7
AOFA	KLF7
NEP	KLF7
GLYC	KLF7
NCOA2	KLF7
5HT1E	KLF7
TBA4A	KLF7
METH	KLF7
LDHA	KLF7
MK08	KLF7
IGHG4	KLF7
CP2CJ	KLF7
RXRA	KLF7
PA2GA	KLF7
CP131	KLF7
ACACB	KLF7
PTHY	KLF7
IL10	KLF7
CAH2	KLF7
OPRD	KLF7
AAPK1	KLF7
PDPK1	KLF7
ADRB3	KLF7
C11B1	KLF7
ROCK2	KLF7
RL8	KLF7
ADCY2	KLF7
PHOP2	KLF7
CAH12	KLF7
S10A4	KLF7
GRIK1	KLF7
CBG	KLF7
PRGR	KLF7
HCAR2	KLF7
DNMT1	KLF7
PGH2	KLF7
CAC1F	KLF7
ADA2C	KLF7
S15A1	KLF7
ADA1A	KLF7
A1AG2	KLF7
OX1R	KLF7
KCMA1	KLF7
NMDE3	KLF7
HIBCH	KLF7
IPKA	KLF7
S22AI	KLF7
S29A1	KLF7
HDAC1	KLF7
PNPH	KLF7
ADA2B	KLF7
TRFL	KLF7
ALBU	KLF7
FMO3	KLF7
PLK1	KLF7
SGMR1	KLF7
GUAA	KLF7
QOR	KLF7
GCR	KLF7
CATD	KLF7
MIF	KLF7
HPGDS	KLF7
MKNK1	KLF7
P2RY2	KLF7
EGFR	KLF7
NFKB1	KLF7
PGFRB	KLF7
ANT3	KLF7
GTR1	KLF7
MK10	KLF7
CAMLG	KLF7
HEMH	KLF7
MTRR	KLF7
NQO1	KLF7
ACH10	KLF7
FMO4	KLF7
DRD5	KLF7
TRY1	KLF7
SCNAA	KLF7
GBRG3	KLF7
PDE8B	KLF7
KCNA2	KLF7
IFNA2	KLF7
AA1R	KLF7
MAPK2	KLF7
PK3CD	KLF7
HRH4	KLF7
GBRB1	KLF7
HCN2	KLF7
RL26L	KLF7
DMTA2	KLF7
6PGD	KLF7
GRP78	KLF7
PSIP1	KLF7
AT1A4	KLF7
GLR	KLF7
OPRK	KLF7
ATPB	KLF7
STMN4	CDK4	RCAN2	KLF7	CWC25	HEYL	RPP38	MCMBP	MYH3	OR1G1	CD83	AKAP5	VMP1	FFAR2	CCL11	FGF21	NR1I3	WDR12	MYOZ1	SCN1A
CACB2	KLF7
NMDZ1	KLF7
SC6A3	KLF7
ST2B1	KLF7
TBG1	KLF7
ESR1	KLF7
CREB1	KLF7
5HT1B	KLF7
ERBB2	KLF7
HDAC7	KLF7
TOP2B	KLF7
3BHS1	KLF7
ATP4A	KLF7
LOX5	KLF7
