source	destinations_disconnected_to
ACE	LMF2	TOR3A
KAPCA	LMF2	TOR3A
NTKL	LMF2	TOR3A
CALM	LMF2	TOR3A
ACHA4	LMF2	TOR3A
ANXA2	LMF2	TOR3A
AURKB	LMF2	TOR3A
GNAT3	LMF2	TOR3A
CA2D1	LMF2	TOR3A
CAH4	LMF2	TOR3A
AK1C1	LMF2	TOR3A
ROCK1	LMF2	TOR3A
CHLE	LMF2	TOR3A
J3QK85	LMF2	TOR3A
ZAP70	LMF2	TOR3A
UD14	LMF2	TOR3A
S12A2	LMF2	TOR3A
EST1A	LMF2	TOR3A
VKOR1	LMF2	TOR3A
XDH	LMF2	TOR3A
ACHB4	LMF2	TOR3A
RLP24	LMF2	TOR3A
EDN1	LMF2	TOR3A
GBRB3	LMF2	TOR3A
TKT	LMF2	TOR3A
NEU2	LMF2	TOR3A
3HAO	LMF2	TOR3A
RL10L	LMF2	TOR3A
ADA1D	LMF2	TOR3A
CANB2	LMF2	TOR3A
KAP3	LMF2	TOR3A
PANX1	LMF2	TOR3A
ST2A1	LMF2	TOR3A
UPP2	LMF2	TOR3A
AK1D1	LMF2	TOR3A
CAC1A	LMF2	TOR3A
CUBN	LMF2	TOR3A
THA	LMF2	TOR3A
TBB5	LMF2	TOR3A
CATA	LMF2	TOR3A
RL3	LMF2	TOR3A
PA2GE	LMF2	TOR3A
HRH2	LMF2	TOR3A
ATTY	LMF2	TOR3A
S29A2	LMF2	TOR3A
GBRT	LMF2	TOR3A
ACHA3	LMF2	TOR3A
CDK6	LMF2	TOR3A
5HT7R	LMF2	TOR3A
ADRB1	LMF2	TOR3A
CP11A	LMF2	TOR3A
CSK	LMF2	TOR3A
5HT3A	LMF2	TOR3A
AT12A	LMF2	TOR3A
IOD3	LMF2	TOR3A
PGFRA	LMF2	TOR3A
A1AG1	LMF2	TOR3A
TNFA	LMF2	TOR3A
NFAC2	LMF2	TOR3A
NOS2	LMF2	TOR3A
5HT2B	LMF2	TOR3A
HS90A	LMF2	TOR3A
LCK	LMF2	TOR3A
ADCYA	LMF2	TOR3A
HS90B	LMF2	TOR3A
ADA2A	LMF2	TOR3A
CACP	LMF2	TOR3A
RARA	LMF2	TOR3A
PYC	LMF2	TOR3A
CATL1	LMF2	TOR3A
ACHA9	LMF2	TOR3A
NH2L1	LMF2	TOR3A
AAKB2	LMF2	TOR3A
DCXR	LMF2	TOR3A
CXCL7	LMF2	TOR3A
KCNE1	LMF2	TOR3A
B3GT4	LMF2	TOR3A
ACES	LMF2	TOR3A
SCNNG	LMF2	TOR3A
HASP	LMF2	TOR3A
MMP3	LMF2	TOR3A
MET	LMF2	TOR3A
AA2BR	LMF2	TOR3A
PDE8A	LMF2	TOR3A
5HT2C	LMF2	TOR3A
AK1C3	LMF2	TOR3A
OSTCN	LMF2	TOR3A
NMD3B	LMF2	TOR3A
CDK5	LMF2	TOR3A
PPARA	LMF2	TOR3A
DRD2	LMF2	TOR3A
VGFR2	LMF2	TOR3A
CP1A2	LMF2	TOR3A
NGF	LMF2	TOR3A
GBRA6	LMF2	TOR3A
ACHA7	LMF2	TOR3A
CP2C9	LMF2	TOR3A
TBA1A	LMF2	TOR3A
IL2RA	LMF2	TOR3A
PPB1	LMF2	TOR3A
PD2R	LMF2	TOR3A
Q71TU5	LMF2	TOR3A
DCE1	LMF2	TOR3A
GBRG1	LMF2	TOR3A
FGFR2	LMF2	TOR3A
IMPA1	LMF2	TOR3A
ACM2	LMF2	TOR3A
IL8	LMF2	TOR3A
5HT6R	LMF2	TOR3A
KPCT	LMF2	TOR3A
AOC1	LMF2	TOR3A
PCNA	LMF2	TOR3A
KSYK	LMF2	TOR3A
CAH9	LMF2	TOR3A
RL11	LMF2	TOR3A
CACB3	LMF2	TOR3A
HMDH	LMF2	TOR3A
GBRA4	LMF2	TOR3A
KIT	LMF2	TOR3A
AOFA	LMF2	TOR3A
NEP	LMF2	TOR3A
GLYC	LMF2	TOR3A
NCOA2	LMF2	TOR3A
5HT1E	LMF2	TOR3A
TBA4A	LMF2	TOR3A
METH	LMF2	TOR3A
LDHA	LMF2	TOR3A
MK08	LMF2	TOR3A
IGHG4	LMF2	TOR3A
CP2CJ	LMF2	TOR3A
RXRA	LMF2	TOR3A
PA2GA	LMF2	TOR3A
CP131	LMF2	TOR3A
ACACB	LMF2	TOR3A
PTHY	LMF2	TOR3A
IL10	LMF2	TOR3A
CAH2	LMF2	TOR3A
OPRD	LMF2	TOR3A
AAPK1	LMF2	TOR3A
PDPK1	LMF2	TOR3A
ADRB3	LMF2	TOR3A
C11B1	LMF2	TOR3A
GBRP	LMF2	TOR3A
ROCK2	LMF2	TOR3A
RL8	LMF2	TOR3A
ADCY2	LMF2	TOR3A
PHOP2	LMF2	TOR3A
CAH12	LMF2	TOR3A
S10A4	LMF2	TOR3A
GRIK1	LMF2	TOR3A
CBG	LMF2	TOR3A
PRGR	LMF2	TOR3A
HCAR2	LMF2	TOR3A
DNMT1	LMF2	TOR3A
PGH2	LMF2	TOR3A
CAC1F	LMF2	TOR3A
ADA2C	LMF2	TOR3A
S15A1	LMF2	TOR3A
ADA1A	LMF2	TOR3A
A1AG2	LMF2	TOR3A
OX1R	LMF2	TOR3A
KCMA1	LMF2	TOR3A
NMDE3	LMF2	TOR3A
HIBCH	LMF2	TOR3A
IPKA	LMF2	TOR3A
S22AI	LMF2	TOR3A
S29A1	LMF2	TOR3A
HDAC1	LMF2	TOR3A
PNPH	LMF2	TOR3A
ADA2B	LMF2	TOR3A
TRFL	LMF2	TOR3A
ALBU	LMF2	TOR3A
FMO3	LMF2	TOR3A
PLK1	LMF2	TOR3A
SGMR1	LMF2	TOR3A
GUAA	LMF2	TOR3A
QOR	LMF2	TOR3A
GCR	LMF2	TOR3A
CATD	LMF2	TOR3A
MIF	LMF2	TOR3A
HPGDS	LMF2	TOR3A
MKNK1	LMF2	TOR3A
P2RY2	LMF2	TOR3A
S12A4	LMF2	TOR3A
EGFR	LMF2	TOR3A
NFKB1	LMF2	TOR3A
PGFRB	LMF2	TOR3A
ANT3	LMF2	TOR3A
GTR1	LMF2	TOR3A
MK10	LMF2	TOR3A
CAMLG	LMF2	TOR3A
HEMH	LMF2	TOR3A
MTRR	LMF2	TOR3A
NQO1	LMF2	TOR3A
ACH10	LMF2	TOR3A
FMO4	LMF2	TOR3A
DRD5	LMF2	TOR3A
TRY1	LMF2	TOR3A
SCNAA	LMF2	TOR3A
GBRG3	LMF2	TOR3A
PDE8B	LMF2	TOR3A
KCNA2	LMF2	TOR3A
IFNA2	LMF2	TOR3A
AA1R	LMF2	TOR3A
MAPK2	LMF2	TOR3A
PK3CD	LMF2	TOR3A
HRH4	LMF2	TOR3A
GBRB1	LMF2	TOR3A
HCN2	LMF2	TOR3A
RL26L	LMF2	TOR3A
DMTA2	LMF2	TOR3A
6PGD	LMF2	TOR3A
GRP78	LMF2	TOR3A
PSIP1	LMF2	TOR3A
AT1A4	LMF2	TOR3A
GLR	LMF2	TOR3A
OPRK	LMF2	TOR3A
ATPB	LMF2	TOR3A
STMN4	LMF2	TOR3A
CACB2	LMF2	TOR3A
NMDZ1	LMF2	TOR3A
