source	dest	edges	cum_dist	avg_dist_per_edge
ACE	CYHR1	4	0.642	0.1605
ACE	HN1	2	0.515	0.2575
ACE	EHD2	4	0.542	0.1355
ACE	EI24	4	0.331	0.08275
ACE	GRAP2	4	0.224	0.056
ACE	IGF1R	3	0.076	0.0253333333333333
ACE	ALG6	4	0.643	0.16075
ACE	MINA	4	0.099	0.02475
ACE	CNDP2	5	0.52	0.104
ACE	IER2	3	0.993	0.331
ACE	GGH	6	0.445	0.0741666666666667
ACE	MBD4	4	0.73	0.1825
ACE	ORC1	5	0.988	0.1976
ACE	BRCA2	4	0.13	0.0325
ACE	HEMK1	6	0.72	0.12
ACE	NCOA6	3	0.091	0.0303333333333333
ACE	PGS1	3	0.217	0.0723333333333333
ACE	KALRN	3	0.27	0.09
ACE	DIP2A	3	0.558	0.186
KAPCA	CYHR1	5	0.786	0.1572
KAPCA	HN1	2	0.547	0.2735
KAPCA	EHD2	5	0.499	0.0998
KAPCA	EI24	4	0.316	0.079
KAPCA	GRAP2	5	0.389	0.0778
KAPCA	IGF1R	4	0.074	0.0185
KAPCA	ALG6	5	0.641	0.1282
KAPCA	MINA	5	0.097	0.0194
KAPCA	CNDP2	5	0.505	0.101
KAPCA	IER2	4	0.95	0.2375
KAPCA	GGH	5	0.462	0.0924
KAPCA	MBD4	2	0.453	0.2265
KAPCA	ORC1	4	0.743	0.18575
KAPCA	BRCA2	4	0.115	0.02875
KAPCA	HEMK1	3	0.582	0.194
KAPCA	NCOA6	3	0.074	0.0246666666666667
KAPCA	PGS1	4	0.223	0.05575
KAPCA	KALRN	4	0.414	0.1035
KAPCA	DIP2A	4	0.566	0.1415
NTKL	CYHR1	4	0.697	0.17425
NTKL	HN1	6	0.751	0.125166666666667
NTKL	EHD2	4	0.369	0.09225
NTKL	EI24	5	0.428	0.0856
NTKL	GRAP2	5	0.29	0.058
NTKL	IGF1R	4	0.204	0.051
NTKL	ALG6	5	0.774	0.1548
NTKL	MINA	5	0.23	0.046
NTKL	CNDP2	6	0.617	0.102833333333333
NTKL	IER2	5	0.916	0.1832
NTKL	GGH	4	0.433	0.10825
NTKL	MBD4	5	0.632	0.1264
NTKL	ORC1	7	0.911	0.130142857142857
NTKL	BRCA2	6	0.216	0.036
NTKL	HEMK1	7	0.739	0.105571428571429
NTKL	NCOA6	4	0.222	0.0555
NTKL	PGS1	5	0.325	0.065
NTKL	KALRN	5	0.403	0.0806
NTKL	DIP2A	5	0.691	0.1382
CALM	CYHR1	3	0.577	0.192333333333333
CALM	HN1	4	0.632	0.158
CALM	EHD2	3	0.249	0.083
CALM	EI24	4	0.308	0.077
CALM	GRAP2	4	0.17	0.0425
CALM	IGF1R	3	0.047	0.0156666666666667
CALM	ALG6	4	0.633	0.15825
CALM	MINA	4	0.089	0.02225
CALM	CNDP2	5	0.497	0.0994
CALM	IER2	4	0.338	0.0845
CALM	GGH	3	0.313	0.104333333333333
CALM	MBD4	4	0.409	0.10225
CALM	ORC1	2	0.555	0.2775
CALM	BRCA2	4	0.107	0.02675
CALM	HEMK1	6	0.619	0.103166666666667
CALM	NCOA6	2	0.06	0.03
CALM	PGS1	4	0.215	0.05375
CALM	KALRN	4	0.283	0.07075
CALM	DIP2A	4	0.561	0.14025
ACHA4	CYHR1	4	0.731	0.18275
ACHA4	HN1	4	0.724	0.181
ACHA4	EHD2	4	0.403	0.10075
ACHA4	EI24	6	0.405	0.0675
ACHA4	GRAP2	4	0.261	0.06525
ACHA4	IGF1R	4	0.167	0.04175
ACHA4	ALG6	5	0.734	0.1468
ACHA4	MINA	5	0.19	0.038
ACHA4	CNDP2	7	0.594	0.0848571428571429
ACHA4	IER2	4	0.893	0.22325
ACHA4	GGH	4	0.467	0.11675
ACHA4	MBD4	4	0.623	0.15575
ACHA4	ORC1	6	0.888	0.148
ACHA4	BRCA2	6	0.204	0.034
ACHA4	HEMK1	7	0.773	0.110428571428571
ACHA4	NCOA6	4	0.182	0.0455
ACHA4	PGS1	6	0.312	0.052
ACHA4	KALRN	4	0.377	0.09425
ACHA4	DIP2A	4	0.649	0.16225
ANXA2	CYHR1	3	0.662	0.220666666666667
ANXA2	HN1	4	0.839	0.20975
ANXA2	EHD2	4	0.459	0.11475
ANXA2	EI24	3	0.365	0.121666666666667
ANXA2	GRAP2	4	0.379	0.09475
ANXA2	IGF1R	4	0.076	0.019
ANXA2	ALG6	4	0.67	0.1675
ANXA2	MINA	4	0.126	0.0315
ANXA2	CNDP2	4	0.554	0.1385
ANXA2	IER2	3	0.395	0.131666666666667
ANXA2	GGH	4	0.523	0.13075
ANXA2	MBD4	4	0.594	0.1485
ANXA2	ORC1	4	0.441	0.11025
ANXA2	BRCA2	3	0.164	0.0546666666666667
ANXA2	HEMK1	7	0.829	0.118428571428571
ANXA2	NCOA6	2	0.072	0.036
ANXA2	PGS1	2	0.183	0.0915
ANXA2	KALRN	3	0.339	0.113
ANXA2	DIP2A	4	0.611	0.15275
AURKB	CYHR1	7	0.745	0.106428571428571
AURKB	HN1	2	0.249	0.1245
AURKB	EHD2	7	0.458	0.0654285714285714
AURKB	EI24	4	0.304	0.076
AURKB	GRAP2	4	0.269	0.06725
AURKB	IGF1R	6	0.064	0.0106666666666667
AURKB	ALG6	6	0.672	0.112
AURKB	MINA	4	0.083	0.02075
AURKB	CNDP2	5	0.493	0.0986
AURKB	IER2	6	0.909	0.1515
AURKB	GGH	2	0.376	0.188
AURKB	MBD4	5	0.444	0.0888
AURKB	ORC1	1	0.21	0.21
AURKB	BRCA2	4	0.103	0.02575
AURKB	HEMK1	4	0.879	0.21975
AURKB	NCOA6	4	0.105	0.02625
AURKB	PGS1	4	0.211	0.05275
AURKB	KALRN	6	0.373	0.0621666666666667
AURKB	DIP2A	5	0.622	0.1244
GNAT3	CYHR1	6	0.83	0.138333333333333
GNAT3	HN1	4	0.773	0.19325
GNAT3	EHD2	6	0.949	0.158166666666667
GNAT3	EI24	6	0.519	0.0865
GNAT3	GRAP2	4	0.33	0.0825
GNAT3	IGF1R	4	0.152	0.038
GNAT3	ALG6	5	0.831	0.1662
GNAT3	MINA	4	0.218	0.0545
GNAT3	CNDP2	7	0.708	0.101142857142857
GNAT3	IER2	6	0.549	0.0915
GNAT3	GGH	6	0.506	0.0843333333333333
GNAT3	MBD4	6	0.988	0.164666666666667
GNAT3	ORC1	6	0.636	0.106
GNAT3	BRCA2	6	0.318	0.053
GNAT3	HEMK1	6	0.781	0.130166666666667
GNAT3	NCOA6	4	0.251	0.06275
GNAT3	PGS1	4	0.387	0.09675
