source	destinations_disconnected_to
ACE	TSSK2
KAPCA	TSSK2
NTKL	TSSK2
CALM	TSSK2
ACHA4	TSSK2
ANXA2	TSSK2
AURKB	TSSK2
GNAT3	TSSK2
CA2D1	TSSK2
CAH4	TSSK2
AK1C1	TSSK2
ROCK1	TSSK2
CHLE	TSSK2
J3QK85	TSSK2
ZAP70	TSSK2
UD14	TSSK2
S12A2	TSSK2
EST1A	TSSK2
VKOR1	TSSK2
XDH	TSSK2
ACHB4	TSSK2
RLP24	TSSK2
EDN1	TSSK2
GBRB3	TSSK2
TKT	TSSK2
NEU2	TSSK2
3HAO	TSSK2
RL10L	TSSK2
ADA1D	TSSK2
CANB2	TSSK2
KAP3	TSSK2
PANX1	TSSK2
ST2A1	TSSK2
UPP2	TSSK2
AK1D1	TSSK2
CAC1A	TSSK2
CUBN	TSSK2
THA	TSSK2
TBB5	TSSK2
CATA	TSSK2
RL3	TSSK2
PA2GE	TSSK2
HRH2	TSSK2
ATTY	TSSK2
S29A2	TSSK2
GBRT	TSSK2
ACHA3	TSSK2
CDK6	TSSK2
5HT7R	TSSK2
ADRB1	TSSK2
CP11A	TSSK2
CSK	TSSK2
5HT3A	TSSK2
AT12A	TSSK2
IOD3	TSSK2
PGFRA	TSSK2
A1AG1	TSSK2
TNFA	TSSK2
NFAC2	TSSK2
NOS2	TSSK2
5HT2B	TSSK2
HS90A	TSSK2
LCK	TSSK2
ADCYA	TSSK2
HS90B	TSSK2
ADA2A	TSSK2
CACP	TSSK2
RARA	TSSK2
PYC	TSSK2
CATL1	TSSK2
ACHA9	TSSK2
NH2L1	TSSK2
AAKB2	TSSK2
DCXR	TSSK2
CXCL7	TSSK2
KCNE1	TSSK2
B3GT4	TSSK2
ACES	TSSK2
SCNNG	TSSK2
HASP	TSSK2
MMP3	TSSK2
MET	TSSK2
AA2BR	TSSK2
PDE8A	TSSK2
5HT2C	TSSK2
AK1C3	TSSK2
OSTCN	TSSK2
NMD3B	TSSK2
CDK5	TSSK2
PPARA	TSSK2
DRD2	TSSK2
VGFR2	TSSK2
CP1A2	TSSK2
NGF	TSSK2
GBRA6	TSSK2
ACHA7	TSSK2
CP2C9	TSSK2
TBA1A	TSSK2
IL2RA	TSSK2
PPB1	TSSK2
PD2R	TSSK2
Q71TU5	TSSK2
DCE1	TSSK2
GBRG1	TSSK2
FGFR2	TSSK2
IMPA1	TSSK2
ACM2	TSSK2
IL8	TSSK2
5HT6R	TSSK2
KPCT	TSSK2
AOC1	TSSK2
PCNA	TSSK2
KSYK	TSSK2
CAH9	TSSK2
RL11	TSSK2
CACB3	TSSK2
HMDH	TSSK2
GBRA4	TSSK2
KIT	TSSK2
AOFA	TSSK2
NEP	TSSK2
GLYC	TSSK2
NCOA2	TSSK2
5HT1E	TSSK2
TBA4A	TSSK2
METH	TSSK2
LDHA	TSSK2
MK08	TSSK2
IGHG4	TSSK2
CP2CJ	TSSK2
RXRA	TSSK2
PA2GA	TSSK2
CP131	TSSK2
ACACB	TSSK2
PTHY	TSSK2
IL10	TSSK2
CAH2	TSSK2
OPRD	TSSK2
AAPK1	TSSK2
PDPK1	TSSK2
ADRB3	TSSK2
C11B1	TSSK2
GBRP	TSSK2
ROCK2	TSSK2
RL8	TSSK2
ADCY2	TSSK2
PHOP2	TSSK2
CAH12	TSSK2
S10A4	TSSK2
GRIK1	TSSK2
CBG	TSSK2
PRGR	TSSK2
HCAR2	TSSK2
DNMT1	TSSK2
PGH2	TSSK2
