source	destinations_disconnected_to
ACE	TAAR5
KAPCA	TAAR5
NTKL	TAAR5
CALM	TAAR5
ACHA4	TAAR5
ANXA2	TAAR5
AURKB	TAAR5
GNAT3	TAAR5
CA2D1	TAAR5
CAH4	TAAR5
AK1C1	TAAR5
ROCK1	TAAR5
CHLE	TAAR5
J3QK85	TAAR5
ZAP70	TAAR5
UD14	TAAR5
S12A2	TAAR5
EST1A	TAAR5
VKOR1	TAAR5
XDH	TAAR5
ACHB4	TAAR5
RLP24	TAAR5
EDN1	TAAR5
GBRB3	TAAR5
TKT	TAAR5
NEU2	TAAR5
3HAO	TAAR5
RL10L	TAAR5
ADA1D	TAAR5
CANB2	TAAR5
KAP3	TAAR5
PANX1	TAAR5
ST2A1	TAAR5
UPP2	TAAR5
AK1D1	TAAR5
CAC1A	TAAR5
CUBN	TAAR5
THA	TAAR5
TBB5	TAAR5
CATA	TAAR5
RL3	TAAR5
PA2GE	TAAR5
HRH2	TAAR5
ATTY	TAAR5
S29A2	TAAR5
GBRT	TAAR5
ACHA3	TAAR5
CDK6	TAAR5
5HT7R	TAAR5
ADRB1	TAAR5
CP11A	TAAR5
CSK	TAAR5
5HT3A	TAAR5
AT12A	TAAR5
IOD3	TAAR5
PGFRA	TAAR5
A1AG1	TAAR5
TNFA	TAAR5
NFAC2	TAAR5
NOS2	TAAR5
5HT2B	TAAR5
HS90A	TAAR5
LCK	TAAR5
ADCYA	TAAR5
HS90B	TAAR5
ADA2A	TAAR5
CACP	TAAR5
RARA	TAAR5
PYC	TAAR5
CATL1	TAAR5
ACHA9	TAAR5
NH2L1	TAAR5
AAKB2	TAAR5
DCXR	TAAR5
CXCL7	TAAR5
KCNE1	TAAR5
B3GT4	TAAR5
ACES	TAAR5
SCNNG	TAAR5
HASP	TAAR5
MMP3	TAAR5
MET	TAAR5
AA2BR	TAAR5
PDE8A	TAAR5
5HT2C	TAAR5
AK1C3	TAAR5
OSTCN	TAAR5
NMD3B	TAAR5
CDK5	TAAR5
PPARA	TAAR5
DRD2	TAAR5
VGFR2	TAAR5
CP1A2	TAAR5
NGF	TAAR5
GBRA6	TAAR5
ACHA7	TAAR5
CP2C9	TAAR5
TBA1A	TAAR5
IL2RA	TAAR5
PPB1	TAAR5
PD2R	TAAR5
Q71TU5	TAAR5
DCE1	TAAR5
GBRG1	TAAR5
FGFR2	TAAR5
IMPA1	TAAR5
ACM2	TAAR5
IL8	TAAR5
5HT6R	TAAR5
KPCT	TAAR5
AOC1	TAAR5
PCNA	TAAR5
KSYK	TAAR5
CAH9	TAAR5
RL11	TAAR5
CACB3	TAAR5
HMDH	TAAR5
GBRA4	TAAR5
KIT	TAAR5
AOFA	TAAR5
NEP	TAAR5
GLYC	TAAR5
NCOA2	TAAR5
5HT1E	TAAR5
TBA4A	TAAR5
METH	TAAR5
LDHA	TAAR5
MK08	TAAR5
IGHG4	TAAR5
CP2CJ	TAAR5
RXRA	TAAR5
PA2GA	TAAR5
CP131	TAAR5
ACACB	TAAR5
PTHY	TAAR5
IL10	TAAR5
CAH2	TAAR5
OPRD	TAAR5
AAPK1	TAAR5
PDPK1	TAAR5
ADRB3	TAAR5
C11B1	TAAR5
GBRP	TAAR5
ROCK2	TAAR5
RL8	TAAR5
ADCY2	TAAR5
PHOP2	TAAR5
CAH12	TAAR5
S10A4	TAAR5
GRIK1	TAAR5
CBG	TAAR5
PRGR	TAAR5
HCAR2	TAAR5
DNMT1	TAAR5
PGH2	TAAR5
CAC1F	TAAR5
ADA2C	TAAR5
S15A1	TAAR5
ADA1A	TAAR5
A1AG2	TAAR5
OX1R	TAAR5
KCMA1	TAAR5
NMDE3	TAAR5
HIBCH	TAAR5
IPKA	TAAR5
S22AI	TAAR5
S29A1	TAAR5
HDAC1	TAAR5
PNPH	TAAR5
ADA2B	TAAR5
TRFL	TAAR5
ALBU	TAAR5
FMO3	TAAR5
PLK1	TAAR5
SGMR1	TAAR5
GUAA	TAAR5
QOR	TAAR5
GCR	TAAR5
CATD	TAAR5
MIF	TAAR5
HPGDS	TAAR5
MKNK1	TAAR5
P2RY2	TAAR5
S12A4	TAAR5
EGFR	TAAR5
NFKB1	TAAR5
PGFRB	TAAR5
ANT3	TAAR5
GTR1	TAAR5
MK10	TAAR5
CAMLG	TAAR5
HEMH	TAAR5
MTRR	TAAR5
NQO1	TAAR5
ACH10	TAAR5
FMO4	TAAR5
DRD5	TAAR5
TRY1	TAAR5
SCNAA	TAAR5
GBRG3	TAAR5
PDE8B	TAAR5
KCNA2	TAAR5
IFNA2	TAAR5
AA1R	TAAR5
MAPK2	TAAR5
PK3CD	TAAR5
HRH4	TAAR5
GBRB1	TAAR5
HCN2	TAAR5
RL26L	TAAR5
DMTA2	TAAR5
6PGD	TAAR5
GRP78	TAAR5
PSIP1	TAAR5
AT1A4	TAAR5
GLR	TAAR5
OPRK	TAAR5
ATPB	TAAR5
STMN4	TAAR5
CACB2	TAAR5
NMDZ1	TAAR5
SC6A3	TAAR5
ST2B1	TAAR5
TBG1	TAAR5
ESR1	TAAR5
CREB1	TAAR5
5HT1B	TAAR5
ERBB2	TAAR5
HDAC7	TAAR5
KCC1B	TAAR5
TBD	TAAR5
TOP2B	TAAR5
3BHS1	TAAR5
ATP4A	TAAR5
LOX5	TAAR5
UD3A1	TAAR5
BDNF	TAAR5
GBRA1	TAAR5
FOS	TAAR5
SHBG	TAAR5
ODP2	TAAR5
ABCA1	TAAR5
DYR	TAAR5
P85A	TAAR5
SIR1	TAAR5
MTHR	TAAR5
ADCL2	TAAR5
IBP3	TAAR5
DDR1	TAAR5
CP46A	TAAR5
SCN2A	TAAR5
IL4	TAAR5
NPS	TAAR5
NMDE1	TAAR5
AOFB	TAAR5
RL13A	TAAR5
S22A2	TAAR5
CALY	TAAR5
S12A5	TAAR5
PK3CA	TAAR5
PDE4D	TAAR5
KIF11	TAAR5
NR1I2	TAAR5
NISCH	TAAR5
NFKB2	TAAR5
ITK	TAAR5
PPIA	TAAR5
MMAA	TAAR5
PA24A	TAAR5
HYES	TAAR5
CP2C8	TAAR5
CAC1D	TAAR5
SCNNA	TAAR5
DRD3	TAAR5
IOD1	TAAR5
AAKB1	TAAR5
ARY2	TAAR5
DOPO	TAAR5
PDE3A	TAAR5
TR10B	TAAR5
ADA1B	TAAR5
C9JK77	TAAR5
MYLK3	TAAR5
PDE1B	TAAR5
MYH9	TAAR5
TRI15	TAAR5
HPRT	TAAR5
ADRB2	TAAR5
LIPL	TAAR5
MDR1	TAAR5
5HT1A	TAAR5
CP19A	TAAR5
ARY1	TAAR5
5HT2A	TAAR5
G6PD	TAAR5
PYRD	TAAR5
GBRB2	TAAR5
IKBA	TAAR5
THRB	TAAR5
GPX1	TAAR5
TNNC2	TAAR5
S22AB	TAAR5
PDE5A	TAAR5
TGFB1	TAAR5
TOP2A	TAAR5
RL23	TAAR5
PDK3	TAAR5
EDNRA	TAAR5
TF65	TAAR5
KAP0	TAAR5
PPIF	TAAR5
RL15	TAAR5
KCNH2	TAAR5
PDE4C	TAAR5
ABCC8	TAAR5
J3KPA4	TAAR5
HDAC8	TAAR5
GBRD	TAAR5
CCKN	TAAR5
ADCY5	TAAR5
ATPA	TAAR5
ATPG	TAAR5
CAC1G	TAAR5
LDHB	TAAR5
JUN	TAAR5
CSF1R	TAAR5
UD19	TAAR5
ATF6A	TAAR5
RL19	TAAR5
ST17B	TAAR5
ABL1	TAAR5
PHOP1	TAAR5
SC6A4	TAAR5
S22A6	TAAR5
GRIK2	TAAR5
ACM3	TAAR5
RYR1	TAAR5
S23IP	TAAR5
CRBN	TAAR5
MUTA	TAAR5
ARGI1	TAAR5
AA3R	TAAR5
GBRA5	TAAR5
CAH6	TAAR5
FAK1	TAAR5
SCNND	TAAR5
CASP8	TAAR5
SYRC	TAAR5
CP3A4	TAAR5
A4	TAAR5
MRP1	TAAR5
KCNN4	TAAR5
PDE7A	TAAR5
SCN4A	TAAR5
CACB1	TAAR5
DHI1	TAAR5
PDIA1	TAAR5
LRP2	TAAR5
ESR2	TAAR5
SCNNB	TAAR5
NMDE4	TAAR5
TY3H	TAAR5
SOAT1	TAAR5
NMD3A	TAAR5
ASM	TAAR5
S12A1	TAAR5
CP1A1	TAAR5
INSR2	TAAR5
NCOA1	TAAR5
TBE	TAAR5
ITAL	TAAR5
PPARG	TAAR5
GSK3B	TAAR5
CAC1I	TAAR5
THB	TAAR5
KLK3	TAAR5
GBRA2	TAAR5
TBB4B	TAAR5
DRD4	TAAR5
CLIC1	TAAR5
GBRE	TAAR5
RHOA	TAAR5
TERT	TAAR5
RL23A	TAAR5
KITH	TAAR5
HIF1A	TAAR5
TEBP	TAAR5
PERM	TAAR5
TYSY	TAAR5
PAR10	TAAR5
NNMT	TAAR5
RARB	TAAR5
PK3CG	TAAR5
CAC1C	TAAR5
PLPL9	TAAR5
OPRM	TAAR5
PLMN	TAAR5
ADA	TAAR5
TNNC1	TAAR5
J3KN87	TAAR5
GBRG2	TAAR5
FAD1	TAAR5
PDE1A	TAAR5
GLUC	TAAR5
EST1	TAAR5
P2RX2	TAAR5
NOS3	TAAR5
GSTP1	TAAR5
CAH7	TAAR5
IL6	TAAR5
UD13	TAAR5
PDE4A	TAAR5
CBPB2	TAAR5
KCJ11	TAAR5
SCN5A	TAAR5
CP21A	TAAR5
CFTR	TAAR5
ACM1	TAAR5
GRIA2	TAAR5
