source	destinations_disconnected_to
ACE	GAS8	PALMD
KAPCA	GAS8	PALMD
NTKL	GAS8	PALMD
CALM	GAS8	PALMD
ACHA4	GAS8	PALMD
ANXA2	GAS8	PALMD
AURKB	GAS8	PALMD
GNAT3	GAS8	PALMD
CA2D1	GAS8	PALMD
CAH4	GAS8	PALMD
AK1C1	GAS8	PALMD
ROCK1	GAS8	PALMD
CHLE	GAS8	PALMD
J3QK85	GAS8	PALMD
ZAP70	GAS8	PALMD
UD14	GAS8	PALMD
S12A2	GAS8	PALMD
EST1A	GAS8	PALMD
VKOR1	GAS8	PALMD
XDH	GAS8	PALMD
ACHB4	GAS8	PALMD
RLP24	GAS8	PALMD
EDN1	GAS8	PALMD
GBRB3	GAS8	PALMD
TKT	GAS8	PALMD
NEU2	GAS8	PALMD
3HAO	GAS8	PALMD
RL10L	GAS8	PALMD
ADA1D	GAS8	PALMD
CANB2	GAS8	PALMD
KAP3	GAS8	PALMD
PANX1	GAS8	PALMD
ST2A1	GAS8	PALMD
UPP2	GAS8	PALMD
AK1D1	GAS8	PALMD
CAC1A	GAS8	PALMD
CUBN	GAS8	PALMD
THA	GAS8	PALMD
TBB5	GAS8	PALMD
CATA	GAS8	PALMD
RL3	GAS8	PALMD
PA2GE	GAS8	PALMD
HRH2	GAS8	PALMD
ATTY	GAS8	PALMD
S29A2	GAS8	PALMD
GBRT	GAS8	PALMD
ACHA3	GAS8	PALMD
CDK6	GAS8	PALMD
5HT7R	GAS8	PALMD
ADRB1	GAS8	PALMD
CP11A	GAS8	PALMD
CSK	GAS8	PALMD
5HT3A	GAS8	PALMD
AT12A	GAS8	PALMD
IOD3	GAS8	PALMD
PGFRA	GAS8	PALMD
A1AG1	GAS8	PALMD
TNFA	GAS8	PALMD
NFAC2	GAS8	PALMD
NOS2	GAS8	PALMD
5HT2B	GAS8	PALMD
HS90A	GAS8	PALMD
LCK	GAS8	PALMD
ADCYA	GAS8	PALMD
HS90B	GAS8	PALMD
ADA2A	GAS8	PALMD
CACP	GAS8	PALMD
RARA	GAS8	PALMD
PYC	GAS8	PALMD
CATL1	GAS8	PALMD
ACHA9	GAS8	PALMD
NH2L1	GAS8	PALMD
AAKB2	GAS8	PALMD
DCXR	GAS8	PALMD
CXCL7	GAS8	PALMD
KCNE1	GAS8	PALMD
B3GT4	GAS8	PALMD
ACES	GAS8	PALMD
SCNNG	GAS8	PALMD
HASP	GAS8	PALMD
MMP3	GAS8	PALMD
MET	GAS8	PALMD
AA2BR	GAS8	PALMD
PDE8A	GAS8	PALMD
5HT2C	GAS8	PALMD
AK1C3	GAS8	PALMD
OSTCN	GAS8	PALMD
NMD3B	GAS8	PALMD
CDK5	GAS8	PALMD
PPARA	GAS8	PALMD
DRD2	GAS8	PALMD
VGFR2	GAS8	PALMD
CP1A2	GAS8	PALMD
NGF	GAS8	PALMD
GBRA6	GAS8	PALMD
ACHA7	GAS8	PALMD
CP2C9	GAS8	PALMD
TBA1A	GAS8	PALMD
IL2RA	GAS8	PALMD
PPB1	GAS8	PALMD
PD2R	GAS8	PALMD
Q71TU5	GAS8	PALMD
DCE1	GAS8	PALMD
GBRG1	GAS8	PALMD
FGFR2	GAS8	PALMD
IMPA1	GAS8	PALMD
ACM2	GAS8	PALMD
IL8	GAS8	PALMD
5HT6R	GAS8	PALMD
KPCT	GAS8	PALMD
AOC1	GAS8	PALMD
PCNA	GAS8	PALMD
KSYK	GAS8	PALMD
CAH9	GAS8	PALMD
RL11	GAS8	PALMD
CACB3	GAS8	PALMD
HMDH	GAS8	PALMD
GBRA4	GAS8	PALMD
KIT	GAS8	PALMD
AOFA	GAS8	PALMD
NEP	GAS8	PALMD
GLYC	GAS8	PALMD
NCOA2	GAS8	PALMD
5HT1E	GAS8	PALMD
TBA4A	GAS8	PALMD
METH	GAS8	PALMD
LDHA	GAS8	PALMD
MK08	GAS8	PALMD
IGHG4	GAS8	PALMD
CP2CJ	GAS8	PALMD
RXRA	GAS8	PALMD
PA2GA	GAS8	PALMD
CP131	GAS8	PALMD
ACACB	GAS8	PALMD
PTHY	GAS8	PALMD
IL10	GAS8	PALMD
CAH2	GAS8	PALMD
OPRD	GAS8	PALMD
AAPK1	GAS8	PALMD
PDPK1	GAS8	PALMD
ADRB3	GAS8	PALMD
C11B1	GAS8	PALMD
GBRP	GAS8	PALMD
ROCK2	GAS8	PALMD
RL8	GAS8	PALMD
ADCY2	GAS8	PALMD
PHOP2	GAS8	PALMD
CAH12	GAS8	PALMD
S10A4	GAS8	PALMD
GRIK1	GAS8	PALMD
CBG	GAS8	PALMD
PRGR	GAS8	PALMD
HCAR2	GAS8	PALMD
DNMT1	GAS8	PALMD
PGH2	GAS8	PALMD
CAC1F	GAS8	PALMD
ADA2C	GAS8	PALMD
S15A1	GAS8	PALMD
ADA1A	GAS8	PALMD
A1AG2	GAS8	PALMD
OX1R	GAS8	PALMD
KCMA1	GAS8	PALMD
NMDE3	GAS8	PALMD
HIBCH	GAS8	PALMD
IPKA	GAS8	PALMD
S22AI	GAS8	PALMD
S29A1	GAS8	PALMD
HDAC1	GAS8	PALMD
PNPH	GAS8	PALMD
ADA2B	GAS8	PALMD
TRFL	GAS8	PALMD
ALBU	GAS8	PALMD
FMO3	GAS8	PALMD
PLK1	GAS8	PALMD
SGMR1	GAS8	PALMD
GUAA	GAS8	PALMD
QOR	GAS8	PALMD
GCR	GAS8	PALMD
CATD	GAS8	PALMD
MIF	GAS8	PALMD
HPGDS	GAS8	PALMD
MKNK1	GAS8	PALMD
P2RY2	GAS8	PALMD
S12A4	GAS8	PALMD
EGFR	GAS8	PALMD
NFKB1	GAS8	PALMD
PGFRB	GAS8	PALMD
ANT3	GAS8	PALMD
GTR1	GAS8	PALMD
MK10	GAS8	PALMD
CAMLG	GAS8	PALMD
HEMH	GAS8	PALMD
MTRR	GAS8	PALMD
NQO1	GAS8	PALMD
ACH10	GAS8	PALMD
FMO4	GAS8	PALMD
DRD5	GAS8	PALMD
TRY1	GAS8	PALMD
SCNAA	GAS8	PALMD
GBRG3	GAS8	PALMD
PDE8B	GAS8	PALMD
KCNA2	GAS8	PALMD
IFNA2	GAS8	PALMD
AA1R	GAS8	PALMD
MAPK2	GAS8	PALMD
PK3CD	GAS8	PALMD
HRH4	GAS8	PALMD
GBRB1	GAS8	PALMD
HCN2	GAS8	PALMD
RL26L	GAS8	PALMD
DMTA2	GAS8	PALMD
6PGD	GAS8	PALMD
GRP78	GAS8	PALMD
PSIP1	GAS8	PALMD
AT1A4	GAS8	PALMD
GLR	GAS8	PALMD
OPRK	GAS8	PALMD
ATPB	GAS8	PALMD
STMN4	GAS8	PALMD
CACB2	GAS8	PALMD
NMDZ1	GAS8	PALMD
SC6A3	GAS8	PALMD
ST2B1	GAS8	PALMD
TBG1	GAS8	PALMD
ESR1	GAS8	PALMD
CREB1	GAS8	PALMD
5HT1B	GAS8	PALMD
ERBB2	GAS8	PALMD
HDAC7	GAS8	PALMD
KCC1B	GAS8	PALMD
TBD	GAS8	PALMD
TOP2B	GAS8	PALMD
3BHS1	GAS8	PALMD
ATP4A	GAS8	PALMD
LOX5	GAS8	PALMD
UD3A1	GAS8	PALMD
BDNF	GAS8	PALMD
GBRA1	GAS8	PALMD
FOS	GAS8	PALMD
SHBG	GAS8	PALMD
ODP2	GAS8	PALMD
ABCA1	GAS8	PALMD
DYR	GAS8	PALMD
P85A	GAS8	PALMD
SIR1	GAS8	PALMD
MTHR	GAS8	PALMD
ADCL2	GAS8	PALMD
IBP3	GAS8	PALMD
DDR1	GAS8	PALMD
CP46A	GAS8	PALMD
SCN2A	GAS8	PALMD
IL4	GAS8	PALMD
NPS	GAS8	PALMD
NMDE1	GAS8	PALMD
AOFB	GAS8	PALMD
RL13A	GAS8	PALMD
S22A2	GAS8	PALMD
CALY	GAS8	PALMD
S12A5	GAS8	PALMD
PK3CA	GAS8	PALMD
PDE4D	GAS8	PALMD
KIF11	GAS8	PALMD
NR1I2	GAS8	PALMD
NISCH	GAS8	PALMD
NFKB2	GAS8	PALMD
ITK	GAS8	PALMD
PPIA	GAS8	PALMD
MMAA	GAS8	PALMD
PA24A	GAS8	PALMD
HYES	GAS8	PALMD
CP2C8	GAS8	PALMD
CAC1D	GAS8	PALMD
SCNNA	GAS8	PALMD
DRD3	GAS8	PALMD
IOD1	GAS8	PALMD
AAKB1	GAS8	PALMD
ARY2	GAS8	PALMD
DOPO	GAS8	PALMD
PDE3A	GAS8	PALMD
TR10B	GAS8	PALMD
ADA1B	GAS8	PALMD
C9JK77	GAS8	PALMD
MYLK3	GAS8	PALMD
PDE1B	GAS8	PALMD
MYH9	GAS8	PALMD
TRI15	GAS8	PALMD
HPRT	GAS8	PALMD
ADRB2	GAS8	PALMD
LIPL	GAS8	PALMD
MDR1	GAS8	PALMD
5HT1A	GAS8	PALMD
CP19A	GAS8	PALMD
ARY1	GAS8	PALMD
5HT2A	GAS8	PALMD
G6PD	GAS8	PALMD
PYRD	GAS8	PALMD
GBRB2	GAS8	PALMD
IKBA	GAS8	PALMD
THRB	GAS8	PALMD
GPX1	GAS8	PALMD
TNNC2	GAS8	PALMD
S22AB	GAS8	PALMD
PDE5A	GAS8	PALMD
TGFB1	GAS8	PALMD
TOP2A	GAS8	PALMD
RL23	GAS8	PALMD
PDK3	GAS8	PALMD
EDNRA	GAS8	PALMD
TF65	GAS8	PALMD
KAP0	GAS8	PALMD
PPIF	GAS8	PALMD
RL15	GAS8	PALMD
KCNH2	GAS8	PALMD
PDE4C	GAS8	PALMD
ABCC8	GAS8	PALMD
J3KPA4	GAS8	PALMD
HDAC8	GAS8	PALMD
GBRD	GAS8	PALMD
CCKN	GAS8	PALMD
ADCY5	GAS8	PALMD
ATPA	GAS8	PALMD
ATPG	GAS8	PALMD
CAC1G	GAS8	PALMD
LDHB	GAS8	PALMD
JUN	GAS8	PALMD
CSF1R	GAS8	PALMD
UD19	GAS8	PALMD
ATF6A	GAS8	PALMD
RL19	GAS8	PALMD
ST17B	GAS8	PALMD
ABL1	GAS8	PALMD
PHOP1	GAS8	PALMD
SC6A4	GAS8	PALMD
S22A6	GAS8	PALMD
GRIK2	GAS8	PALMD
ACM3	GAS8	PALMD
RYR1	GAS8	PALMD
S23IP	GAS8	PALMD
CRBN	GAS8	PALMD
MUTA	GAS8	PALMD
ARGI1	GAS8	PALMD
AA3R	GAS8	PALMD
GBRA5	GAS8	PALMD
CAH6	GAS8	PALMD
FAK1	GAS8	PALMD
SCNND	GAS8	PALMD
CASP8	GAS8	PALMD
SYRC	GAS8	PALMD
CP3A4	GAS8	PALMD
A4	GAS8	PALMD
MRP1	GAS8	PALMD
KCNN4	GAS8	PALMD
PDE7A	GAS8	PALMD
SCN4A	GAS8	PALMD
CACB1	GAS8	PALMD
DHI1	GAS8	PALMD
PDIA1	GAS8	PALMD
LRP2	GAS8	PALMD
ESR2	GAS8	PALMD
SCNNB	GAS8	PALMD
NMDE4	GAS8	PALMD
TY3H	GAS8	PALMD
SOAT1	GAS8	PALMD
NMD3A	GAS8	PALMD
ASM	GAS8	PALMD
S12A1	GAS8	PALMD
CP1A1	GAS8	PALMD
INSR2	GAS8	PALMD
NCOA1	GAS8	PALMD
TBE	GAS8	PALMD
ITAL	GAS8	PALMD
PPARG	GAS8	PALMD
GSK3B	GAS8	PALMD
CAC1I	GAS8	PALMD
THB	GAS8	PALMD
KLK3	GAS8	PALMD
GBRA2	GAS8	PALMD
TBB4B	GAS8	PALMD
DRD4	GAS8	PALMD
CLIC1	GAS8	PALMD
GBRE	GAS8	PALMD
RHOA	GAS8	PALMD
TERT	GAS8	PALMD
RL23A	GAS8	PALMD
KITH	GAS8	PALMD
HIF1A	GAS8	PALMD
TEBP	GAS8	PALMD
PERM	GAS8	PALMD
TYSY	GAS8	PALMD
PAR10	GAS8	PALMD
NNMT	GAS8	PALMD
RARB	GAS8	PALMD
PK3CG	GAS8	PALMD
CAC1C	GAS8	PALMD
PLPL9	GAS8	PALMD
OPRM	GAS8	PALMD
PLMN	GAS8	PALMD
ADA	GAS8	PALMD
TNNC1	GAS8	PALMD
J3KN87	GAS8	PALMD
GBRG2	GAS8	PALMD
FAD1	GAS8	PALMD
PDE1A	GAS8	PALMD
GLUC	GAS8	PALMD
EST1	GAS8	PALMD
P2RX2	GAS8	PALMD
NOS3	GAS8	PALMD
GSTP1	GAS8	PALMD
CAH7	GAS8	PALMD
IL6	GAS8	PALMD
UD13	GAS8	PALMD
PDE4A	GAS8	PALMD
CBPB2	GAS8	PALMD
KCJ11	GAS8	PALMD
SCN5A	GAS8	PALMD
CP21A	GAS8	PALMD
CFTR	GAS8	PALMD
ACM1	GAS8	PALMD
GRIA2	GAS8	PALMD
CPT2	GAS8	PALMD
COMT	GAS8	PALMD
P53	GAS8	PALMD
CNGA1	GAS8	PALMD
HDAC9	GAS8	PALMD
KCNQ1	GAS8	PALMD
PGH1	GAS8	PALMD
CP2R1	GAS8	PALMD
CAC1H	GAS8	PALMD
CAB45	GAS8	PALMD
CDK2	GAS8	PALMD
SC6A2	GAS8	PALMD
AK1C2	GAS8	PALMD
CA2D2	GAS8	PALMD
S22A8	GAS8	PALMD
EBP	GAS8	PALMD
NADC	GAS8	PALMD
5HT5A	GAS8	PALMD
AHR	GAS8	PALMD
HDAC6	GAS8	PALMD
MRP2	GAS8	PALMD
PDE4B	GAS8	PALMD
AA2AR	GAS8	PALMD
PDE7B	GAS8	PALMD
FAK2	GAS8	PALMD
CASP3	GAS8	PALMD
CATB	GAS8	PALMD
CAC1S	GAS8	PALMD
TA2R	GAS8	PALMD
TPMT	GAS8	PALMD
5HT1D	GAS8	PALMD
PIM1	GAS8	PALMD
AT1A1	GAS8	PALMD
MMP9	GAS8	PALMD
RL37	GAS8	PALMD
PARP1	GAS8	PALMD
RENR	GAS8	PALMD
ENPL	GAS8	PALMD
NR1I3	GAS8	PALMD
CAH1	GAS8	PALMD
SL9A7	GAS8	PALMD
ACM4	GAS8	PALMD
TOP1	GAS8	PALMD
DHB8	GAS8	PALMD
FABP6	GAS8	PALMD
GABR1	GAS8	PALMD
LY66C	GAS8	PALMD
GLNA	GAS8	PALMD
SCN1A	GAS8	PALMD
HDAC3	GAS8	PALMD
RENI	GAS8	PALMD
